Time (ms),Stress at 0.00 mm (kPa),Stress at 0.24 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.66 mm (kPa),Stress at 0.86 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.46 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa)
1569,68.801169,72.564416,65.791557,56.115265,48.524669,40.205741,34.22578,26.433225,20.788428,12.243902,0,0,0,0
1570,68.763157,72.524325,65.755209,56.084262,48.49786,40.183528,34.20687,26.418621,20.776942,12.237137,0,0,0,0
1571,68.725146,72.484235,65.71886,56.053259,48.471051,40.161315,34.187961,26.404017,20.765457,12.230373,0,0,0,0
1572,68.687134,72.444144,65.682511,56.022256,48.444241,40.139102,34.169052,26.389413,20.753972,12.223608,0,0,0,0
1573,68.649122,72.404053,65.646162,55.991253,48.417432,40.116889,34.150143,26.374809,20.742487,12.216844,0,0,0,0
1574,68.611111,72.363963,65.609813,55.960251,48.390623,40.094676,34.131234,26.360205,20.731001,12.210079,0,0,0,0
1575,68.573099,72.323872,65.573464,55.929248,48.363814,40.072463,34.112324,26.345601,20.719516,12.203315,0,0,0,0
1576,68.535088,72.283781,65.537116,55.898245,48.337005,40.05025,34.093415,26.330997,20.708031,12.19655,0,0,0,0
1577,68.497076,72.24369,65.500767,55.867242,48.310196,40.028037,34.074506,26.316393,20.696545,12.189785,0,0,0,0
1578,68.459065,72.2036,65.464418,55.836239,48.283387,40.005824,34.055597,26.301789,20.68506,12.183021,0,0,0,0
1579,68.421496,72.163976,65.428493,55.805598,48.25689,39.983869,34.036908,26.287355,20.673709,12.176335,0,0,0,0
1580,68.383928,72.124353,65.392568,55.774956,48.230393,39.961915,34.018219,26.272922,20.662357,12.169649,0,0,0,0
1581,68.346359,72.08473,65.356643,55.744315,48.203897,39.939961,33.99953,26.258488,20.651006,12.162964,0,0,0,0
1582,68.308791,72.045106,65.320718,55.713674,48.1774,39.918007,33.980841,26.244054,20.639655,12.156278,0,0,0,0
1583,68.271222,72.005483,65.284792,55.683032,48.150904,39.896053,33.962153,26.22962,20.628303,12.149592,0,0,0,0
1584,68.233654,71.965859,65.248867,55.652391,48.124407,39.874099,33.943464,26.215187,20.616952,12.142907,0,0,0,0
1585,68.196085,71.926236,65.212942,55.621749,48.09791,39.852145,33.924775,26.200753,20.6056,12.136221,0,0,0,0
1586,68.158517,71.886613,65.177017,55.591108,48.071414,39.830191,33.906086,26.186319,20.594249,12.129535,0,0,0,0
1587,68.120948,71.846989,65.141092,55.560467,48.044917,39.808237,33.887398,26.171886,20.582898,12.122849,0,0,0,0
1588,68.08338,71.807366,65.105167,55.529825,48.018421,39.786282,33.868709,26.157452,20.571546,12.116164,0,0,0,0
1589,68.045811,71.767743,65.069242,55.499184,47.991924,39.764328,33.85002,26.143018,20.560195,12.109478,0,0,0,0
1590,68.008243,71.728119,65.033317,55.468542,47.965427,39.742374,33.831331,26.128585,20.548843,12.102792,0,0,0,0
1591,67.970674,71.688496,64.997392,55.437901,47.938931,39.72042,33.812642,26.114151,20.537492,12.096107,0,0,0,0
1592,67.933106,71.648872,64.961467,55.407259,47.912434,39.698466,33.793954,26.099717,20.526141,12.089421,0,0,0,0
1593,67.895537,71.609249,64.925541,55.376618,47.885937,39.676512,33.775265,26.085283,20.514789,12.082735,0,0,0,0
1594,67.857969,71.569626,64.889616,55.345977,47.859441,39.654558,33.756576,26.07085,20.503438,12.076049,0,0,0,0
1595,67.8204,71.530002,64.853691,55.315335,47.832944,39.632604,33.737887,26.056416,20.492086,12.069364,0,0,0,0
1596,67.782832,71.490379,64.817766,55.284694,47.806448,39.61065,33.719198,26.041982,20.480735,12.062678,0,0,0,0
1597,67.745263,71.450755,64.781841,55.254052,47.779951,39.588695,33.70051,26.027549,20.469384,12.055992,0,0,0,0
1598,67.707695,71.411132,64.745916,55.223411,47.753454,39.566741,33.681821,26.013115,20.458032,12.049307,0,0,0,0
1599,67.670126,71.371509,64.709991,55.19277,47.726958,39.544787,33.663132,25.998681,20.446681,12.042621,0,0,0,0
1600,67.632558,71.331885,64.674066,55.162128,47.700461,39.522833,33.644443,25.984247,20.435329,12.035935,0,0,0,0
1601,67.594989,71.292262,64.638141,55.131487,47.673965,39.500879,33.625754,25.969814,20.423978,12.02925,0,0,0,0
1602,67.557421,71.252639,64.602216,55.100845,47.647468,39.478925,33.607066,25.95538,20.412627,12.022564,0,0,0,0
1603,67.519852,71.213015,64.56629,55.070204,47.620971,39.456971,33.588377,25.940946,20.401275,12.015878,0,0,0,0
1604,67.482284,71.173392,64.530365,55.039562,47.594475,39.435017,33.569688,25.926513,20.389924,12.009192,0,0,0,0
1605,67.444715,71.133768,64.49444,55.008921,47.567978,39.413063,33.550999,25.912079,20.378572,12.002507,0,0,0,0
1606,67.407147,71.094145,64.458515,54.97828,47.541481,39.391108,33.532311,25.897645,20.367221,11.995821,0,0,0,0
1607,67.369579,71.054522,64.42259,54.947638,47.514985,39.369154,33.513622,25.883211,20.35587,11.989135,0,0,0,0
1608,67.33201,71.014898,64.386665,54.916997,47.488488,39.3472,33.494933,25.868778,20.344518,11.98245,0,0,0,0
1609,67.294442,70.975275,64.35074,54.886355,47.461992,39.325246,33.476244,25.854344,20.333167,11.975764,0,0,0,0
1610,67.256873,70.935651,64.314815,54.855714,47.435495,39.303292,33.457555,25.83991,20.321815,11.969078,0,0,0,0
1611,67.219305,70.896028,64.27889,54.825073,47.408998,39.281338,33.438867,25.825477,20.310464,11.962392,0,0,0,0
1612,67.181736,70.856405,64.242965,54.794431,47.382502,39.259384,33.420178,25.811043,20.299113,11.955707,0,0,0,0
1613,67.144168,70.816781,64.207039,54.76379,47.356005,39.23743,33.401489,25.796609,20.287761,11.949021,0,0,0,0
1614,67.106599,70.777158,64.171114,54.733148,47.329509,39.215476,33.3828,25.782175,20.27641,11.942335,0,0,0,0
1615,67.069031,70.737535,64.135189,54.702507,47.303012,39.193521,33.364111,25.767742,20.265058,11.93565,0,0,0,0
1616,67.031462,70.697911,64.099264,54.671865,47.276515,39.171567,33.345423,25.753308,20.253707,11.928964,0,0,0,0
1617,66.993894,70.658288,64.063339,54.641224,47.250019,39.149613,33.326734,25.738874,20.242356,11.922278,0,0,0,0
1618,66.956325,70.618664,64.027414,54.610583,47.223522,39.127659,33.308045,25.724441,20.231004,11.915592,0,0,0,0
1619,66.918757,70.579041,63.991489,54.579941,47.197025,39.105705,33.289356,25.710007,20.219653,11.908907,0,0,0,0
1620,66.881188,70.539418,63.955564,54.5493,47.170529,39.083751,33.270667,25.695573,20.208301,11.902221,0,0,0,0
1621,66.84362,70.499794,63.919639,54.518658,47.144032,39.061797,33.251979,25.68114,20.19695,11.895535,0,0,0,0
1622,66.806051,70.460171,63.883714,54.488017,47.117536,39.039843,33.23329,25.666706,20.185599,11.88885,0,0,0,0
1623,66.768483,70.420548,63.847788,54.457376,47.091039,39.017889,33.214601,25.652272,20.174247,11.882164,0,0,0,0
1624,66.730914,70.380924,63.811863,54.426734,47.064542,38.995934,33.195912,25.637838,20.162896,11.875478,0,0,0,0
1625,66.693346,70.341301,63.775938,54.396093,47.038046,38.97398,33.177224,25.623405,20.151544,11.868792,0,0,0,0
1626,66.655777,70.301677,63.740013,54.365451,47.011549,38.952026,33.158535,25.608971,20.140193,11.862107,0,0,0,0
1627,66.618209,70.262054,63.704088,54.33481,46.985053,38.930072,33.139846,25.594537,20.128842,11.855421,0,0,0,0
1628,66.58064,70.222431,63.668163,54.304168,46.958556,38.908118,33.121157,25.580104,20.11749,11.848735,0,0,0,0
1629,66.543072,70.182807,63.632238,54.273527,46.932059,38.886164,33.102468,25.56567,20.106139,11.84205,0,0,0,0
1630,66.505503,70.143184,63.596313,54.242886,46.905563,38.86421,33.08378,25.551236,20.094787,11.835364,0,0,0,0
1631,66.467935,70.10356,63.560388,54.212244,46.879066,38.842256,33.065091,25.536802,20.083436,11.828678,0,0,0,0
1632,66.430366,70.063937,63.524463,54.181603,46.852569,38.820301,33.046402,25.522369,20.072085,11.821992,0,0,0,0
1633,66.392798,70.024314,63.488537,54.150961,46.826073,38.798347,33.027713,25.507935,20.060733,11.815307,0,0,0,0
1634,66.35523,69.98469,63.452612,54.12032,46.799576,38.776393,33.009024,25.493501,20.049382,11.808621,0,0,0,0
1635,66.317661,69.945067,63.416687,54.089679,46.77308,38.754439,32.990336,25.479068,20.03803,11.801935,0,0,0,0
1636,66.280093,69.905444,63.380762,54.059037,46.746583,38.732485,32.971647,25.464634,20.026679,11.79525,0,0,0,0
1637,66.242524,69.86582,63.344837,54.028396,46.720086,38.710531,32.952958,25.4502,20.015328,11.788564,0,0,0,0
1638,66.204956,69.826197,63.308912,53.997754,46.69359,38.688577,32.934269,25.435766,20.003976,11.781878,0,0,0,0
1639,66.167387,69.786573,63.272987,53.967113,46.667093,38.666623,32.91558,25.421333,19.992625,11.775192,0,0,0,0
1640,66.129819,69.74695,63.237062,53.936471,46.640597,38.644669,32.896892,25.406899,19.981273,11.768507,0,0,0,0
1641,66.09225,69.707327,63.201137,53.90583,46.6141,38.622714,32.878203,25.392465,19.969922,11.761821,0,0,0,0
1642,66.054682,69.667703,63.165212,53.875189,46.587603,38.60076,32.859514,25.378032,19.958571,11.755135,0,0,0,0
1643,66.017113,69.62808,63.129286,53.844547,46.561107,38.578806,32.840825,25.363598,19.947219,11.74845,0,0,0,0
1644,65.979545,69.588457,63.093361,53.813906,46.53461,38.556852,32.822137,25.349164,19.935868,11.741764,0,0,0,0
1645,65.941976,69.548833,63.057436,53.783264,46.508113,38.534898,32.803448,25.33473,19.924516,11.735078,0,0,0,0
1646,65.904408,69.50921,63.021511,53.752623,46.481617,38.512944,32.784759,25.320297,19.913165,11.728392,0,0,0,0
1647,65.866839,69.469586,62.985586,53.721982,46.45512,38.49099,32.76607,25.305863,19.901814,11.721707,0,0,0,0
1648,65.829271,69.429963,62.949661,53.69134,46.428624,38.469036,32.747381,25.291429,19.890462,11.715021,0,0,0,0
1649,65.791702,69.39034,62.913736,53.660699,46.402127,38.447082,32.728693,25.276996,19.879111,11.708335,0,0,0,0
1650,65.754134,69.350716,62.877811,53.630057,46.37563,38.425127,32.710004,25.262562,19.867759,11.70165,0,0,0,0
1651,65.716565,69.311093,62.841886,53.599416,46.349134,38.403173,32.691315,25.248128,19.856408,11.694964,0,0,0,0
1652,65.678997,69.271469,62.805961,53.568774,46.322637,38.381219,32.672626,25.233695,19.845057,11.688278,0,0,0,0
1653,65.641428,69.231846,62.770035,53.538133,46.296141,38.359265,32.653937,25.219261,19.833705,11.681592,0,0,0,0
1654,65.60386,69.192223,62.73411,53.507492,46.269644,38.337311,32.635249,25.204827,19.822354,11.674907,0,0,0,0
1655,65.566291,69.152599,62.698185,53.47685,46.243147,38.315357,32.61656,25.190393,19.811002,11.668221,0,0,0,0
1656,65.528723,69.112976,62.66226,53.446209,46.216651,38.293403,32.597871,25.17596,19.799651,11.661535,0,0,0,0
1657,65.491154,69.073353,62.626335,53.415567,46.190154,38.271449,32.579182,25.161526,19.788299,11.65485,0,0,0,0
1658,65.453586,69.033729,62.59041,53.384926,46.163657,38.249495,32.560493,25.147092,19.776948,11.648164,0,0,0,0
1659,65.416017,68.994106,62.554485,53.354285,46.137161,38.22754,32.541805,25.132659,19.765597,11.641478,0,0,0,0
1660,65.378449,68.954482,62.51856,53.323643,46.110664,38.205586,32.523116,25.118225,19.754245,11.634792,0,0,0,0
1661,65.340881,68.914859,62.482635,53.293002,46.084168,38.183632,32.504427,25.103791,19.742894,11.628107,0,0,0,0
1662,65.303312,68.875236,62.44671,53.26236,46.057671,38.161678,32.485738,25.089357,19.731542,11.621421,0,0,0,0
1663,65.265744,68.835612,62.410784,53.231719,46.031174,38.139724,32.46705,25.074924,19.720191,11.614735,0,0,0,0
1664,65.228175,68.795989,62.374859,53.201077,46.004678,38.11777,32.448361,25.06049,19.70884,11.60805,0,0,0,0
1665,65.190607,68.756366,62.338934,53.170436,45.978181,38.095816,32.429672,25.046056,19.697488,11.601364,0,0,0,0
1666,65.153038,68.716742,62.303009,53.139795,45.951685,38.073862,32.410983,25.031623,19.686137,11.594678,0,0,0,0
1667,65.11547,68.677119,62.267084,53.109153,45.925188,38.051908,32.392294,25.017189,19.674785,11.587993,0,0,0,0
1668,65.077901,68.637495,62.231159,53.078512,45.898691,38.029953,32.373606,25.002755,19.663434,11.581307,0,0,0,0
1669,65.040333,68.597872,62.195234,53.04787,45.872195,38.007999,32.354917,24.988321,19.652083,11.574621,0,0,0,0
1670,65.002764,68.558249,62.159309,53.017229,45.845698,37.986045,32.336228,24.973888,19.640731,11.567935,0,0,0,0
1671,64.965196,68.518625,62.123384,52.986588,45.819201,37.964091,32.317539,24.959454,19.62938,11.56125,0,0,0,0
1672,64.927627,68.479002,62.087459,52.955946,45.792705,37.942137,32.29885,24.94502,19.618028,11.554564,0,0,0,0
1673,64.890059,68.439378,62.051533,52.925305,45.766208,37.920183,32.280162,24.930587,19.606677,11.547878,0,0,0,0
1674,64.85249,68.399755,62.015608,52.894663,45.739712,37.898229,32.261473,24.916153,19.595326,11.541193,0,0,0,0
1675,64.814922,68.360132,61.979683,52.864022,45.713215,37.876275,32.242784,24.901719,19.583974,11.534507,0,0,0,0
1676,64.777353,68.320508,61.943758,52.83338,45.686718,37.854321,32.224095,24.887285,19.572623,11.527821,0,0,0,0
1677,64.739785,68.280885,61.907833,52.802739,45.660222,37.832366,32.205406,24.872852,19.561271,11.521135,0,0,0,0
1678,64.702216,68.241262,61.871908,52.772098,45.633725,37.810412,32.186718,24.858418,19.54992,11.51445,0,0,0,0
1679,64.664648,68.201638,61.835983,52.741456,45.607229,37.788458,32.168029,24.843984,19.538569,11.507764,0,0,0,0
1680,64.627079,68.162015,61.800058,52.710815,45.580732,37.766504,32.14934,24.829551,19.527217,11.501078,0,0,0,0
1681,64.589511,68.122391,61.764133,52.680173,45.554235,37.74455,32.130651,24.815117,19.515866,11.494393,0,0,0,0
1682,64.551942,68.082768,61.728208,52.649532,45.527739,37.722596,32.111963,24.800683,19.504514,11.487707,0,0,0,0
1683,64.514374,68.043145,61.692282,52.618891,45.501242,37.700642,32.093274,24.78625,19.493163,11.481021,0,0,0,0
1684,64.476805,68.003521,61.656357,52.588249,45.474745,37.678688,32.074585,24.771816,19.481812,11.474335,0,0,0,0
1685,64.439237,67.963898,61.620432,52.557608,45.448249,37.656733,32.055896,24.757382,19.47046,11.46765,0,0,0,0
1686,64.401668,67.924275,61.584507,52.526966,45.421752,37.634779,32.037207,24.742948,19.459109,11.460964,0,0,0,0
1687,64.3641,67.884651,61.548582,52.496325,45.395256,37.612825,32.018519,24.728515,19.447757,11.454278,0,0,0,0
1688,64.326532,67.845028,61.512657,52.465683,45.368759,37.590871,31.99983,24.714081,19.436406,11.447593,0,0,0,0
1689,64.288963,67.805404,61.476732,52.435042,45.342262,37.568917,31.981141,24.699647,19.425055,11.440907,0,0,0,0
1690,64.251395,67.765781,61.440807,52.404401,45.315766,37.546963,31.962452,24.685214,19.413703,11.434221,0,0,0,0
1691,64.213826,67.726158,61.404882,52.373759,45.289269,37.525009,31.943763,24.67078,19.402352,11.427535,0,0,0,0
1692,64.176258,67.686534,61.368957,52.343118,45.262773,37.503055,31.925075,24.656346,19.391,11.42085,0,0,0,0
1693,64.138689,67.646911,61.333031,52.312476,45.236276,37.481101,31.906386,24.641912,19.379649,11.414164,0,0,0,0
1694,64.101121,67.607287,61.297106,52.281835,45.209779,37.459146,31.887697,24.627479,19.368298,11.407478,0,0,0,0
1695,64.063552,67.567664,61.261181,52.251194,45.183283,37.437192,31.869008,24.613045,19.356946,11.400793,0,0,0,0
1696,64.025984,67.528041,61.225256,52.220552,45.156786,37.415238,31.850319,24.598611,19.345595,11.394107,0,0,0,0
1697,63.988415,67.488417,61.189331,52.189911,45.130289,37.393284,31.831631,24.584178,19.334243,11.387421,0,0,0,0
1698,63.950847,67.448794,61.153406,52.159269,45.103793,37.37133,31.812942,24.569744,19.322892,11.380735,0,0,0,0
1699,63.913278,67.409171,61.117481,52.128628,45.077296,37.349376,31.794253,24.55531,19.311541,11.37405,0,0,0,0
1700,63.87571,67.369547,61.081556,52.097986,45.0508,37.327422,31.775564,24.540876,19.300189,11.367364,0,0,0,0
1701,63.838141,67.329924,61.045631,52.067345,45.024303,37.305468,31.756876,24.526443,19.288838,11.360678,0,0,0,0
1702,63.800573,67.2903,61.009706,52.036704,44.997806,37.283514,31.738187,24.512009,19.277486,11.353993,0,0,0,0
1703,63.763004,67.250677,60.97378,52.006062,44.97131,37.261559,31.719498,24.497575,19.266135,11.347307,0,0,0,0
1704,63.723232,67.208729,60.935748,51.973623,44.943259,37.238317,31.699713,24.482295,19.254118,11.340229,0,0,0,0
1705,63.683459,67.166781,60.897715,51.941184,44.915207,37.215075,31.679927,24.467014,19.2421,11.333151,0,0,0,0
1706,63.643686,67.124833,60.859682,51.908745,44.887156,37.191833,31.660142,24.451734,19.230083,11.326073,0,0,0,0
1707,63.603913,67.082884,60.821649,51.876305,44.859105,37.168591,31.640357,24.436453,19.218065,11.318995,0,0,0,0
1708,63.564141,67.040936,60.783616,51.843866,44.831053,37.145348,31.620571,24.421172,19.206048,11.311917,0,0,0,0
1709,63.524368,66.998988,60.745583,51.811427,44.803002,37.122106,31.600786,24.405892,19.194031,11.304839,0,0,0,0
1710,63.484595,66.95704,60.70755,51.778987,44.774951,37.098864,31.581001,24.390611,19.182013,11.297761,0,0,0,0
1711,63.444822,66.915091,60.669517,51.746548,44.7469,37.075622,31.561215,24.375331,19.169996,11.290683,0,0,0,0
1712,63.40505,66.873143,60.631484,51.714109,44.718848,37.052379,31.54143,24.36005,19.157978,11.283605,0,0,0,0
1713,63.365277,66.831195,60.593451,51.68167,44.690797,37.029137,31.521645,24.344769,19.145961,11.276527,0,0,0,0
1714,63.325504,66.789247,60.555418,51.64923,44.662746,37.005895,31.501859,24.329489,19.133943,11.269449,0,0,0,0
1715,63.285731,66.747298,60.517385,51.616791,44.634695,36.982653,31.482074,24.314208,19.121926,11.262371,0,0,0,0
1716,63.245958,66.70535,60.479352,51.584352,44.606643,36.95941,31.462289,24.298928,19.109908,11.255293,0,0,0,0
1717,63.206186,66.663402,60.441319,51.551913,44.578592,36.936168,31.442503,24.283647,19.097891,11.248215,0,0,0,0
1718,63.166413,66.621454,60.403286,51.519473,44.550541,36.912926,31.422718,24.268366,19.085874,11.241137,0,0,0,0
1719,63.12664,66.579505,60.365253,51.487034,44.522489,36.889684,31.402933,24.253086,19.073856,11.234059,0,0,0,0
1720,63.086867,66.537557,60.32722,51.454595,44.494438,36.866441,31.383147,24.237805,19.061839,11.226981,0,0,0,0
1721,63.047095,66.495609,60.289187,51.422156,44.466387,36.843199,31.363362,24.222525,19.049821,11.219903,0,0,0,0
1722,63.007322,66.453661,60.251154,51.389716,44.438336,36.819957,31.343577,24.207244,19.037804,11.212825,0,0,0,0
1723,62.967549,66.411712,60.213121,51.357277,44.410284,36.796715,31.323791,24.191964,19.025786,11.205747,0,0,0,0
1724,62.927776,66.369764,60.175088,51.324838,44.382233,36.773472,31.304006,24.176683,19.013769,11.198669,0,0,0,0
1725,62.888004,66.327816,60.137055,51.292398,44.354182,36.75023,31.284221,24.161402,19.001752,11.191591,0,0,0,0
1726,62.848231,66.285868,60.099022,51.259959,44.326131,36.726988,31.264435,24.146122,18.989734,11.184513,0,0,0,0
1727,62.808458,66.24392,60.060989,51.22752,44.298079,36.703746,31.24465,24.130841,18.977717,11.177435,0,0,0,0
1728,62.768685,66.201971,60.022956,51.195081,44.270028,36.680503,31.224865,24.115561,18.965699,11.170357,0,0,0,0
1729,62.728912,66.160023,59.984923,51.162641,44.241977,36.657261,31.205079,24.10028,18.953682,11.163279,0,0,0,0
1730,62.68914,66.118075,59.946891,51.130202,44.213925,36.634019,31.185294,24.084999,18.941664,11.156201,0,0,0,0
1731,62.649367,66.076127,59.908858,51.097763,44.185874,36.610777,31.165509,24.069719,18.929647,11.149123,0,0,0,0
1732,62.609594,66.034178,59.870825,51.065324,44.157823,36.587534,31.145723,24.054438,18.91763,11.142045,0,0,0,0
1733,62.569821,65.99223,59.832792,51.032884,44.129772,36.564292,31.125938,24.039158,18.905612,11.134967,0,0,0,0
1734,62.530049,65.950282,59.794759,51.000445,44.10172,36.54105,31.106153,24.023877,18.893595,11.127889,0,0,0,0
1735,62.490276,65.908334,59.756726,50.968006,44.073669,36.517808,31.086367,24.008596,18.881577,11.120811,0,0,0,0
1736,62.450503,65.866385,59.718693,50.935567,44.045618,36.494565,31.066582,23.993316,18.86956,11.113733,0,0,0,0
1737,62.41073,65.824437,59.68066,50.903127,44.017567,36.471323,31.046797,23.978035,18.857542,11.106655,0,0,0,0
1738,62.370958,65.782489,59.642627,50.870688,43.989515,36.448081,31.027011,23.962755,18.845525,11.099577,0,0,0,0
1739,62.331185,65.740541,59.604594,50.838249,43.961464,36.424839,31.007226,23.947474,18.833508,11.092499,0,0,0,0
1740,62.291412,65.698592,59.566561,50.805809,43.933413,36.401596,30.987441,23.932193,18.82149,11.085421,0,0,0,0
1741,62.251639,65.656644,59.528528,50.77337,43.905361,36.378354,30.967655,23.916913,18.809473,11.078343,0,0,0,0
1742,62.211866,65.614696,59.490495,50.740931,43.87731,36.355112,30.94787,23.901632,18.797455,11.071265,0,0,0,0
