Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa)
96,-95.244472,0,0,0,0,0,0,0,0,-3.7924392,-1.6336452,0,0,0,0,0,-4.6234201,-45.91977,-45.601799,0,0,0,0,0,-0.10121992,-2.2979771,0,0,0,0,0,0,0,0,0
97,-95.235975,0,0,0,0,0,0,0,0,-3.7921009,-1.6334994,0,0,0,0,0,-4.6230076,-45.915673,-45.59773,0,0,0,0,0,-0.10121089,-2.2977721,0,0,0,0,0,0,0,0,0
98,-95.227477,0,0,0,0,0,0,0,0,-3.7917625,-1.6333536,0,0,0,0,0,-4.6225951,-45.911576,-45.593661,0,0,0,0,0,-0.10120186,-2.2975671,0,0,0,0,0,0,0,0,0
99,-95.218979,0,0,0,0,0,0,0,0,-3.7914242,-1.6332079,0,0,0,0,0,-4.6221826,-45.907479,-45.589593,0,0,0,0,0,-0.10119283,-2.297362,0,0,0,0,0,0,0,0,0
100,-95.210482,0,0,0,0,0,0,0,0,-3.7910858,-1.6330621,0,0,0,0,0,-4.6217701,-45.903382,-45.585524,0,0,0,0,0,-0.1011838,-2.297157,0,0,0,0,0,0,0,0,0
101,-95.201984,0,0,0,0,0,0,0,0,-3.7907474,-1.6329164,0,0,0,0,0,-4.6213576,-45.899285,-45.581456,0,0,0,0,0,-0.10117477,-2.296952,0,0,0,0,0,0,0,0,0
102,-95.193486,0,0,0,0,0,0,0,0,-3.7904091,-1.6327706,0,0,0,0,0,-4.6209451,-45.895188,-45.577387,0,0,0,0,0,-0.10116574,-2.296747,0,0,0,0,0,0,0,0,0
103,-95.184989,0,0,0,0,0,0,0,0,-3.7900707,-1.6326249,0,0,0,0,0,-4.6205326,-45.891091,-45.573319,0,0,0,0,0,-0.1011567,-2.2965419,0,0,0,0,0,0,0,0,0
104,-95.176491,0,0,0,0,0,0,0,0,-3.7897324,-1.6324791,0,0,0,0,0,-4.6201201,-45.886994,-45.56925,0,0,0,0,0,-0.10114767,-2.2963369,0,0,0,0,0,0,0,0,0
105,-95.167993,0,0,0,0,0,0,0,0,-3.789394,-1.6323334,0,0,0,0,0,-4.6197076,-45.882897,-45.565181,0,0,0,0,0,-0.10113864,-2.2961319,0,0,0,0,0,0,0,0,0
106,-95.159496,0,0,0,0,0,0,0,0,-3.7890556,-1.6321876,0,0,0,0,0,-4.6192951,-45.8788,-45.561113,0,0,0,0,0,-0.10112961,-2.2959269,0,0,0,0,0,0,0,0,0
107,-95.150998,0,0,0,0,0,0,0,0,-3.7887173,-1.6320419,0,0,0,0,0,-4.6188826,-45.874703,-45.557044,0,0,0,0,0,-0.10112058,-2.2957218,0,0,0,0,0,0,0,0,0
108,-95.1425,0,0,0,0,0,0,0,0,-3.7883789,-1.6318961,0,0,0,0,0,-4.6184701,-45.870606,-45.552976,0,0,0,0,0,-0.10111155,-2.2955168,0,0,0,0,0,0,0,0,0
109,-95.134003,0,0,0,0,0,0,0,0,-3.7880406,-1.6317504,0,0,0,0,0,-4.6180576,-45.866509,-45.548907,0,0,0,0,0,-0.10110252,-2.2953118,0,0,0,0,0,0,0,0,0
110,-95.125505,0,0,0,0,0,0,0,0,-3.7877022,-1.6316046,0,0,0,0,0,-4.6176451,-45.862413,-45.544839,0,0,0,0,0,-0.10109349,-2.2951068,0,0,0,0,0,0,0,0,0
111,-95.117007,0,0,0,0,0,0,0,0,-3.7873638,-1.6314589,0,0,0,0,0,-4.6172326,-45.858316,-45.54077,0,0,0,0,0,-0.10108446,-2.2949017,0,0,0,0,0,0,0,0,0
112,-95.108509,0,0,0,0,0,0,0,0,-3.7870255,-1.6313131,0,0,0,0,0,-4.6168201,-45.854219,-45.536701,0,0,0,0,0,-0.10107543,-2.2946967,0,0,0,0,0,0,0,0,0
113,-95.100012,0,0,0,0,0,0,0,0,-3.7866871,-1.6311673,0,0,0,0,0,-4.6164076,-45.850122,-45.532633,0,0,0,0,0,-0.1010664,-2.2944917,0,0,0,0,0,0,0,0,0
114,-95.091514,0,0,0,0,0,0,0,0,-3.7863488,-1.6310216,0,0,0,0,0,-4.6159951,-45.846025,-45.528564,0,0,0,0,0,-0.10105737,-2.2942867,0,0,0,0,0,0,0,0,0
115,-95.083016,0,0,0,0,0,0,0,0,-3.7860104,-1.6308758,0,0,0,0,0,-4.6155826,-45.841928,-45.524496,0,0,0,0,0,-0.10104833,-2.2940816,0,0,0,0,0,0,0,0,0
116,-95.074519,0,0,0,0,0,0,0,0,-3.785672,-1.6307301,0,0,0,0,0,-4.6151701,-45.837831,-45.520427,0,0,0,0,0,-0.1010393,-2.2938766,0,0,0,0,0,0,0,0,0
117,-95.066021,0,0,0,0,0,0,0,0,-3.7853337,-1.6305843,0,0,0,0,0,-4.6147576,-45.833734,-45.516358,0,0,0,0,0,-0.10103027,-2.2936716,0,0,0,0,0,0,0,0,0
118,-95.057523,0,0,0,0,0,0,0,0,-3.7849953,-1.6304386,0,0,0,0,0,-4.6143451,-45.829637,-45.51229,0,0,0,0,0,-0.10102124,-2.2934666,0,0,0,0,0,0,0,0,0
119,-95.049026,0,0,0,0,0,0,0,0,-3.7846569,-1.6302928,0,0,0,0,0,-4.6139326,-45.82554,-45.508221,0,0,0,0,0,-0.10101221,-2.2932615,0,0,0,0,0,0,0,0,0
120,-95.040528,0,0,0,0,0,0,0,0,-3.7843186,-1.6301471,0,0,0,0,0,-4.6135201,-45.821443,-45.504153,0,0,0,0,0,-0.10100318,-2.2930565,0,0,0,0,0,0,0,0,0
121,-95.03203,0,0,0,0,0,0,0,0,-3.7839802,-1.6300013,0,0,0,0,0,-4.6131076,-45.817346,-45.500084,0,0,0,0,0,-0.10099415,-2.2928515,0,0,0,0,0,0,0,0,0
122,-95.023533,0,0,0,0,0,0,0,0,-3.7836419,-1.6298556,0,0,0,0,0,-4.6126951,-45.813249,-45.496016,0,0,0,0,0,-0.10098512,-2.2926465,0,0,0,0,0,0,0,0,0
123,-95.015035,0,0,0,0,0,0,0,0,-3.7833035,-1.6297098,0,0,0,0,0,-4.6122826,-45.809152,-45.491947,0,0,0,0,0,-0.10097609,-2.2924414,0,0,0,0,0,0,0,0,0
124,-95.006537,0,0,0,0,0,0,0,0,-3.7829651,-1.6295641,0,0,0,0,0,-4.6118701,-45.805055,-45.487878,0,0,0,0,0,-0.10096706,-2.2922364,0,0,0,0,0,0,0,0,0
125,-94.99804,0,0,0,0,0,0,0,0,-3.7826268,-1.6294183,0,0,0,0,0,-4.6114576,-45.800958,-45.48381,0,0,0,0,0,-0.10095803,-2.2920314,0,0,0,0,0,0,0,0,0
126,-94.989542,0,0,0,0,0,0,0,0,-3.7822884,-1.6292725,0,0,0,0,0,-4.6110451,-45.796861,-45.479741,0,0,0,0,0,-0.100949,-2.2918264,0,0,0,0,0,0,0,0,0
127,-94.981044,0,0,0,0,0,0,0,0,-3.7819501,-1.6291268,0,0,0,0,0,-4.6106326,-45.792764,-45.475673,0,0,0,0,0,-0.10093996,-2.2916213,0,0,0,0,0,0,0,0,0
128,-94.972546,0,0,0,0,0,0,0,0,-3.7816117,-1.628981,0,0,0,0,0,-4.6102201,-45.788667,-45.471604,0,0,0,0,0,-0.10093093,-2.2914163,0,0,0,0,0,0,0,0,0
129,-94.964049,0,0,0,0,0,0,0,0,-3.7812733,-1.6288353,0,0,0,0,0,-4.6098076,-45.78457,-45.467535,0,0,0,0,0,-0.1009219,-2.2912113,0,0,0,0,0,0,0,0,0
130,-94.955551,0,0,0,0,0,0,0,0,-3.780935,-1.6286895,0,0,0,0,0,-4.6093951,-45.780474,-45.463467,0,0,0,0,0,-0.10091287,-2.2910063,0,0,0,0,0,0,0,0,0
131,-94.947053,0,0,0,0,0,0,0,0,-3.7805966,-1.6285438,0,0,0,0,0,-4.6089826,-45.776377,-45.459398,0,0,0,0,0,-0.10090384,-2.2908012,0,0,0,0,0,0,0,0,0
132,-94.938556,0,0,0,0,0,0,0,0,-3.7802583,-1.628398,0,0,0,0,0,-4.6085701,-45.77228,-45.45533,0,0,0,0,0,-0.10089481,-2.2905962,0,0,0,0,0,0,0,0,0
133,-94.930058,0,0,0,0,0,0,0,0,-3.7799199,-1.6282523,0,0,0,0,0,-4.6081576,-45.768183,-45.451261,0,0,0,0,0,-0.10088578,-2.2903912,0,0,0,0,0,0,0,0,0
134,-94.92156,0,0,0,0,0,0,0,0,-3.7795815,-1.6281065,0,0,0,0,0,-4.6077451,-45.764086,-45.447193,0,0,0,0,0,-0.10087675,-2.2901862,0,0,0,0,0,0,0,0,0
135,-94.913063,0,0,0,0,0,0,0,0,-3.7792432,-1.6279608,0,0,0,0,0,-4.6073326,-45.759989,-45.443124,0,0,0,0,0,-0.10086772,-2.2899811,0,0,0,0,0,0,0,0,0
136,-94.904565,0,0,0,0,0,0,0,0,-3.7789048,-1.627815,0,0,0,0,0,-4.6069201,-45.755892,-45.439055,0,0,0,0,0,-0.10085869,-2.2897761,0,0,0,0,0,0,0,0,0
137,-94.896067,0,0,0,0,0,0,0,0,-3.7785665,-1.6276693,0,0,0,0,0,-4.6065076,-45.751795,-45.434987,0,0,0,0,0,-0.10084966,-2.2895711,0,0,0,0,0,0,0,0,0
138,-94.88757,0,0,0,0,0,0,0,0,-3.7782281,-1.6275235,0,0,0,0,0,-4.6060951,-45.747698,-45.430918,0,0,0,0,0,-0.10084063,-2.2893661,0,0,0,0,0,0,0,0,0
139,-94.879072,0,0,0,0,0,0,0,0,-3.7778897,-1.6273778,0,0,0,0,0,-4.6056826,-45.743601,-45.42685,0,0,0,0,0,-0.1008316,-2.289161,0,0,0,0,0,0,0,0,0
140,-94.870574,0,0,0,0,0,0,0,0,-3.7775514,-1.627232,0,0,0,0,0,-4.6052701,-45.739504,-45.422781,0,0,0,0,0,-0.10082256,-2.288956,0,0,0,0,0,0,0,0,0
141,-94.804125,0,0,0,0,0,0,0,0,-3.7749055,-1.6260923,0,0,0,0,0,-4.6020445,-45.707467,-45.390966,0,0,0,0,0,-0.10075195,-2.2873528,0,0,0,0,0,0,0,0,0
142,-94.73767,0,0,0,0,0,0,0,0,-3.7722594,-1.6249524,0,0,0,0,0,-4.5988186,-45.675428,-45.359148,0,0,0,0,0,-0.10068132,-2.2857494,0,0,0,0,0,0,0,0,0
143,-94.671215,0,0,0,0,0,0,0,0,-3.7696133,-1.6238126,0,0,0,0,0,-4.5955927,-45.643388,-45.327331,0,0,0,0,0,-0.1006107,-2.2841461,0,0,0,0,0,0,0,0,0
144,-94.60476,0,0,0,0,0,0,0,0,-3.7669672,-1.6226727,0,0,0,0,0,-4.5923668,-45.611349,-45.295513,0,0,0,0,0,-0.10054007,-2.2825427,0,0,0,0,0,0,0,0,0
145,-94.538306,0,0,0,0,0,0,0,0,-3.7643211,-1.6215329,0,0,0,0,0,-4.5891409,-45.579309,-45.263695,0,0,0,0,0,-0.10046945,-2.2809393,0,0,0,0,0,0,0,0,0
146,-94.471851,0,0,0,0,0,0,0,0,-3.761675,-1.620393,0,0,0,0,0,-4.585915,-45.547269,-45.231877,0,0,0,0,0,-0.10039883,-2.279336,0,0,0,0,0,0,0,0,0
147,-94.405396,0,0,0,0,0,0,0,0,-3.7590289,-1.6192532,0,0,0,0,0,-4.5826891,-45.51523,-45.20006,0,0,0,0,0,-0.1003282,-2.2777326,0,0,0,0,0,0,0,0,0
148,-94.338941,0,0,0,0,0,0,0,0,-3.7563828,-1.6181134,0,0,0,0,0,-4.5794632,-45.48319,-45.168242,0,0,0,0,0,-0.10025758,-2.2761292,0,0,0,0,0,0,0,0,0
149,-94.272486,0,0,0,0,0,0,0,0,-3.7537367,-1.6169735,0,0,0,0,0,-4.5762373,-45.45115,-45.136424,0,0,0,0,0,-0.10018695,-2.2745258,0,0,0,0,0,0,0,0,0
150,-94.206031,0,0,0,0,0,0,0,0,-3.7510906,-1.6158337,0,0,0,0,0,-4.5730114,-45.419111,-45.104606,0,0,0,0,0,-0.10011633,-2.2729225,0,0,0,0,0,0,0,0,0
151,-94.139576,0,0,0,0,0,0,0,0,-3.7484445,-1.6146938,0,0,0,0,0,-4.5697855,-45.387071,-45.072789,0,0,0,0,0,-0.1000457,-2.2713191,0,0,0,0,0,0,0,0,0
152,-94.073121,0,0,0,0,0,0,0,0,-3.7457984,-1.613554,0,0,0,0,0,-4.5665596,-45.355032,-45.040971,0,0,0,0,0,-0.09997508,-2.2697157,0,0,0,0,0,0,0,0,0
153,-94.006666,0,0,0,0,0,0,0,0,-3.7431523,-1.6124141,0,0,0,0,0,-4.5633337,-45.322992,-45.009153,0,0,0,0,0,-0.099904456,-2.2681124,0,0,0,0,0,0,0,0,0
154,-93.940211,0,0,0,0,0,0,0,0,-3.7405062,-1.6112743,0,0,0,0,0,-4.5601078,-45.290952,-44.977335,0,0,0,0,0,-0.099833832,-2.266509,0,0,0,0,0,0,0,0,0
155,-93.873756,0,0,0,0,0,0,0,0,-3.7378601,-1.6101345,0,0,0,0,0,-4.5568819,-45.258913,-44.945518,0,0,0,0,0,-0.099763208,-2.2649056,0,0,0,0,0,0,0,0,0
156,-93.807301,0,0,0,0,0,0,0,0,-3.735214,-1.6089946,0,0,0,0,0,-4.553656,-45.226873,-44.9137,0,0,0,0,0,-0.099692584,-2.2633023,0,0,0,0,0,0,0,0,0
157,-93.740846,0,0,0,0,0,0,0,0,-3.7325679,-1.6078548,0,0,0,0,0,-4.5504301,-45.194834,-44.881882,0,0,0,0,0,-0.099621959,-2.2616989,0,0,0,0,0,0,0,0,0
158,-93.674391,0,0,0,0,0,0,0,0,-3.7299218,-1.6067149,0,0,0,0,0,-4.5472042,-45.162794,-44.850064,0,0,0,0,0,-0.099551335,-2.2600955,0,0,0,0,0,0,0,0,0
159,-93.607936,0,0,0,0,0,0,0,0,-3.7272757,-1.6055751,0,0,0,0,0,-4.5439783,-45.130754,-44.818247,0,0,0,0,0,-0.099480711,-2.2584922,0,0,0,0,0,0,0,0,0
160,-93.541481,0,0,0,0,0,0,0,0,-3.7246296,-1.6044352,0,0,0,0,0,-4.5407524,-45.098715,-44.786429,0,0,0,0,0,-0.099410087,-2.2568888,0,0,0,0,0,0,0,0,0
161,-93.475026,0,0,0,0,0,0,0,0,-3.7219835,-1.6032954,0,0,0,0,0,-4.5375265,-45.066675,-44.754611,0,0,0,0,0,-0.099339463,-2.2552854,0,0,0,0,0,0,0,0,0
162,-93.408571,0,0,0,0,0,0,0,0,-3.7193374,-1.6021555,0,0,0,0,0,-4.5343006,-45.034636,-44.722793,0,0,0,0,0,-0.099268838,-2.2536821,0,0,0,0,0,0,0,0,0
163,-93.342117,0,0,0,0,0,0,0,0,-3.7166913,-1.6010157,0,0,0,0,0,-4.5310747,-45.002596,-44.690976,0,0,0,0,0,-0.099198214,-2.2520787,0,0,0,0,0,0,0,0,0
164,-93.275662,0,0,0,0,0,0,0,0,-3.7140452,-1.5998759,0,0,0,0,0,-4.5278488,-44.970556,-44.659158,0,0,0,0,0,-0.09912759,-2.2504753,0,0,0,0,0,0,0,0,0
165,-93.209207,0,0,0,0,0,0,0,0,-3.7113991,-1.598736,0,0,0,0,0,-4.5246229,-44.938517,-44.62734,0,0,0,0,0,-0.099056966,-2.248872,0,0,0,0,0,0,0,0,0
166,-93.142752,0,0,0,0,0,0,0,0,-3.708753,-1.5975962,0,0,0,0,0,-4.521397,-44.906477,-44.595522,0,0,0,0,0,-0.098986342,-2.2472686,0,0,0,0,0,0,0,0,0
167,-93.076297,0,0,0,0,0,0,0,0,-3.7061069,-1.5964563,0,0,0,0,0,-4.5181711,-44.874437,-44.563705,0,0,0,0,0,-0.098915717,-2.2456652,0,0,0,0,0,0,0,0,0
168,-93.009842,0,0,0,0,0,0,0,0,-3.7034608,-1.5953165,0,0,0,0,0,-4.5149452,-44.842398,-44.531887,0,0,0,0,0,-0.098845093,-2.2440619,0,0,0,0,0,0,0,0,0
169,-92.943387,0,0,0,0,0,0,0,0,-3.7008147,-1.5941766,0,0,0,0,0,-4.5117193,-44.810358,-44.500069,0,0,0,0,0,-0.098774469,-2.2424585,0,0,0,0,0,0,0,0,0
170,-92.876932,0,0,0,0,0,0,0,0,-3.6981686,-1.5930368,0,0,0,0,0,-4.5084934,-44.778319,-44.468251,0,0,0,0,0,-0.098703845,-2.2408551,0,0,0,0,0,0,0,0,0
171,-92.810477,0,0,0,0,0,0,0,0,-3.6955225,-1.591897,0,0,0,0,0,-4.5052675,-44.746279,-44.436434,0,0,0,0,0,-0.098633221,-2.2392517,0,0,0,0,0,0,0,0,0
172,-92.744022,0,0,0,0,0,0,0,0,-3.6928764,-1.5907571,0,0,0,0,0,-4.5020416,-44.714239,-44.404616,0,0,0,0,0,-0.098562596,-2.2376484,0,0,0,0,0,0,0,0,0
173,-92.677567,0,0,0,0,0,0,0,0,-3.6902303,-1.5896173,0,0,0,0,0,-4.4988157,-44.6822,-44.372798,0,0,0,0,0,-0.098491972,-2.236045,0,0,0,0,0,0,0,0,0
174,-92.611112,0,0,0,0,0,0,0,0,-3.6875842,-1.5884774,0,0,0,0,0,-4.4955898,-44.65016,-44.34098,0,0,0,0,0,-0.098421348,-2.2344416,0,0,0,0,0,0,0,0,0
175,-92.544657,0,0,0,0,0,0,0,0,-3.6849381,-1.5873376,0,0,0,0,0,-4.4923639,-44.618121,-44.309163,0,0,0,0,0,-0.098350724,-2.2328383,0,0,0,0,0,0,0,0,0
176,-92.478202,0,0,0,0,0,0,0,0,-3.682292,-1.5861977,0,0,0,0,0,-4.489138,-44.586081,-44.277345,0,0,0,0,0,-0.0982801,-2.2312349,0,0,0,0,0,0,0,0,0
177,-92.411747,0,0,0,0,0,0,0,0,-3.6796459,-1.5850579,0,0,0,0,0,-4.4859121,-44.554041,-44.245527,0,0,0,0,0,-0.098209475,-2.2296315,0,0,0,0,0,0,0,0,0
178,-92.345292,0,0,0,0,0,0,0,0,-3.6769998,-1.5839181,0,0,0,0,0,-4.4826862,-44.522002,-44.213709,0,0,0,0,0,-0.098138851,-2.2280282,0,0,0,0,0,0,0,0,0
179,-92.278837,0,0,0,0,0,0,0,0,-3.6743537,-1.5827782,0,0,0,0,0,-4.4794603,-44.489962,-44.181892,0,0,0,0,0,-0.098068227,-2.2264248,0,0,0,0,0,0,0,0,0
180,-92.212382,0,0,0,0,0,0,0,0,-3.6717076,-1.5816384,0,0,0,0,0,-4.4762344,-44.457923,-44.150074,0,0,0,0,0,-0.097997603,-2.2248214,0,0,0,0,0,0,0,0,0
181,-92.145928,0,0,0,0,0,0,0,0,-3.6690615,-1.5804985,0,0,0,0,0,-4.4730085,-44.425883,-44.118256,0,0,0,0,0,-0.097926979,-2.2232181,0,0,0,0,0,0,0,0,0
182,-92.079473,0,0,0,0,0,0,0,0,-3.6664154,-1.5793587,0,0,0,0,0,-4.4697826,-44.393843,-44.086438,0,0,0,0,0,-0.097856355,-2.2216147,0,0,0,0,0,0,0,0,0
183,-92.013018,0,0,0,0,0,0,0,0,-3.6637693,-1.5782188,0,0,0,0,0,-4.4665567,-44.361804,-44.054621,0,0,0,0,0,-0.09778573,-2.2200113,0,0,0,0,0,0,0,0,0
184,-91.946563,0,0,0,0,0,0,0,0,-3.6611232,-1.577079,0,0,0,0,0,-4.4633308,-44.329764,-44.022803,0,0,0,0,0,-0.097715106,-2.218408,0,0,0,0,0,0,0,0,0
185,-91.880108,0,0,0,0,0,0,0,0,-3.6584771,-1.5759391,0,0,0,0,0,-4.4601049,-44.297724,-43.990985,0,0,0,0,0,-0.097644482,-2.2168046,0,0,0,0,0,0,0,0,0
186,-91.813653,0,0,0,0,0,0,0,0,-3.655831,-1.5747993,0,0,0,0,0,-4.456879,-44.265685,-43.959167,0,0,0,0,0,-0.097573858,-2.2152012,0,0,0,0,0,0,0,0,0
187,-91.747198,0,0,0,0,0,0,0,0,-3.6531849,-1.5736595,0,0,0,0,0,-4.4536531,-44.233645,-43.92735,0,0,0,0,0,-0.097503234,-2.2135979,0,0,0,0,0,0,0,0,0
188,-91.680743,0,0,0,0,0,0,0,0,-3.6505388,-1.5725196,0,0,0,0,0,-4.4504272,-44.201606,-43.895532,0,0,0,0,0,-0.097432609,-2.2119945,0,0,0,0,0,0,0,0,0
189,-91.614288,0,0,0,0,0,0,0,0,-3.6478927,-1.5713798,0,0,0,0,0,-4.4472013,-44.169566,-43.863714,0,0,0,0,0,-0.097361985,-2.2103911,0,0,0,0,0,0,0,0,0
190,-91.547833,0,0,0,0,0,0,0,0,-3.6452467,-1.5702399,0,0,0,0,0,-4.4439754,-44.137526,-43.831896,0,0,0,0,0,-0.097291361,-2.2087878,0,0,0,0,0,0,0,0,0
191,-91.481378,0,0,0,0,0,0,0,0,-3.6426006,-1.5691001,0,0,0,0,0,-4.4407495,-44.105487,-43.800079,0,0,0,0,0,-0.097220737,-2.2071844,0,0,0,0,0,0,0,0,0
192,-91.414923,0,0,0,0,0,0,0,0,-3.6399545,-1.5679602,0,0,0,0,0,-4.4375236,-44.073447,-43.768261,0,0,0,0,0,-0.097150113,-2.205581,0,0,0,0,0,0,0,0,0
193,-91.348468,0,0,0,0,0,0,0,0,-3.6373084,-1.5668204,0,0,0,0,0,-4.4342977,-44.041408,-43.736443,0,0,0,0,0,-0.097079488,-2.2039777,0,0,0,0,0,0,0,0,0
194,-91.282013,0,0,0,0,0,0,0,0,-3.6346623,-1.5656806,0,0,0,0,0,-4.4310718,-44.009368,-43.704625,0,0,0,0,0,-0.097008864,-2.2023743,0,0,0,0,0,0,0,0,0
195,-91.215558,0,0,0,0,0,0,0,0,-3.6320162,-1.5645407,0,0,0,0,0,-4.4278459,-43.977328,-43.672808,0,0,0,0,0,-0.09693824,-2.2007709,0,0,0,0,0,0,0,0,0
196,-91.149103,0,0,0,0,0,0,0,0,-3.6293701,-1.5634009,0,0,0,0,0,-4.42462,-43.945289,-43.64099,0,0,0,0,0,-0.096867616,-2.1991675,0,0,0,0,0,0,0,0,0
197,-91.082648,0,0,0,0,0,0,0,0,-3.626724,-1.562261,0,0,0,0,0,-4.4213941,-43.913249,-43.609172,0,0,0,0,0,-0.096796992,-2.1975642,0,0,0,0,0,0,0,0,0
198,-91.016193,0,0,0,0,0,0,0,0,-3.6240779,-1.5611212,0,0,0,0,0,-4.4181682,-43.88121,-43.577354,0,0,0,0,0,-0.096726367,-2.1959608,0,0,0,0,0,0,0,0,0
199,-90.949738,0,0,0,0,0,0,0,0,-3.6214318,-1.5599813,0,0,0,0,0,-4.4149423,-43.84917,-43.545537,0,0,0,0,0,-0.096655743,-2.1943574,0,0,0,0,0,0,0,0,0
200,-90.883284,0,0,0,0,0,0,0,0,-3.6187857,-1.5588415,0,0,0,0,0,-4.4117164,-43.81713,-43.513719,0,0,0,0,0,-0.096585119,-2.1927541,0,0,0,0,0,0,0,0,0
201,-90.816829,0,0,0,0,0,0,0,0,-3.6161396,-1.5577016,0,0,0,0,0,-4.4084905,-43.785091,-43.481901,0,0,0,0,0,-0.096514495,-2.1911507,0,0,0,0,0,0,0,0,0
202,-90.750374,0,0,0,0,0,0,0,0,-3.6134935,-1.5565618,0,0,0,0,0,-4.4052646,-43.753051,-43.450083,0,0,0,0,0,-0.096443871,-2.1895473,0,0,0,0,0,0,0,0,0
203,-90.683919,0,0,0,0,0,0,0,0,-3.6108474,-1.555422,0,0,0,0,0,-4.4020387,-43.721012,-43.418266,0,0,0,0,0,-0.096373246,-2.187944,0,0,0,0,0,0,0,0,0
204,-90.617464,0,0,0,0,0,0,0,0,-3.6082013,-1.5542821,0,0,0,0,0,-4.3988128,-43.688972,-43.386448,0,0,0,0,0,-0.096302622,-2.1863406,0,0,0,0,0,0,0,0,0
205,-90.551009,0,0,0,0,0,0,0,0,-3.6055552,-1.5531423,0,0,0,0,0,-4.3955869,-43.656932,-43.35463,0,0,0,0,0,-0.096231998,-2.1847372,0,0,0,0,0,0,0,0,0
206,-90.484554,0,0,0,0,0,0,0,0,-3.6029091,-1.5520024,0,0,0,0,0,-4.392361,-43.624893,-43.322812,0,0,0,0,0,-0.096161374,-2.1831339,0,0,0,0,0,0,0,0,0
207,-90.418099,0,0,0,0,0,0,0,0,-3.600263,-1.5508626,0,0,0,0,0,-4.3891351,-43.592853,-43.290995,0,0,0,0,0,-0.09609075,-2.1815305,0,0,0,0,0,0,0,0,0
208,-90.351644,0,0,0,0,0,0,0,0,-3.5976169,-1.5497227,0,0,0,0,0,-4.3859092,-43.560813,-43.259177,0,0,0,0,0,-0.096020125,-2.1799271,0,0,0,0,0,0,0,0,0
209,-90.285189,0,0,0,0,0,0,0,0,-3.5949708,-1.5485829,0,0,0,0,0,-4.3826833,-43.528774,-43.227359,0,0,0,0,0,-0.095949501,-2.1783238,0,0,0,0,0,0,0,0,0
210,-90.218734,0,0,0,0,0,0,0,0,-3.5923247,-1.5474431,0,0,0,0,0,-4.3794574,-43.496734,-43.195541,0,0,0,0,0,-0.095878877,-2.1767204,0,0,0,0,0,0,0,0,0
211,-90.152279,0,0,0,0,0,0,0,0,-3.5896786,-1.5463032,0,0,0,0,0,-4.3762315,-43.464695,-43.163724,0,0,0,0,0,-0.095808253,-2.175117,0,0,0,0,0,0,0,0,0
212,-90.085824,0,0,0,0,0,0,0,0,-3.5870325,-1.5451634,0,0,0,0,0,-4.3730056,-43.432655,-43.131906,0,0,0,0,0,-0.095737629,-2.1735137,0,0,0,0,0,0,0,0,0
213,-90.019369,0,0,0,0,0,0,0,0,-3.5843864,-1.5440235,0,0,0,0,0,-4.3697797,-43.400615,-43.100088,0,0,0,0,0,-0.095667004,-2.1719103,0,0,0,0,0,0,0,0,0
214,-89.952914,0,0,0,0,0,0,0,0,-3.5817403,-1.5428837,0,0,0,0,0,-4.3665538,-43.368576,-43.06827,0,0,0,0,0,-0.09559638,-2.1703069,0,0,0,0,0,0,0,0,0
215,-89.886459,0,0,0,0,0,0,0,0,-3.5790942,-1.5417438,0,0,0,0,0,-4.3633279,-43.336536,-43.036453,0,0,0,0,0,-0.095525756,-2.1687036,0,0,0,0,0,0,0,0,0
216,-89.820004,0,0,0,0,0,0,0,0,-3.5764481,-1.540604,0,0,0,0,0,-4.360102,-43.304497,-43.004635,0,0,0,0,0,-0.095455132,-2.1671002,0,0,0,0,0,0,0,0,0
217,-89.753549,0,0,0,0,0,0,0,0,-3.573802,-1.5394642,0,0,0,0,0,-4.3568761,-43.272457,-42.972817,0,0,0,0,0,-0.095384508,-2.1654968,0,0,0,0,0,0,0,0,0
218,-89.687095,0,0,0,0,0,0,0,0,-3.5711559,-1.5383243,0,0,0,0,0,-4.3536502,-43.240417,-42.940999,0,0,0,0,0,-0.095313883,-2.1638935,0,0,0,0,0,0,0,0,0
219,-89.62064,0,0,0,0,0,0,0,0,-3.5685098,-1.5371845,0,0,0,0,0,-4.3504243,-43.208378,-42.909182,0,0,0,0,0,-0.095243259,-2.1622901,0,0,0,0,0,0,0,0,0
