Time (ms),Stress at 0.00 mm (kPa),Stress at 0.26 mm (kPa),Stress at 0.46 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.06 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.05 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa)
118,7.3340578,6.5814964,5.9484333,5.269043,4.5710117,3.7033572,3.106923,2.4711497,1.8766416,1.5028986,1.0482193,0.72529398,0.43806169,0.26735374,0.093592964,0.0046079118,0,0,0,0
119,7.4322297,6.6695947,6.0280577,5.3395732,4.6321982,3.7529295,3.1485116,2.5042279,1.9017619,1.5230161,1.0622505,0.73500259,0.44392548,0.27093247,0.094845778,0.0046695922,0,0,0,0
120,7.5304017,6.7576931,6.107682,5.4101033,4.6933847,3.8025018,3.1901001,2.5373062,1.9268822,1.5431335,1.0762817,0.74471121,0.44978927,0.27451121,0.096098591,0.0047312727,0,0,0,0
121,7.6285737,6.8457915,6.1873063,5.4806335,4.7545712,3.8520741,3.2316887,2.5703844,1.9520025,1.563251,1.090313,0.75441983,0.45565306,0.27808994,0.097351405,0.0047929531,0,0,0,0
122,7.7267457,6.9338899,6.2669307,5.5511637,4.8157577,3.9016463,3.2732772,2.6034626,1.9771228,1.5833684,1.1043442,0.76412844,0.46151685,0.28166867,0.098604218,0.0048546335,0,0,0,0
123,7.8249177,7.0219882,6.346555,5.6216939,4.8769442,3.9512186,3.3148658,2.6365409,2.0022431,1.6034859,1.1183754,0.77383706,0.46738064,0.28524741,0.099857032,0.0049163139,0,0,0,0
124,7.9230897,7.1100866,6.4261794,5.6922241,4.9381307,4.0007909,3.3564543,2.6696191,2.0273633,1.6236033,1.1324066,0.78354567,0.47324444,0.28882614,0.10110985,0.0049779944,0,0,0,0
125,8.0212616,7.198185,6.5058037,5.7627542,4.9993172,4.0503632,3.3980429,2.7026973,2.0524836,1.6437208,1.1464378,0.79325429,0.47910823,0.29240488,0.10236266,0.0050396748,0,0,0,0
126,8.1194336,7.2862834,6.585428,5.8332844,5.0605037,4.0999354,3.4396314,2.7357756,2.0776039,1.6638382,1.1604691,0.80296291,0.48497202,0.29598361,0.10361547,0.0051013552,0,0,0,0
127,8.2176056,7.3743817,6.6650524,5.9038146,5.1216902,4.1495077,3.48122,2.7688538,2.1027242,1.6839557,1.1745003,0.81267152,0.49083581,0.29956235,0.10486829,0.0051630357,0,0,0,0
128,8.3157776,7.4624801,6.7446767,5.9743448,5.1828767,4.19908,3.5228085,2.801932,2.1278445,1.7040731,1.1885315,0.82238014,0.4966996,0.30314108,0.1061211,0.0052247161,0,0,0,0
129,8.4139496,7.5505785,6.824301,6.0448749,5.2440631,4.2486523,3.564397,2.8350103,2.1529648,1.7241906,1.2025627,0.83208875,0.50256339,0.30671982,0.10737391,0.0052863965,0,0,0,0
130,8.5121216,7.6386769,6.9039254,6.1154051,5.3052496,4.2982245,3.6059856,2.8680885,2.1780851,1.744308,1.2165939,0.84179737,0.50842718,0.31029855,0.10862673,0.005348077,0,0,0,0
131,8.6102936,7.7267752,6.9835497,6.1859353,5.3664361,4.3477968,3.6475741,2.9011667,2.2032053,1.7644255,1.2306252,0.85150598,0.51429098,0.31387729,0.10987954,0.0054097574,0,0,0,0
132,8.7084655,7.8148736,7.0631741,6.2564655,5.4276226,4.3973691,3.6891627,2.934245,2.2283256,1.7845429,1.2446564,0.8612146,0.52015477,0.31745602,0.11113235,0.0054714378,0,0,0,0
133,8.8066375,7.902972,7.1427984,6.3269957,5.4888091,4.4469414,3.7307512,2.9673232,2.2534459,1.8046604,1.2586876,0.87092322,0.52601856,0.32103476,0.11238517,0.0055331183,0,0,0,0
134,8.9048095,7.9910703,7.2224227,6.3975258,5.5499956,4.4965136,3.7723398,3.0004014,2.2785662,1.8247778,1.2727188,0.88063183,0.53188235,0.32461349,0.11363798,0.0055947987,0,0,0,0
135,9.0029815,8.0791687,7.3020471,6.468056,5.6111821,4.5460859,3.8139283,3.0334797,2.3036865,1.8448953,1.28675,0.89034045,0.53774614,0.32819223,0.11489079,0.0056564791,0,0,0,0
136,9.1011535,8.1672671,7.3816714,6.5385862,5.6723686,4.5956582,3.8555169,3.0665579,2.3288068,1.8650127,1.3007813,0.90004906,0.54360993,0.33177096,0.11614361,0.0057181595,0,0,0,0
137,9.1993255,8.2553655,7.4612958,6.6091164,5.7335551,4.6452305,3.8971054,3.0996361,2.3539271,1.8851301,1.3148125,0.90975768,0.54947372,0.33534969,0.11739642,0.00577984,0,0,0,0
138,9.2974974,8.3434638,7.5409201,6.6796466,5.7947416,4.6948027,3.938694,3.1327144,2.3790474,1.9052476,1.3288437,0.9194663,0.55533752,0.33892843,0.11864924,0.0058415204,0,0,0,0
139,9.3956694,8.4315622,7.6205444,6.7501767,5.8559281,4.744375,3.9802825,3.1657926,2.4041676,1.925365,1.3428749,0.92917491,0.56120131,0.34250716,0.11990205,0.0059032008,0,0,0,0
140,9.4938414,8.5196606,7.7001688,6.8207069,5.9171146,4.7939473,4.0218711,3.1988708,2.4292879,1.9454825,1.3569061,0.93888353,0.5670651,0.3460859,0.12115486,0.0059648813,0,0,0,0
141,9.7614365,8.7597972,7.9172071,7.0129565,6.0838954,4.9290703,4.1352322,3.2890348,2.4977603,2.0003182,1.3951521,0.96534706,0.58304849,0.35584074,0.12456975,0.0061330085,0,0,0,0
142,10.029049,8.9999498,8.1342598,7.2052189,6.2506873,5.0642023,4.2486009,3.3792047,2.5662371,2.0551576,1.4334007,0.99181235,0.59903295,0.36559622,0.12798487,0.0063011468,0,0,0,0
143,10.296662,9.2401024,8.3513125,7.3974813,6.4174792,5.1993343,4.3619696,3.4693746,2.634714,2.1099969,1.4716492,1.0182776,0.61501741,0.37535171,0.13139999,0.0064692851,0,0,0,0
144,10.564275,9.480255,8.5683652,7.5897437,6.5842711,5.3344663,4.4753383,3.5595445,2.7031909,2.1648363,1.5098977,1.0447429,0.63100186,0.38510719,0.13481511,0.0066374235,0,0,0,0
145,10.831888,9.7204075,8.7854179,7.7820061,6.751063,5.4695983,4.5887069,3.6497144,2.7716678,2.2196756,1.5481462,1.0712082,0.64698632,0.39486268,0.13823023,0.0068055618,0,0,0,0
146,11.099501,9.9605601,9.0024706,7.9742685,6.9178549,5.6047303,4.7020756,3.7398843,2.8401447,2.274515,1.5863948,1.0976735,0.66297078,0.40461816,0.14164535,0.0069737002,0,0,0,0
147,11.367113,10.200713,9.2195233,8.1665309,7.0846468,5.7398623,4.8154443,3.8300543,2.9086215,2.3293543,1.6246433,1.1241388,0.67895523,0.41437365,0.14506047,0.0071418385,0,0,0,0
148,11.634726,10.440865,9.436576,8.3587933,7.2514387,5.8749943,4.928813,3.9202242,2.9770984,2.3841936,1.6628918,1.1506041,0.69493969,0.42412913,0.14847559,0.0073099769,0,0,0,0
149,11.902339,10.681018,9.6536287,8.5510557,7.4182306,6.0101263,5.0421817,4.0103941,3.0455753,2.439033,1.7011404,1.1770694,0.71092415,0.43388462,0.1518907,0.0074781152,0,0,0,0
150,12.169952,10.92117,9.8706814,8.7433181,7.5850225,6.1452583,5.1555504,4.100564,3.1140522,2.4938723,1.7393889,1.2035347,0.72690861,0.4436401,0.15530582,0.0076462536,0,0,0,0
151,12.437565,11.161323,10.087734,8.9355805,7.7518144,6.2803904,5.2689191,4.1907339,3.182529,2.5487117,1.7776374,1.23,0.74289306,0.45339559,0.15872094,0.0078143919,0,0,0,0
152,12.705178,11.401476,10.304787,9.1278429,7.9186063,6.4155224,5.3822877,4.2809038,3.2510059,2.603551,1.815886,1.2564653,0.75887752,0.46315107,0.16213606,0.0079825302,0,0,0,0
153,12.97279,11.641628,10.52184,9.3201053,8.0853982,6.5506544,5.4956564,4.3710738,3.3194828,2.6583904,1.8541345,1.2829306,0.77486198,0.47290656,0.16555118,0.0081506686,0,0,0,0
154,13.240403,11.881781,10.738892,9.5123677,8.2521901,6.6857864,5.6090251,4.4612437,3.3879597,2.7132297,1.892383,1.3093959,0.79084643,0.48266204,0.1689663,0.0083188069,0,0,0,0
155,13.508016,12.121933,10.955945,9.7046301,8.418982,6.8209184,5.7223938,4.5514136,3.4564366,2.7680691,1.9306316,1.3358611,0.80683089,0.49241753,0.17238142,0.0084869453,0,0,0,0
156,13.775629,12.362086,11.172998,9.8968925,8.5857738,6.9560504,5.8357625,4.6415835,3.5249134,2.8229084,1.9688801,1.3623264,0.82281535,0.50217301,0.17579654,0.0086550836,0,0,0,0
157,14.043242,12.602238,11.39005,10.089155,8.7525657,7.0911824,5.9491312,4.7317534,3.5933903,2.8777478,2.0071286,1.3887917,0.8387998,0.5119285,0.17921165,0.008823222,0,0,0,0
158,14.310855,12.842391,11.607103,10.281417,8.9193576,7.2263144,6.0624998,4.8219233,3.6618672,2.9325871,2.0453772,1.415257,0.85478426,0.52168398,0.18262677,0.0089913603,0,0,0,0
159,14.578467,13.082544,11.824156,10.47368,9.0861495,7.3614464,6.1758685,4.9120933,3.7303441,2.9874265,2.0836257,1.4417223,0.87076872,0.53143947,0.18604189,0.0091594987,0,0,0,0
160,14.84608,13.322696,12.041209,10.665942,9.2529414,7.4965784,6.2892372,5.0022632,3.798821,3.0422658,2.1218742,1.4681876,0.88675317,0.54119495,0.18945701,0.009327637,0,0,0,0
161,15.113693,13.562849,12.258261,10.858204,9.4197333,7.6317104,6.4026059,5.0924331,3.8672978,3.0971052,2.1601228,1.4946529,0.90273763,0.55095044,0.19287213,0.0094957753,0,0,0,0
162,15.381306,13.803001,12.475314,11.050467,9.5865252,7.7668424,6.5159746,5.182603,3.9357747,3.1519445,2.1983713,1.5211182,0.91872209,0.56070592,0.19628725,0.0096639137,0,0,0,0
163,15.648919,14.043154,12.692367,11.242729,9.7533171,7.9019744,6.6293433,5.2727729,4.0042516,3.2067839,2.2366198,1.5475835,0.93470654,0.57046141,0.19970237,0.009832052,0,0,0,0
164,15.916532,14.283307,12.909419,11.434992,9.920109,8.0371064,6.742712,5.3629428,4.0727285,3.2616232,2.2748683,1.5740488,0.950691,0.58021689,0.20311749,0.01000019,0,0,0,0
165,16.184144,14.523459,13.126472,11.627254,10.086901,8.1722384,6.8560806,5.4531128,4.1412053,3.3164626,2.3131169,1.6005141,0.96667546,0.58997238,0.2065326,0.010168329,0,0,0,0
166,16.451757,14.763612,13.343525,11.819516,10.253693,8.3073704,6.9694493,5.5432827,4.2096822,3.3713019,2.3513654,1.6269793,0.98265991,0.59972786,0.20994772,0.010336467,0,0,0,0
167,16.71937,15.003764,13.560577,12.011779,10.420485,8.4425024,7.082818,5.6334526,4.2781591,3.4261413,2.3896139,1.6534446,0.99864437,0.60948335,0.21336284,0.010504605,0,0,0,0
168,16.986983,15.243917,13.77763,12.204041,10.587277,8.5776344,7.1961867,5.7236225,4.346636,3.4809806,2.4278625,1.6799099,1.0146288,0.61923883,0.21677796,0.010672744,0,0,0,0
169,17.254596,15.484069,13.994683,12.396304,10.754068,8.7127664,7.3095554,5.8137924,4.4151129,3.53582,2.466111,1.7063752,1.0306133,0.62899432,0.22019308,0.010840882,0,0,0,0
170,17.522209,15.724222,14.211736,12.588566,10.92086,8.8478984,7.4229241,5.9039623,4.4835897,3.5906593,2.5043595,1.7328405,1.0465977,0.6387498,0.2236082,0.01100902,0,0,0,0
171,17.789821,15.964375,14.428788,12.780828,11.087652,8.9830304,7.5362927,5.9941323,4.5520666,3.6454987,2.5426081,1.7593058,1.0625822,0.64850529,0.22702332,0.011177159,0,0,0,0
172,18.057434,16.204527,14.645841,12.973091,11.254444,9.1181624,7.6496614,6.0843022,4.6205435,3.700338,2.5808566,1.7857711,1.0785667,0.65826077,0.23043844,0.011345297,0,0,0,0
173,18.325047,16.44468,14.862894,13.165353,11.421236,9.2532944,7.7630301,6.1744721,4.6890204,3.7551774,2.6191051,1.8122364,1.0945511,0.66801626,0.23385355,0.011513435,0,0,0,0
174,18.59266,16.684832,15.079946,13.357616,11.588028,9.3884264,7.8763988,6.264642,4.7574973,3.8100167,2.6573537,1.8387017,1.1105356,0.67777174,0.23726867,0.011681574,0,0,0,0
175,18.860273,16.924985,15.296999,13.549878,11.75482,9.5235584,7.9897675,6.3548119,4.8259741,3.8648561,2.6956022,1.865167,1.12652,0.68752723,0.24068379,0.011849712,0,0,0,0
176,19.127886,17.165138,15.514052,13.74214,11.921612,9.6586905,8.1031362,6.4449818,4.894451,3.9196954,2.7338507,1.8916323,1.1425045,0.69728271,0.24409891,0.012017851,0,0,0,0
177,19.395498,17.40529,15.731105,13.934403,12.088404,9.7938225,8.2165048,6.5351518,4.9629279,3.9745348,2.7720993,1.9180976,1.1584889,0.7070382,0.24751403,0.012185989,0,0,0,0
178,19.663111,17.645443,15.948157,14.126665,12.255196,9.9289545,8.3298735,6.6253217,5.0314048,4.0293741,2.8103478,1.9445628,1.1744734,0.71679368,0.25092915,0.012354127,0,0,0,0
179,19.930724,17.885595,16.16521,14.318928,12.421987,10.064086,8.4432422,6.7154916,5.0998816,4.0842135,2.8485963,1.9710281,1.1904579,0.72654917,0.25434427,0.012522266,0,0,0,0
180,20.198337,18.125748,16.382263,14.51119,12.588779,10.199218,8.5566109,6.8056615,5.1683585,4.1390528,2.8868449,1.9974934,1.2064423,0.73630465,0.25775939,0.012690404,0,0,0,0
181,20.46595,18.3659,16.599315,14.703452,12.755571,10.33435,8.6699796,6.8958314,5.2368354,4.1938922,2.9250934,2.0239587,1.2224268,0.74606014,0.26117451,0.012858542,0,0,0,0
182,20.733563,18.606053,16.816368,14.895715,12.922363,10.469482,8.7833483,6.9860013,5.3053123,4.2487315,2.9633419,2.050424,1.2384112,0.75581562,0.26458962,0.013026681,0,0,0,0
183,21.001175,18.846206,17.033421,15.087977,13.089155,10.604614,8.896717,7.0761713,5.3737892,4.3035709,3.0015904,2.0768893,1.2543957,0.76557111,0.26800474,0.013194819,0,0,0,0
184,21.268788,19.086358,17.250474,15.28024,13.255947,10.739746,9.0100856,7.1663412,5.442266,4.3584102,3.039839,2.1033546,1.2703801,0.77532659,0.27141986,0.013362957,0,0,0,0
185,21.536401,19.326511,17.467526,15.472502,13.422739,10.874878,9.1234543,7.2565111,5.5107429,4.4132496,3.0780875,2.1298199,1.2863646,0.78508208,0.27483498,0.013531096,0,0,0,0
186,21.804014,19.566663,17.684579,15.664764,13.589531,11.01001,9.236823,7.346681,5.5792198,4.4680889,3.116336,2.1562852,1.3023491,0.79483756,0.2782501,0.013699234,0,0,0,0
187,22.071627,19.806816,17.901632,15.857027,13.756323,11.145142,9.3501917,7.4368509,5.6476967,4.5229283,3.1545846,2.1827505,1.3183335,0.80459305,0.28166522,0.013867372,0,0,0,0
188,22.33924,20.046968,18.118684,16.049289,13.923115,11.280275,9.4635604,7.5270208,5.7161736,4.5777676,3.1928331,2.2092158,1.334318,0.81434853,0.28508034,0.014035511,0,0,0,0
189,22.606852,20.287121,18.335737,16.241552,14.089906,11.415407,9.5769291,7.6171908,5.7846504,4.632607,3.2310816,2.2356811,1.3503024,0.82410402,0.28849546,0.014203649,0,0,0,0
190,22.874465,20.527274,18.55279,16.433814,14.256698,11.550539,9.6902977,7.7073607,5.8531273,4.6874463,3.2693302,2.2621463,1.3662869,0.8338595,0.29191057,0.014371787,0,0,0,0
191,23.142078,20.767426,18.769842,16.626076,14.42349,11.685671,9.8036664,7.7975306,5.9216042,4.7422857,3.3075787,2.2886116,1.3822713,0.84361499,0.29532569,0.014539926,0,0,0,0
192,23.409691,21.007579,18.986895,16.818339,14.590282,11.820803,9.9170351,7.8877005,5.9900811,4.797125,3.3458272,2.3150769,1.3982558,0.85337047,0.29874081,0.014708064,0,0,0,0
193,23.677304,21.247731,19.203948,17.010601,14.757074,11.955935,10.030404,7.9778704,6.058558,4.8519644,3.3840758,2.3415422,1.4142402,0.86312596,0.30215593,0.014876202,0,0,0,0
194,23.944917,21.487884,19.421001,17.202864,14.923866,12.091067,10.143772,8.0680403,6.1270348,4.9068037,3.4223243,2.3680075,1.4302247,0.87288144,0.30557105,0.015044341,0,0,0,0
195,24.212529,21.728037,19.638053,17.395126,15.090658,12.226199,10.257141,8.1582103,6.1955117,4.9616431,3.4605728,2.3944728,1.4462092,0.88263693,0.30898617,0.015212479,0,0,0,0
196,24.480142,21.968189,19.855106,17.587388,15.25745,12.361331,10.37051,8.2483802,6.2639886,5.0164824,3.4988214,2.4209381,1.4621936,0.89239241,0.31240129,0.015380617,0,0,0,0
197,24.747755,22.208342,20.072159,17.779651,15.424242,12.496463,10.483879,8.3385501,6.3324655,5.0713218,3.5370699,2.4474034,1.4781781,0.9021479,0.31581641,0.015548756,0,0,0,0
198,25.015368,22.448494,20.289211,17.971913,15.591033,12.631595,10.597247,8.42872,6.4009423,5.1261611,3.5753184,2.4738687,1.4941625,0.91190339,0.31923152,0.015716894,0,0,0,0
199,25.282981,22.688647,20.506264,18.164176,15.757825,12.766727,10.710616,8.5188899,6.4694192,5.1810005,3.613567,2.500334,1.510147,0.92165887,0.32264664,0.015885032,0,0,0,0
200,25.550594,22.928799,20.723317,18.356438,15.924617,12.901859,10.823985,8.6090598,6.5378961,5.2358398,3.6518155,2.5267993,1.5261314,0.93141436,0.32606176,0.016053171,0,0,0,0
201,25.818206,23.168952,20.94037,18.5487,16.091409,13.036991,10.937353,8.6992298,6.606373,5.2906792,3.690064,2.5532646,1.5421159,0.94116984,0.32947688,0.016221309,0,0,0,0
202,26.085819,23.409105,21.157422,18.740963,16.258201,13.172123,11.050722,8.7893997,6.6748499,5.3455185,3.7283126,2.5797298,1.5581004,0.95092533,0.332892,0.016389447,0,0,0,0
203,26.353432,23.649257,21.374475,18.933225,16.424993,13.307255,11.164091,8.8795696,6.7433267,5.4003579,3.7665611,2.6061951,1.5740848,0.96068081,0.33630712,0.016557586,0,0,0,0
204,26.621045,23.88941,21.591528,19.125488,16.591785,13.442387,11.277459,8.9697395,6.8118036,5.4551972,3.8048096,2.6326604,1.5900693,0.9704363,0.33972224,0.016725724,0,0,0,0
205,26.888658,24.129562,21.80858,19.31775,16.758577,13.577519,11.390828,9.0599094,6.8802805,5.5100366,3.8430581,2.6591257,1.6060537,0.98019178,0.34313736,0.016893863,0,0,0,0
206,27.156271,24.369715,22.025633,19.510012,16.925369,13.712651,11.504197,9.1500793,6.9487574,5.5648759,3.8813067,2.685591,1.6220382,0.98994727,0.34655247,0.017062001,0,0,0,0
207,27.423883,24.609868,22.242686,19.702275,17.092161,13.847783,11.617565,9.2402493,7.0172343,5.6197153,3.9195552,2.7120563,1.6380226,0.99970275,0.34996759,0.017230139,0,0,0,0
208,27.691496,24.85002,22.459739,19.894537,17.258952,13.982915,11.730934,9.3304192,7.0857111,5.6745546,3.9578037,2.7385216,1.6540071,1.0094582,0.35338271,0.017398278,0,0,0,0
209,27.959109,25.090173,22.676791,20.0868,17.425744,14.118047,11.844303,9.4205891,7.154188,5.729394,3.9960523,2.7649869,1.6699916,1.0192137,0.35679783,0.017566416,0,0,0,0
210,28.226722,25.330325,22.893844,20.279062,17.592536,14.253179,11.957671,9.510759,7.2226649,5.7842333,4.0343008,2.7914522,1.685976,1.0289692,0.36021295,0.017734554,0,0,0,0
211,28.494335,25.570478,23.110897,20.471324,17.759328,14.388311,12.07104,9.6009289,7.2911418,5.8390726,4.0725493,2.8179175,1.7019605,1.0387247,0.36362807,0.017902693,0,0,0,0
212,28.761948,25.81063,23.327949,20.663587,17.92612,14.523443,12.184409,9.6910988,7.3596186,5.893912,4.1107979,2.8443828,1.7179449,1.0484802,0.36704319,0.018070831,0,0,0,0
213,29.02956,26.050783,23.545002,20.855849,18.092912,14.658575,12.297777,9.7812688,7.4280955,5.9487513,4.1490464,2.8708481,1.7339294,1.0582357,0.37045831,0.018238969,0,0,0,0
214,29.297173,26.290936,23.762055,21.048112,18.259704,14.793707,12.411146,9.8714387,7.4965724,6.0035907,4.1872949,2.8973133,1.7499138,1.0679911,0.37387342,0.018407108,0,0,0,0
215,29.564786,26.531088,23.979107,21.240374,18.426496,14.928839,12.524515,9.9616086,7.5650493,6.05843,4.2255435,2.9237786,1.7658983,1.0777466,0.37728854,0.018575246,0,0,0,0
216,29.832399,26.771241,24.19616,21.432636,18.593288,15.063971,12.637884,10.051779,7.6335262,6.1132694,4.263792,2.9502439,1.7818828,1.0875021,0.38070366,0.018743384,0,0,0,0
217,30.100012,27.011393,24.413213,21.624899,18.760079,15.199103,12.751252,10.141948,7.702003,6.1681087,4.3020405,2.9767092,1.7978672,1.0972576,0.38411878,0.018911523,0,0,0,0
218,30.367625,27.251546,24.630266,21.817161,18.926871,15.334235,12.864621,10.232118,7.7704799,6.2229481,4.3402891,3.0031745,1.8138517,1.1070131,0.3875339,0.019079661,0,0,0,0
219,30.635238,27.491698,24.847318,22.009423,19.093663,15.469367,12.97799,10.322288,7.8389568,6.2777874,4.3785376,3.0296398,1.8298361,1.1167686,0.39094902,0.019247799,0,0,0,0
220,30.90285,27.731851,25.064371,22.201686,19.260455,15.604499,13.091358,10.412458,7.9074337,6.3326268,4.4167861,3.0561051,1.8458206,1.1265241,0.39436414,0.019415938,0,0,0,0
221,31.170463,27.972004,25.281424,22.393948,19.427247,15.739631,13.204727,10.502628,7.9759106,6.3874661,4.4550347,3.0825704,1.861805,1.1362795,0.39777926,0.019584076,0,0,0,0
222,31.438076,28.212156,25.498476,22.586211,19.594039,15.874763,13.318096,10.592798,8.0443874,6.4423055,4.4932832,3.1090357,1.8777895,1.146035,0.40119437,0.019752214,0,0,0,0
223,31.705689,28.452309,25.715529,22.778473,19.760831,16.009895,13.431464,10.682968,8.1128643,6.4971448,4.5315317,3.135501,1.893774,1.1557905,0.40460949,0.019920353,0,0,0,0
224,31.973302,28.692461,25.932582,22.970735,19.927623,16.145027,13.544833,10.773138,8.1813412,6.5519842,4.5697802,3.1619663,1.9097584,1.165546,0.40802461,0.020088491,0,0,0,0
225,32.240915,28.932614,26.149635,23.162998,20.094415,16.280159,13.658202,10.863308,8.2498181,6.6068235,4.6080288,3.1884316,1.9257429,1.1753015,0.41143973,0.020256629,0,0,0,0
226,32.508527,29.172767,26.366687,23.35526,20.261207,16.415291,13.77157,10.953478,8.3182949,6.6616629,4.6462773,3.2148968,1.9417273,1.185057,0.41485485,0.020424768,0,0,0,0
227,32.77614,29.412919,26.58374,23.547523,20.427998,16.550423,13.884939,11.043648,8.3867718,6.7165022,4.6845258,3.2413621,1.9577118,1.1948125,0.41826997,0.020592906,0,0,0,0
228,33.043753,29.653072,26.800793,23.739785,20.59479,16.685555,13.998308,11.133818,8.4552487,6.7713416,4.7227744,3.2678274,1.9736962,1.2045679,0.42168509,0.020761044,0,0,0,0
229,33.311366,29.893224,27.017845,23.932047,20.761582,16.820687,14.111676,11.223987,8.5237256,6.8261809,4.7610229,3.2942927,1.9896807,1.2143234,0.42510021,0.020929183,0,0,0,0
230,33.578979,30.133377,27.234898,24.12431,20.928374,16.955819,14.225045,11.314157,8.5922025,6.8810203,4.7992714,3.320758,2.0056652,1.2240789,0.42851532,0.021097321,0,0,0,0
231,33.846592,30.373529,27.451951,24.316572,21.095166,17.090951,14.338414,11.404327,8.6606793,6.9358596,4.83752,3.3472233,2.0216496,1.2338344,0.43193044,0.021265459,0,0,0,0
232,34.114204,30.613682,27.669003,24.508835,21.261958,17.226083,14.451782,11.494497,8.7291562,6.990699,4.8757685,3.3736886,2.0376341,1.2435899,0.43534556,0.021433598,0,0,0,0
233,34.381817,30.853835,27.886056,24.701097,21.42875,17.361215,14.565151,11.584667,8.7976331,7.0455383,4.914017,3.4001539,2.0536185,1.2533454,0.43876068,0.021601736,0,0,0,0
234,34.64943,31.093987,28.103109,24.893359,21.595542,17.496347,14.67852,11.674837,8.86611,7.1003777,4.9522656,3.4266192,2.069603,1.2631008,0.4421758,0.021769875,0,0,0,0
235,34.917043,31.33414,28.320162,25.085622,21.762334,17.631479,14.791889,11.765007,8.9345869,7.155217,4.9905141,3.4530845,2.0855874,1.2728563,0.44559092,0.021938013,0,0,0,0
236,35.184656,31.574292,28.537214,25.277884,21.929125,17.766611,14.905257,11.855177,9.0030637,7.2100564,5.0287626,3.4795498,2.1015719,1.2826118,0.44900604,0.022106151,0,0,0,0
237,35.452269,31.814445,28.754267,25.470147,22.095917,17.901743,15.018626,11.945347,9.0715406,7.2648957,5.0670112,3.5060151,2.1175563,1.2923673,0.45242116,0.02227429,0,0,0,0
238,35.719881,32.054597,28.97132,25.662409,22.262709,18.036875,15.131995,12.035517,9.1400175,7.3197351,5.1052597,3.5324803,2.1335408,1.3021228,0.45583628,0.022442428,0,0,0,0
239,35.987494,32.29475,29.188372,25.854671,22.429501,18.172007,15.245363,12.125687,9.2084944,7.3745744,5.1435082,3.5589456,2.1495253,1.3118783,0.45925139,0.022610566,0,0,0,0
240,36.255107,32.534903,29.405425,26.046934,22.596293,18.307139,15.358732,12.215857,9.2769712,7.4294138,5.1817568,3.5854109,2.1655097,1.3216338,0.46266651,0.022778705,0,0,0,0
241,36.52272,32.775055,29.622478,26.239196,22.763085,18.442271,15.472101,12.306026,9.3454481,7.4842531,5.2200053,3.6118762,2.1814942,1.3313892,0.46608163,0.022946843,0,0,0,0
242,36.790333,33.015208,29.839531,26.431459,22.929877,18.577403,15.585469,12.396196,9.413925,7.5390925,5.2582538,3.6383415,2.1974786,1.3411447,0.46949675,0.023114981,0,0,0,0
