Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa)
1221,286.62799,0,0,0,0,0,0,0,0,10.860953,14.508909,0,0,0,0,0,0,23.075992,258.07837,139.9762,1.3059756,0,0,0,0,8.5253463,33.783424,13.96857,0,0,0,0,0,0,0,0,0,0
1222,286.6416,0,0,0,0,0,0,0,0,10.861468,14.509598,0,0,0,0,0,0,23.077088,258.09062,139.98285,1.3060376,0,0,0,0,8.5257509,33.785028,13.969233,0,0,0,0,0,0,0,0,0,0
1223,286.6552,0,0,0,0,0,0,0,0,10.861984,14.510287,0,0,0,0,0,0,23.078183,258.10287,139.98949,1.3060996,0,0,0,0,8.5261555,33.786631,13.969896,0,0,0,0,0,0,0,0,0,0
1224,286.6688,0,0,0,0,0,0,0,0,10.862499,14.510975,0,0,0,0,0,0,23.079278,258.11512,139.99613,1.3061616,0,0,0,0,8.5265601,33.788235,13.970559,0,0,0,0,0,0,0,0,0,0
1225,286.68241,0,0,0,0,0,0,0,0,10.863015,14.511664,0,0,0,0,0,0,23.080373,258.12736,140.00278,1.3062236,0,0,0,0,8.5269648,33.789838,13.971222,0,0,0,0,0,0,0,0,0,0
1226,286.69601,0,0,0,0,0,0,0,0,10.86353,14.512353,0,0,0,0,0,0,23.081468,258.13961,140.00942,1.3062855,0,0,0,0,8.5273694,33.791441,13.971885,0,0,0,0,0,0,0,0,0,0
1227,286.70962,0,0,0,0,0,0,0,0,10.864046,14.513041,0,0,0,0,0,0,23.082564,258.15186,140.01606,1.3063475,0,0,0,0,8.527774,33.793045,13.972548,0,0,0,0,0,0,0,0,0,0
1228,286.72322,0,0,0,0,0,0,0,0,10.864561,14.51373,0,0,0,0,0,0,23.083659,258.16411,140.02271,1.3064095,0,0,0,0,8.5281786,33.794648,13.973211,0,0,0,0,0,0,0,0,0,0
1229,286.73682,0,0,0,0,0,0,0,0,10.865076,14.514418,0,0,0,0,0,0,23.084754,258.17636,140.02935,1.3064715,0,0,0,0,8.5285832,33.796252,13.973874,0,0,0,0,0,0,0,0,0,0
1230,286.75043,0,0,0,0,0,0,0,0,10.865592,14.515107,0,0,0,0,0,0,23.085849,258.18861,140.03599,1.3065335,0,0,0,0,8.5289879,33.797855,13.974537,0,0,0,0,0,0,0,0,0,0
1231,286.76403,0,0,0,0,0,0,0,0,10.866107,14.515796,0,0,0,0,0,0,23.086944,258.20086,140.04264,1.3065955,0,0,0,0,8.5293925,33.799458,13.9752,0,0,0,0,0,0,0,0,0,0
1232,286.77763,0,0,0,0,0,0,0,0,10.866623,14.516484,0,0,0,0,0,0,23.08804,258.21311,140.04928,1.3066574,0,0,0,0,8.5297971,33.801062,13.975863,0,0,0,0,0,0,0,0,0,0
1233,286.79124,0,0,0,0,0,0,0,0,10.867138,14.517173,0,0,0,0,0,0,23.089135,258.22535,140.05592,1.3067194,0,0,0,0,8.5302017,33.802665,13.976526,0,0,0,0,0,0,0,0,0,0
1234,286.80484,0,0,0,0,0,0,0,0,10.867654,14.517861,0,0,0,0,0,0,23.09023,258.2376,140.06257,1.3067814,0,0,0,0,8.5306063,33.804269,13.977189,0,0,0,0,0,0,0,0,0,0
1235,286.79471,0,0,0,0,0,0,0,0,10.86727,14.517349,0,0,0,0,0,0,23.089414,258.22848,140.05762,1.3067352,0,0,0,0,8.530305,33.803074,13.976695,0,0,0,0,0,0,0,0,0,0
1236,286.78458,0,0,0,0,0,0,0,0,10.866886,14.516836,0,0,0,0,0,0,23.088599,258.21936,140.05267,1.3066891,0,0,0,0,8.5300037,33.80188,13.976201,0,0,0,0,0,0,0,0,0,0
1237,286.77445,0,0,0,0,0,0,0,0,10.866502,14.516323,0,0,0,0,0,0,23.087783,258.21024,140.04772,1.3066429,0,0,0,0,8.5297023,33.800686,13.975708,0,0,0,0,0,0,0,0,0,0
1238,286.76432,0,0,0,0,0,0,0,0,10.866118,14.51581,0,0,0,0,0,0,23.086967,258.20111,140.04278,1.3065968,0,0,0,0,8.529401,33.799492,13.975214,0,0,0,0,0,0,0,0,0,0
1239,286.75418,0,0,0,0,0,0,0,0,10.865734,14.515297,0,0,0,0,0,0,23.086152,258.19199,140.03783,1.3065506,0,0,0,0,8.5290996,33.798298,13.97472,0,0,0,0,0,0,0,0,0,0
1240,286.74405,0,0,0,0,0,0,0,0,10.86535,14.514784,0,0,0,0,0,0,23.085336,258.18287,140.03288,1.3065044,0,0,0,0,8.5287983,33.797104,13.974226,0,0,0,0,0,0,0,0,0,0
1241,286.73392,0,0,0,0,0,0,0,0,10.864966,14.514271,0,0,0,0,0,0,23.08452,258.17375,140.02793,1.3064583,0,0,0,0,8.5284969,33.79591,13.973733,0,0,0,0,0,0,0,0,0,0
1242,286.72379,0,0,0,0,0,0,0,0,10.864583,14.513759,0,0,0,0,0,0,23.083705,258.16462,140.02299,1.3064121,0,0,0,0,8.5281956,33.794716,13.973239,0,0,0,0,0,0,0,0,0,0
1243,286.71366,0,0,0,0,0,0,0,0,10.864199,14.513246,0,0,0,0,0,0,23.082889,258.1555,140.01804,1.3063659,0,0,0,0,8.5278943,33.793521,13.972745,0,0,0,0,0,0,0,0,0,0
1244,286.70353,0,0,0,0,0,0,0,0,10.863815,14.512733,0,0,0,0,0,0,23.082073,258.14638,140.01309,1.3063198,0,0,0,0,8.5275929,33.792327,13.972251,0,0,0,0,0,0,0,0,0,0
1245,286.6934,0,0,0,0,0,0,0,0,10.863431,14.51222,0,0,0,0,0,0,23.081258,258.13726,140.00814,1.3062736,0,0,0,0,8.5272916,33.791133,13.971758,0,0,0,0,0,0,0,0,0,0
1246,286.68327,0,0,0,0,0,0,0,0,10.863047,14.511707,0,0,0,0,0,0,23.080442,258.12814,140.00319,1.3062275,0,0,0,0,8.5269902,33.789939,13.971264,0,0,0,0,0,0,0,0,0,0
1247,286.67313,0,0,0,0,0,0,0,0,10.862663,14.511194,0,0,0,0,0,0,23.079626,258.11901,139.99825,1.3061813,0,0,0,0,8.5266889,33.788745,13.97077,0,0,0,0,0,0,0,0,0,0
1248,286.663,0,0,0,0,0,0,0,0,10.862279,14.510682,0,0,0,0,0,0,23.078811,258.10989,139.9933,1.3061351,0,0,0,0,8.5263875,33.787551,13.970276,0,0,0,0,0,0,0,0,0,0
1249,286.65287,0,0,0,0,0,0,0,0,10.861895,14.510169,0,0,0,0,0,0,23.077995,258.10077,139.98835,1.306089,0,0,0,0,8.5260862,33.786357,13.969783,0,0,0,0,0,0,0,0,0,0
1250,286.64274,0,0,0,0,0,0,0,0,10.861511,14.509656,0,0,0,0,0,0,23.077179,258.09165,139.9834,1.3060428,0,0,0,0,8.5257849,33.785163,13.969289,0,0,0,0,0,0,0,0,0,0
1251,286.63261,0,0,0,0,0,0,0,0,10.861128,14.509143,0,0,0,0,0,0,23.076364,258.08252,139.97846,1.3059967,0,0,0,0,8.5254835,33.783968,13.968795,0,0,0,0,0,0,0,0,0,0
1252,286.62248,0,0,0,0,0,0,0,0,10.860744,14.50863,0,0,0,0,0,0,23.075548,258.0734,139.97351,1.3059505,0,0,0,0,8.5251822,33.782774,13.968301,0,0,0,0,0,0,0,0,0,0
1253,286.61235,0,0,0,0,0,0,0,0,10.86036,14.508117,0,0,0,0,0,0,23.074732,258.06428,139.96856,1.3059043,0,0,0,0,8.5248808,33.78158,13.967808,0,0,0,0,0,0,0,0,0,0
1254,286.60221,0,0,0,0,0,0,0,0,10.859976,14.507605,0,0,0,0,0,0,23.073917,258.05516,139.96361,1.3058582,0,0,0,0,8.5245795,33.780386,13.967314,0,0,0,0,0,0,0,0,0,0
1255,286.59208,0,0,0,0,0,0,0,0,10.859592,14.507092,0,0,0,0,0,0,23.073101,258.04604,139.95867,1.305812,0,0,0,0,8.5242782,33.779192,13.96682,0,0,0,0,0,0,0,0,0,0
1256,286.58195,0,0,0,0,0,0,0,0,10.859208,14.506579,0,0,0,0,0,0,23.072286,258.03691,139.95372,1.3057658,0,0,0,0,8.5239768,33.777998,13.966327,0,0,0,0,0,0,0,0,0,0
1257,286.57182,0,0,0,0,0,0,0,0,10.858824,14.506066,0,0,0,0,0,0,23.07147,258.02779,139.94877,1.3057197,0,0,0,0,8.5236755,33.776804,13.965833,0,0,0,0,0,0,0,0,0,0
1258,286.56169,0,0,0,0,0,0,0,0,10.85844,14.505553,0,0,0,0,0,0,23.070654,258.01867,139.94382,1.3056735,0,0,0,0,8.5233741,33.775609,13.965339,0,0,0,0,0,0,0,0,0,0
1259,286.55156,0,0,0,0,0,0,0,0,10.858056,14.50504,0,0,0,0,0,0,23.069839,258.00955,139.93887,1.3056274,0,0,0,0,8.5230728,33.774415,13.964845,0,0,0,0,0,0,0,0,0,0
1260,286.54143,0,0,0,0,0,0,0,0,10.857672,14.504527,0,0,0,0,0,0,23.069023,258.00042,139.93393,1.3055812,0,0,0,0,8.5227714,33.773221,13.964352,0,0,0,0,0,0,0,0,0,0
1261,286.5313,0,0,0,0,0,0,0,0,10.857289,14.504015,0,0,0,0,0,0,23.068207,257.9913,139.92898,1.305535,0,0,0,0,8.5224701,33.772027,13.963858,0,0,0,0,0,0,0,0,0,0
1262,286.52116,0,0,0,0,0,0,0,0,10.856905,14.503502,0,0,0,0,0,0,23.067392,257.98218,139.92403,1.3054889,0,0,0,0,8.5221688,33.770833,13.963364,0,0,0,0,0,0,0,0,0,0
1263,286.51103,0,0,0,0,0,0,0,0,10.856521,14.502989,0,0,0,0,0,0,23.066576,257.97306,139.91908,1.3054427,0,0,0,0,8.5218674,33.769639,13.96287,0,0,0,0,0,0,0,0,0,0
1264,286.5009,0,0,0,0,0,0,0,0,10.856137,14.502476,0,0,0,0,0,0,23.06576,257.96394,139.91414,1.3053966,0,0,0,0,8.5215661,33.768445,13.962377,0,0,0,0,0,0,0,0,0,0
1265,286.49077,0,0,0,0,0,0,0,0,10.855753,14.501963,0,0,0,0,0,0,23.064945,257.95481,139.90919,1.3053504,0,0,0,0,8.5212647,33.767251,13.961883,0,0,0,0,0,0,0,0,0,0
1266,286.48064,0,0,0,0,0,0,0,0,10.855369,14.50145,0,0,0,0,0,0,23.064129,257.94569,139.90424,1.3053042,0,0,0,0,8.5209634,33.766056,13.961389,0,0,0,0,0,0,0,0,0,0
1267,286.47051,0,0,0,0,0,0,0,0,10.854985,14.500938,0,0,0,0,0,0,23.063313,257.93657,139.89929,1.3052581,0,0,0,0,8.5206621,33.764862,13.960895,0,0,0,0,0,0,0,0,0,0
1268,286.46038,0,0,0,0,0,0,0,0,10.854601,14.500425,0,0,0,0,0,0,23.062498,257.92745,139.89435,1.3052119,0,0,0,0,8.5203607,33.763668,13.960402,0,0,0,0,0,0,0,0,0,0
1269,286.45024,0,0,0,0,0,0,0,0,10.854217,14.499912,0,0,0,0,0,0,23.061682,257.91833,139.8894,1.3051657,0,0,0,0,8.5200594,33.762474,13.959908,0,0,0,0,0,0,0,0,0,0
1270,286.44011,0,0,0,0,0,0,0,0,10.853833,14.499399,0,0,0,0,0,0,23.060866,257.9092,139.88445,1.3051196,0,0,0,0,8.519758,33.76128,13.959414,0,0,0,0,0,0,0,0,0,0
1271,286.42998,0,0,0,0,0,0,0,0,10.85345,14.498886,0,0,0,0,0,0,23.060051,257.90008,139.8795,1.3050734,0,0,0,0,8.5194567,33.760086,13.95892,0,0,0,0,0,0,0,0,0,0
1272,286.41985,0,0,0,0,0,0,0,0,10.853066,14.498373,0,0,0,0,0,0,23.059235,257.89096,139.87455,1.3050273,0,0,0,0,8.5191553,33.758892,13.958427,0,0,0,0,0,0,0,0,0,0
1273,286.40972,0,0,0,0,0,0,0,0,10.852682,14.497861,0,0,0,0,0,0,23.058419,257.88184,139.86961,1.3049811,0,0,0,0,8.518854,33.757698,13.957933,0,0,0,0,0,0,0,0,0,0
1274,286.39959,0,0,0,0,0,0,0,0,10.852298,14.497348,0,0,0,0,0,0,23.057604,257.87271,139.86466,1.3049349,0,0,0,0,8.5185527,33.756503,13.957439,0,0,0,0,0,0,0,0,0,0
1275,286.38946,0,0,0,0,0,0,0,0,10.851914,14.496835,0,0,0,0,0,0,23.056788,257.86359,139.85971,1.3048888,0,0,0,0,8.5182513,33.755309,13.956945,0,0,0,0,0,0,0,0,0,0
1276,286.37933,0,0,0,0,0,0,0,0,10.85153,14.496322,0,0,0,0,0,0,23.055972,257.85447,139.85476,1.3048426,0,0,0,0,8.51795,33.754115,13.956452,0,0,0,0,0,0,0,0,0,0
1277,286.36919,0,0,0,0,0,0,0,0,10.851146,14.495809,0,0,0,0,0,0,23.055157,257.84535,139.84982,1.3047964,0,0,0,0,8.5176486,33.752921,13.955958,0,0,0,0,0,0,0,0,0,0
1278,286.35906,0,0,0,0,0,0,0,0,10.850762,14.495296,0,0,0,0,0,0,23.054341,257.83623,139.84487,1.3047503,0,0,0,0,8.5173473,33.751727,13.955464,0,0,0,0,0,0,0,0,0,0
1279,286.34893,0,0,0,0,0,0,0,0,10.850378,14.494784,0,0,0,0,0,0,23.053525,257.8271,139.83992,1.3047041,0,0,0,0,8.517046,33.750533,13.95497,0,0,0,0,0,0,0,0,0,0
1280,286.3388,0,0,0,0,0,0,0,0,10.849994,14.494271,0,0,0,0,0,0,23.05271,257.81798,139.83497,1.304658,0,0,0,0,8.5167446,33.749339,13.954477,0,0,0,0,0,0,0,0,0,0
1281,286.32867,0,0,0,0,0,0,0,0,10.849611,14.493758,0,0,0,0,0,0,23.051894,257.80886,139.83003,1.3046118,0,0,0,0,8.5164433,33.748145,13.953983,0,0,0,0,0,0,0,0,0,0
1282,286.31854,0,0,0,0,0,0,0,0,10.849227,14.493245,0,0,0,0,0,0,23.051078,257.79974,139.82508,1.3045656,0,0,0,0,8.5161419,33.74695,13.953489,0,0,0,0,0,0,0,0,0,0
1283,286.30841,0,0,0,0,0,0,0,0,10.848843,14.492732,0,0,0,0,0,0,23.050263,257.79061,139.82013,1.3045195,0,0,0,0,8.5158406,33.745756,13.952996,0,0,0,0,0,0,0,0,0,0
1284,286.29827,0,0,0,0,0,0,0,0,10.848459,14.492219,0,0,0,0,0,0,23.049447,257.78149,139.81518,1.3044733,0,0,0,0,8.5155392,33.744562,13.952502,0,0,0,0,0,0,0,0,0,0
1285,286.28814,0,0,0,0,0,0,0,0,10.848075,14.491706,0,0,0,0,0,0,23.048631,257.77237,139.81023,1.3044272,0,0,0,0,8.5152379,33.743368,13.952008,0,0,0,0,0,0,0,0,0,0
1286,286.27801,0,0,0,0,0,0,0,0,10.847691,14.491194,0,0,0,0,0,0,23.047816,257.76325,139.80529,1.304381,0,0,0,0,8.5149366,33.742174,13.951514,0,0,0,0,0,0,0,0,0,0
1287,286.26788,0,0,0,0,0,0,0,0,10.847307,14.490681,0,0,0,0,0,0,23.047,257.75413,139.80034,1.3043348,0,0,0,0,8.5146352,33.74098,13.951021,0,0,0,0,0,0,0,0,0,0
1288,286.25775,0,0,0,0,0,0,0,0,10.846923,14.490168,0,0,0,0,0,0,23.046184,257.745,139.79539,1.3042887,0,0,0,0,8.5143339,33.739786,13.950527,0,0,0,0,0,0,0,0,0,0
1289,286.24762,0,0,0,0,0,0,0,0,10.846539,14.489655,0,0,0,0,0,0,23.045369,257.73588,139.79044,1.3042425,0,0,0,0,8.5140325,33.738591,13.950033,0,0,0,0,0,0,0,0,0,0
1290,286.23749,0,0,0,0,0,0,0,0,10.846156,14.489142,0,0,0,0,0,0,23.044553,257.72676,139.7855,1.3041963,0,0,0,0,8.5137312,33.737397,13.949539,0,0,0,0,0,0,0,0,0,0
1291,286.22736,0,0,0,0,0,0,0,0,10.845772,14.488629,0,0,0,0,0,0,23.043738,257.71764,139.78055,1.3041502,0,0,0,0,8.5134298,33.736203,13.949046,0,0,0,0,0,0,0,0,0,0
1292,286.21722,0,0,0,0,0,0,0,0,10.845388,14.488117,0,0,0,0,0,0,23.042922,257.70851,139.7756,1.304104,0,0,0,0,8.5131285,33.735009,13.948552,0,0,0,0,0,0,0,0,0,0
1293,286.20709,0,0,0,0,0,0,0,0,10.845004,14.487604,0,0,0,0,0,0,23.042106,257.69939,139.77065,1.3040579,0,0,0,0,8.5128272,33.733815,13.948058,0,0,0,0,0,0,0,0,0,0
1294,286.19696,0,0,0,0,0,0,0,0,10.84462,14.487091,0,0,0,0,0,0,23.041291,257.69027,139.76571,1.3040117,0,0,0,0,8.5125258,33.732621,13.947564,0,0,0,0,0,0,0,0,0,0
1295,286.18683,0,0,0,0,0,0,0,0,10.844236,14.486578,0,0,0,0,0,0,23.040475,257.68115,139.76076,1.3039655,0,0,0,0,8.5122245,33.731427,13.947071,0,0,0,0,0,0,0,0,0,0
1296,286.1767,0,0,0,0,0,0,0,0,10.843852,14.486065,0,0,0,0,0,0,23.039659,257.67203,139.75581,1.3039194,0,0,0,0,8.5119231,33.730233,13.946577,0,0,0,0,0,0,0,0,0,0
1297,286.16657,0,0,0,0,0,0,0,0,10.843468,14.485552,0,0,0,0,0,0,23.038844,257.6629,139.75086,1.3038732,0,0,0,0,8.5116218,33.729038,13.946083,0,0,0,0,0,0,0,0,0,0
1298,286.15644,0,0,0,0,0,0,0,0,10.843084,14.48504,0,0,0,0,0,0,23.038028,257.65378,139.74592,1.3038271,0,0,0,0,8.5113205,33.727844,13.945589,0,0,0,0,0,0,0,0,0,0
1299,286.14631,0,0,0,0,0,0,0,0,10.8427,14.484527,0,0,0,0,0,0,23.037212,257.64466,139.74097,1.3037809,0,0,0,0,8.5110191,33.72665,13.945096,0,0,0,0,0,0,0,0,0,0
1300,286.13617,0,0,0,0,0,0,0,0,10.842317,14.484014,0,0,0,0,0,0,23.036397,257.63554,139.73602,1.3037347,0,0,0,0,8.5107178,33.725456,13.944602,0,0,0,0,0,0,0,0,0,0
1301,286.12604,0,0,0,0,0,0,0,0,10.841933,14.483501,0,0,0,0,0,0,23.035581,257.62642,139.73107,1.3036886,0,0,0,0,8.5104164,33.724262,13.944108,0,0,0,0,0,0,0,0,0,0
1302,286.11591,0,0,0,0,0,0,0,0,10.841549,14.482988,0,0,0,0,0,0,23.034765,257.61729,139.72612,1.3036424,0,0,0,0,8.5101151,33.723068,13.943614,0,0,0,0,0,0,0,0,0,0
1303,286.10578,0,0,0,0,0,0,0,0,10.841165,14.482475,0,0,0,0,0,0,23.03395,257.60817,139.72118,1.3035962,0,0,0,0,8.5098137,33.721874,13.943121,0,0,0,0,0,0,0,0,0,0
1304,286.09565,0,0,0,0,0,0,0,0,10.840781,14.481963,0,0,0,0,0,0,23.033134,257.59905,139.71623,1.3035501,0,0,0,0,8.5095124,33.72068,13.942627,0,0,0,0,0,0,0,0,0,0
1305,286.08552,0,0,0,0,0,0,0,0,10.840397,14.48145,0,0,0,0,0,0,23.032318,257.58993,139.71128,1.3035039,0,0,0,0,8.5092111,33.719485,13.942133,0,0,0,0,0,0,0,0,0,0
1306,286.07539,0,0,0,0,0,0,0,0,10.840013,14.480937,0,0,0,0,0,0,23.031503,257.5808,139.70633,1.3034578,0,0,0,0,8.5089097,33.718291,13.941639,0,0,0,0,0,0,0,0,0,0
1307,286.06525,0,0,0,0,0,0,0,0,10.839629,14.480424,0,0,0,0,0,0,23.030687,257.57168,139.70139,1.3034116,0,0,0,0,8.5086084,33.717097,13.941146,0,0,0,0,0,0,0,0,0,0
1308,286.05512,0,0,0,0,0,0,0,0,10.839245,14.479911,0,0,0,0,0,0,23.029871,257.56256,139.69644,1.3033654,0,0,0,0,8.508307,33.715903,13.940652,0,0,0,0,0,0,0,0,0,0
1309,286.04499,0,0,0,0,0,0,0,0,10.838861,14.479398,0,0,0,0,0,0,23.029056,257.55344,139.69149,1.3033193,0,0,0,0,8.5080057,33.714709,13.940158,0,0,0,0,0,0,0,0,0,0
1310,286.03486,0,0,0,0,0,0,0,0,10.838478,14.478885,0,0,0,0,0,0,23.02824,257.54432,139.68654,1.3032731,0,0,0,0,8.5077044,33.713515,13.939664,0,0,0,0,0,0,0,0,0,0
1311,286.02473,0,0,0,0,0,0,0,0,10.838094,14.478373,0,0,0,0,0,0,23.027424,257.53519,139.6816,1.3032269,0,0,0,0,8.507403,33.712321,13.939171,0,0,0,0,0,0,0,0,0,0
1312,286.0146,0,0,0,0,0,0,0,0,10.83771,14.47786,0,0,0,0,0,0,23.026609,257.52607,139.67665,1.3031808,0,0,0,0,8.5071017,33.711127,13.938677,0,0,0,0,0,0,0,0,0,0
1313,286.00447,0,0,0,0,0,0,0,0,10.837326,14.477347,0,0,0,0,0,0,23.025793,257.51695,139.6717,1.3031346,0,0,0,0,8.5068003,33.709932,13.938183,0,0,0,0,0,0,0,0,0,0
1314,285.99434,0,0,0,0,0,0,0,0,10.836942,14.476834,0,0,0,0,0,0,23.024977,257.50783,139.66675,1.3030885,0,0,0,0,8.506499,33.708738,13.93769,0,0,0,0,0,0,0,0,0,0
1315,285.9842,0,0,0,0,0,0,0,0,10.836558,14.476321,0,0,0,0,0,0,23.024162,257.4987,139.6618,1.3030423,0,0,0,0,8.5061976,33.707544,13.937196,0,0,0,0,0,0,0,0,0,0
1316,285.97407,0,0,0,0,0,0,0,0,10.836174,14.475808,0,0,0,0,0,0,23.023346,257.48958,139.65686,1.3029961,0,0,0,0,8.5058963,33.70635,13.936702,0,0,0,0,0,0,0,0,0,0
1317,285.96394,0,0,0,0,0,0,0,0,10.83579,14.475296,0,0,0,0,0,0,23.02253,257.48046,139.65191,1.30295,0,0,0,0,8.505595,33.705156,13.936208,0,0,0,0,0,0,0,0,0,0
1318,285.95381,0,0,0,0,0,0,0,0,10.835406,14.474783,0,0,0,0,0,0,23.021715,257.47134,139.64696,1.3029038,0,0,0,0,8.5052936,33.703962,13.935715,0,0,0,0,0,0,0,0,0,0
1319,285.94368,0,0,0,0,0,0,0,0,10.835022,14.47427,0,0,0,0,0,0,23.020899,257.46222,139.64201,1.3028577,0,0,0,0,8.5049923,33.702768,13.935221,0,0,0,0,0,0,0,0,0,0
1320,285.93355,0,0,0,0,0,0,0,0,10.834639,14.473757,0,0,0,0,0,0,23.020083,257.45309,139.63707,1.3028115,0,0,0,0,8.5046909,33.701573,13.934727,0,0,0,0,0,0,0,0,0,0
1321,285.92342,0,0,0,0,0,0,0,0,10.834255,14.473244,0,0,0,0,0,0,23.019268,257.44397,139.63212,1.3027653,0,0,0,0,8.5043896,33.700379,13.934233,0,0,0,0,0,0,0,0,0,0
1322,285.91328,0,0,0,0,0,0,0,0,10.833871,14.472731,0,0,0,0,0,0,23.018452,257.43485,139.62717,1.3027192,0,0,0,0,8.5040882,33.699185,13.93374,0,0,0,0,0,0,0,0,0,0
1323,285.90315,0,0,0,0,0,0,0,0,10.833487,14.472219,0,0,0,0,0,0,23.017636,257.42573,139.62222,1.302673,0,0,0,0,8.5037869,33.697991,13.933246,0,0,0,0,0,0,0,0,0,0
1324,285.89302,0,0,0,0,0,0,0,0,10.833103,14.471706,0,0,0,0,0,0,23.016821,257.4166,139.61728,1.3026268,0,0,0,0,8.5034856,33.696797,13.932752,0,0,0,0,0,0,0,0,0,0
1325,285.88289,0,0,0,0,0,0,0,0,10.832719,14.471193,0,0,0,0,0,0,23.016005,257.40748,139.61233,1.3025807,0,0,0,0,8.5031842,33.695603,13.932258,0,0,0,0,0,0,0,0,0,0
1326,285.87276,0,0,0,0,0,0,0,0,10.832335,14.47068,0,0,0,0,0,0,23.015189,257.39836,139.60738,1.3025345,0,0,0,0,8.5028829,33.694409,13.931765,0,0,0,0,0,0,0,0,0,0
1327,285.86263,0,0,0,0,0,0,0,0,10.831951,14.470167,0,0,0,0,0,0,23.014374,257.38924,139.60243,1.3024884,0,0,0,0,8.5025815,33.693215,13.931271,0,0,0,0,0,0,0,0,0,0
1328,285.8525,0,0,0,0,0,0,0,0,10.831567,14.469654,0,0,0,0,0,0,23.013558,257.38012,139.59748,1.3024422,0,0,0,0,8.5022802,33.69202,13.930777,0,0,0,0,0,0,0,0,0,0
1329,285.84237,0,0,0,0,0,0,0,0,10.831184,14.469142,0,0,0,0,0,0,23.012743,257.37099,139.59254,1.302396,0,0,0,0,8.5019789,33.690826,13.930283,0,0,0,0,0,0,0,0,0,0
1330,285.83223,0,0,0,0,0,0,0,0,10.8308,14.468629,0,0,0,0,0,0,23.011927,257.36187,139.58759,1.3023499,0,0,0,0,8.5016775,33.689632,13.92979,0,0,0,0,0,0,0,0,0,0
1331,285.8221,0,0,0,0,0,0,0,0,10.830416,14.468116,0,0,0,0,0,0,23.011111,257.35275,139.58264,1.3023037,0,0,0,0,8.5013762,33.688438,13.929296,0,0,0,0,0,0,0,0,0,0
1332,285.81197,0,0,0,0,0,0,0,0,10.830032,14.467603,0,0,0,0,0,0,23.010296,257.34363,139.57769,1.3022575,0,0,0,0,8.5010748,33.687244,13.928802,0,0,0,0,0,0,0,0,0,0
1333,285.80184,0,0,0,0,0,0,0,0,10.829648,14.46709,0,0,0,0,0,0,23.00948,257.33451,139.57275,1.3022114,0,0,0,0,8.5007735,33.68605,13.928308,0,0,0,0,0,0,0,0,0,0
1334,285.79171,0,0,0,0,0,0,0,0,10.829264,14.466577,0,0,0,0,0,0,23.008664,257.32538,139.5678,1.3021652,0,0,0,0,8.5004721,33.684856,13.927815,0,0,0,0,0,0,0,0,0,0
1335,285.78158,0,0,0,0,0,0,0,0,10.82888,14.466064,0,0,0,0,0,0,23.007849,257.31626,139.56285,1.3021191,0,0,0,0,8.5001708,33.683662,13.927321,0,0,0,0,0,0,0,0,0,0
1336,285.77145,0,0,0,0,0,0,0,0,10.828496,14.465552,0,0,0,0,0,0,23.007033,257.30714,139.5579,1.3020729,0,0,0,0,8.4998695,33.682467,13.926827,0,0,0,0,0,0,0,0,0,0
1337,285.76131,0,0,0,0,0,0,0,0,10.828112,14.465039,0,0,0,0,0,0,23.006217,257.29802,139.55296,1.3020267,0,0,0,0,8.4995681,33.681273,13.926333,0,0,0,0,0,0,0,0,0,0
1338,285.75118,0,0,0,0,0,0,0,0,10.827728,14.464526,0,0,0,0,0,0,23.005402,257.28889,139.54801,1.3019806,0,0,0,0,8.4992668,33.680079,13.92584,0,0,0,0,0,0,0,0,0,0
1339,285.74105,0,0,0,0,0,0,0,0,10.827345,14.464013,0,0,0,0,0,0,23.004586,257.27977,139.54306,1.3019344,0,0,0,0,8.4989654,33.678885,13.925346,0,0,0,0,0,0,0,0,0,0
1340,285.73092,0,0,0,0,0,0,0,0,10.826961,14.4635,0,0,0,0,0,0,23.00377,257.27065,139.53811,1.3018883,0,0,0,0,8.4986641,33.677691,13.924852,0,0,0,0,0,0,0,0,0,0
1341,285.72079,0,0,0,0,0,0,0,0,10.826577,14.462987,0,0,0,0,0,0,23.002955,257.26153,139.53316,1.3018421,0,0,0,0,8.4983628,33.676497,13.924359,0,0,0,0,0,0,0,0,0,0
