Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa)
3123,266.78453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5894633,12.307679,3.294975,0,0,0,0,0,0,0,15.920771,66.950235,266.78453,50.241322,4.5928542,0,0,0,0,0,0,34.540653,84.253709,214.70984,55.501719,2.5235458,0,0,0,0,0,0,0,0,41.860903,39.596471,9.9376557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3124,266.78481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5894724,12.307692,3.2949785,0,0,0,0,0,0,0,15.920788,66.950305,266.78481,50.241375,4.592859,0,0,0,0,0,0,34.54069,84.253798,214.71006,55.501778,2.5235484,0,0,0,0,0,0,0,0,41.860948,39.596513,9.9376662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,266.78509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5894815,12.307705,3.294982,0,0,0,0,0,0,0,15.920805,66.950376,266.78509,50.241428,4.5928639,0,0,0,0,0,0,34.540726,84.253887,214.71029,55.501837,2.5235511,0,0,0,0,0,0,0,0,41.860992,39.596555,9.9376767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3126,266.78538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5894906,12.307718,3.2949855,0,0,0,0,0,0,0,15.920822,66.950447,266.78538,50.241481,4.5928688,0,0,0,0,0,0,34.540763,84.253976,214.71052,55.501895,2.5235538,0,0,0,0,0,0,0,0,41.861036,39.596597,9.9376872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3127,266.78566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5894997,12.307731,3.294989,0,0,0,0,0,0,0,15.920839,66.950518,266.78566,50.241534,4.5928736,0,0,0,0,0,0,34.540799,84.254065,214.71075,55.501954,2.5235564,0,0,0,0,0,0,0,0,41.861081,39.596639,9.9376978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3128,266.78594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5895088,12.307744,3.2949925,0,0,0,0,0,0,0,15.920856,66.950589,266.78594,50.241588,4.5928785,0,0,0,0,0,0,34.540836,84.254155,214.71097,55.502013,2.5235591,0,0,0,0,0,0,0,0,41.861125,39.596681,9.9377083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3129,266.78622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5895179,12.307757,3.294996,0,0,0,0,0,0,0,15.920872,66.95066,266.78622,50.241641,4.5928834,0,0,0,0,0,0,34.540873,84.254244,214.7112,55.502072,2.5235618,0,0,0,0,0,0,0,0,41.861169,39.596723,9.9377188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,266.78651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5895269,12.30777,3.2949995,0,0,0,0,0,0,0,15.920889,66.950731,266.78651,50.241694,4.5928882,0,0,0,0,0,0,34.540909,84.254333,214.71143,55.502131,2.5235645,0,0,0,0,0,0,0,0,41.861213,39.596765,9.9377293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3131,266.78679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.589536,12.307783,3.2950029,0,0,0,0,0,0,0,15.920906,66.950802,266.78679,50.241747,4.5928931,0,0,0,0,0,0,34.540946,84.254422,214.71166,55.502189,2.5235671,0,0,0,0,0,0,0,0,41.861258,39.596807,9.9377398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,266.78707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5895451,12.307796,3.2950064,0,0,0,0,0,0,0,15.920923,66.950873,266.78707,50.2418,4.5928979,0,0,0,0,0,0,34.540982,84.254511,214.71188,55.502248,2.5235698,0,0,0,0,0,0,0,0,41.861302,39.596849,9.9377504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3133,266.78735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5895542,12.307809,3.2950099,0,0,0,0,0,0,0,15.92094,66.950943,266.78735,50.241854,4.5929028,0,0,0,0,0,0,34.541019,84.254601,214.71211,55.502307,2.5235725,0,0,0,0,0,0,0,0,41.861346,39.596891,9.9377609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3134,266.78764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5895633,12.307822,3.2950134,0,0,0,0,0,0,0,15.920957,66.951014,266.78764,50.241907,4.5929077,0,0,0,0,0,0,34.541055,84.25469,214.71234,55.502366,2.5235751,0,0,0,0,0,0,0,0,41.861391,39.596933,9.9377714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3135,266.78792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5895724,12.307835,3.2950169,0,0,0,0,0,0,0,15.920974,66.951085,266.78792,50.24196,4.5929125,0,0,0,0,0,0,34.541092,84.254779,214.71256,55.502424,2.5235778,0,0,0,0,0,0,0,0,41.861435,39.596974,9.9377819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,266.7882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5895815,12.307848,3.2950204,0,0,0,0,0,0,0,15.92099,66.951156,266.7882,50.242013,4.5929174,0,0,0,0,0,0,34.541129,84.254868,214.71279,55.502483,2.5235805,0,0,0,0,0,0,0,0,41.861479,39.597016,9.9377925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,266.78848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5895906,12.307861,3.2950239,0,0,0,0,0,0,0,15.921007,66.951227,266.78848,50.242066,4.5929223,0,0,0,0,0,0,34.541165,84.254958,214.71302,55.502542,2.5235832,0,0,0,0,0,0,0,0,41.861524,39.597058,9.937803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3138,266.78877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5895997,12.307874,3.2950274,0,0,0,0,0,0,0,15.921024,66.951298,266.78877,50.24212,4.5929271,0,0,0,0,0,0,34.541202,84.255047,214.71325,55.502601,2.5235858,0,0,0,0,0,0,0,0,41.861568,39.5971,9.9378135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3139,266.78905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5896088,12.307887,3.2950309,0,0,0,0,0,0,0,15.921041,66.951369,266.78905,50.242173,4.592932,0,0,0,0,0,0,34.541238,84.255136,214.71347,55.502659,2.5235885,0,0,0,0,0,0,0,0,41.861612,39.597142,9.937824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,266.78933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5896179,12.3079,3.2950343,0,0,0,0,0,0,0,15.921058,66.95144,266.78933,50.242226,4.5929368,0,0,0,0,0,0,34.541275,84.255225,214.7137,55.502718,2.5235912,0,0,0,0,0,0,0,0,41.861657,39.597184,9.9378346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,266.78961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.589627,12.307913,3.2950378,0,0,0,0,0,0,0,15.921075,66.951511,266.78961,50.242279,4.5929417,0,0,0,0,0,0,34.541311,84.255314,214.71393,55.502777,2.5235939,0,0,0,0,0,0,0,0,41.861701,39.597226,9.9378451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3142,266.7899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5896361,12.307926,3.2950413,0,0,0,0,0,0,0,15.921092,66.951581,266.7899,50.242332,4.5929466,0,0,0,0,0,0,34.541348,84.255404,214.71416,55.502836,2.5235965,0,0,0,0,0,0,0,0,41.861745,39.597268,9.9378556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,266.79018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5896452,12.307939,3.2950448,0,0,0,0,0,0,0,15.921108,66.951652,266.79018,50.242386,4.5929514,0,0,0,0,0,0,34.541385,84.255493,214.71438,55.502895,2.5235992,0,0,0,0,0,0,0,0,41.86179,39.59731,9.9378661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,266.79046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5896543,12.307952,3.2950483,0,0,0,0,0,0,0,15.921125,66.951723,266.79046,50.242439,4.5929563,0,0,0,0,0,0,34.541421,84.255582,214.71461,55.502953,2.5236019,0,0,0,0,0,0,0,0,41.861834,39.597352,9.9378766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3145,266.79074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5896634,12.307965,3.2950518,0,0,0,0,0,0,0,15.921142,66.951794,266.79074,50.242492,4.5929612,0,0,0,0,0,0,34.541458,84.255671,214.71484,55.503012,2.5236045,0,0,0,0,0,0,0,0,41.861878,39.597394,9.9378872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3146,266.79103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5896725,12.307979,3.2950553,0,0,0,0,0,0,0,15.921159,66.951865,266.79103,50.242545,4.592966,0,0,0,0,0,0,34.541494,84.255761,214.71507,55.503071,2.5236072,0,0,0,0,0,0,0,0,41.861923,39.597436,9.9378977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3147,266.79131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5896816,12.307992,3.2950588,0,0,0,0,0,0,0,15.921176,66.951936,266.79131,50.242598,4.5929709,0,0,0,0,0,0,34.541531,84.25585,214.71529,55.50313,2.5236099,0,0,0,0,0,0,0,0,41.861967,39.597478,9.9379082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3148,266.79159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5896907,12.308005,3.2950623,0,0,0,0,0,0,0,15.921193,66.952007,266.79159,50.242652,4.5929758,0,0,0,0,0,0,34.541567,84.255939,214.71552,55.503188,2.5236126,0,0,0,0,0,0,0,0,41.862011,39.59752,9.9379187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3149,266.79187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5896998,12.308018,3.2950657,0,0,0,0,0,0,0,15.92121,66.952078,266.79187,50.242705,4.5929806,0,0,0,0,0,0,34.541604,84.256028,214.71575,55.503247,2.5236152,0,0,0,0,0,0,0,0,41.862056,39.597561,9.9379293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3150,266.79216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5897089,12.308031,3.2950692,0,0,0,0,0,0,0,15.921226,66.952149,266.79216,50.242758,4.5929855,0,0,0,0,0,0,34.541641,84.256117,214.71597,55.503306,2.5236179,0,0,0,0,0,0,0,0,41.8621,39.597603,9.9379398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3151,266.79244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5897179,12.308044,3.2950727,0,0,0,0,0,0,0,15.921243,66.95222,266.79244,50.242811,4.5929903,0,0,0,0,0,0,34.541677,84.256207,214.7162,55.503365,2.5236206,0,0,0,0,0,0,0,0,41.862144,39.597645,9.9379503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3152,266.79272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.589727,12.308057,3.2950762,0,0,0,0,0,0,0,15.92126,66.95229,266.79272,50.242864,4.5929952,0,0,0,0,0,0,34.541714,84.256296,214.71643,55.503423,2.5236232,0,0,0,0,0,0,0,0,41.862189,39.597687,9.9379608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,266.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5897361,12.30807,3.2950797,0,0,0,0,0,0,0,15.921277,66.952361,266.793,50.242918,4.5930001,0,0,0,0,0,0,34.54175,84.256385,214.71666,55.503482,2.5236259,0,0,0,0,0,0,0,0,41.862233,39.597729,9.9379713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3154,266.79329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5897452,12.308083,3.2950832,0,0,0,0,0,0,0,15.921294,66.952432,266.79329,50.242971,4.5930049,0,0,0,0,0,0,34.541787,84.256474,214.71688,55.503541,2.5236286,0,0,0,0,0,0,0,0,41.862277,39.597771,9.9379819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3155,266.79357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5897543,12.308096,3.2950867,0,0,0,0,0,0,0,15.921311,66.952503,266.79357,50.243024,4.5930098,0,0,0,0,0,0,34.541823,84.256563,214.71711,55.5036,2.5236313,0,0,0,0,0,0,0,0,41.862322,39.597813,9.9379924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3156,266.79385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5897634,12.308109,3.2950902,0,0,0,0,0,0,0,15.921328,66.952574,266.79385,50.243077,4.5930147,0,0,0,0,0,0,34.54186,84.256653,214.71734,55.503659,2.5236339,0,0,0,0,0,0,0,0,41.862366,39.597855,9.9380029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3157,266.79413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5897725,12.308122,3.2950937,0,0,0,0,0,0,0,15.921344,66.952645,266.79413,50.24313,4.5930195,0,0,0,0,0,0,34.541897,84.256742,214.71757,55.503717,2.5236366,0,0,0,0,0,0,0,0,41.86241,39.597897,9.9380134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158,266.79442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5897816,12.308135,3.2950971,0,0,0,0,0,0,0,15.921361,66.952716,266.79442,50.243184,4.5930244,0,0,0,0,0,0,34.541933,84.256831,214.71779,55.503776,2.5236393,0,0,0,0,0,0,0,0,41.862455,39.597939,9.938024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,266.7947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5897907,12.308148,3.2951006,0,0,0,0,0,0,0,15.921378,66.952787,266.7947,50.243237,4.5930293,0,0,0,0,0,0,34.54197,84.25692,214.71802,55.503835,2.5236419,0,0,0,0,0,0,0,0,41.862499,39.597981,9.9380345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3160,266.79498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5897998,12.308161,3.2951041,0,0,0,0,0,0,0,15.921395,66.952858,266.79498,50.24329,4.5930341,0,0,0,0,0,0,34.542006,84.25701,214.71825,55.503894,2.5236446,0,0,0,0,0,0,0,0,41.862543,39.598023,9.938045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3161,266.79526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5898089,12.308174,3.2951076,0,0,0,0,0,0,0,15.921412,66.952928,266.79526,50.243343,4.593039,0,0,0,0,0,0,34.542043,84.257099,214.71848,55.503952,2.5236473,0,0,0,0,0,0,0,0,41.862588,39.598065,9.9380555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,266.79555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.589818,12.308187,3.2951111,0,0,0,0,0,0,0,15.921429,66.952999,266.79555,50.243396,4.5930438,0,0,0,0,0,0,34.542079,84.257188,214.7187,55.504011,2.52365,0,0,0,0,0,0,0,0,41.862632,39.598107,9.9380661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3163,266.79583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5898271,12.3082,3.2951146,0,0,0,0,0,0,0,15.921446,66.95307,266.79583,50.24345,4.5930487,0,0,0,0,0,0,34.542116,84.257277,214.71893,55.50407,2.5236526,0,0,0,0,0,0,0,0,41.862676,39.598148,9.9380766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3164,266.79611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5898362,12.308213,3.2951181,0,0,0,0,0,0,0,15.921462,66.953141,266.79611,50.243503,4.5930536,0,0,0,0,0,0,34.542153,84.257366,214.71916,55.504129,2.5236553,0,0,0,0,0,0,0,0,41.862721,39.59819,9.9380871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,266.79639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5898453,12.308226,3.2951216,0,0,0,0,0,0,0,15.921479,66.953212,266.79639,50.243556,4.5930584,0,0,0,0,0,0,34.542189,84.257456,214.71939,55.504187,2.523658,0,0,0,0,0,0,0,0,41.862765,39.598232,9.9380976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,266.79668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5898544,12.308239,3.2951251,0,0,0,0,0,0,0,15.921496,66.953283,266.79668,50.243609,4.5930633,0,0,0,0,0,0,34.542226,84.257545,214.71961,55.504246,2.5236607,0,0,0,0,0,0,0,0,41.862809,39.598274,9.9381081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3167,266.79696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5898635,12.308252,3.2951285,0,0,0,0,0,0,0,15.921513,66.953354,266.79696,50.243662,4.5930682,0,0,0,0,0,0,34.542262,84.257634,214.71984,55.504305,2.5236633,0,0,0,0,0,0,0,0,41.862854,39.598316,9.9381187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3168,266.79724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5898726,12.308265,3.295132,0,0,0,0,0,0,0,15.92153,66.953425,266.79724,50.243716,4.593073,0,0,0,0,0,0,34.542299,84.257723,214.72007,55.504364,2.523666,0,0,0,0,0,0,0,0,41.862898,39.598358,9.9381292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3169,266.79752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5898817,12.308278,3.2951355,0,0,0,0,0,0,0,15.921547,66.953496,266.79752,50.243769,4.5930779,0,0,0,0,0,0,34.542336,84.257812,214.72029,55.504423,2.5236687,0,0,0,0,0,0,0,0,41.862942,39.5984,9.9381397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3170,266.79781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5898908,12.308291,3.295139,0,0,0,0,0,0,0,15.921564,66.953566,266.79781,50.243822,4.5930827,0,0,0,0,0,0,34.542372,84.257902,214.72052,55.504481,2.5236713,0,0,0,0,0,0,0,0,41.862987,39.598442,9.9381502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,266.79809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5898999,12.308304,3.2951425,0,0,0,0,0,0,0,15.92158,66.953637,266.79809,50.243875,4.5930876,0,0,0,0,0,0,34.542409,84.257991,214.72075,55.50454,2.523674,0,0,0,0,0,0,0,0,41.863031,39.598484,9.9381608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,266.79837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5899089,12.308317,3.295146,0,0,0,0,0,0,0,15.921597,66.953708,266.79837,50.243928,4.5930925,0,0,0,0,0,0,34.542445,84.25808,214.72098,55.504599,2.5236767,0,0,0,0,0,0,0,0,41.863075,39.598526,9.9381713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3173,266.79865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.589918,12.30833,3.2951495,0,0,0,0,0,0,0,15.921614,66.953779,266.79865,50.243982,4.5930973,0,0,0,0,0,0,34.542482,84.258169,214.7212,55.504658,2.5236794,0,0,0,0,0,0,0,0,41.86312,39.598568,9.9381818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3174,266.79894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5899271,12.308343,3.295153,0,0,0,0,0,0,0,15.921631,66.95385,266.79894,50.244035,4.5931022,0,0,0,0,0,0,34.542518,84.258259,214.72143,55.504716,2.523682,0,0,0,0,0,0,0,0,41.863164,39.59861,9.9381923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
