Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa)
1030,275.20539,0,0,0,0,0,0,0,0,0,0,0.80027663,0,0,0,0,0,35.470799,108.44697,14.601581,0,0,0,0,44.332848,132.03271,19.536948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,275.1901,0,0,0,0,0,0,0,0,0,0,0.80023218,0,0,0,0,0,35.468829,108.44095,14.60077,0,0,0,0,44.330385,132.02538,19.535863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,275.17481,0,0,0,0,0,0,0,0,0,0,0.80018773,0,0,0,0,0,35.466859,108.43492,14.599959,0,0,0,0,44.327923,132.01805,19.534778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,275.15953,0,0,0,0,0,0,0,0,0,0,0.80014328,0,0,0,0,0,35.464888,108.4289,14.599148,0,0,0,0,44.32546,132.01071,19.533692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,275.14424,0,0,0,0,0,0,0,0,0,0,0.80009883,0,0,0,0,0,35.462918,108.42288,14.598337,0,0,0,0,44.322998,132.00338,19.532607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,275.12895,0,0,0,0,0,0,0,0,0,0,0.80005438,0,0,0,0,0,35.460948,108.41685,14.597526,0,0,0,0,44.320535,131.99604,19.531522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,275.11367,0,0,0,0,0,0,0,0,0,0,0.80000993,0,0,0,0,0,35.458978,108.41083,14.596715,0,0,0,0,44.318073,131.98871,19.530437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,275.09838,0,0,0,0,0,0,0,0,0,0,0.79996548,0,0,0,0,0,35.457008,108.40481,14.595904,0,0,0,0,44.315611,131.98138,19.529352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,275.0831,0,0,0,0,0,0,0,0,0,0,0.79992102,0,0,0,0,0,35.455037,108.39878,14.595093,0,0,0,0,44.313148,131.97404,19.528267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,275.06781,0,0,0,0,0,0,0,0,0,0,0.79987657,0,0,0,0,0,35.453067,108.39276,14.594282,0,0,0,0,44.310686,131.96671,19.527181,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,275.05252,0,0,0,0,0,0,0,0,0,0,0.79983212,0,0,0,0,0,35.451097,108.38673,14.593471,0,0,0,0,44.308223,131.95938,19.526096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,275.03724,0,0,0,0,0,0,0,0,0,0,0.79978767,0,0,0,0,0,35.449127,108.38071,14.59266,0,0,0,0,44.305761,131.95204,19.525011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,275.02195,0,0,0,0,0,0,0,0,0,0,0.79974322,0,0,0,0,0,35.447157,108.37469,14.591849,0,0,0,0,44.303298,131.94471,19.523926,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,275.00667,0,0,0,0,0,0,0,0,0,0,0.79969877,0,0,0,0,0,35.445186,108.36866,14.591038,0,0,0,0,44.300836,131.93737,19.522841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,274.99138,0,0,0,0,0,0,0,0,0,0,0.79965432,0,0,0,0,0,35.443216,108.36264,14.590227,0,0,0,0,44.298374,131.93004,19.521756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,274.97609,0,0,0,0,0,0,0,0,0,0,0.79960987,0,0,0,0,0,35.441246,108.35662,14.589416,0,0,0,0,44.295911,131.92271,19.52067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,274.96081,0,0,0,0,0,0,0,0,0,0,0.79956542,0,0,0,0,0,35.439276,108.35059,14.588605,0,0,0,0,44.293449,131.91537,19.519585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,274.94552,0,0,0,0,0,0,0,0,0,0,0.79952097,0,0,0,0,0,35.437306,108.34457,14.587794,0,0,0,0,44.290986,131.90804,19.5185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,274.94051,0,0,0,0,0,0,0,0,0,0,0.79950639,0,0,0,0,0,35.436659,108.34259,14.587528,0,0,0,0,44.290179,131.90563,19.518144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,274.9355,0,0,0,0,0,0,0,0,0,0,0.79949181,0,0,0,0,0,35.436013,108.34062,14.587262,0,0,0,0,44.289371,131.90323,19.517788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,274.93048,0,0,0,0,0,0,0,0,0,0,0.79947724,0,0,0,0,0,35.435367,108.33864,14.586996,0,0,0,0,44.288564,131.90083,19.517433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,274.92547,0,0,0,0,0,0,0,0,0,0,0.79946266,0,0,0,0,0,35.434721,108.33667,14.58673,0,0,0,0,44.287756,131.89842,19.517077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,274.92046,0,0,0,0,0,0,0,0,0,0,0.79944809,0,0,0,0,0,35.434075,108.33469,14.586464,0,0,0,0,44.286949,131.89602,19.516721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,274.91545,0,0,0,0,0,0,0,0,0,0,0.79943352,0,0,0,0,0,35.433429,108.33272,14.586198,0,0,0,0,44.286142,131.89361,19.516365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,274.91044,0,0,0,0,0,0,0,0,0,0,0.79941894,0,0,0,0,0,35.432783,108.33074,14.585932,0,0,0,0,44.285334,131.89121,19.516009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,274.90542,0,0,0,0,0,0,0,0,0,0,0.79940437,0,0,0,0,0,35.432137,108.32877,14.585666,0,0,0,0,44.284527,131.8888,19.515654,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,274.90041,0,0,0,0,0,0,0,0,0,0,0.79938979,0,0,0,0,0,35.431491,108.32679,14.5854,0,0,0,0,44.28372,131.8864,19.515298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,274.8954,0,0,0,0,0,0,0,0,0,0,0.79937522,0,0,0,0,0,35.430845,108.32482,14.585135,0,0,0,0,44.282912,131.88399,19.514942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,274.89039,0,0,0,0,0,0,0,0,0,0,0.79936064,0,0,0,0,0,35.4302,108.32284,14.584869,0,0,0,0,44.282105,131.88159,19.514586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,274.88538,0,0,0,0,0,0,0,0,0,0,0.79934607,0,0,0,0,0,35.429554,108.32087,14.584603,0,0,0,0,44.281297,131.87918,19.51423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,274.88036,0,0,0,0,0,0,0,0,0,0,0.79933149,0,0,0,0,0,35.428908,108.31889,14.584337,0,0,0,0,44.28049,131.87678,19.513875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,274.87535,0,0,0,0,0,0,0,0,0,0,0.79931692,0,0,0,0,0,35.428262,108.31692,14.584071,0,0,0,0,44.279683,131.87438,19.513519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,274.87034,0,0,0,0,0,0,0,0,0,0,0.79930235,0,0,0,0,0,35.427616,108.31494,14.583805,0,0,0,0,44.278875,131.87197,19.513163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,274.86533,0,0,0,0,0,0,0,0,0,0,0.79928777,0,0,0,0,0,35.42697,108.31297,14.583539,0,0,0,0,44.278068,131.86957,19.512807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,274.86032,0,0,0,0,0,0,0,0,0,0,0.7992732,0,0,0,0,0,35.426324,108.31099,14.583273,0,0,0,0,44.27726,131.86716,19.512451,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,274.8553,0,0,0,0,0,0,0,0,0,0,0.79925862,0,0,0,0,0,35.425678,108.30902,14.583007,0,0,0,0,44.276453,131.86476,19.512096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,274.85029,0,0,0,0,0,0,0,0,0,0,0.79924405,0,0,0,0,0,35.425032,108.30704,14.582741,0,0,0,0,44.275646,131.86235,19.51174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,274.84528,0,0,0,0,0,0,0,0,0,0,0.79922947,0,0,0,0,0,35.424386,108.30507,14.582475,0,0,0,0,44.274838,131.85995,19.511384,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,274.84027,0,0,0,0,0,0,0,0,0,0,0.7992149,0,0,0,0,0,35.42374,108.30309,14.582209,0,0,0,0,44.274031,131.85754,19.511028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,274.83526,0,0,0,0,0,0,0,0,0,0,0.79920032,0,0,0,0,0,35.423094,108.30112,14.581943,0,0,0,0,44.273224,131.85514,19.510672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,274.83024,0,0,0,0,0,0,0,0,0,0,0.79918575,0,0,0,0,0,35.422448,108.29914,14.581678,0,0,0,0,44.272416,131.85273,19.510317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,274.82523,0,0,0,0,0,0,0,0,0,0,0.79917118,0,0,0,0,0,35.421802,108.29717,14.581412,0,0,0,0,44.271609,131.85033,19.509961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,274.82022,0,0,0,0,0,0,0,0,0,0,0.7991566,0,0,0,0,0,35.421156,108.29519,14.581146,0,0,0,0,44.270801,131.84793,19.509605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,274.81521,0,0,0,0,0,0,0,0,0,0,0.79914203,0,0,0,0,0,35.42051,108.29322,14.58088,0,0,0,0,44.269994,131.84552,19.509249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,274.8102,0,0,0,0,0,0,0,0,0,0,0.79912745,0,0,0,0,0,35.419864,108.29124,14.580614,0,0,0,0,44.269187,131.84312,19.508893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,274.80518,0,0,0,0,0,0,0,0,0,0,0.79911288,0,0,0,0,0,35.419218,108.28927,14.580348,0,0,0,0,44.268379,131.84071,19.508538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,274.80017,0,0,0,0,0,0,0,0,0,0,0.7990983,0,0,0,0,0,35.418572,108.28729,14.580082,0,0,0,0,44.267572,131.83831,19.508182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,274.79516,0,0,0,0,0,0,0,0,0,0,0.79908373,0,0,0,0,0,35.417926,108.28532,14.579816,0,0,0,0,44.266765,131.8359,19.507826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,274.79015,0,0,0,0,0,0,0,0,0,0,0.79906915,0,0,0,0,0,35.41728,108.28334,14.57955,0,0,0,0,44.265957,131.8335,19.50747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,274.78514,0,0,0,0,0,0,0,0,0,0,0.79905458,0,0,0,0,0,35.416634,108.28137,14.579284,0,0,0,0,44.26515,131.83109,19.507114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,274.78012,0,0,0,0,0,0,0,0,0,0,0.79904,0,0,0,0,0,35.415988,108.27939,14.579018,0,0,0,0,44.264342,131.82869,19.506759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,274.77511,0,0,0,0,0,0,0,0,0,0,0.79902543,0,0,0,0,0,35.415342,108.27742,14.578752,0,0,0,0,44.263535,131.82628,19.506403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,274.7701,0,0,0,0,0,0,0,0,0,0,0.79901086,0,0,0,0,0,35.414696,108.27544,14.578486,0,0,0,0,44.262728,131.82388,19.506047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,274.76509,0,0,0,0,0,0,0,0,0,0,0.79899628,0,0,0,0,0,35.41405,108.27347,14.578221,0,0,0,0,44.26192,131.82148,19.505691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,274.76008,0,0,0,0,0,0,0,0,0,0,0.79898171,0,0,0,0,0,35.413404,108.27149,14.577955,0,0,0,0,44.261113,131.81907,19.505335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,274.75506,0,0,0,0,0,0,0,0,0,0,0.79896713,0,0,0,0,0,35.412758,108.26952,14.577689,0,0,0,0,44.260305,131.81667,19.50498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,274.75005,0,0,0,0,0,0,0,0,0,0,0.79895256,0,0,0,0,0,35.412112,108.26754,14.577423,0,0,0,0,44.259498,131.81426,19.504624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,274.74504,0,0,0,0,0,0,0,0,0,0,0.79893798,0,0,0,0,0,35.411466,108.26557,14.577157,0,0,0,0,44.258691,131.81186,19.504268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,274.74003,0,0,0,0,0,0,0,0,0,0,0.79892341,0,0,0,0,0,35.41082,108.26359,14.576891,0,0,0,0,44.257883,131.80945,19.503912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,274.73502,0,0,0,0,0,0,0,0,0,0,0.79890883,0,0,0,0,0,35.410174,108.26162,14.576625,0,0,0,0,44.257076,131.80705,19.503556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,274.73,0,0,0,0,0,0,0,0,0,0,0.79889426,0,0,0,0,0,35.409528,108.25964,14.576359,0,0,0,0,44.256269,131.80464,19.503201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,274.72499,0,0,0,0,0,0,0,0,0,0,0.79887969,0,0,0,0,0,35.408882,108.25767,14.576093,0,0,0,0,44.255461,131.80224,19.502845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,274.71998,0,0,0,0,0,0,0,0,0,0,0.79886511,0,0,0,0,0,35.408236,108.25569,14.575827,0,0,0,0,44.254654,131.79983,19.502489,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,274.71497,0,0,0,0,0,0,0,0,0,0,0.79885054,0,0,0,0,0,35.40759,108.25372,14.575561,0,0,0,0,44.253846,131.79743,19.502133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1094,274.70996,0,0,0,0,0,0,0,0,0,0,0.79883596,0,0,0,0,0,35.406944,108.25174,14.575295,0,0,0,0,44.253039,131.79503,19.501777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,274.70494,0,0,0,0,0,0,0,0,0,0,0.79882139,0,0,0,0,0,35.406298,108.24977,14.57503,0,0,0,0,44.252232,131.79262,19.501421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,274.69993,0,0,0,0,0,0,0,0,0,0,0.79880681,0,0,0,0,0,35.405652,108.24779,14.574764,0,0,0,0,44.251424,131.79022,19.501066,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,274.69492,0,0,0,0,0,0,0,0,0,0,0.79879224,0,0,0,0,0,35.405006,108.24582,14.574498,0,0,0,0,44.250617,131.78781,19.50071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,274.68991,0,0,0,0,0,0,0,0,0,0,0.79877766,0,0,0,0,0,35.40436,108.24384,14.574232,0,0,0,0,44.249809,131.78541,19.500354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1099,274.6849,0,0,0,0,0,0,0,0,0,0,0.79876309,0,0,0,0,0,35.403714,108.24187,14.573966,0,0,0,0,44.249002,131.783,19.499998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100,274.67988,0,0,0,0,0,0,0,0,0,0,0.79874852,0,0,0,0,0,35.403068,108.23989,14.5737,0,0,0,0,44.248195,131.7806,19.499642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,274.67487,0,0,0,0,0,0,0,0,0,0,0.79873394,0,0,0,0,0,35.402422,108.23792,14.573434,0,0,0,0,44.247387,131.77819,19.499287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,274.66986,0,0,0,0,0,0,0,0,0,0,0.79871937,0,0,0,0,0,35.401776,108.23594,14.573168,0,0,0,0,44.24658,131.77579,19.498931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,274.66485,0,0,0,0,0,0,0,0,0,0,0.79870479,0,0,0,0,0,35.40113,108.23397,14.572902,0,0,0,0,44.245773,131.77338,19.498575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,274.65984,0,0,0,0,0,0,0,0,0,0,0.79869022,0,0,0,0,0,35.400484,108.23199,14.572636,0,0,0,0,44.244965,131.77098,19.498219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,274.65483,0,0,0,0,0,0,0,0,0,0,0.79867564,0,0,0,0,0,35.399838,108.23002,14.57237,0,0,0,0,44.244158,131.76858,19.497863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,274.64981,0,0,0,0,0,0,0,0,0,0,0.79866107,0,0,0,0,0,35.399192,108.22804,14.572104,0,0,0,0,44.24335,131.76617,19.497508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,274.6448,0,0,0,0,0,0,0,0,0,0,0.79864649,0,0,0,0,0,35.398546,108.22607,14.571838,0,0,0,0,44.242543,131.76377,19.497152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,274.63979,0,0,0,0,0,0,0,0,0,0,0.79863192,0,0,0,0,0,35.3979,108.22409,14.571573,0,0,0,0,44.241736,131.76136,19.496796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,274.63478,0,0,0,0,0,0,0,0,0,0,0.79861734,0,0,0,0,0,35.397254,108.22212,14.571307,0,0,0,0,44.240928,131.75896,19.49644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,274.62977,0,0,0,0,0,0,0,0,0,0,0.79860277,0,0,0,0,0,35.396608,108.22014,14.571041,0,0,0,0,44.240121,131.75655,19.496084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,274.62475,0,0,0,0,0,0,0,0,0,0,0.7985882,0,0,0,0,0,35.395962,108.21817,14.570775,0,0,0,0,44.239314,131.75415,19.495729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,274.61974,0,0,0,0,0,0,0,0,0,0,0.79857362,0,0,0,0,0,35.395316,108.21619,14.570509,0,0,0,0,44.238506,131.75174,19.495373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,274.61473,0,0,0,0,0,0,0,0,0,0,0.79855905,0,0,0,0,0,35.39467,108.21422,14.570243,0,0,0,0,44.237699,131.74934,19.495017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,274.60972,0,0,0,0,0,0,0,0,0,0,0.79854447,0,0,0,0,0,35.394024,108.21224,14.569977,0,0,0,0,44.236891,131.74693,19.494661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,274.60471,0,0,0,0,0,0,0,0,0,0,0.7985299,0,0,0,0,0,35.393378,108.21027,14.569711,0,0,0,0,44.236084,131.74453,19.494305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,274.59969,0,0,0,0,0,0,0,0,0,0,0.79851532,0,0,0,0,0,35.392732,108.20829,14.569445,0,0,0,0,44.235277,131.74213,19.49395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,274.59468,0,0,0,0,0,0,0,0,0,0,0.79850075,0,0,0,0,0,35.392086,108.20632,14.569179,0,0,0,0,44.234469,131.73972,19.493594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118,274.58967,0,0,0,0,0,0,0,0,0,0,0.79848617,0,0,0,0,0,35.39144,108.20434,14.568913,0,0,0,0,44.233662,131.73732,19.493238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,274.58466,0,0,0,0,0,0,0,0,0,0,0.7984716,0,0,0,0,0,35.390794,108.20237,14.568647,0,0,0,0,44.232854,131.73491,19.492882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,274.57965,0,0,0,0,0,0,0,0,0,0,0.79845703,0,0,0,0,0,35.390148,108.20039,14.568381,0,0,0,0,44.232047,131.73251,19.492526,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,274.57463,0,0,0,0,0,0,0,0,0,0,0.79844245,0,0,0,0,0,35.389502,108.19842,14.568116,0,0,0,0,44.23124,131.7301,19.492171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,274.56962,0,0,0,0,0,0,0,0,0,0,0.79842788,0,0,0,0,0,35.388856,108.19644,14.56785,0,0,0,0,44.230432,131.7277,19.491815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,274.56461,0,0,0,0,0,0,0,0,0,0,0.7984133,0,0,0,0,0,35.38821,108.19447,14.567584,0,0,0,0,44.229625,131.72529,19.491459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124,274.5596,0,0,0,0,0,0,0,0,0,0,0.79839873,0,0,0,0,0,35.387564,108.19249,14.567318,0,0,0,0,44.228818,131.72289,19.491103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,274.55459,0,0,0,0,0,0,0,0,0,0,0.79838415,0,0,0,0,0,35.386918,108.19052,14.567052,0,0,0,0,44.22801,131.72048,19.490747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1126,274.54957,0,0,0,0,0,0,0,0,0,0,0.79836958,0,0,0,0,0,35.386272,108.18854,14.566786,0,0,0,0,44.227203,131.71808,19.490392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,274.54456,0,0,0,0,0,0,0,0,0,0,0.798355,0,0,0,0,0,35.385626,108.18657,14.56652,0,0,0,0,44.226395,131.71568,19.490036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,274.53955,0,0,0,0,0,0,0,0,0,0,0.79834043,0,0,0,0,0,35.38498,108.18459,14.566254,0,0,0,0,44.225588,131.71327,19.48968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,274.53454,0,0,0,0,0,0,0,0,0,0,0.79832586,0,0,0,0,0,35.384334,108.18262,14.565988,0,0,0,0,44.224781,131.71087,19.489324,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,274.52953,0,0,0,0,0,0,0,0,0,0,0.79831128,0,0,0,0,0,35.383688,108.18064,14.565722,0,0,0,0,44.223973,131.70846,19.488968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,274.52451,0,0,0,0,0,0,0,0,0,0,0.79829671,0,0,0,0,0,35.383042,108.17867,14.565456,0,0,0,0,44.223166,131.70606,19.488613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,274.5195,0,0,0,0,0,0,0,0,0,0,0.79828213,0,0,0,0,0,35.382396,108.17669,14.56519,0,0,0,0,44.222359,131.70365,19.488257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,274.51449,0,0,0,0,0,0,0,0,0,0,0.79826756,0,0,0,0,0,35.38175,108.17472,14.564925,0,0,0,0,44.221551,131.70125,19.487901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,274.50948,0,0,0,0,0,0,0,0,0,0,0.79825298,0,0,0,0,0,35.381104,108.17274,14.564659,0,0,0,0,44.220744,131.69884,19.487545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,274.50447,0,0,0,0,0,0,0,0,0,0,0.79823841,0,0,0,0,0,35.380458,108.17077,14.564393,0,0,0,0,44.219936,131.69644,19.487189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,274.49945,0,0,0,0,0,0,0,0,0,0,0.79822383,0,0,0,0,0,35.379812,108.16879,14.564127,0,0,0,0,44.219129,131.69403,19.486834,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,274.49444,0,0,0,0,0,0,0,0,0,0,0.79820926,0,0,0,0,0,35.379167,108.16682,14.563861,0,0,0,0,44.218322,131.69163,19.486478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,274.48943,0,0,0,0,0,0,0,0,0,0,0.79819468,0,0,0,0,0,35.378521,108.16484,14.563595,0,0,0,0,44.217514,131.68923,19.486122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,274.48442,0,0,0,0,0,0,0,0,0,0,0.79818011,0,0,0,0,0,35.377875,108.16287,14.563329,0,0,0,0,44.216707,131.68682,19.485766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,274.47941,0,0,0,0,0,0,0,0,0,0,0.79816554,0,0,0,0,0,35.377229,108.16089,14.563063,0,0,0,0,44.215899,131.68442,19.48541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,274.47439,0,0,0,0,0,0,0,0,0,0,0.79815096,0,0,0,0,0,35.376583,108.15892,14.562797,0,0,0,0,44.215092,131.68201,19.485055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,274.46938,0,0,0,0,0,0,0,0,0,0,0.79813639,0,0,0,0,0,35.375937,108.15694,14.562531,0,0,0,0,44.214285,131.67961,19.484699,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,274.46437,0,0,0,0,0,0,0,0,0,0,0.79812181,0,0,0,0,0,35.375291,108.15497,14.562265,0,0,0,0,44.213477,131.6772,19.484343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,274.45936,0,0,0,0,0,0,0,0,0,0,0.79810724,0,0,0,0,0,35.374645,108.15299,14.561999,0,0,0,0,44.21267,131.6748,19.483987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,274.45435,0,0,0,0,0,0,0,0,0,0,0.79809266,0,0,0,0,0,35.373999,108.15102,14.561733,0,0,0,0,44.211863,131.67239,19.483631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,274.44933,0,0,0,0,0,0,0,0,0,0,0.79807809,0,0,0,0,0,35.373353,108.14904,14.561468,0,0,0,0,44.211055,131.66999,19.483276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,274.44432,0,0,0,0,0,0,0,0,0,0,0.79806351,0,0,0,0,0,35.372707,108.14707,14.561202,0,0,0,0,44.210248,131.66758,19.48292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,274.43931,0,0,0,0,0,0,0,0,0,0,0.79804894,0,0,0,0,0,35.372061,108.14509,14.560936,0,0,0,0,44.20944,131.66518,19.482564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,274.4343,0,0,0,0,0,0,0,0,0,0,0.79803437,0,0,0,0,0,35.371415,108.14312,14.56067,0,0,0,0,44.208633,131.66277,19.482208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,274.42929,0,0,0,0,0,0,0,0,0,0,0.79801979,0,0,0,0,0,35.370769,108.14114,14.560404,0,0,0,0,44.207826,131.66037,19.481852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,274.42427,0,0,0,0,0,0,0,0,0,0,0.79800522,0,0,0,0,0,35.370123,108.13917,14.560138,0,0,0,0,44.207018,131.65797,19.481497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
