Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa)
3856,58.608756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.671681,17.130857,16.752724,0.28708024,0,0,0,0,0,0,1.1777215,8.7818273,32.139915,42.312631,2.0799273,0,0,0,0,0,0,0.21311129,2.1089426,5.6659844,3.2759956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857,58.569507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6705615,17.119385,16.741505,0.28688798,0,0,0,0,0,0,1.1769328,8.7759462,32.118392,42.284295,2.0785344,0,0,0,0,0,0,0.21296858,2.1075303,5.66219,3.2738017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,58.530258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.669442,17.107912,16.730286,0.28669573,0,0,0,0,0,0,1.1761441,8.7700652,32.096868,42.255959,2.0771415,0,0,0,0,0,0,0.21282586,2.1061179,5.6583956,3.2716078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,58.491008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6683225,17.09644,16.719067,0.28650348,0,0,0,0,0,0,1.1753554,8.7641842,32.075345,42.227623,2.0757486,0,0,0,0,0,0,0.21268314,2.1047056,5.6546012,3.2694139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,58.451759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667203,17.084968,16.707848,0.28631123,0,0,0,0,0,0,1.1745667,8.7583031,32.053821,42.199286,2.0743558,0,0,0,0,0,0,0.21254043,2.1032933,5.6508068,3.26722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,58.41251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6660835,17.073496,16.696629,0.28611897,0,0,0,0,0,0,1.173778,8.7524221,32.032298,42.17095,2.0729629,0,0,0,0,0,0,0.21239771,2.101881,5.6470124,3.2650262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,58.37326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.664964,17.062023,16.68541,0.28592672,0,0,0,0,0,0,1.1729893,8.746541,32.010774,42.142614,2.07157,0,0,0,0,0,0,0.21225499,2.1004686,5.643218,3.2628323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,58.334011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6638445,17.050551,16.674191,0.28573447,0,0,0,0,0,0,1.1722006,8.74066,31.989251,42.114278,2.0701771,0,0,0,0,0,0,0.21211227,2.0990563,5.6394235,3.2606384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3864,58.294762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.662725,17.039079,16.662972,0.28554222,0,0,0,0,0,0,1.1714119,8.734779,31.967727,42.085942,2.0687842,0,0,0,0,0,0,0.21196956,2.097644,5.6356291,3.2584445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,58.255513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6616055,17.027607,16.651753,0.28534996,0,0,0,0,0,0,1.1706232,8.7288979,31.946203,42.057606,2.0673913,0,0,0,0,0,0,0.21182684,2.0962317,5.6318347,3.2562506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,58.216263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.660486,17.016134,16.640534,0.28515771,0,0,0,0,0,0,1.1698345,8.7230169,31.92468,42.02927,2.0659984,0,0,0,0,0,0,0.21168412,2.0948194,5.6280403,3.2540568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,58.177014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6593665,17.004662,16.629315,0.28496546,0,0,0,0,0,0,1.1690458,8.7171358,31.903156,42.000934,2.0646055,0,0,0,0,0,0,0.21154141,2.093407,5.6242459,3.2518629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,58.137765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.658247,16.99319,16.618096,0.2847732,0,0,0,0,0,0,1.1682571,8.7112548,31.881633,41.972598,2.0632126,0,0,0,0,0,0,0.21139869,2.0919947,5.6204515,3.249669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3869,58.098515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6571275,16.981718,16.606877,0.28458095,0,0,0,0,0,0,1.1674684,8.7053737,31.860109,41.944262,2.0618197,0,0,0,0,0,0,0.21125597,2.0905824,5.6166571,3.2474751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,58.059266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.656008,16.970245,16.595658,0.2843887,0,0,0,0,0,0,1.1666797,8.6994927,31.838586,41.915926,2.0604268,0,0,0,0,0,0,0.21111326,2.0891701,5.6128626,3.2452813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3871,58.020017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6548885,16.958773,16.584439,0.28419645,0,0,0,0,0,0,1.165891,8.6936117,31.817062,41.88759,2.0590339,0,0,0,0,0,0,0.21097054,2.0877577,5.6090682,3.2430874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,57.980768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.653769,16.947301,16.57322,0.28400419,0,0,0,0,0,0,1.1651023,8.6877306,31.795539,41.859254,2.0576411,0,0,0,0,0,0,0.21082782,2.0863454,5.6052738,3.2408935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3873,57.941518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6526495,16.935829,16.562001,0.28381194,0,0,0,0,0,0,1.1643136,8.6818496,31.774015,41.830918,2.0562482,0,0,0,0,0,0,0.2106851,2.0849331,5.6014794,3.2386996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3874,57.902269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65153,16.924356,16.550782,0.28361969,0,0,0,0,0,0,1.1635249,8.6759685,31.752491,41.802582,2.0548553,0,0,0,0,0,0,0.21054239,2.0835208,5.597685,3.2365057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,57.86302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6504105,16.912884,16.539563,0.28342743,0,0,0,0,0,0,1.1627362,8.6700875,31.730968,41.774246,2.0534624,0,0,0,0,0,0,0.21039967,2.0821084,5.5938906,3.2343119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3876,57.82377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6492911,16.901412,16.528344,0.28323518,0,0,0,0,0,0,1.1619475,8.6642065,31.709444,41.74591,2.0520695,0,0,0,0,0,0,0.21025695,2.0806961,5.5900962,3.232118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3877,57.784521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6481716,16.88994,16.517125,0.28304293,0,0,0,0,0,0,1.1611588,8.6583254,31.687921,41.717574,2.0506766,0,0,0,0,0,0,0.21011424,2.0792838,5.5863017,3.2299241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3878,57.745272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6470521,16.878467,16.505906,0.28285068,0,0,0,0,0,0,1.1603701,8.6524444,31.666397,41.689238,2.0492837,0,0,0,0,0,0,0.20997152,2.0778715,5.5825073,3.2277302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,57.706023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6459326,16.866995,16.494687,0.28265842,0,0,0,0,0,0,1.1595814,8.6465633,31.644874,41.660902,2.0478908,0,0,0,0,0,0,0.2098288,2.0764592,5.5787129,3.2255363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3880,57.666773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6448131,16.855523,16.483467,0.28246617,0,0,0,0,0,0,1.1587927,8.6406823,31.62335,41.632565,2.0464979,0,0,0,0,0,0,0.20968609,2.0750468,5.5749185,3.2233425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3881,57.627524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6436936,16.844051,16.472248,0.28227392,0,0,0,0,0,0,1.158004,8.6348013,31.601827,41.604229,2.045105,0,0,0,0,0,0,0.20954337,2.0736345,5.5711241,3.2211486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3882,57.588275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6425741,16.832578,16.461029,0.28208167,0,0,0,0,0,0,1.1572153,8.6289202,31.580303,41.575893,2.0437121,0,0,0,0,0,0,0.20940065,2.0722222,5.5673297,3.2189547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3883,57.549025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6414546,16.821106,16.44981,0.28188941,0,0,0,0,0,0,1.1564266,8.6230392,31.558779,41.547557,2.0423192,0,0,0,0,0,0,0.20925793,2.0708099,5.5635353,3.2167608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3884,57.509776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6403351,16.809634,16.438591,0.28169716,0,0,0,0,0,0,1.1556379,8.6171581,31.537256,41.519221,2.0409263,0,0,0,0,0,0,0.20911522,2.0693975,5.5597409,3.214567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3885,57.470527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6392156,16.798162,16.427372,0.28150491,0,0,0,0,0,0,1.1548492,8.6112771,31.515732,41.490885,2.0395335,0,0,0,0,0,0,0.2089725,2.0679852,5.5559464,3.2123731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3886,57.431278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6380961,16.786689,16.416153,0.28131265,0,0,0,0,0,0,1.1540605,8.6053961,31.494209,41.462549,2.0381406,0,0,0,0,0,0,0.20882978,2.0665729,5.552152,3.2101792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3887,57.392028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6369766,16.775217,16.404934,0.2811204,0,0,0,0,0,0,1.1532718,8.599515,31.472685,41.434213,2.0367477,0,0,0,0,0,0,0.20868707,2.0651606,5.5483576,3.2079853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3888,57.352779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6358571,16.763745,16.393715,0.28092815,0,0,0,0,0,0,1.1524831,8.593634,31.451162,41.405877,2.0353548,0,0,0,0,0,0,0.20854435,2.0637483,5.5445632,3.2057914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3889,57.31353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6347376,16.752273,16.382496,0.2807359,0,0,0,0,0,0,1.1516944,8.5877529,31.429638,41.377541,2.0339619,0,0,0,0,0,0,0.20840163,2.0623359,5.5407688,3.2035976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3890,57.27428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6336181,16.7408,16.371277,0.28054364,0,0,0,0,0,0,1.1509057,8.5818719,31.408115,41.349205,2.032569,0,0,0,0,0,0,0.20825892,2.0609236,5.5369744,3.2014037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,57.235031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6324986,16.729328,16.360058,0.28035139,0,0,0,0,0,0,1.150117,8.5759909,31.386591,41.320869,2.0311761,0,0,0,0,0,0,0.2081162,2.0595113,5.53318,3.1992098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,57.195782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6313791,16.717856,16.348839,0.28015914,0,0,0,0,0,0,1.1493283,8.5701098,31.365067,41.292533,2.0297832,0,0,0,0,0,0,0.20797348,2.058099,5.5293855,3.1970159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3893,57.156533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6302596,16.706384,16.33762,0.27996689,0,0,0,0,0,0,1.1485396,8.5642288,31.343544,41.264197,2.0283903,0,0,0,0,0,0,0.20783076,2.0566866,5.5255911,3.194822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3894,57.117283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6291401,16.694912,16.326401,0.27977463,0,0,0,0,0,0,1.1477509,8.5583477,31.32202,41.235861,2.0269974,0,0,0,0,0,0,0.20768805,2.0552743,5.5217967,3.1926282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3895,57.078034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6280206,16.683439,16.315182,0.27958238,0,0,0,0,0,0,1.1469622,8.5524667,31.300497,41.207525,2.0256045,0,0,0,0,0,0,0.20754533,2.053862,5.5180023,3.1904343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,57.038785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6269011,16.671967,16.303963,0.27939013,0,0,0,0,0,0,1.1461735,8.5465857,31.278973,41.179189,2.0242116,0,0,0,0,0,0,0.20740261,2.0524497,5.5142079,3.1882404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3897,56.999535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6257816,16.660495,16.292744,0.27919787,0,0,0,0,0,0,1.1453848,8.5407046,31.25745,41.150853,2.0228188,0,0,0,0,0,0,0.2072599,2.0510373,5.5104135,3.1860465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,56.960286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6246621,16.649023,16.281525,0.27900562,0,0,0,0,0,0,1.1445961,8.5348236,31.235926,41.122517,2.0214259,0,0,0,0,0,0,0.20711718,2.049625,5.5066191,3.1838527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,56.921037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6235426,16.63755,16.270306,0.27881337,0,0,0,0,0,0,1.1438074,8.5289425,31.214403,41.094181,2.020033,0,0,0,0,0,0,0.20697446,2.0482127,5.5028247,3.1816588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,56.881788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6224231,16.626078,16.259087,0.27862112,0,0,0,0,0,0,1.1430187,8.5230615,31.192879,41.065844,2.0186401,0,0,0,0,0,0,0.20683175,2.0468004,5.4990302,3.1794649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,56.842538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6213036,16.614606,16.247868,0.27842886,0,0,0,0,0,0,1.14223,8.5171805,31.171355,41.037508,2.0172472,0,0,0,0,0,0,0.20668903,2.0453881,5.4952358,3.177271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,56.803289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6201841,16.603134,16.236649,0.27823661,0,0,0,0,0,0,1.1414413,8.5112994,31.149832,41.009172,2.0158543,0,0,0,0,0,0,0.20654631,2.0439757,5.4914414,3.1750771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,56.76404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6190647,16.591661,16.22543,0.27804436,0,0,0,0,0,0,1.1406526,8.5054184,31.128308,40.980836,2.0144614,0,0,0,0,0,0,0.20640359,2.0425634,5.487647,3.1728833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,56.72479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6179452,16.580189,16.214211,0.2778521,0,0,0,0,0,0,1.1398639,8.4995373,31.106785,40.9525,2.0130685,0,0,0,0,0,0,0.20626088,2.0411511,5.4838526,3.1706894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,56.685541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6168257,16.568717,16.202992,0.27765985,0,0,0,0,0,0,1.1390752,8.4936563,31.085261,40.924164,2.0116756,0,0,0,0,0,0,0.20611816,2.0397388,5.4800582,3.1684955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3906,56.646292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6157062,16.557245,16.191773,0.2774676,0,0,0,0,0,0,1.1382865,8.4877752,31.063738,40.895828,2.0102827,0,0,0,0,0,0,0.20597544,2.0383264,5.4762638,3.1663016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,56.607042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6145867,16.545772,16.180554,0.27727535,0,0,0,0,0,0,1.1374978,8.4818942,31.042214,40.867492,2.0088898,0,0,0,0,0,0,0.20583273,2.0369141,5.4724693,3.1641077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,56.567793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6134672,16.5343,16.169335,0.27708309,0,0,0,0,0,0,1.1367091,8.4760132,31.020691,40.839156,2.0074969,0,0,0,0,0,0,0.20569001,2.0355018,5.4686749,3.1619139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,56.528544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6123477,16.522828,16.158116,0.27689084,0,0,0,0,0,0,1.1359204,8.4701321,30.999167,40.81082,2.006104,0,0,0,0,0,0,0.20554729,2.0340895,5.4648805,3.15972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,56.489295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6112282,16.511356,16.146897,0.27669859,0,0,0,0,0,0,1.1351317,8.4642511,30.977643,40.782484,2.0047112,0,0,0,0,0,0,0.20540458,2.0326771,5.4610861,3.1575261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,56.450045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6101087,16.499883,16.135678,0.27650634,0,0,0,0,0,0,1.134343,8.45837,30.95612,40.754148,2.0033183,0,0,0,0,0,0,0.20526186,2.0312648,5.4572917,3.1553322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,56.410796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6089892,16.488411,16.124459,0.27631408,0,0,0,0,0,0,1.1335543,8.452489,30.934596,40.725812,2.0019254,0,0,0,0,0,0,0.20511914,2.0298525,5.4534973,3.1531384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,56.371547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6078697,16.476939,16.11324,0.27612183,0,0,0,0,0,0,1.1327656,8.446608,30.913073,40.697476,2.0005325,0,0,0,0,0,0,0.20497642,2.0284402,5.4497029,3.1509445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,56.332297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6067502,16.465467,16.102021,0.27592958,0,0,0,0,0,0,1.1319769,8.4407269,30.891549,40.66914,1.9991396,0,0,0,0,0,0,0.20483371,2.0270279,5.4459084,3.1487506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,56.293048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6056307,16.453994,16.090802,0.27573732,0,0,0,0,0,0,1.1311882,8.4348459,30.870026,40.640804,1.9977467,0,0,0,0,0,0,0.20469099,2.0256155,5.442114,3.1465567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,56.253799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6045112,16.442522,16.079583,0.27554507,0,0,0,0,0,0,1.1303995,8.4289648,30.848502,40.612468,1.9963538,0,0,0,0,0,0,0.20454827,2.0242032,5.4383196,3.1443628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3917,56.21455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6033917,16.43105,16.068364,0.27535282,0,0,0,0,0,0,1.1296108,8.4230838,30.826979,40.584132,1.9949609,0,0,0,0,0,0,0.20440556,2.0227909,5.4345252,3.142169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3918,56.1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6022722,16.419578,16.057145,0.27516057,0,0,0,0,0,0,1.1288221,8.4172028,30.805455,40.555796,1.993568,0,0,0,0,0,0,0.20426284,2.0213786,5.4307308,3.1399751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,56.136051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6011527,16.408105,16.045926,0.27496831,0,0,0,0,0,0,1.1280334,8.4113217,30.783931,40.52746,1.9921751,0,0,0,0,0,0,0.20412012,2.0199662,5.4269364,3.1377812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,56.096802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6000332,16.396633,16.034707,0.27477606,0,0,0,0,0,0,1.1272447,8.4054407,30.762408,40.499123,1.9907822,0,0,0,0,0,0,0.2039774,2.0185539,5.423142,3.1355873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,56.057552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5989137,16.385161,16.023488,0.27458381,0,0,0,0,0,0,1.126456,8.3995596,30.740884,40.470787,1.9893893,0,0,0,0,0,0,0.20383469,2.0171416,5.4193476,3.1333934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3922,56.018303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5977942,16.373689,16.012269,0.27439156,0,0,0,0,0,0,1.1256673,8.3936786,30.719361,40.442451,1.9879965,0,0,0,0,0,0,0.20369197,2.0157293,5.4155531,3.1311996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,55.979054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5966747,16.362216,16.00105,0.2741993,0,0,0,0,0,0,1.1248786,8.3877976,30.697837,40.414115,1.9866036,0,0,0,0,0,0,0.20354925,2.0143169,5.4117587,3.1290057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
