Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa)
2478,279.2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.871277,139.31938,131.41223,61.222709,0,0,0,0,0,0,0,0,32.676209,176.44371,272.29257,213.36188,87.351464,0,0,0,0,0,0,0,41.558097,95.557596,130.59824,113.3145,35.28075,0,0,0,0,0,0,0,0,0,10.933298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,279.25993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.870898,139.31845,131.41135,61.2223,0,0,0,0,0,0,0,0,32.675991,176.44253,272.29075,213.36046,87.35088,0,0,0,0,0,0,0,41.557819,95.556958,130.59736,113.31374,35.280515,0,0,0,0,0,0,0,0,0,10.933225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,279.25807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.870518,139.31752,131.41047,61.221891,0,0,0,0,0,0,0,0,32.675773,176.44135,272.28893,213.35903,87.350297,0,0,0,0,0,0,0,41.557542,95.556319,130.59649,113.31299,35.280279,0,0,0,0,0,0,0,0,0,10.933152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,279.2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.870138,139.31659,131.40959,61.221482,0,0,0,0,0,0,0,0,32.675555,176.44018,272.28711,213.3576,87.349713,0,0,0,0,0,0,0,41.557264,95.555681,130.59562,113.31223,35.280043,0,0,0,0,0,0,0,0,0,10.933079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,279.25433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.869758,139.31566,131.40872,61.221073,0,0,0,0,0,0,0,0,32.675336,176.439,272.28529,213.35618,87.34913,0,0,0,0,0,0,0,41.556987,95.555043,130.59475,113.31147,35.279808,0,0,0,0,0,0,0,0,0,10.933006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,279.25247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.869378,139.31472,131.40784,61.220664,0,0,0,0,0,0,0,0,32.675118,176.43782,272.28347,213.35475,87.348546,0,0,0,0,0,0,0,41.556709,95.554404,130.59387,113.31072,35.279572,0,0,0,0,0,0,0,0,0,10.932933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,279.2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.868998,139.31379,131.40696,61.220255,0,0,0,0,0,0,0,0,32.6749,176.43664,272.28165,213.35333,87.347962,0,0,0,0,0,0,0,41.556431,95.553766,130.593,113.30996,35.279336,0,0,0,0,0,0,0,0,0,10.93286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,279.24874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.868618,139.31286,131.40608,61.219846,0,0,0,0,0,0,0,0,32.674681,176.43546,272.27984,213.3519,87.347379,0,0,0,0,0,0,0,41.556154,95.553127,130.59213,113.3092,35.279101,0,0,0,0,0,0,0,0,0,10.932787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,279.24687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.868238,139.31193,131.4052,61.219437,0,0,0,0,0,0,0,0,32.674463,176.43428,272.27802,213.35048,87.346795,0,0,0,0,0,0,0,41.555876,95.552489,130.59126,113.30845,35.278865,0,0,0,0,0,0,0,0,0,10.932714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,279.24501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.867858,139.311,131.40433,61.219028,0,0,0,0,0,0,0,0,32.674245,176.4331,272.2762,213.34905,87.346212,0,0,0,0,0,0,0,41.555598,95.551851,130.59038,113.30769,35.278629,0,0,0,0,0,0,0,0,0,10.932641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,279.24314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.867478,139.31007,131.40345,61.218619,0,0,0,0,0,0,0,0,32.674026,176.43192,272.27438,213.34763,87.345628,0,0,0,0,0,0,0,41.555321,95.551212,130.58951,113.30693,35.278393,0,0,0,0,0,0,0,0,0,10.932568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,279.24127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.867098,139.30914,131.40257,61.21821,0,0,0,0,0,0,0,0,32.673808,176.43075,272.27256,213.3462,87.345045,0,0,0,0,0,0,0,41.555043,95.550574,130.58864,113.30617,35.278158,0,0,0,0,0,0,0,0,0,10.932495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,279.23941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.866718,139.30821,131.40169,61.217801,0,0,0,0,0,0,0,0,32.67359,176.42957,272.27074,213.34478,87.344461,0,0,0,0,0,0,0,41.554765,95.549936,130.58777,113.30542,35.277922,0,0,0,0,0,0,0,0,0,10.932422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,279.23754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.866338,139.30728,131.40081,61.217392,0,0,0,0,0,0,0,0,32.673372,176.42839,272.26892,213.34335,87.343878,0,0,0,0,0,0,0,41.554488,95.549297,130.58689,113.30466,35.277686,0,0,0,0,0,0,0,0,0,10.932349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,279.23568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.865958,139.30635,131.39994,61.216983,0,0,0,0,0,0,0,0,32.673153,176.42721,272.2671,213.34193,87.343294,0,0,0,0,0,0,0,41.55421,95.548659,130.58602,113.3039,35.277451,0,0,0,0,0,0,0,0,0,10.932276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,279.23381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.865578,139.30542,131.39906,61.216574,0,0,0,0,0,0,0,0,32.672935,176.42603,272.26528,213.3405,87.34271,0,0,0,0,0,0,0,41.553933,95.54802,130.58515,113.30315,35.277215,0,0,0,0,0,0,0,0,0,10.932203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,279.23195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.865199,139.30449,131.39818,61.216165,0,0,0,0,0,0,0,0,32.672717,176.42485,272.26346,213.33907,87.342127,0,0,0,0,0,0,0,41.553655,95.547382,130.58428,113.30239,35.276979,0,0,0,0,0,0,0,0,0,10.932129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,279.23008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.864819,139.30356,131.3973,61.215756,0,0,0,0,0,0,0,0,32.672498,176.42367,272.26165,213.33765,87.341543,0,0,0,0,0,0,0,41.553377,95.546744,130.5834,113.30163,35.276744,0,0,0,0,0,0,0,0,0,10.932056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,279.22822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.864439,139.30263,131.39643,61.215347,0,0,0,0,0,0,0,0,32.67228,176.42249,272.25983,213.33622,87.34096,0,0,0,0,0,0,0,41.5531,95.546105,130.58253,113.30088,35.276508,0,0,0,0,0,0,0,0,0,10.931983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,279.22635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.864059,139.30169,131.39555,61.214938,0,0,0,0,0,0,0,0,32.672062,176.42132,272.25801,213.3348,87.340376,0,0,0,0,0,0,0,41.552822,95.545467,130.58166,113.30012,35.276272,0,0,0,0,0,0,0,0,0,10.93191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,279.22448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.863679,139.30076,131.39467,61.214529,0,0,0,0,0,0,0,0,32.671844,176.42014,272.25619,213.33337,87.339793,0,0,0,0,0,0,0,41.552544,95.544829,130.58079,113.29936,35.276036,0,0,0,0,0,0,0,0,0,10.931837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,279.22262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.863299,139.29983,131.39379,61.21412,0,0,0,0,0,0,0,0,32.671625,176.41896,272.25437,213.33195,87.339209,0,0,0,0,0,0,0,41.552267,95.54419,130.57991,113.2986,35.275801,0,0,0,0,0,0,0,0,0,10.931764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,279.22075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.862919,139.2989,131.39291,61.213711,0,0,0,0,0,0,0,0,32.671407,176.41778,272.25255,213.33052,87.338626,0,0,0,0,0,0,0,41.551989,95.543552,130.57904,113.29785,35.275565,0,0,0,0,0,0,0,0,0,10.931691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,279.21889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.862539,139.29797,131.39204,61.213302,0,0,0,0,0,0,0,0,32.671189,176.4166,272.25073,213.3291,87.338042,0,0,0,0,0,0,0,41.551712,95.542913,130.57817,113.29709,35.275329,0,0,0,0,0,0,0,0,0,10.931618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,279.21702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.862159,139.29704,131.39116,61.212893,0,0,0,0,0,0,0,0,32.67097,176.41542,272.24891,213.32767,87.337458,0,0,0,0,0,0,0,41.551434,95.542275,130.5773,113.29633,35.275094,0,0,0,0,0,0,0,0,0,10.931545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,279.21516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.861779,139.29611,131.39028,61.212484,0,0,0,0,0,0,0,0,32.670752,176.41424,272.24709,213.32625,87.336875,0,0,0,0,0,0,0,41.551156,95.541637,130.57642,113.29558,35.274858,0,0,0,0,0,0,0,0,0,10.931472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,279.21329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.861399,139.29518,131.3894,61.212075,0,0,0,0,0,0,0,0,32.670534,176.41306,272.24527,213.32482,87.336291,0,0,0,0,0,0,0,41.550879,95.540998,130.57555,113.29482,35.274622,0,0,0,0,0,0,0,0,0,10.931399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,279.21142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.861019,139.29425,131.38852,61.211666,0,0,0,0,0,0,0,0,32.670315,176.41189,272.24345,213.3234,87.335708,0,0,0,0,0,0,0,41.550601,95.54036,130.57468,113.29406,35.274387,0,0,0,0,0,0,0,0,0,10.931326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,279.20956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.860639,139.29332,131.38765,61.211257,0,0,0,0,0,0,0,0,32.670097,176.41071,272.24164,213.32197,87.335124,0,0,0,0,0,0,0,41.550323,95.539721,130.57381,113.29331,35.274151,0,0,0,0,0,0,0,0,0,10.931253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,279.20769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.860259,139.29239,131.38677,61.210848,0,0,0,0,0,0,0,0,32.669879,176.40953,272.23982,213.32054,87.334541,0,0,0,0,0,0,0,41.550046,95.539083,130.57293,113.29255,35.273915,0,0,0,0,0,0,0,0,0,10.93118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,279.20583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.859879,139.29146,131.38589,61.210439,0,0,0,0,0,0,0,0,32.669661,176.40835,272.238,213.31912,87.333957,0,0,0,0,0,0,0,41.549768,95.538445,130.57206,113.29179,35.27368,0,0,0,0,0,0,0,0,0,10.931107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,279.20396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8595,139.29053,131.38501,61.21003,0,0,0,0,0,0,0,0,32.669442,176.40717,272.23618,213.31769,87.333373,0,0,0,0,0,0,0,41.54949,95.537806,130.57119,113.29103,35.273444,0,0,0,0,0,0,0,0,0,10.931034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,279.2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85912,139.28959,131.38413,61.209621,0,0,0,0,0,0,0,0,32.669224,176.40599,272.23436,213.31627,87.33279,0,0,0,0,0,0,0,41.549213,95.537168,130.57032,113.29028,35.273208,0,0,0,0,0,0,0,0,0,10.930961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,279.20023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85874,139.28866,131.38326,61.209212,0,0,0,0,0,0,0,0,32.669006,176.40481,272.23254,213.31484,87.332206,0,0,0,0,0,0,0,41.548935,95.53653,130.56944,113.28952,35.272972,0,0,0,0,0,0,0,0,0,10.930888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,279.19837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85836,139.28773,131.38238,61.208803,0,0,0,0,0,0,0,0,32.668787,176.40363,272.23072,213.31342,87.331623,0,0,0,0,0,0,0,41.548658,95.535891,130.56857,113.28876,35.272737,0,0,0,0,0,0,0,0,0,10.930815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,279.1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85798,139.2868,131.3815,61.208394,0,0,0,0,0,0,0,0,32.668569,176.40246,272.2289,213.31199,87.331039,0,0,0,0,0,0,0,41.54838,95.535253,130.5677,113.28801,35.272501,0,0,0,0,0,0,0,0,0,10.930742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,279.19463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8576,139.28587,131.38062,61.207985,0,0,0,0,0,0,0,0,32.668351,176.40128,272.22708,213.31057,87.330456,0,0,0,0,0,0,0,41.548102,95.534614,130.56683,113.28725,35.272265,0,0,0,0,0,0,0,0,0,10.930669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,279.19277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85722,139.28494,131.37974,61.207576,0,0,0,0,0,0,0,0,32.668132,176.4001,272.22526,213.30914,87.329872,0,0,0,0,0,0,0,41.547825,95.533976,130.56595,113.28649,35.27203,0,0,0,0,0,0,0,0,0,10.930596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,279.1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85684,139.28401,131.37887,61.207167,0,0,0,0,0,0,0,0,32.667914,176.39892,272.22344,213.30772,87.329289,0,0,0,0,0,0,0,41.547547,95.533338,130.56508,113.28574,35.271794,0,0,0,0,0,0,0,0,0,10.930523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,279.18904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85646,139.28308,131.37799,61.206758,0,0,0,0,0,0,0,0,32.667696,176.39774,272.22163,213.30629,87.328705,0,0,0,0,0,0,0,41.547269,95.532699,130.56421,113.28498,35.271558,0,0,0,0,0,0,0,0,0,10.93045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,279.18717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85608,139.28215,131.37711,61.206349,0,0,0,0,0,0,0,0,32.667478,176.39656,272.21981,213.30487,87.328121,0,0,0,0,0,0,0,41.546992,95.532061,130.56334,113.28422,35.271323,0,0,0,0,0,0,0,0,0,10.930377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,279.18531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8557,139.28122,131.37623,61.20594,0,0,0,0,0,0,0,0,32.667259,176.39538,272.21799,213.30344,87.327538,0,0,0,0,0,0,0,41.546714,95.531423,130.56246,113.28346,35.271087,0,0,0,0,0,0,0,0,0,10.930303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,279.18344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85532,139.28029,131.37536,61.205531,0,0,0,0,0,0,0,0,32.667041,176.3942,272.21617,213.30201,87.326954,0,0,0,0,0,0,0,41.546437,95.530784,130.56159,113.28271,35.270851,0,0,0,0,0,0,0,0,0,10.93023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,279.18157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85494,139.27936,131.37448,61.205122,0,0,0,0,0,0,0,0,32.666823,176.39303,272.21435,213.30059,87.326371,0,0,0,0,0,0,0,41.546159,95.530146,130.56072,113.28195,35.270615,0,0,0,0,0,0,0,0,0,10.930157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,279.17971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85456,139.27843,131.3736,61.204713,0,0,0,0,0,0,0,0,32.666604,176.39185,272.21253,213.29916,87.325787,0,0,0,0,0,0,0,41.545881,95.529507,130.55985,113.28119,35.27038,0,0,0,0,0,0,0,0,0,10.930084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,279.17784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.85418,139.2775,131.37272,61.204304,0,0,0,0,0,0,0,0,32.666386,176.39067,272.21071,213.29774,87.325204,0,0,0,0,0,0,0,41.545604,95.528869,130.55897,113.28044,35.270144,0,0,0,0,0,0,0,0,0,10.930011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,279.17598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.853801,139.27656,131.37184,61.203895,0,0,0,0,0,0,0,0,32.666168,176.38949,272.20889,213.29631,87.32462,0,0,0,0,0,0,0,41.545326,95.528231,130.5581,113.27968,35.269908,0,0,0,0,0,0,0,0,0,10.929938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,279.17411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.853421,139.27563,131.37097,61.203486,0,0,0,0,0,0,0,0,32.66595,176.38831,272.20707,213.29489,87.324037,0,0,0,0,0,0,0,41.545048,95.527592,130.55723,113.27892,35.269673,0,0,0,0,0,0,0,0,0,10.929865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,279.17225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.853041,139.2747,131.37009,61.203077,0,0,0,0,0,0,0,0,32.665731,176.38713,272.20525,213.29346,87.323453,0,0,0,0,0,0,0,41.544771,95.526954,130.55636,113.27816,35.269437,0,0,0,0,0,0,0,0,0,10.929792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,279.17038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.852661,139.27377,131.36921,61.202668,0,0,0,0,0,0,0,0,32.665513,176.38595,272.20343,213.29204,87.322869,0,0,0,0,0,0,0,41.544493,95.526315,130.55548,113.27741,35.269201,0,0,0,0,0,0,0,0,0,10.929719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,279.16852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.852281,139.27284,131.36833,61.202259,0,0,0,0,0,0,0,0,32.665295,176.38477,272.20162,213.29061,87.322286,0,0,0,0,0,0,0,41.544215,95.525677,130.55461,113.27665,35.268966,0,0,0,0,0,0,0,0,0,10.929646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,279.16665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.851901,139.27191,131.36745,61.20185,0,0,0,0,0,0,0,0,32.665076,176.3836,272.1998,213.28919,87.321702,0,0,0,0,0,0,0,41.543938,95.525039,130.55374,113.27589,35.26873,0,0,0,0,0,0,0,0,0,10.929573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,279.16478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.851521,139.27098,131.36658,61.201441,0,0,0,0,0,0,0,0,32.664858,176.38242,272.19798,213.28776,87.321119,0,0,0,0,0,0,0,41.54366,95.5244,130.55287,113.27514,35.268494,0,0,0,0,0,0,0,0,0,10.9295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,279.16292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.851141,139.27005,131.3657,61.201032,0,0,0,0,0,0,0,0,32.66464,176.38124,272.19616,213.28634,87.320535,0,0,0,0,0,0,0,41.543383,95.523762,130.55199,113.27438,35.268259,0,0,0,0,0,0,0,0,0,10.929427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,279.16105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.850761,139.26912,131.36482,61.200623,0,0,0,0,0,0,0,0,32.664421,176.38006,272.19434,213.28491,87.319952,0,0,0,0,0,0,0,41.543105,95.523124,130.55112,113.27362,35.268023,0,0,0,0,0,0,0,0,0,10.929354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,279.15919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.850381,139.26819,131.36394,61.200214,0,0,0,0,0,0,0,0,32.664203,176.37888,272.19252,213.28348,87.319368,0,0,0,0,0,0,0,41.542827,95.522485,130.55025,113.27287,35.267787,0,0,0,0,0,0,0,0,0,10.929281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,279.15732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.850001,139.26726,131.36306,61.199805,0,0,0,0,0,0,0,0,32.663985,176.3777,272.1907,213.28206,87.318784,0,0,0,0,0,0,0,41.54255,95.521847,130.54938,113.27211,35.267551,0,0,0,0,0,0,0,0,0,10.929208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,279.15546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.849621,139.26633,131.36219,61.199396,0,0,0,0,0,0,0,0,32.663767,176.37652,272.18888,213.28063,87.318201,0,0,0,0,0,0,0,41.542272,95.521208,130.5485,113.27135,35.267316,0,0,0,0,0,0,0,0,0,10.929135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,279.15359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.849241,139.2654,131.36131,61.198987,0,0,0,0,0,0,0,0,32.663548,176.37534,272.18706,213.27921,87.317617,0,0,0,0,0,0,0,41.541994,95.52057,130.54763,113.27059,35.26708,0,0,0,0,0,0,0,0,0,10.929062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,279.15172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.848861,139.26447,131.36043,61.198578,0,0,0,0,0,0,0,0,32.66333,176.37417,272.18524,213.27778,87.317034,0,0,0,0,0,0,0,41.541717,95.519932,130.54676,113.26984,35.266844,0,0,0,0,0,0,0,0,0,10.928989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,279.14986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.848481,139.26353,131.35955,61.198169,0,0,0,0,0,0,0,0,32.663112,176.37299,272.18342,213.27636,87.31645,0,0,0,0,0,0,0,41.541439,95.519293,130.54589,113.26908,35.266609,0,0,0,0,0,0,0,0,0,10.928916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,279.14799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.848102,139.2626,131.35868,61.19776,0,0,0,0,0,0,0,0,32.662893,176.37181,272.18161,213.27493,87.315867,0,0,0,0,0,0,0,41.541161,95.518655,130.54502,113.26832,35.266373,0,0,0,0,0,0,0,0,0,10.928843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,279.14613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.847722,139.26167,131.3578,61.197351,0,0,0,0,0,0,0,0,32.662675,176.37063,272.17979,213.27351,87.315283,0,0,0,0,0,0,0,41.540884,95.518016,130.54414,113.26757,35.266137,0,0,0,0,0,0,0,0,0,10.92877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
