Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa),Coord 102 Stress (kPa),Coord 103 Stress (kPa),Coord 104 Stress (kPa),Coord 105 Stress (kPa),Coord 106 Stress (kPa),Coord 107 Stress (kPa),Coord 108 Stress (kPa),Coord 109 Stress (kPa),Coord 110 Stress (kPa),Coord 111 Stress (kPa),Coord 112 Stress (kPa),Coord 113 Stress (kPa),Coord 114 Stress (kPa),Coord 115 Stress (kPa),Coord 116 Stress (kPa),Coord 117 Stress (kPa),Coord 118 Stress (kPa),Coord 119 Stress (kPa),Coord 120 Stress (kPa),Coord 121 Stress (kPa),Coord 122 Stress (kPa),Coord 123 Stress (kPa)
21,-76.390233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4958656,-13.060706,-17.193559,-12.017018,-1.3552935,0,0,0,0,-13.393511,0,0,0,0,-5.3191052,-2.5452196,-25.954571,-47.455149,-34.051967,-14.401611,-0.50533167,0,0,0,0,0,0,0,0,0,-19.491076,-41.765471,-71.368399,-45.587072,-19.114339,-4.4016651,0,0,0,0,0,0,0,0,-14.000741,-26.541902,-19.628127,-5.4590044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,-76.299688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4905367,-13.045226,-17.17318,-12.002774,-1.353687,0,0,0,0,-13.377636,0,0,0,0,-5.3128004,-2.5422028,-25.923807,-47.398901,-34.011606,-14.384541,-0.5047327,0,0,0,0,0,0,0,0,0,-19.467973,-41.715966,-71.283806,-45.533038,-19.091683,-4.3964478,0,0,0,0,0,0,0,0,-13.984146,-26.510442,-19.604862,-5.4525338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,-76.209142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4852077,-13.029745,-17.1528,-11.988531,-1.3520806,0,0,0,0,-13.361761,0,0,0,0,-5.3064957,-2.5391859,-25.893043,-47.342652,-33.971244,-14.367471,-0.50413373,0,0,0,0,0,0,0,0,0,-19.44487,-41.666461,-71.199213,-45.479003,-19.069027,-4.3912305,0,0,0,0,0,0,0,0,-13.967551,-26.478982,-19.581596,-5.4460632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-76.118597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4798788,-13.014264,-17.132421,-11.974287,-1.3504742,0,0,0,0,-13.345885,0,0,0,0,-5.3001909,-2.5361691,-25.862279,-47.286403,-33.930882,-14.3504,-0.50353476,0,0,0,0,0,0,0,0,0,-19.421768,-41.616957,-71.114619,-45.424969,-19.04637,-4.3860132,0,0,0,0,0,0,0,0,-13.950955,-26.447521,-19.558331,-5.4395927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-76.028051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4745498,-12.998783,-17.112041,-11.960043,-1.3488677,0,0,0,0,-13.33001,0,0,0,0,-5.2938862,-2.5331522,-25.831515,-47.230155,-33.89052,-14.33333,-0.50293579,0,0,0,0,0,0,0,0,0,-19.398665,-41.567452,-71.030026,-45.370935,-19.023714,-4.3807959,0,0,0,0,0,0,0,0,-13.93436,-26.416061,-19.535066,-5.4331221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,-75.937506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4692209,-12.983302,-17.091662,-11.945799,-1.3472613,0,0,0,0,-13.314135,0,0,0,0,-5.2875815,-2.5301354,-25.800751,-47.173906,-33.850158,-14.31626,-0.50233682,0,0,0,0,0,0,0,0,0,-19.375562,-41.517947,-70.945433,-45.3169,-19.001058,-4.3755786,0,0,0,0,0,0,0,0,-13.917765,-26.384601,-19.511801,-5.4266515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,-75.84696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4638919,-12.967821,-17.071282,-11.931556,-1.3456549,0,0,0,0,-13.298259,0,0,0,0,-5.2812767,-2.5271185,-25.769987,-47.117657,-33.809796,-14.29919,-0.50173785,0,0,0,0,0,0,0,0,0,-19.352459,-41.468443,-70.86084,-45.262866,-18.978401,-4.3703613,0,0,0,0,0,0,0,0,-13.90117,-26.353141,-19.488536,-5.420181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,-75.756415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.458563,-12.95234,-17.050902,-11.917312,-1.3440484,0,0,0,0,-13.282384,0,0,0,0,-5.274972,-2.5241016,-25.739223,-47.061409,-33.769435,-14.282119,-0.50113888,0,0,0,0,0,0,0,0,0,-19.329356,-41.418938,-70.776247,-45.208831,-18.955745,-4.365144,0,0,0,0,0,0,0,0,-13.884575,-26.321681,-19.46527,-5.4137104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,-75.66587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.453234,-12.936859,-17.030523,-11.903068,-1.342442,0,0,0,0,-13.266509,0,0,0,0,-5.2686672,-2.5210848,-25.708459,-47.00516,-33.729073,-14.265049,-0.50053991,0,0,0,0,0,0,0,0,0,-19.306254,-41.369433,-70.691654,-45.154797,-18.933089,-4.3599267,0,0,0,0,0,0,0,0,-13.86798,-26.290221,-19.442005,-5.4072398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,-75.575324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.447905,-12.921379,-17.010143,-11.888824,-1.3408356,0,0,0,0,-13.250633,0,0,0,0,-5.2623625,-2.5180679,-25.677695,-46.948911,-33.688711,-14.247979,-0.49994094,0,0,0,0,0,0,0,0,0,-19.283151,-41.319929,-70.607061,-45.100762,-18.910433,-4.3547094,0,0,0,0,0,0,0,0,-13.851385,-26.25876,-19.41874,-5.4007693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-75.484779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4425761,-12.905898,-16.989764,-11.87458,-1.3392292,0,0,0,0,-13.234758,0,0,0,0,-5.2560577,-2.5150511,-25.646931,-46.892663,-33.648349,-14.230909,-0.49934197,0,0,0,0,0,0,0,0,0,-19.260048,-41.270424,-70.522468,-45.046728,-18.887776,-4.3494921,0,0,0,0,0,0,0,0,-13.83479,-26.2273,-19.395475,-5.3942987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,-75.394233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4372471,-12.890417,-16.969384,-11.860337,-1.3376227,0,0,0,0,-13.218883,0,0,0,0,-5.249753,-2.5120342,-25.616167,-46.836414,-33.607987,-14.213838,-0.498743,0,0,0,0,0,0,0,0,0,-19.236945,-41.220919,-70.437875,-44.992694,-18.86512,-4.3442748,0,0,0,0,0,0,0,0,-13.818195,-26.19584,-19.372209,-5.3878281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,-75.303688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4319182,-12.874936,-16.949005,-11.846093,-1.3360163,0,0,0,0,-13.203007,0,0,0,0,-5.2434483,-2.5090174,-25.585403,-46.780165,-33.567625,-14.196768,-0.49814403,0,0,0,0,0,0,0,0,0,-19.213842,-41.171415,-70.353282,-44.938659,-18.842464,-4.3390575,0,0,0,0,0,0,0,0,-13.8016,-26.16438,-19.348944,-5.3813576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,-75.213142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4265892,-12.859455,-16.928625,-11.831849,-1.3344099,0,0,0,0,-13.187132,0,0,0,0,-5.2371435,-2.5060005,-25.554639,-46.723917,-33.527264,-14.179698,-0.49754506,0,0,0,0,0,0,0,0,0,-19.19074,-41.12191,-70.268689,-44.884625,-18.819808,-4.3338402,0,0,0,0,0,0,0,0,-13.785004,-26.13292,-19.325679,-5.374887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,-75.122597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4212603,-12.843974,-16.908246,-11.817605,-1.3328034,0,0,0,0,-13.171257,0,0,0,0,-5.2308388,-2.5029837,-25.523875,-46.667668,-33.486902,-14.162628,-0.49694609,0,0,0,0,0,0,0,0,0,-19.167637,-41.072405,-70.184096,-44.83059,-18.797151,-4.3286229,0,0,0,0,0,0,0,0,-13.768409,-26.10146,-19.302414,-5.3684164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,-75.032051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4159313,-12.828493,-16.887866,-11.803361,-1.331197,0,0,0,0,-13.155381,0,0,0,0,-5.224534,-2.4999668,-25.493111,-46.611419,-33.44654,-14.145557,-0.49634712,0,0,0,0,0,0,0,0,0,-19.144534,-41.022901,-70.099503,-44.776556,-18.774495,-4.3234056,0,0,0,0,0,0,0,0,-13.751814,-26.07,-19.279148,-5.3619459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,-74.941506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4106024,-12.813012,-16.867486,-11.789118,-1.3295906,0,0,0,0,-13.139506,0,0,0,0,-5.2182293,-2.49695,-25.462347,-46.555171,-33.406178,-14.128487,-0.49574815,0,0,0,0,0,0,0,0,0,-19.121431,-40.973396,-70.01491,-44.722521,-18.751839,-4.3181883,0,0,0,0,0,0,0,0,-13.735219,-26.038539,-19.255883,-5.3554753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,-74.85096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4052734,-12.797532,-16.847107,-11.774874,-1.3279841,0,0,0,0,-13.123631,0,0,0,0,-5.2119245,-2.4939331,-25.431583,-46.498922,-33.365816,-14.111417,-0.49514918,0,0,0,0,0,0,0,0,0,-19.098328,-40.923891,-69.930317,-44.668487,-18.729183,-4.312971,0,0,0,0,0,0,0,0,-13.718624,-26.007079,-19.232618,-5.3490047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,-74.760415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3999444,-12.782051,-16.826727,-11.76063,-1.3263777,0,0,0,0,-13.107755,0,0,0,0,-5.2056198,-2.4909163,-25.400819,-46.442674,-33.325454,-14.094347,-0.49455021,0,0,0,0,0,0,0,0,0,-19.075226,-40.874387,-69.845724,-44.614453,-18.706526,-4.3077537,0,0,0,0,0,0,0,0,-13.702029,-25.975619,-19.209353,-5.3425342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,-74.66987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3946155,-12.76657,-16.806348,-11.746386,-1.3247713,0,0,0,0,-13.09188,0,0,0,0,-5.1993151,-2.4878994,-25.370055,-46.386425,-33.285092,-14.077276,-0.49395124,0,0,0,0,0,0,0,0,0,-19.052123,-40.824882,-69.76113,-44.560418,-18.68387,-4.3025364,0,0,0,0,0,0,0,0,-13.685434,-25.944159,-19.186087,-5.3360636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,-74.579324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3892865,-12.751089,-16.785968,-11.732143,-1.3231648,0,0,0,0,-13.076004,0,0,0,0,-5.1930103,-2.4848826,-25.339291,-46.330176,-33.244731,-14.060206,-0.49335227,0,0,0,0,0,0,0,0,0,-19.02902,-40.775377,-69.676537,-44.506384,-18.661214,-4.2973191,0,0,0,0,0,0,0,0,-13.668839,-25.912699,-19.162822,-5.329593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,-74.488779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3839576,-12.735608,-16.765589,-11.717899,-1.3215584,0,0,0,0,-13.060129,0,0,0,0,-5.1867056,-2.4818657,-25.308527,-46.273928,-33.204369,-14.043136,-0.4927533,0,0,0,0,0,0,0,0,0,-19.005917,-40.725873,-69.591944,-44.452349,-18.638558,-4.2921018,0,0,0,0,0,0,0,0,-13.652244,-25.881239,-19.139557,-5.3231225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,-74.398233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3786286,-12.720127,-16.745209,-11.703655,-1.319952,0,0,0,0,-13.044254,0,0,0,0,-5.1804008,-2.4788489,-25.277763,-46.217679,-33.164007,-14.026066,-0.49215433,0,0,0,0,0,0,0,0,0,-18.982814,-40.676368,-69.507351,-44.398315,-18.615901,-4.2868845,0,0,0,0,0,0,0,0,-13.635649,-25.849778,-19.116292,-5.3166519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,-74.307688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3732997,-12.704646,-16.72483,-11.689411,-1.3183455,0,0,0,0,-13.028378,0,0,0,0,-5.1740961,-2.475832,-25.246999,-46.16143,-33.123645,-14.008995,-0.49155536,0,0,0,0,0,0,0,0,0,-18.959712,-40.626863,-69.422758,-44.344281,-18.593245,-4.2816672,0,0,0,0,0,0,0,0,-13.619054,-25.818318,-19.093026,-5.3101813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,-74.217142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3679707,-12.689165,-16.70445,-11.675167,-1.3167391,0,0,0,0,-13.012503,0,0,0,0,-5.1677913,-2.4728152,-25.216235,-46.105182,-33.083283,-13.991925,-0.49095639,0,0,0,0,0,0,0,0,0,-18.936609,-40.577359,-69.338165,-44.290246,-18.570589,-4.2764499,0,0,0,0,0,0,0,0,-13.602458,-25.786858,-19.069761,-5.3037108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,-74.126597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3626417,-12.673685,-16.684071,-11.660924,-1.3151327,0,0,0,0,-12.996628,0,0,0,0,-5.1614866,-2.4697983,-25.185471,-46.048933,-33.042921,-13.974855,-0.49035742,0,0,0,0,0,0,0,0,0,-18.913506,-40.527854,-69.253572,-44.236212,-18.547933,-4.2712326,0,0,0,0,0,0,0,0,-13.585863,-25.755398,-19.046496,-5.2972402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,-74.036051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3573128,-12.658204,-16.663691,-11.64668,-1.3135263,0,0,0,0,-12.980752,0,0,0,0,-5.1551819,-2.4667815,-25.154707,-45.992684,-33.00256,-13.957785,-0.48975845,0,0,0,0,0,0,0,0,0,-18.890403,-40.478349,-69.168979,-44.182177,-18.525276,-4.2660153,0,0,0,0,0,0,0,0,-13.569268,-25.723938,-19.023231,-5.2907697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,-73.945506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3519838,-12.642723,-16.643311,-11.632436,-1.3119198,0,0,0,0,-12.964877,0,0,0,0,-5.1488771,-2.4637646,-25.123943,-45.936436,-32.962198,-13.940714,-0.48915948,0,0,0,0,0,0,0,0,0,-18.8673,-40.428845,-69.084386,-44.128143,-18.50262,-4.260798,0,0,0,0,0,0,0,0,-13.552673,-25.692478,-18.999965,-5.2842991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,-73.854961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3466549,-12.627242,-16.622932,-11.618192,-1.3103134,0,0,0,0,-12.949002,0,0,0,0,-5.1425724,-2.4607477,-25.093179,-45.880187,-32.921836,-13.923644,-0.48856051,0,0,0,0,0,0,0,0,0,-18.844198,-40.37934,-68.999793,-44.074108,-18.479964,-4.2555807,0,0,0,0,0,0,0,0,-13.536078,-25.661018,-18.9767,-5.2778285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,-73.764415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3413259,-12.611761,-16.602552,-11.603948,-1.308707,0,0,0,0,-12.933126,0,0,0,0,-5.1362676,-2.4577309,-25.062415,-45.823938,-32.881474,-13.906574,-0.48796153,0,0,0,0,0,0,0,0,0,-18.821095,-40.329835,-68.9152,-44.020074,-18.457308,-4.2503634,0,0,0,0,0,0,0,0,-13.519483,-25.629557,-18.953435,-5.271358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-73.67387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.335997,-12.59628,-16.582173,-11.589705,-1.3071005,0,0,0,0,-12.917251,0,0,0,0,-5.1299629,-2.454714,-25.031651,-45.76769,-32.841112,-13.889504,-0.48736256,0,0,0,0,0,0,0,0,0,-18.797992,-40.280331,-68.830607,-43.96604,-18.434651,-4.2451461,0,0,0,0,0,0,0,0,-13.502888,-25.598097,-18.93017,-5.2648874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,-73.583324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.330668,-12.580799,-16.561793,-11.575461,-1.3054941,0,0,0,0,-12.901376,0,0,0,0,-5.1236581,-2.4516972,-25.000887,-45.711441,-32.80075,-13.872433,-0.48676359,0,0,0,0,0,0,0,0,0,-18.774889,-40.230826,-68.746014,-43.912005,-18.411995,-4.2399288,0,0,0,0,0,0,0,0,-13.486293,-25.566637,-18.906904,-5.2584168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,-73.492779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3253391,-12.565318,-16.541414,-11.561217,-1.3038877,0,0,0,0,-12.8855,0,0,0,0,-5.1173534,-2.4486803,-24.970123,-45.655192,-32.760388,-13.855363,-0.48616462,0,0,0,0,0,0,0,0,0,-18.751786,-40.181321,-68.661421,-43.857971,-18.389339,-4.2347115,0,0,0,0,0,0,0,0,-13.469698,-25.535177,-18.883639,-5.2519463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-73.402233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3200101,-12.549838,-16.521034,-11.546973,-1.3022812,0,0,0,0,-12.869625,0,0,0,0,-5.1110487,-2.4456635,-24.939359,-45.598944,-32.720027,-13.838293,-0.48556565,0,0,0,0,0,0,0,0,0,-18.728684,-40.131817,-68.576828,-43.803936,-18.366683,-4.2294942,0,0,0,0,0,0,0,0,-13.453103,-25.503717,-18.860374,-5.2454757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,-73.311688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.3146811,-12.534357,-16.500655,-11.532729,-1.3006748,0,0,0,0,-12.85375,0,0,0,0,-5.1047439,-2.4426466,-24.908595,-45.542695,-32.679665,-13.821223,-0.48496668,0,0,0,0,0,0,0,0,0,-18.705581,-40.082312,-68.492235,-43.749902,-18.344026,-4.2242769,0,0,0,0,0,0,0,0,-13.436507,-25.472257,-18.837109,-5.2390051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
