Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa)
40,-3.9292951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28303578,-1.2600049,-1.1430871,-0.32004221,0,0,0,0,0,0,0,0,-0.11239297,-1.8679418,-3.8495741,-2.5637819,-0.57872202,0,0,0,0,0,0,0,-0.16779504,-0.67214307,-1.1313107,-0.89295351,-0.1277172,0,0,0,0,0,0,0,0,0,-0.018124736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,-3.9475393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28434995,-1.2658553,-1.1483946,-0.32152821,0,0,0,0,0,0,0,0,-0.11291482,-1.8766149,-3.8674481,-2.5756859,-0.5814091,0,0,0,0,0,0,0,-0.16857413,-0.67526391,-1.1365635,-0.8970996,-0.12831021,0,0,0,0,0,0,0,0,0,-0.018208891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,-3.9657835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28566412,-1.2717056,-1.1537021,-0.32301421,0,0,0,0,0,0,0,0,-0.11343668,-1.885288,-3.8853222,-2.5875898,-0.58409618,0,0,0,0,0,0,0,-0.16935323,-0.67838475,-1.1418163,-0.9012457,-0.12890321,0,0,0,0,0,0,0,0,0,-0.018293046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,-3.9840277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28697829,-1.277556,-1.1590096,-0.3245002,0,0,0,0,0,0,0,0,-0.11395853,-1.893961,-3.9031962,-2.5994938,-0.58678325,0,0,0,0,0,0,0,-0.17013232,-0.6815056,-1.1470691,-0.90539179,-0.12949622,0,0,0,0,0,0,0,0,0,-0.018377202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,-4.0022719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28829246,-1.2834064,-1.1643171,-0.3259862,0,0,0,0,0,0,0,0,-0.11448039,-1.9026341,-3.9210703,-2.6113978,-0.58947033,0,0,0,0,0,0,0,-0.17091141,-0.68462644,-1.1523219,-0.90953789,-0.13008923,0,0,0,0,0,0,0,0,0,-0.018461357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,-4.0205161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28960663,-1.2892567,-1.1696246,-0.32747219,0,0,0,0,0,0,0,0,-0.11500224,-1.9113072,-3.9389443,-2.6233017,-0.59215741,0,0,0,0,0,0,0,-0.17169051,-0.68774728,-1.1575747,-0.91368398,-0.13068223,0,0,0,0,0,0,0,0,0,-0.018545513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,-4.0387603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2909208,-1.2951071,-1.1749321,-0.32895819,0,0,0,0,0,0,0,0,-0.1155241,-1.9199803,-3.9568184,-2.6352057,-0.59484449,0,0,0,0,0,0,0,-0.1724696,-0.69086813,-1.1628276,-0.91783007,-0.13127524,0,0,0,0,0,0,0,0,0,-0.018629668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,-4.0570045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29223497,-1.3009574,-1.1802396,-0.33044418,0,0,0,0,0,0,0,0,-0.11604595,-1.9286534,-3.9746924,-2.6471096,-0.59753157,0,0,0,0,0,0,0,-0.17324869,-0.69398897,-1.1680804,-0.92197617,-0.13186825,0,0,0,0,0,0,0,0,0,-0.018713823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,-4.0752487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29354914,-1.3068078,-1.1855471,-0.33193018,0,0,0,0,0,0,0,0,-0.11656781,-1.9373265,-3.9925664,-2.6590136,-0.60021864,0,0,0,0,0,0,0,-0.17402778,-0.69710981,-1.1733332,-0.92612226,-0.13246125,0,0,0,0,0,0,0,0,0,-0.018797979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,-4.0934929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29486331,-1.3126582,-1.1908546,-0.33341617,0,0,0,0,0,0,0,0,-0.11708966,-1.9459995,-4.0104405,-2.6709175,-0.60290572,0,0,0,0,0,0,0,-0.17480688,-0.70023066,-1.178586,-0.93026835,-0.13305426,0,0,0,0,0,0,0,0,0,-0.018882134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,-4.1117371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29617748,-1.3185085,-1.1961621,-0.33490217,0,0,0,0,0,0,0,0,-0.11761151,-1.9546726,-4.0283145,-2.6828215,-0.6055928,0,0,0,0,0,0,0,-0.17558597,-0.7033515,-1.1838388,-0.93441445,-0.13364727,0,0,0,0,0,0,0,0,0,-0.01896629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,-4.1299813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29749165,-1.3243589,-1.2014695,-0.33638817,0,0,0,0,0,0,0,0,-0.11813337,-1.9633457,-4.0461886,-2.6947254,-0.60827988,0,0,0,0,0,0,0,-0.17636506,-0.70647234,-1.1890916,-0.93856054,-0.13424027,0,0,0,0,0,0,0,0,0,-0.019050445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,-4.1482256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29880582,-1.3302092,-1.206777,-0.33787416,0,0,0,0,0,0,0,0,-0.11865522,-1.9720188,-4.0640626,-2.7066294,-0.61096696,0,0,0,0,0,0,0,-0.17714416,-0.70959319,-1.1943444,-0.94270663,-0.13483328,0,0,0,0,0,0,0,0,0,-0.0191346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,-4.1664698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30011999,-1.3360596,-1.2120845,-0.33936016,0,0,0,0,0,0,0,0,-0.11917708,-1.9806919,-4.0819367,-2.7185334,-0.61365403,0,0,0,0,0,0,0,-0.17792325,-0.71271403,-1.1995973,-0.94685273,-0.13542629,0,0,0,0,0,0,0,0,0,-0.019218756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,-4.184714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30143416,-1.3419099,-1.217392,-0.34084615,0,0,0,0,0,0,0,0,-0.11969893,-1.989365,-4.0998107,-2.7304373,-0.61634111,0,0,0,0,0,0,0,-0.17870234,-0.71583487,-1.2048501,-0.95099882,-0.13601929,0,0,0,0,0,0,0,0,0,-0.019302911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,-4.2029582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30274833,-1.3477603,-1.2226995,-0.34233215,0,0,0,0,0,0,0,0,-0.12022079,-1.9980381,-4.1176848,-2.7423413,-0.61902819,0,0,0,0,0,0,0,-0.17948144,-0.71895572,-1.2101029,-0.95514491,-0.1366123,0,0,0,0,0,0,0,0,0,-0.019387067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,-4.2212024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3040625,-1.3536107,-1.228007,-0.34381814,0,0,0,0,0,0,0,0,-0.12074264,-2.0067111,-4.1355588,-2.7542452,-0.62171527,0,0,0,0,0,0,0,-0.18026053,-0.72207656,-1.2153557,-0.95929101,-0.13720531,0,0,0,0,0,0,0,0,0,-0.019471222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,-4.2394466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30537667,-1.359461,-1.2333145,-0.34530414,0,0,0,0,0,0,0,0,-0.1212645,-2.0153842,-4.1534329,-2.7661492,-0.62440235,0,0,0,0,0,0,0,-0.18103962,-0.7251974,-1.2206085,-0.9634371,-0.13779831,0,0,0,0,0,0,0,0,0,-0.019555377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,-4.2576908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30669084,-1.3653114,-1.238622,-0.34679013,0,0,0,0,0,0,0,0,-0.12178635,-2.0240573,-4.1713069,-2.7780531,-0.62708942,0,0,0,0,0,0,0,-0.18181872,-0.72831825,-1.2258613,-0.96758319,-0.13839132,0,0,0,0,0,0,0,0,0,-0.019639533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,-4.275935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30800501,-1.3711617,-1.2439295,-0.34827613,0,0,0,0,0,0,0,0,-0.1223082,-2.0327304,-4.189181,-2.7899571,-0.6297765,0,0,0,0,0,0,0,-0.18259781,-0.73143909,-1.2311142,-0.97172929,-0.13898433,0,0,0,0,0,0,0,0,0,-0.019723688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,-4.2941792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.30931918,-1.3770121,-1.249237,-0.34976213,0,0,0,0,0,0,0,0,-0.12283006,-2.0414035,-4.207055,-2.8018611,-0.63246358,0,0,0,0,0,0,0,-0.1833769,-0.73455993,-1.236367,-0.97587538,-0.13957733,0,0,0,0,0,0,0,0,0,-0.019807843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,-4.3124234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31063335,-1.3828625,-1.2545445,-0.35124812,0,0,0,0,0,0,0,0,-0.12335191,-2.0500766,-4.2249291,-2.813765,-0.63515066,0,0,0,0,0,0,0,-0.184156,-0.73768078,-1.2416198,-0.98002148,-0.14017034,0,0,0,0,0,0,0,0,0,-0.019891999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,-4.3306676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31194752,-1.3887128,-1.259852,-0.35273412,0,0,0,0,0,0,0,0,-0.12387377,-2.0587496,-4.2428031,-2.825669,-0.63783773,0,0,0,0,0,0,0,-0.18493509,-0.74080162,-1.2468726,-0.98416757,-0.14076335,0,0,0,0,0,0,0,0,0,-0.019976154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,-4.3489118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31326169,-1.3945632,-1.2651595,-0.35422011,0,0,0,0,0,0,0,0,-0.12439562,-2.0674227,-4.2606772,-2.8375729,-0.64052481,0,0,0,0,0,0,0,-0.18571418,-0.74392246,-1.2521254,-0.98831366,-0.14135635,0,0,0,0,0,0,0,0,0,-0.02006031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,-4.367156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31457586,-1.4004135,-1.270467,-0.35570611,0,0,0,0,0,0,0,0,-0.12491748,-2.0760958,-4.2785512,-2.8494769,-0.64321189,0,0,0,0,0,0,0,-0.18649327,-0.74704331,-1.2573782,-0.99245976,-0.14194936,0,0,0,0,0,0,0,0,0,-0.020144465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,-4.3854002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31589003,-1.4062639,-1.2757745,-0.3571921,0,0,0,0,0,0,0,0,-0.12543933,-2.0847689,-4.2964253,-2.8613808,-0.64589897,0,0,0,0,0,0,0,-0.18727237,-0.75016415,-1.262631,-0.99660585,-0.14254237,0,0,0,0,0,0,0,0,0,-0.02022862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,-4.4036444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3172042,-1.4121143,-1.281082,-0.3586781,0,0,0,0,0,0,0,0,-0.12596119,-2.093442,-4.3142993,-2.8732848,-0.64858605,0,0,0,0,0,0,0,-0.18805146,-0.75328499,-1.2678839,-1.0007519,-0.14313537,0,0,0,0,0,0,0,0,0,-0.020312776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,-4.4218886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31851837,-1.4179646,-1.2863895,-0.36016409,0,0,0,0,0,0,0,0,-0.12648304,-2.1021151,-4.3321734,-2.8851887,-0.65127312,0,0,0,0,0,0,0,-0.18883055,-0.75640584,-1.2731367,-1.004898,-0.14372838,0,0,0,0,0,0,0,0,0,-0.020396931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,-4.4401328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31983254,-1.423815,-1.291697,-0.36165009,0,0,0,0,0,0,0,0,-0.12700489,-2.1107882,-4.3500474,-2.8970927,-0.6539602,0,0,0,0,0,0,0,-0.18960965,-0.75952668,-1.2783895,-1.0090441,-0.14432139,0,0,0,0,0,0,0,0,0,-0.020481087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,-4.458377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32114671,-1.4296653,-1.2970045,-0.36313609,0,0,0,0,0,0,0,0,-0.12752675,-2.1194612,-4.3679215,-2.9089967,-0.65664728,0,0,0,0,0,0,0,-0.19038874,-0.76264752,-1.2836423,-1.0131902,-0.14491439,0,0,0,0,0,0,0,0,0,-0.020565242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,-4.4766212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32246088,-1.4355157,-1.3023119,-0.36462208,0,0,0,0,0,0,0,0,-0.1280486,-2.1281343,-4.3857955,-2.9209006,-0.65933436,0,0,0,0,0,0,0,-0.19116783,-0.76576837,-1.2888951,-1.0173363,-0.1455074,0,0,0,0,0,0,0,0,0,-0.020649397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,-4.4948654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32377505,-1.441366,-1.3076194,-0.36610808,0,0,0,0,0,0,0,0,-0.12857046,-2.1368074,-4.4036696,-2.9328046,-0.66202144,0,0,0,0,0,0,0,-0.19194693,-0.76888921,-1.2941479,-1.0214824,-0.14610041,0,0,0,0,0,0,0,0,0,-0.020733553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,-4.5131096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32508922,-1.4472164,-1.3129269,-0.36759407,0,0,0,0,0,0,0,0,-0.12909231,-2.1454805,-4.4215436,-2.9447085,-0.66470851,0,0,0,0,0,0,0,-0.19272602,-0.77201005,-1.2994008,-1.0256285,-0.14669341,0,0,0,0,0,0,0,0,0,-0.020817708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,-4.5313538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32640339,-1.4530668,-1.3182344,-0.36908007,0,0,0,0,0,0,0,0,-0.12961417,-2.1541536,-4.4394177,-2.9566125,-0.66739559,0,0,0,0,0,0,0,-0.19350511,-0.7751309,-1.3046536,-1.0297746,-0.14728642,0,0,0,0,0,0,0,0,0,-0.020901863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,-4.549598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32771756,-1.4589171,-1.3235419,-0.37056606,0,0,0,0,0,0,0,0,-0.13013602,-2.1628267,-4.4572917,-2.9685164,-0.67008267,0,0,0,0,0,0,0,-0.19428421,-0.77825174,-1.3099064,-1.0339207,-0.14787943,0,0,0,0,0,0,0,0,0,-0.020986019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,-4.5678422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.32903173,-1.4647675,-1.3288494,-0.37205206,0,0,0,0,0,0,0,0,-0.13065788,-2.1714997,-4.4751658,-2.9804204,-0.67276975,0,0,0,0,0,0,0,-0.1950633,-0.78137258,-1.3151592,-1.0380668,-0.14847244,0,0,0,0,0,0,0,0,0,-0.021070174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,-4.5860864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3303459,-1.4706178,-1.3341569,-0.37353805,0,0,0,0,0,0,0,0,-0.13117973,-2.1801728,-4.4930398,-2.9923244,-0.67545682,0,0,0,0,0,0,0,-0.19584239,-0.78449343,-1.320412,-1.0422129,-0.14906544,0,0,0,0,0,0,0,0,0,-0.02115433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,-4.6043306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33166007,-1.4764682,-1.3394644,-0.37502405,0,0,0,0,0,0,0,0,-0.13170158,-2.1888459,-4.5109138,-3.0042283,-0.6781439,0,0,0,0,0,0,0,-0.19662148,-0.78761427,-1.3256648,-1.046359,-0.14965845,0,0,0,0,0,0,0,0,0,-0.021238485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,-4.6225748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33297424,-1.4823186,-1.3447719,-0.37651005,0,0,0,0,0,0,0,0,-0.13222344,-2.197519,-4.5287879,-3.0161323,-0.68083098,0,0,0,0,0,0,0,-0.19740058,-0.79073511,-1.3309176,-1.0505051,-0.15025146,0,0,0,0,0,0,0,0,0,-0.02132264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,-4.640819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33428841,-1.4881689,-1.3500794,-0.37799604,0,0,0,0,0,0,0,0,-0.13274529,-2.2061921,-4.5466619,-3.0280362,-0.68351806,0,0,0,0,0,0,0,-0.19817967,-0.79385596,-1.3361705,-1.0546512,-0.15084446,0,0,0,0,0,0,0,0,0,-0.021406796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,-4.6590632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33560258,-1.4940193,-1.3553869,-0.37948204,0,0,0,0,0,0,0,0,-0.13326715,-2.2148652,-4.564536,-3.0399402,-0.68620514,0,0,0,0,0,0,0,-0.19895876,-0.7969768,-1.3414233,-1.0587973,-0.15143747,0,0,0,0,0,0,0,0,0,-0.021490951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,-4.6773074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33691675,-1.4998696,-1.3606944,-0.38096803,0,0,0,0,0,0,0,0,-0.133789,-2.2235383,-4.58241,-3.0518441,-0.68889221,0,0,0,0,0,0,0,-0.19973786,-0.80009764,-1.3466761,-1.0629433,-0.15203048,0,0,0,0,0,0,0,0,0,-0.021575107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,-4.6955516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33823092,-1.50572,-1.3660019,-0.38245403,0,0,0,0,0,0,0,0,-0.13431086,-2.2322113,-4.6002841,-3.0637481,-0.69157929,0,0,0,0,0,0,0,-0.20051695,-0.80321849,-1.3519289,-1.0670894,-0.15262348,0,0,0,0,0,0,0,0,0,-0.021659262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,-4.7137958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33954509,-1.5115703,-1.3713094,-0.38394002,0,0,0,0,0,0,0,0,-0.13483271,-2.2408844,-4.6181581,-3.0756521,-0.69426637,0,0,0,0,0,0,0,-0.20129604,-0.80633933,-1.3571817,-1.0712355,-0.15321649,0,0,0,0,0,0,0,0,0,-0.021743417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,-4.73204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34085926,-1.5174207,-1.3766169,-0.38542602,0,0,0,0,0,0,0,0,-0.13535457,-2.2495575,-4.6360322,-3.087556,-0.69695345,0,0,0,0,0,0,0,-0.20207514,-0.80946017,-1.3624345,-1.0753816,-0.1538095,0,0,0,0,0,0,0,0,0,-0.021827573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,-4.7502842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34217343,-1.5232711,-1.3819244,-0.38691201,0,0,0,0,0,0,0,0,-0.13587642,-2.2582306,-4.6539062,-3.09946,-0.69964053,0,0,0,0,0,0,0,-0.20285423,-0.81258102,-1.3676873,-1.0795277,-0.1544025,0,0,0,0,0,0,0,0,0,-0.021911728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,-4.7685284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3434876,-1.5291214,-1.3872319,-0.38839801,0,0,0,0,0,0,0,0,-0.13639827,-2.2669037,-4.6717803,-3.1113639,-0.7023276,0,0,0,0,0,0,0,-0.20363332,-0.81570186,-1.3729402,-1.0836738,-0.15499551,0,0,0,0,0,0,0,0,0,-0.021995884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-4.7867727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34480177,-1.5349718,-1.3925394,-0.38988401,0,0,0,0,0,0,0,0,-0.13692013,-2.2755768,-4.6896543,-3.1232679,-0.70501468,0,0,0,0,0,0,0,-0.20441242,-0.8188227,-1.378193,-1.0878199,-0.15558852,0,0,0,0,0,0,0,0,0,-0.022080039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,-4.8050169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34611594,-1.5408221,-1.3978469,-0.39137,0,0,0,0,0,0,0,0,-0.13744198,-2.2842498,-4.7075284,-3.1351718,-0.70770176,0,0,0,0,0,0,0,-0.20519151,-0.82194355,-1.3834458,-1.091966,-0.15618152,0,0,0,0,0,0,0,0,0,-0.022164194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-4.8232611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34743011,-1.5466725,-1.4031543,-0.392856,0,0,0,0,0,0,0,0,-0.13796384,-2.2929229,-4.7254024,-3.1470758,-0.71038884,0,0,0,0,0,0,0,-0.2059706,-0.82506439,-1.3886986,-1.0961121,-0.15677453,0,0,0,0,0,0,0,0,0,-0.02224835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,-4.8415053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34874428,-1.5525229,-1.4084618,-0.39434199,0,0,0,0,0,0,0,0,-0.13848569,-2.301596,-4.7432765,-3.1589797,-0.71307592,0,0,0,0,0,0,0,-0.2067497,-0.82818523,-1.3939514,-1.1002582,-0.15736754,0,0,0,0,0,0,0,0,0,-0.022332505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,-4.8597495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35005845,-1.5583732,-1.4137693,-0.39582799,0,0,0,0,0,0,0,0,-0.13900755,-2.3102691,-4.7611505,-3.1708837,-0.71576299,0,0,0,0,0,0,0,-0.20752879,-0.83130608,-1.3992042,-1.1044043,-0.15796054,0,0,0,0,0,0,0,0,0,-0.02241666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,-4.8779937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35137262,-1.5642236,-1.4190768,-0.39731398,0,0,0,0,0,0,0,0,-0.1395294,-2.3189422,-4.7790246,-3.1827877,-0.71845007,0,0,0,0,0,0,0,-0.20830788,-0.83442692,-1.4044571,-1.1085504,-0.15855355,0,0,0,0,0,0,0,0,0,-0.022500816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,-4.8962379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35268679,-1.5700739,-1.4243843,-0.39879998,0,0,0,0,0,0,0,0,-0.14005126,-2.3276153,-4.7968986,-3.1946916,-0.72113715,0,0,0,0,0,0,0,-0.20908697,-0.83754776,-1.4097099,-1.1126965,-0.15914656,0,0,0,0,0,0,0,0,0,-0.022584971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
