Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa)
4209,86.220667,0,0.8749824,2.7569286,3.2003534,6.3858177,4.9064457,0,0,1.1892731,4.6885078,18.627194,30.064109,5.442963,0,0,0.32979845,3.8303576,8.8181122,11.990301,4.0459098,0,0,0,0,0.047952433,1.7982826,0.6914921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4210,86.024597,0,0.87299264,2.7506592,3.1930756,6.3712961,4.8952882,0,0,1.1865687,4.6778459,18.584834,29.995742,5.4305854,0,0,0.32904847,3.8216472,8.7980594,11.963034,4.0367092,0,0,0,0,0.047843386,1.7941932,0.68991961,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211,85.828526,0,0.87100289,2.7443898,3.1857978,6.3567744,4.8841306,0,0,1.1838642,4.667184,18.542475,29.927374,5.4182078,0,0,0.3282985,3.8129367,8.7780065,11.935768,4.0275085,0,0,0,0,0.04773434,1.7901038,0.68834712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,85.632456,0,0.86901313,2.7381204,3.1785201,6.3422527,4.8729731,0,0,1.1811597,4.6565221,18.500116,29.859007,5.4058302,0,0,0.32754852,3.8042263,8.7579536,11.908501,4.0183079,0,0,0,0,0.047625293,1.7860144,0.68677463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4213,85.436385,0,0.86702337,2.731851,3.1712423,6.327731,4.8618156,0,0,1.1784553,4.6458601,18.457757,29.790639,5.3934526,0,0,0.32679854,3.7955158,8.7379008,11.881235,4.0091073,0,0,0,0,0.047516247,1.781925,0.68520214,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4214,85.240315,0,0.86503361,2.7255816,3.1639645,6.3132093,4.8506581,0,0,1.1757508,4.6351982,18.415397,29.722272,5.381075,0,0,0.32604856,3.7868054,8.7178479,11.853968,3.9999067,0,0,0,0,0.0474072,1.7778356,0.68362965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4215,85.044245,0,0.86304386,2.7193122,3.1566867,6.2986876,4.8395005,0,0,1.1730463,4.6245363,18.373038,29.653904,5.3686974,0,0,0.32529858,3.778095,8.697795,11.826701,3.9907061,0,0,0,0,0.047298154,1.7737463,0.68205716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4216,84.848174,0,0.8610541,2.7130428,3.149409,6.2841659,4.828343,0,0,1.1703418,4.6138744,18.330679,29.585537,5.3563198,0,0,0.3245486,3.7693845,8.6777422,11.799435,3.9815054,0,0,0,0,0.047189107,1.7696569,0.68048467,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4217,84.652104,0,0.85906434,2.7067734,3.1421312,6.2696442,4.8171855,0,0,1.1676374,4.6032125,18.28832,29.51717,5.3439422,0,0,0.32379862,3.7606741,8.6576893,11.772168,3.9723048,0,0,0,0,0.047080061,1.7655675,0.67891218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4218,84.456033,0,0.85707458,2.700504,3.1348534,6.2551225,4.806028,0,0,1.1649329,4.5925505,18.24596,29.448802,5.3315646,0,0,0.32304864,3.7519636,8.6376364,11.744902,3.9631042,0,0,0,0,0.046971015,1.7614781,0.67733969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,84.259963,0,0.85508483,2.6942346,3.1275756,6.2406008,4.7948704,0,0,1.1622284,4.5818886,18.203601,29.380435,5.3191871,0,0,0.32229866,3.7432532,8.6175836,11.717635,3.9539036,0,0,0,0,0.046861968,1.7573887,0.6757672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,84.063892,0,0.85309507,2.6879651,3.1202978,6.2260791,4.7837129,0,0,1.159524,4.5712267,18.161242,29.312067,5.3068095,0,0,0.32154868,3.7345428,8.5975307,11.690368,3.944703,0,0,0,0,0.046752922,1.7532993,0.67419471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,83.867822,0,0.85110531,2.6816957,3.1130201,6.2115574,4.7725554,0,0,1.1568195,4.5605648,18.118883,29.2437,5.2944319,0,0,0.3207987,3.7258323,8.5774778,11.663102,3.9355024,0,0,0,0,0.046643875,1.7492099,0.67262222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4222,83.671751,0,0.84911555,2.6754263,3.1057423,6.1970357,4.7613979,0,0,1.154115,4.5499029,18.076523,29.175333,5.2820543,0,0,0.32004872,3.7171219,8.557425,11.635835,3.9263017,0,0,0,0,0.046534829,1.7451205,0.67104973,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4223,83.475681,0,0.8471258,2.6691569,3.0984645,6.182514,4.7502404,0,0,1.1514105,4.5392409,18.034164,29.106965,5.2696767,0,0,0.31929874,3.7084114,8.5373721,11.608569,3.9171011,0,0,0,0,0.046425782,1.7410311,0.66947724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,83.27961,0,0.84513604,2.6628875,3.0911867,6.1679923,4.7390828,0,0,1.1487061,4.528579,17.991805,29.038598,5.2572991,0,0,0.31854876,3.699701,8.5173192,11.581302,3.9079005,0,0,0,0,0.046316736,1.7369417,0.66790475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4225,83.08354,0,0.84314628,2.6566181,3.083909,6.1534706,4.7279253,0,0,1.1460016,4.5179171,17.949446,28.97023,5.2449215,0,0,0.31779878,3.6909906,8.4972664,11.554036,3.8986999,0,0,0,0,0.04620769,1.7328523,0.66633226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4226,82.887469,0,0.84115653,2.6503487,3.0766312,6.1389489,4.7167678,0,0,1.1432971,4.5072552,17.907086,28.901863,5.2325439,0,0,0.3170488,3.6822801,8.4772135,11.526769,3.8894993,0,0,0,0,0.046098643,1.7287629,0.66475976,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4227,82.691399,0,0.83916677,2.6440793,3.0693534,6.1244272,4.7056103,0,0,1.1405927,4.4965932,17.864727,28.833495,5.2201663,0,0,0.31629882,3.6735697,8.4571606,11.499502,3.8802986,0,0,0,0,0.045989597,1.7246735,0.66318727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4228,82.495328,0,0.83717701,2.6378099,3.0620756,6.1099055,4.6944527,0,0,1.1378882,4.4859313,17.822368,28.765128,5.2077887,0,0,0.31554884,3.6648592,8.4371078,11.472236,3.871098,0,0,0,0,0.04588055,1.7205842,0.66161478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4229,82.299258,0,0.83518725,2.6315405,3.0547979,6.0953838,4.6832952,0,0,1.1351837,4.4752694,17.780009,28.696761,5.1954111,0,0,0.31479886,3.6561488,8.4170549,11.444969,3.8618974,0,0,0,0,0.045771504,1.7164948,0.66004229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4230,82.103187,0,0.8331975,2.6252711,3.0475201,6.0808621,4.6721377,0,0,1.1324792,4.4646075,17.737649,28.628393,5.1830335,0,0,0.31404888,3.6474384,8.397002,11.417703,3.8526968,0,0,0,0,0.045662457,1.7124054,0.6584698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,81.907117,0,0.83120774,2.6190017,3.0402423,6.0663404,4.6609802,0,0,1.1297748,4.4539456,17.69529,28.560026,5.1706559,0,0,0.3132989,3.6387279,8.3769492,11.390436,3.8434962,0,0,0,0,0.045553411,1.708316,0.65689731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,81.711046,0,0.82921798,2.6127323,3.0329645,6.0518187,4.6498226,0,0,1.1270703,4.4432836,17.652931,28.491658,5.1582783,0,0,0.31254892,3.6300175,8.3568963,11.363169,3.8342956,0,0,0,0,0.045444365,1.7042266,0.65532482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4233,81.514976,0,0.82722822,2.6064629,3.0256867,6.037297,4.6386651,0,0,1.1243658,4.4326217,17.610572,28.423291,5.1459007,0,0,0.31179894,3.621307,8.3368434,11.335903,3.8250949,0,0,0,0,0.045335318,1.7001372,0.65375233,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,81.318904,0,0.82523845,2.6001934,3.0184089,6.0227752,4.6275075,0,0,1.1216613,4.4219597,17.568212,28.354923,5.1335231,0,0,0.31104896,3.6125965,8.3167904,11.308636,3.8158942,0,0,0,0,0.045226271,1.6960478,0.65217983,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,81.072805,0,0.822741,2.5923244,3.0092742,6.0045483,4.6135031,0,0,1.1182668,4.4085774,17.515045,28.269111,5.1179873,0,0,0.31010762,3.6016636,8.291621,11.274412,3.8043461,0,0,0,0,0.045089401,1.690915,0.65020611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4236,80.826707,0,0.82024355,2.5844553,3.0001395,5.9863213,4.5994987,0,0,1.1148723,4.395195,17.461877,28.1833,5.1024515,0,0,0.30916628,3.5907306,8.2664516,11.240188,3.7927979,0,0,0,0,0.044952531,1.6857821,0.64823239,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,80.580608,0,0.8177461,2.5765862,2.9910047,5.9680944,4.5854943,0,0,1.1114777,4.3818127,17.40871,28.097488,5.0869157,0,0,0.30822494,3.5797977,8.2412821,11.205965,3.7812497,0,0,0,0,0.044815661,1.6806493,0.64625868,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,80.33451,0,0.81524865,2.5687172,2.98187,5.9498674,4.5714899,0,0,1.1080832,4.3684303,17.355543,28.011677,5.0713799,0,0,0.3072836,3.5688648,8.2161127,11.171741,3.7697015,0,0,0,0,0.044678791,1.6755165,0.64428496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,80.088411,0,0.8127512,2.5608481,2.9727353,5.9316405,4.5574855,0,0,1.1046887,4.355048,17.302375,27.925865,5.0558442,0,0,0.30634226,3.5579318,8.1909433,11.137517,3.7581533,0,0,0,0,0.044541921,1.6703837,0.64231124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,79.842313,0,0.81025374,2.552979,2.9636005,5.9134135,4.5434811,0,0,1.1012942,4.3416656,17.249208,27.840053,5.0403084,0,0,0.30540092,3.5469989,8.1657739,11.103293,3.7466051,0,0,0,0,0.044405051,1.6652509,0.64033753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4241,79.596214,0,0.80775629,2.54511,2.9544658,5.8951865,4.5294767,0,0,1.0978996,4.3282833,17.196041,27.754242,5.0247726,0,0,0.30445958,3.5360659,8.1406045,11.06907,3.7350569,0,0,0,0,0.044268181,1.6601181,0.63836381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4242,79.350116,0,0.80525884,2.5372409,2.9453311,5.8769596,4.5154723,0,0,1.0945051,4.3149009,17.142873,27.66843,5.0092368,0,0,0.30351824,3.525133,8.115435,11.034846,3.7235087,0,0,0,0,0.044131311,1.6549853,0.63639009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4243,79.104017,0,0.80276139,2.5293718,2.9361964,5.8587326,4.5014679,0,0,1.0911106,4.3015186,17.089706,27.582619,4.9937011,0,0,0.3025769,3.5142001,8.0902656,11.000622,3.7119606,0,0,0,0,0.043994441,1.6498524,0.63441638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4244,78.857919,0,0.80026394,2.5215028,2.9270616,5.8405057,4.4874635,0,0,1.0877161,4.2881363,17.036539,27.496807,4.9781653,0,0,0.30163557,3.5032671,8.0650962,10.966398,3.7004124,0,0,0,0,0.043857571,1.6447196,0.63244266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4245,78.61182,0,0.79776649,2.5136337,2.9179269,5.8222787,4.4734591,0,0,1.0843215,4.2747539,16.983371,27.410996,4.9626295,0,0,0.30069423,3.4923342,8.0399268,10.932175,3.6888642,0,0,0,0,0.043720701,1.6395868,0.63046894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,78.365722,0,0.79526904,2.5057646,2.9087922,5.8040518,4.4594547,0,0,1.080927,4.2613716,16.930204,27.325184,4.9470937,0,0,0.29975289,3.4814012,8.0147574,10.897951,3.677316,0,0,0,0,0.043583831,1.634454,0.62849523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4247,78.119623,0,0.79277159,2.4978956,2.8996575,5.7858248,4.4454503,0,0,1.0775325,4.2479892,16.877037,27.239372,4.9315579,0,0,0.29881155,3.4704683,7.9895879,10.863727,3.6657678,0,0,0,0,0.043446961,1.6293212,0.62652151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248,77.873525,0,0.79027414,2.4900265,2.8905227,5.7675979,4.4314459,0,0,1.074138,4.2346069,16.823869,27.153561,4.9160222,0,0,0.29787021,3.4595354,7.9644185,10.829503,3.6542196,0,0,0,0,0.043310091,1.6241884,0.62454779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4249,77.627426,0,0.78777669,2.4821574,2.881388,5.7493709,4.4174415,0,0,1.0707434,4.2212245,16.770702,27.067749,4.9004864,0,0,0.29692887,3.4486024,7.9392491,10.79528,3.6426714,0,0,0,0,0.043173221,1.6190556,0.62257408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4250,77.381328,0,0.78527924,2.4742884,2.8722533,5.7311439,4.403437,0,0,1.0673489,4.2078422,16.717534,26.981938,4.8849506,0,0,0.29598753,3.4376695,7.9140797,10.761056,3.6311232,0,0,0,0,0.043036351,1.6139227,0.62060036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4251,77.135229,0,0.78278179,2.4664193,2.8631186,5.712917,4.3894326,0,0,1.0639544,4.1944598,16.664367,26.896126,4.8694148,0,0,0.29504619,3.4267365,7.8889102,10.726832,3.6195751,0,0,0,0,0.042899481,1.6087899,0.61862664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4252,76.889131,0,0.78028434,2.4585503,2.8539838,5.69469,4.3754282,0,0,1.0605598,4.1810775,16.6112,26.810314,4.8538791,0,0,0.29410485,3.4158036,7.8637408,10.692608,3.6080269,0,0,0,0,0.042762611,1.6036571,0.61665292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,76.643032,0,0.77778689,2.4506812,2.8448491,5.6764631,4.3614238,0,0,1.0571653,4.1676951,16.558032,26.724503,4.8383433,0,0,0.29316351,3.4048707,7.8385714,10.658385,3.5964787,0,0,0,0,0.042625741,1.5985243,0.61467921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,76.396934,0,0.77528943,2.4428121,2.8357144,5.6582361,4.3474194,0,0,1.0537708,4.1543128,16.504865,26.638691,4.8228075,0,0,0.29222217,3.3939377,7.813402,10.624161,3.5849305,0,0,0,0,0.042488871,1.5933915,0.61270549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,76.150835,0,0.77279198,2.4349431,2.8265797,5.6400092,4.333415,0,0,1.0503763,4.1409304,16.451698,26.55288,4.8072717,0,0,0.29128083,3.3830048,7.7882326,10.589937,3.5733823,0,0,0,0,0.042352001,1.5882587,0.61073177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,75.904737,0,0.77029453,2.427074,2.8174449,5.6217822,4.3194106,0,0,1.0469817,4.1275481,16.39853,26.467068,4.7917359,0,0,0.29033949,3.3720719,7.7630631,10.555713,3.5618341,0,0,0,0,0.042215131,1.5831259,0.60875806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,75.658638,0,0.76779708,2.4192049,2.8083102,5.6035553,4.3054062,0,0,1.0435872,4.1141658,16.345363,26.381256,4.7762002,0,0,0.28939815,3.3611389,7.7378937,10.52149,3.5502859,0,0,0,0,0.042078261,1.577993,0.60678434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,75.41254,0,0.76529963,2.4113359,2.7991755,5.5853283,4.2914018,0,0,1.0401927,4.1007834,16.292196,26.295445,4.7606644,0,0,0.28845681,3.350206,7.7127243,10.487266,3.5387378,0,0,0,0,0.041941391,1.5728602,0.60481062,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,75.166441,0,0.76280218,2.4034668,2.7900407,5.5671013,4.2773974,0,0,1.0367982,4.0874011,16.239028,26.209633,4.7451286,0,0,0.28751547,3.339273,7.6875549,10.453042,3.5271896,0,0,0,0,0.041804521,1.5677274,0.60283691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,74.920343,0,0.76030473,2.3955977,2.780906,5.5488744,4.263393,0,0,1.0334036,4.0740187,16.185861,26.123822,4.7295928,0,0,0.28657413,3.3283401,7.6623855,10.418818,3.5156414,0,0,0,0,0.041667651,1.5625946,0.60086319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,74.674244,0,0.75780728,2.3877287,2.7717713,5.5306474,4.2493886,0,0,1.0300091,4.0606364,16.132694,26.03801,4.7140571,0,0,0.2856328,3.3174072,7.637216,10.384594,3.5040932,0,0,0,0,0.041530781,1.5574618,0.59888947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,74.428145,0,0.75530983,2.3798596,2.7626366,5.5124205,4.2353842,0,0,1.0266146,4.047254,16.079526,25.952199,4.6985213,0,0,0.28469146,3.3064742,7.6120466,10.350371,3.492545,0,0,0,0,0.041393911,1.552329,0.59691576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,74.182047,0,0.75281238,2.3719905,2.7535018,5.4941935,4.2213798,0,0,1.0232201,4.0338717,16.026359,25.866387,4.6829855,0,0,0.28375012,3.2955413,7.5868772,10.316147,3.4809968,0,0,0,0,0.041257041,1.5471962,0.59494204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,73.935948,0,0.75031493,2.3641215,2.7443671,5.4759666,4.2073754,0,0,1.0198255,4.0204893,15.973192,25.780575,4.6674497,0,0,0.28280878,3.2846083,7.5617078,10.281923,3.4694486,0,0,0,0,0.041120171,1.5420633,0.59296832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,73.68985,0,0.74781748,2.3562524,2.7352324,5.4577396,4.193371,0,0,1.016431,4.007107,15.920024,25.694764,4.651914,0,0,0.28186744,3.2736754,7.5365383,10.247699,3.4579004,0,0,0,0,0.040983301,1.5369305,0.59099461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,73.443751,0,0.74532003,2.3483833,2.7260977,5.4395127,4.1793666,0,0,1.0130365,3.9937246,15.866857,25.608952,4.6363782,0,0,0.2809261,3.2627425,7.5113689,10.213476,3.4463523,0,0,0,0,0.040846431,1.5317977,0.58902089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,73.197653,0,0.74282258,2.3405143,2.7169629,5.4212857,4.1653622,0,0,1.0096419,3.9803423,15.813689,25.523141,4.6208424,0,0,0.27998476,3.2518095,7.4861995,10.179252,3.4348041,0,0,0,0,0.040709561,1.5266649,0.58704717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,72.951554,0,0.74032512,2.3326452,2.7078282,5.4030587,4.1513578,0,0,1.0062474,3.9669599,15.760522,25.437329,4.6053066,0,0,0.27904342,3.2408766,7.4610301,10.145028,3.4232559,0,0,0,0,0.040572691,1.5215321,0.58507346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,72.705456,0,0.73782767,2.3247761,2.6986935,5.3848318,4.1373534,0,0,1.0028529,3.9535776,15.707355,25.351517,4.5897708,0,0,0.27810208,3.2299436,7.4358607,10.110804,3.4117077,0,0,0,0,0.040435821,1.5163993,0.58309974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,72.459357,0,0.73533022,2.3169071,2.6895588,5.3666048,4.123349,0,0,0.99945837,3.9401953,15.654187,25.265706,4.5742351,0,0,0.27716074,3.2190107,7.4106912,10.076581,3.4001595,0,0,0,0,0.040298951,1.5112665,0.58112602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,72.213259,0,0.73283277,2.309038,2.680424,5.3483779,4.1093446,0,0,0.99606384,3.9268129,15.60102,25.179894,4.5586993,0,0,0.2762194,3.2080778,7.3855218,10.042357,3.3886113,0,0,0,0,0.040162081,1.5061336,0.57915231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,71.96716,0,0.73033532,2.301169,2.6712893,5.3301509,4.0953402,0,0,0.99266932,3.9134306,15.547853,25.094083,4.5431635,0,0,0.27527806,3.1971448,7.3603524,10.008133,3.3770631,0,0,0,0,0.040025211,1.5010008,0.57717859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,71.721062,0,0.72783787,2.2932999,2.6621546,5.311924,4.0813358,0,0,0.98927479,3.9000482,15.494685,25.008271,4.5276277,0,0,0.27433672,3.1862119,7.335183,9.9739094,3.3655149,0,0,0,0,0.039888341,1.495868,0.57520487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,71.474963,0,0.72534042,2.2854308,2.6530198,5.293697,4.0673314,0,0,0.98588026,3.8866659,15.441518,24.922459,4.512092,0,0,0.27339538,3.1752789,7.3100136,9.9396856,3.3539668,0,0,0,0,0.039751471,1.4907352,0.57323116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,71.228865,0,0.72284297,2.2775618,2.6438851,5.2754701,4.053327,0,0,0.98248574,3.8732835,15.388351,24.836648,4.4965562,0,0,0.27245404,3.164346,7.2848441,9.9054619,3.3424186,0,0,0,0,0.039614601,1.4856024,0.57125744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,70.982766,0,0.72034552,2.2696927,2.6347504,5.2572431,4.0393226,0,0,0.97909121,3.8599012,15.335183,24.750836,4.4810204,0,0,0.2715127,3.1534131,7.2596747,9.8712381,3.3308704,0,0,0,0,0.039477731,1.4804696,0.56928372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,70.736668,0,0.71784807,2.2618236,2.6256157,5.2390161,4.0253182,0,0,0.97569668,3.8465188,15.282016,24.665025,4.4654846,0,0,0.27057137,3.1424801,7.2345053,9.8370143,3.3193222,0,0,0,0,0.039340861,1.4753368,0.56731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,70.490569,0,0.71535062,2.2539546,2.6164809,5.2207892,4.0113138,0,0,0.97230216,3.8331365,15.228849,24.579213,4.4499488,0,0,0.26963003,3.1315472,7.2093359,9.8027906,3.307774,0,0,0,0,0.039203991,1.4702039,0.56533629,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,70.244471,0,0.71285317,2.2460855,2.6073462,5.2025622,3.9973094,0,0,0.96890763,3.8197541,15.175681,24.493401,4.4344131,0,0,0.26868869,3.1206143,7.1841664,9.7685668,3.2962258,0,0,0,0,0.039067121,1.4650711,0.56336257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,69.998372,0,0.71035572,2.2382164,2.5982115,5.1843353,3.983305,0,0,0.9655131,3.8063718,15.122514,24.40759,4.4188773,0,0,0.26774735,3.1096813,7.158997,9.7343431,3.2846776,0,0,0,0,0.038930251,1.4599383,0.56138885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,69.752274,0,0.70785826,2.2303474,2.5890768,5.1661083,3.9693005,0,0,0.96211858,3.7929894,15.069347,24.321778,4.4033415,0,0,0.26680601,3.0987484,7.1338276,9.7001193,3.2731295,0,0,0,0,0.038793381,1.4548055,0.55941514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,69.506175,0,0.70536081,2.2224783,2.579942,5.1478814,3.9552961,0,0,0.95872405,3.7796071,15.016179,24.235967,4.3878057,0,0,0.26586467,3.0878154,7.1086582,9.6658955,3.2615813,0,0,0,0,0.038656511,1.4496727,0.55744142,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,69.260077,0,0.70286336,2.2146092,2.5708073,5.1296544,3.9412917,0,0,0.95532952,3.7662248,14.963012,24.150155,4.37227,0,0,0.26492333,3.0768825,7.0834888,9.6316718,3.2500331,0,0,0,0,0.038519641,1.4445399,0.5554677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,69.013978,0,0.70036591,2.2067402,2.5616726,5.1114275,3.9272873,0,0,0.951935,3.7528424,14.909844,24.064344,4.3567342,0,0,0.26398199,3.0659496,7.0583193,9.597448,3.2384849,0,0,0,0,0.038382771,1.4394071,0.55349399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,68.76788,0,0.69786846,2.1988711,2.5525379,5.0932005,3.9132829,0,0,0.94854047,3.7394601,14.856677,23.978532,4.3411984,0,0,0.26304065,3.0550166,7.0331499,9.5632243,3.2269367,0,0,0,0,0.038245901,1.4342742,0.55152027,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,68.521781,0,0.69537101,2.191002,2.5434031,5.0749735,3.8992785,0,0,0.94514594,3.7260777,14.80351,23.89272,4.3256626,0,0,0.26209931,3.0440837,7.0079805,9.5290005,3.2153885,0,0,0,0,0.038109031,1.4291414,0.54954655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,68.275683,0,0.69287356,2.183133,2.5342684,5.0567466,3.8852741,0,0,0.94175142,3.7126954,14.750342,23.806909,4.3101268,0,0,0.26115797,3.0331507,6.9828111,9.4947768,3.2038403,0,0,0,0,0.037972161,1.4240086,0.54757284,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,68.029584,0,0.69037611,2.1752639,2.5251337,5.0385196,3.8712697,0,0,0.93835689,3.699313,14.697175,23.721097,4.2945911,0,0,0.26021663,3.0222178,6.9576417,9.460553,3.1922921,0,0,0,0,0.037835291,1.4188758,0.54559912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,67.783486,0,0.68787866,2.1673948,2.5159989,5.0202927,3.8572653,0,0,0.93496236,3.6859307,14.644008,23.635286,4.2790553,0,0,0.25927529,3.0112849,6.9324722,9.4263292,3.180744,0,0,0,0,0.037698421,1.413743,0.5436254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,67.537387,0,0.68538121,2.1595258,2.5068642,5.0020657,3.8432609,0,0,0.93156784,3.6725483,14.59084,23.549474,4.2635195,0,0,0.25833395,3.0003519,6.9073028,9.3921055,3.1691958,0,0,0,0,0.037561551,1.4086102,0.54165169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,67.291289,0,0.68288376,2.1516567,2.4977295,4.9838388,3.8292565,0,0,0.92817331,3.659166,14.537673,23.463662,4.2479837,0,0,0.25739261,2.989419,6.8821334,9.3578817,3.1576476,0,0,0,0,0.037424681,1.4034774,0.53967797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,67.04519,0,0.68038631,2.1437877,2.4885948,4.9656118,3.8152521,0,0,0.92477878,3.6457836,14.484506,23.377851,4.232448,0,0,0.25645127,2.978486,6.856964,9.323658,3.1460994,0,0,0,0,0.037287811,1.3983445,0.53770425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
