Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa)
4621,70.28688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810489,8.1392287,10.217538,2.1645293,0,0,0,0,0,0,0,1.5441059,22.401453,62.568606,10.926155,0.2124159,0,0,0,0,0,0,3.9532247,0.070825056,0,0,0,0,0,0,0,0,0
4622,69.743903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80422785,8.0763519,10.138606,2.147808,0,0,0,0,0,0,0,1.5321774,22.228399,62.085254,10.841749,0.21077496,0,0,0,0,0,0,3.9226854,0.070277922,0,0,0,0,0,0,0,0,0
4623,69.200926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7979667,8.0134751,10.059674,2.1310867,0,0,0,0,0,0,0,1.520249,22.055344,61.601902,10.757343,0.20913401,0,0,0,0,0,0,3.8921461,0.069730787,0,0,0,0,0,0,0,0,0
4624,68.657949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79170554,7.9505983,9.9807422,2.1143654,0,0,0,0,0,0,0,1.5083205,21.882289,61.11855,10.672936,0.20749307,0,0,0,0,0,0,3.8616069,0.069183653,0,0,0,0,0,0,0,0,0
4625,68.114973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78544439,7.8877215,9.9018101,2.097644,0,0,0,0,0,0,0,1.4963921,21.709235,60.635198,10.58853,0.20585212,0,0,0,0,0,0,3.8310676,0.068636518,0,0,0,0,0,0,0,0,0
4626,67.571996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77918324,7.8248447,9.8228781,2.0809227,0,0,0,0,0,0,0,1.4844636,21.53618,60.151846,10.504124,0.20421117,0,0,0,0,0,0,3.8005283,0.068089384,0,0,0,0,0,0,0,0,0
4627,67.029019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77292209,7.761968,9.743946,2.0642014,0,0,0,0,0,0,0,1.4725352,21.363125,59.668494,10.419718,0.20257023,0,0,0,0,0,0,3.7699891,0.06754225,0,0,0,0,0,0,0,0,0
4628,66.486042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76666094,7.6990912,9.665014,2.0474801,0,0,0,0,0,0,0,1.4606067,21.190071,59.185142,10.335311,0.20092928,0,0,0,0,0,0,3.7394498,0.066995115,0,0,0,0,0,0,0,0,0
4629,65.943065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76039978,7.6362144,9.5860819,2.0307588,0,0,0,0,0,0,0,1.4486783,21.017016,58.70179,10.250905,0.19928834,0,0,0,0,0,0,3.7089105,0.066447981,0,0,0,0,0,0,0,0,0
4630,65.400088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75413863,7.5733376,9.5071499,2.0140374,0,0,0,0,0,0,0,1.4367498,20.843961,58.218438,10.166499,0.19764739,0,0,0,0,0,0,3.6783713,0.065900846,0,0,0,0,0,0,0,0,0
4631,64.857111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74787748,7.5104608,9.4282178,1.9973161,0,0,0,0,0,0,0,1.4248214,20.670907,57.735085,10.082093,0.19600645,0,0,0,0,0,0,3.647832,0.065353712,0,0,0,0,0,0,0,0,0
4632,64.314134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74161633,7.447584,9.3492858,1.9805948,0,0,0,0,0,0,0,1.4128929,20.497852,57.251733,9.9976865,0.1943655,0,0,0,0,0,0,3.6172927,0.064806578,0,0,0,0,0,0,0,0,0
4633,63.771157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73535518,7.3847072,9.2703537,1.9638735,0,0,0,0,0,0,0,1.4009644,20.324797,56.768381,9.9132803,0.19272456,0,0,0,0,0,0,3.5867535,0.064259443,0,0,0,0,0,0,0,0,0
4634,63.22818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72909403,7.3218304,9.1914217,1.9471522,0,0,0,0,0,0,0,1.389036,20.151743,56.285029,9.8288741,0.19108361,0,0,0,0,0,0,3.5562142,0.063712309,0,0,0,0,0,0,0,0,0
4635,62.685203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72283287,7.2589536,9.1124896,1.9304308,0,0,0,0,0,0,0,1.3771075,19.978688,55.801677,9.7444679,0.18944267,0,0,0,0,0,0,3.525675,0.063165174,0,0,0,0,0,0,0,0,0
4636,62.142226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71657172,7.1960768,9.0335576,1.9137095,0,0,0,0,0,0,0,1.3651791,19.805633,55.318325,9.6600616,0.18780172,0,0,0,0,0,0,3.4951357,0.06261804,0,0,0,0,0,0,0,0,0
4637,61.599249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71031057,7.1332001,8.9546255,1.8969882,0,0,0,0,0,0,0,1.3532506,19.632579,54.834973,9.5756554,0.18616078,0,0,0,0,0,0,3.4645964,0.062070906,0,0,0,0,0,0,0,0,0
4638,61.056273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70404942,7.0703233,8.8756935,1.8802669,0,0,0,0,0,0,0,1.3413222,19.459524,54.351621,9.4912492,0.18451983,0,0,0,0,0,0,3.4340572,0.061523771,0,0,0,0,0,0,0,0,0
4639,60.513296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69778827,7.0074465,8.7967614,1.8635456,0,0,0,0,0,0,0,1.3293937,19.286469,53.868269,9.406843,0.18287888,0,0,0,0,0,0,3.4035179,0.060976637,0,0,0,0,0,0,0,0,0
4640,59.970319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69152712,6.9445697,8.7178294,1.8468242,0,0,0,0,0,0,0,1.3174653,19.113415,53.384917,9.3224368,0.18123794,0,0,0,0,0,0,3.3729786,0.060429502,0,0,0,0,0,0,0,0,0
4641,59.427341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68526595,6.8816928,8.6388972,1.8301029,0,0,0,0,0,0,0,1.3055368,18.94036,52.901564,9.2380304,0.17959699,0,0,0,0,0,0,3.3424393,0.059882367,0,0,0,0,0,0,0,0,0
4642,58.880363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67895866,6.8183527,8.5593835,1.8132583,0,0,0,0,0,0,0,1.2935204,18.76603,52.41465,9.1530022,0.17794395,0,0,0,0,0,0,3.311675,0.059331201,0,0,0,0,0,0,0,0,0
4643,58.333384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67265137,6.7550125,8.4798698,1.7964138,0,0,0,0,0,0,0,1.2815041,18.5917,51.927736,9.0679739,0.17629092,0,0,0,0,0,0,3.2809107,0.058780034,0,0,0,0,0,0,0,0,0
4644,57.786406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66634408,6.6916724,8.400356,1.7795693,0,0,0,0,0,0,0,1.2694877,18.41737,51.440822,8.9829457,0.17463788,0,0,0,0,0,0,3.2501463,0.058228868,0,0,0,0,0,0,0,0,0
4645,57.239428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66003679,6.6283322,8.3208423,1.7627247,0,0,0,0,0,0,0,1.2574714,18.24304,50.953908,8.8979175,0.17298484,0,0,0,0,0,0,3.219382,0.057677701,0,0,0,0,0,0,0,0,0
4646,56.69245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65372949,6.5649921,8.2413286,1.7458802,0,0,0,0,0,0,0,1.245455,18.06871,50.466994,8.8128892,0.1713318,0,0,0,0,0,0,3.1886177,0.057126535,0,0,0,0,0,0,0,0,0
4647,56.145471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6474222,6.5016519,8.1618149,1.7290356,0,0,0,0,0,0,0,1.2334386,17.89438,49.98008,8.727861,0.16967876,0,0,0,0,0,0,3.1578534,0.056575369,0,0,0,0,0,0,0,0,0
4648,55.598493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64111491,6.4383118,8.0823012,1.7121911,0,0,0,0,0,0,0,1.2214223,17.72005,49.493166,8.6428327,0.16802573,0,0,0,0,0,0,3.1270891,0.056024202,0,0,0,0,0,0,0,0,0
4649,55.051515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63480762,6.3749716,8.0027874,1.6953465,0,0,0,0,0,0,0,1.2094059,17.54572,49.006252,8.5578045,0.16637269,0,0,0,0,0,0,3.0963247,0.055473036,0,0,0,0,0,0,0,0,0
4650,54.504536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62850033,6.3116315,7.9232737,1.678502,0,0,0,0,0,0,0,1.1973896,17.37139,48.519338,8.4727763,0.16471965,0,0,0,0,0,0,3.0655604,0.054921869,0,0,0,0,0,0,0,0,0
4651,53.957558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62219303,6.2482913,7.84376,1.6616574,0,0,0,0,0,0,0,1.1853732,17.19706,48.032424,8.387748,0.16306661,0,0,0,0,0,0,3.0347961,0.054370703,0,0,0,0,0,0,0,0,0
4652,53.41058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61588574,6.1849512,7.7642463,1.6448129,0,0,0,0,0,0,0,1.1733568,17.02273,47.54551,8.3027198,0.16141357,0,0,0,0,0,0,3.0040318,0.053819536,0,0,0,0,0,0,0,0,0
4653,52.863602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60957845,6.121611,7.6847325,1.6279683,0,0,0,0,0,0,0,1.1613405,16.8484,47.058596,8.2176916,0.15976054,0,0,0,0,0,0,2.9732675,0.05326837,0,0,0,0,0,0,0,0,0
4654,52.316623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60327116,6.0582709,7.6052188,1.6111238,0,0,0,0,0,0,0,1.1493241,16.67407,46.571681,8.1326633,0.1581075,0,0,0,0,0,0,2.9425031,0.052717204,0,0,0,0,0,0,0,0,0
4655,51.769645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59696387,5.9949307,7.5257051,1.5942793,0,0,0,0,0,0,0,1.1373078,16.499741,46.084767,8.0476351,0.15645446,0,0,0,0,0,0,2.9117388,0.052166037,0,0,0,0,0,0,0,0,0
4656,51.222667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59065657,5.9315906,7.4461914,1.5774347,0,0,0,0,0,0,0,1.1252914,16.325411,45.597853,7.9626068,0.15480142,0,0,0,0,0,0,2.8809745,0.051614871,0,0,0,0,0,0,0,0,0
4657,50.675688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58434928,5.8682505,7.3666776,1.5605902,0,0,0,0,0,0,0,1.113275,16.151081,45.110939,7.8775786,0.15314838,0,0,0,0,0,0,2.8502102,0.051063704,0,0,0,0,0,0,0,0,0
4658,50.12871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57804199,5.8049103,7.2871639,1.5437456,0,0,0,0,0,0,0,1.1012587,15.976751,44.624025,7.7925504,0.15149535,0,0,0,0,0,0,2.8194459,0.050512538,0,0,0,0,0,0,0,0,0
4659,49.581732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5717347,5.7415702,7.2076502,1.5269011,0,0,0,0,0,0,0,1.0892423,15.802421,44.137111,7.7075221,0.14984231,0,0,0,0,0,0,2.7886815,0.049961372,0,0,0,0,0,0,0,0,0
4660,49.034754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56542741,5.67823,7.1281365,1.5100565,0,0,0,0,0,0,0,1.077226,15.628091,43.650197,7.6224939,0.14818927,0,0,0,0,0,0,2.7579172,0.049410205,0,0,0,0,0,0,0,0,0
4661,48.487775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55912011,5.6148899,7.0486227,1.493212,0,0,0,0,0,0,0,1.0652096,15.453761,43.163283,7.5374657,0.14653623,0,0,0,0,0,0,2.7271529,0.048859039,0,0,0,0,0,0,0,0,0
4662,47.940797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55281282,5.5515497,6.969109,1.4763674,0,0,0,0,0,0,0,1.0531932,15.279431,42.676369,7.4524374,0.14488319,0,0,0,0,0,0,2.6963886,0.048307872,0,0,0,0,0,0,0,0,0
4663,47.393819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54650553,5.4882096,6.8895953,1.4595229,0,0,0,0,0,0,0,1.0411769,15.105101,42.189455,7.3674092,0.14323015,0,0,0,0,0,0,2.6656243,0.047756706,0,0,0,0,0,0,0,0,0
4664,46.84684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54019824,5.4248694,6.8100816,1.4426783,0,0,0,0,0,0,0,1.0291605,14.930771,41.702541,7.282381,0.14157712,0,0,0,0,0,0,2.63486,0.04720554,0,0,0,0,0,0,0,0,0
4665,46.299862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53389094,5.3615293,6.7305678,1.4258338,0,0,0,0,0,0,0,1.0171442,14.756441,41.215627,7.1973527,0.13992408,0,0,0,0,0,0,2.6040956,0.046654373,0,0,0,0,0,0,0,0,0
4666,45.752884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52758365,5.2981891,6.6510541,1.4089893,0,0,0,0,0,0,0,1.0051278,14.582111,40.728713,7.1123245,0.13827104,0,0,0,0,0,0,2.5733313,0.046103207,0,0,0,0,0,0,0,0,0
4667,45.205906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52127636,5.234849,6.5715404,1.3921447,0,0,0,0,0,0,0,0.99311145,14.407781,40.241799,7.0272962,0.136618,0,0,0,0,0,0,2.542567,0.04555204,0,0,0,0,0,0,0,0,0
4668,44.658927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51496907,5.1715088,6.4920267,1.3753002,0,0,0,0,0,0,0,0.98109509,14.233451,39.754885,6.942268,0.13496496,0,0,0,0,0,0,2.5118027,0.045000874,0,0,0,0,0,0,0,0,0
4669,44.111949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50866178,5.1081687,6.4125129,1.3584556,0,0,0,0,0,0,0,0.96907873,14.059121,39.267971,6.8572398,0.13331193,0,0,0,0,0,0,2.4810384,0.044449707,0,0,0,0,0,0,0,0,0
4670,43.564971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50235448,5.0448285,6.3329992,1.3416111,0,0,0,0,0,0,0,0.95706237,13.884791,38.781057,6.7722115,0.13165889,0,0,0,0,0,0,2.450274,0.043898541,0,0,0,0,0,0,0,0,0
4671,43.017992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49604719,4.9814884,6.2534855,1.3247665,0,0,0,0,0,0,0,0.94504602,13.710461,38.294143,6.6871833,0.13000585,0,0,0,0,0,0,2.4195097,0.043347375,0,0,0,0,0,0,0,0,0
4672,42.471014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4897399,4.9181482,6.1739718,1.307922,0,0,0,0,0,0,0,0.93302966,13.536131,37.807229,6.6021551,0.12835281,0,0,0,0,0,0,2.3887454,0.042796208,0,0,0,0,0,0,0,0,0
4673,41.924036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48343261,4.8548081,6.0944581,1.2910774,0,0,0,0,0,0,0,0.9210133,13.361801,37.320315,6.5171268,0.12669977,0,0,0,0,0,0,2.3579811,0.042245042,0,0,0,0,0,0,0,0,0
4674,41.377058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47712532,4.7914679,6.0149443,1.2742329,0,0,0,0,0,0,0,0.90899694,13.187471,36.833401,6.4320986,0.12504674,0,0,0,0,0,0,2.3272168,0.041693875,0,0,0,0,0,0,0,0,0
4675,40.830079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47081802,4.7281278,5.9354306,1.2573883,0,0,0,0,0,0,0,0.89698058,13.013141,36.346487,6.3470703,0.1233937,0,0,0,0,0,0,2.2964524,0.041142709,0,0,0,0,0,0,0,0,0
4676,40.283101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46451073,4.6647877,5.8559169,1.2405438,0,0,0,0,0,0,0,0.88496422,12.838811,35.859573,6.2620421,0.12174066,0,0,0,0,0,0,2.2656881,0.040591543,0,0,0,0,0,0,0,0,0
4677,39.736123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45820344,4.6014475,5.7764032,1.2236993,0,0,0,0,0,0,0,0.87294786,12.664482,35.372659,6.1770139,0.12008762,0,0,0,0,0,0,2.2349238,0.040040376,0,0,0,0,0,0,0,0,0
4678,39.189144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45189615,4.5381074,5.6968894,1.2068547,0,0,0,0,0,0,0,0.8609315,12.490152,34.885744,6.0919856,0.11843458,0,0,0,0,0,0,2.2041595,0.03948921,0,0,0,0,0,0,0,0,0
4679,38.642166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44558886,4.4747672,5.6173757,1.1900102,0,0,0,0,0,0,0,0.84891514,12.315822,34.39883,6.0069574,0.11678155,0,0,0,0,0,0,2.1733952,0.038938043,0,0,0,0,0,0,0,0,0
4680,38.095188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43928156,4.4114271,5.537862,1.1731656,0,0,0,0,0,0,0,0.83689878,12.141492,33.911916,5.9219292,0.11512851,0,0,0,0,0,0,2.1426308,0.038386877,0,0,0,0,0,0,0,0,0
4681,37.54821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43297427,4.3480869,5.4583483,1.1563211,0,0,0,0,0,0,0,0.82488242,11.967162,33.425002,5.8369009,0.11347547,0,0,0,0,0,0,2.1118665,0.03783571,0,0,0,0,0,0,0,0,0
4682,37.001231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42666698,4.2847468,5.3788345,1.1394765,0,0,0,0,0,0,0,0.81286606,11.792832,32.938088,5.7518727,0.11182243,0,0,0,0,0,0,2.0811022,0.037284544,0,0,0,0,0,0,0,0,0
4683,36.454253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42035969,4.2214066,5.2993208,1.122632,0,0,0,0,0,0,0,0.8008497,11.618502,32.451174,5.6668445,0.11016939,0,0,0,0,0,0,2.0503379,0.036733378,0,0,0,0,0,0,0,0,0
4684,35.907275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4140524,4.1580665,5.2198071,1.1057874,0,0,0,0,0,0,0,0.78883335,11.444172,31.96426,5.5818162,0.10851636,0,0,0,0,0,0,2.0195736,0.036182211,0,0,0,0,0,0,0,0,0
4685,35.360296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4077451,4.0947263,5.1402934,1.0889429,0,0,0,0,0,0,0,0.77681699,11.269842,31.477346,5.496788,0.10686332,0,0,0,0,0,0,1.9888092,0.035631045,0,0,0,0,0,0,0,0,0
4686,34.813318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40143781,4.0313862,5.0607796,1.0720983,0,0,0,0,0,0,0,0.76480063,11.095512,30.990432,5.4117597,0.10521028,0,0,0,0,0,0,1.9580449,0.035079878,0,0,0,0,0,0,0,0,0
4687,34.26634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39513052,3.968046,4.9812659,1.0552538,0,0,0,0,0,0,0,0.75278427,10.921182,30.503518,5.3267315,0.10355724,0,0,0,0,0,0,1.9272806,0.034528712,0,0,0,0,0,0,0,0,0
4688,33.719362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38882323,3.9047059,4.9017522,1.0384093,0,0,0,0,0,0,0,0.74076791,10.746852,30.016604,5.2417033,0.1019042,0,0,0,0,0,0,1.8965163,0.033977546,0,0,0,0,0,0,0,0,0
4689,33.172383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38251594,3.8413657,4.8222385,1.0215647,0,0,0,0,0,0,0,0.72875155,10.572522,29.52969,5.156675,0.10025117,0,0,0,0,0,0,1.865752,0.033426379,0,0,0,0,0,0,0,0,0
4690,32.625405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37620864,3.7780256,4.7427247,1.0047202,0,0,0,0,0,0,0,0.71673519,10.398192,29.042776,5.0716468,0.098598128,0,0,0,0,0,0,1.8349876,0.032875213,0,0,0,0,0,0,0,0,0
4691,32.078427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36990135,3.7146854,4.663211,0.98787562,0,0,0,0,0,0,0,0.70471883,10.223862,28.555862,4.9866186,0.09694509,0,0,0,0,0,0,1.8042233,0.032324046,0,0,0,0,0,0,0,0,0
4692,31.531448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36359406,3.6513453,4.5836973,0.97103108,0,0,0,0,0,0,0,0.69270247,10.049532,28.068948,4.9015903,0.095292052,0,0,0,0,0,0,1.773459,0.03177288,0,0,0,0,0,0,0,0,0
4693,30.98447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35728677,3.5880052,4.5041836,0.95418653,0,0,0,0,0,0,0,0.68068611,9.8752023,27.582034,4.8165621,0.093639014,0,0,0,0,0,0,1.7426947,0.031221714,0,0,0,0,0,0,0,0,0
4694,30.437492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35097947,3.524665,4.4246699,0.93734199,0,0,0,0,0,0,0,0.66866975,9.7008723,27.09512,4.7315338,0.091985976,0,0,0,0,0,0,1.7119304,0.030670547,0,0,0,0,0,0,0,0,0
4695,29.890514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34467218,3.4613249,4.3451561,0.92049744,0,0,0,0,0,0,0,0.65665339,9.5265424,26.608206,4.6465056,0.090332938,0,0,0,0,0,0,1.681166,0.030119381,0,0,0,0,0,0,0,0,0
4696,29.343535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33836489,3.3979847,4.2656424,0.9036529,0,0,0,0,0,0,0,0.64463704,9.3522124,26.121292,4.5614774,0.0886799,0,0,0,0,0,0,1.6504017,0.029568214,0,0,0,0,0,0,0,0,0
4697,28.796557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3320576,3.3346446,4.1861287,0.88680835,0,0,0,0,0,0,0,0.63262068,9.1778825,25.634378,4.4764491,0.087026862,0,0,0,0,0,0,1.6196374,0.029017048,0,0,0,0,0,0,0,0,0
4698,28.249579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32575031,3.2713044,4.106615,0.86996381,0,0,0,0,0,0,0,0.62060432,9.0035525,25.147464,4.3914209,0.085373824,0,0,0,0,0,0,1.5888731,0.028465881,0,0,0,0,0,0,0,0,0
4699,27.7026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31944301,3.2079643,4.0271012,0.85311926,0,0,0,0,0,0,0,0.60858796,8.8292226,24.66055,4.3063927,0.083720786,0,0,0,0,0,0,1.5581088,0.027914715,0,0,0,0,0,0,0,0,0
4700,27.155622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31313572,3.1446241,3.9475875,0.83627471,0,0,0,0,0,0,0,0.5965716,8.6548926,24.173636,4.2213644,0.082067748,0,0,0,0,0,0,1.5273444,0.027363549,0,0,0,0,0,0,0,0,0
