Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa)
3244,280.39434,0,0,0,0,13.695397,1.8196522,0,0,0,103.8076,19.478318,0,0,0,0,0,0,1.9193753
3245,280.39757,0,0,0,0,13.695555,1.8196732,0,0,0,103.8088,19.478543,0,0,0,0,0,0,1.9193975
3246,280.40081,0,0,0,0,13.695713,1.8196942,0,0,0,103.80999,19.478768,0,0,0,0,0,0,1.9194196
3247,280.40404,0,0,0,0,13.695871,1.8197152,0,0,0,103.81119,19.478993,0,0,0,0,0,0,1.9194418
3248,280.40728,0,0,0,0,13.696029,1.8197362,0,0,0,103.81239,19.479217,0,0,0,0,0,0,1.9194639
3249,280.41051,0,0,0,0,13.696187,1.8197572,0,0,0,103.81359,19.479442,0,0,0,0,0,0,1.9194861
3250,280.41375,0,0,0,0,13.696345,1.8197782,0,0,0,103.81478,19.479667,0,0,0,0,0,0,1.9195082
3251,280.41698,0,0,0,0,13.696503,1.8197992,0,0,0,103.81598,19.479891,0,0,0,0,0,0,1.9195303
3252,280.42022,0,0,0,0,13.696661,1.8198202,0,0,0,103.81718,19.480116,0,0,0,0,0,0,1.9195525
3253,280.42345,0,0,0,0,13.696819,1.8198412,0,0,0,103.81838,19.480341,0,0,0,0,0,0,1.9195746
3254,280.42669,0,0,0,0,13.696977,1.8198622,0,0,0,103.81957,19.480566,0,0,0,0,0,0,1.9195968
3255,280.42992,0,0,0,0,13.697135,1.8198832,0,0,0,103.82077,19.48079,0,0,0,0,0,0,1.9196189
3256,280.43316,0,0,0,0,13.697293,1.8199042,0,0,0,103.82197,19.481015,0,0,0,0,0,0,1.9196411
3257,280.43639,0,0,0,0,13.697451,1.8199252,0,0,0,103.82317,19.48124,0,0,0,0,0,0,1.9196632
3258,280.43963,0,0,0,0,13.697609,1.8199461,0,0,0,103.82436,19.481464,0,0,0,0,0,0,1.9196853
3259,280.44286,0,0,0,0,13.697767,1.8199671,0,0,0,103.82556,19.481689,0,0,0,0,0,0,1.9197075
3260,280.4461,0,0,0,0,13.697925,1.8199881,0,0,0,103.82676,19.481914,0,0,0,0,0,0,1.9197296
3261,280.44933,0,0,0,0,13.698083,1.8200091,0,0,0,103.82796,19.482139,0,0,0,0,0,0,1.9197518
3262,280.45257,0,0,0,0,13.698241,1.8200301,0,0,0,103.82916,19.482363,0,0,0,0,0,0,1.9197739
3263,280.4558,0,0,0,0,13.698399,1.8200511,0,0,0,103.83035,19.482588,0,0,0,0,0,0,1.9197961
3264,280.45903,0,0,0,0,13.698557,1.8200721,0,0,0,103.83155,19.482813,0,0,0,0,0,0,1.9198182
3265,280.46227,0,0,0,0,13.698715,1.8200931,0,0,0,103.83275,19.483038,0,0,0,0,0,0,1.9198404
3266,280.4655,0,0,0,0,13.698873,1.8201141,0,0,0,103.83395,19.483262,0,0,0,0,0,0,1.9198625
3267,280.46874,0,0,0,0,13.699031,1.8201351,0,0,0,103.83514,19.483487,0,0,0,0,0,0,1.9198846
3268,280.47197,0,0,0,0,13.699189,1.8201561,0,0,0,103.83634,19.483712,0,0,0,0,0,0,1.9199068
3269,280.47521,0,0,0,0,13.699347,1.8201771,0,0,0,103.83754,19.483936,0,0,0,0,0,0,1.9199289
3270,280.47844,0,0,0,0,13.699505,1.8201981,0,0,0,103.83874,19.484161,0,0,0,0,0,0,1.9199511
3271,280.48168,0,0,0,0,13.699663,1.8202191,0,0,0,103.83993,19.484386,0,0,0,0,0,0,1.9199732
3272,280.48491,0,0,0,0,13.699821,1.8202401,0,0,0,103.84113,19.484611,0,0,0,0,0,0,1.9199954
3273,280.48815,0,0,0,0,13.699979,1.820261,0,0,0,103.84233,19.484835,0,0,0,0,0,0,1.9200175
3274,280.49138,0,0,0,0,13.700137,1.820282,0,0,0,103.84353,19.48506,0,0,0,0,0,0,1.9200396
3275,280.49462,0,0,0,0,13.700295,1.820303,0,0,0,103.84472,19.485285,0,0,0,0,0,0,1.9200618
3276,280.49785,0,0,0,0,13.700453,1.820324,0,0,0,103.84592,19.485509,0,0,0,0,0,0,1.9200839
3277,280.50109,0,0,0,0,13.700611,1.820345,0,0,0,103.84712,19.485734,0,0,0,0,0,0,1.9201061
3278,280.50432,0,0,0,0,13.700769,1.820366,0,0,0,103.84832,19.485959,0,0,0,0,0,0,1.9201282
3279,280.50756,0,0,0,0,13.700927,1.820387,0,0,0,103.84952,19.486184,0,0,0,0,0,0,1.9201504
3280,280.51079,0,0,0,0,13.701085,1.820408,0,0,0,103.85071,19.486408,0,0,0,0,0,0,1.9201725
3281,280.51403,0,0,0,0,13.701243,1.820429,0,0,0,103.85191,19.486633,0,0,0,0,0,0,1.9201947
3282,280.51726,0,0,0,0,13.701401,1.82045,0,0,0,103.85311,19.486858,0,0,0,0,0,0,1.9202168
3283,280.5205,0,0,0,0,13.701559,1.820471,0,0,0,103.85431,19.487083,0,0,0,0,0,0,1.9202389
3284,280.52373,0,0,0,0,13.701717,1.820492,0,0,0,103.8555,19.487307,0,0,0,0,0,0,1.9202611
3285,280.52697,0,0,0,0,13.701875,1.820513,0,0,0,103.8567,19.487532,0,0,0,0,0,0,1.9202832
3286,280.5302,0,0,0,0,13.702033,1.820534,0,0,0,103.8579,19.487757,0,0,0,0,0,0,1.9203054
3287,280.53344,0,0,0,0,13.702191,1.820555,0,0,0,103.8591,19.487981,0,0,0,0,0,0,1.9203275
3288,280.53667,0,0,0,0,13.702349,1.8205759,0,0,0,103.86029,19.488206,0,0,0,0,0,0,1.9203497
3289,280.53991,0,0,0,0,13.702507,1.8205969,0,0,0,103.86149,19.488431,0,0,0,0,0,0,1.9203718
3290,280.54314,0,0,0,0,13.702665,1.8206179,0,0,0,103.86269,19.488656,0,0,0,0,0,0,1.9203939
3291,280.54638,0,0,0,0,13.702823,1.8206389,0,0,0,103.86389,19.48888,0,0,0,0,0,0,1.9204161
3292,280.54961,0,0,0,0,13.702981,1.8206599,0,0,0,103.86508,19.489105,0,0,0,0,0,0,1.9204382
3293,280.55285,0,0,0,0,13.703139,1.8206809,0,0,0,103.86628,19.48933,0,0,0,0,0,0,1.9204604
3294,280.55608,0,0,0,0,13.703297,1.8207019,0,0,0,103.86748,19.489554,0,0,0,0,0,0,1.9204825
3295,280.55932,0,0,0,0,13.703455,1.8207229,0,0,0,103.86868,19.489779,0,0,0,0,0,0,1.9205047
3296,280.56255,0,0,0,0,13.703613,1.8207439,0,0,0,103.86987,19.490004,0,0,0,0,0,0,1.9205268
3297,280.56579,0,0,0,0,13.703771,1.8207649,0,0,0,103.87107,19.490229,0,0,0,0,0,0,1.920549
3298,280.57078,0,0,0,0,13.704015,1.8207973,0,0,0,103.87292,19.490576,0,0,0,0,0,0,1.9205832
3299,280.57578,0,0,0,0,13.704259,1.8208297,0,0,0,103.87477,19.490923,0,0,0,0,0,0,1.9206174
3300,280.58077,0,0,0,0,13.704503,1.8208622,0,0,0,103.87662,19.49127,0,0,0,0,0,0,1.9206515
3301,280.58577,0,0,0,0,13.704747,1.8208946,0,0,0,103.87847,19.491617,0,0,0,0,0,0,1.9206857
3302,280.59077,0,0,0,0,13.704991,1.820927,0,0,0,103.88032,19.491964,0,0,0,0,0,0,1.9207199
3303,280.59576,0,0,0,0,13.705235,1.8209594,0,0,0,103.88217,19.492311,0,0,0,0,0,0,1.9207541
3304,280.60076,0,0,0,0,13.705479,1.8209918,0,0,0,103.88402,19.492658,0,0,0,0,0,0,1.9207883
3305,280.60575,0,0,0,0,13.705723,1.8210243,0,0,0,103.88587,19.493005,0,0,0,0,0,0,1.9208225
3306,280.61075,0,0,0,0,13.705967,1.8210567,0,0,0,103.88772,19.493352,0,0,0,0,0,0,1.9208567
3307,280.61574,0,0,0,0,13.706211,1.8210891,0,0,0,103.88957,19.493699,0,0,0,0,0,0,1.9208909
3308,280.62074,0,0,0,0,13.706455,1.8211215,0,0,0,103.89142,19.494046,0,0,0,0,0,0,1.9209251
3309,280.62574,0,0,0,0,13.7067,1.8211539,0,0,0,103.89327,19.494393,0,0,0,0,0,0,1.9209593
3310,280.63073,0,0,0,0,13.706944,1.8211864,0,0,0,103.89512,19.49474,0,0,0,0,0,0,1.9209935
3311,280.63573,0,0,0,0,13.707188,1.8212188,0,0,0,103.89697,19.495087,0,0,0,0,0,0,1.9210277
3312,280.64072,0,0,0,0,13.707432,1.8212512,0,0,0,103.89882,19.495434,0,0,0,0,0,0,1.9210619
3313,280.64572,0,0,0,0,13.707676,1.8212836,0,0,0,103.90066,19.495781,0,0,0,0,0,0,1.9210961
3314,280.65072,0,0,0,0,13.70792,1.821316,0,0,0,103.90251,19.496128,0,0,0,0,0,0,1.9211303
3315,280.65571,0,0,0,0,13.708164,1.8213485,0,0,0,103.90436,19.496475,0,0,0,0,0,0,1.9211645
3316,280.66071,0,0,0,0,13.708408,1.8213809,0,0,0,103.90621,19.496822,0,0,0,0,0,0,1.9211987
3317,280.6657,0,0,0,0,13.708652,1.8214133,0,0,0,103.90806,19.497169,0,0,0,0,0,0,1.9212329
3318,280.6707,0,0,0,0,13.708896,1.8214457,0,0,0,103.90991,19.497517,0,0,0,0,0,0,1.9212671
3319,280.67569,0,0,0,0,13.70914,1.8214781,0,0,0,103.91176,19.497864,0,0,0,0,0,0,1.9213013
3320,280.68069,0,0,0,0,13.709384,1.8215106,0,0,0,103.91361,19.498211,0,0,0,0,0,0,1.9213355
3321,280.68569,0,0,0,0,13.709628,1.821543,0,0,0,103.91546,19.498558,0,0,0,0,0,0,1.9213697
3322,280.69068,0,0,0,0,13.709872,1.8215754,0,0,0,103.91731,19.498905,0,0,0,0,0,0,1.9214039
3323,280.69568,0,0,0,0,13.710116,1.8216078,0,0,0,103.91916,19.499252,0,0,0,0,0,0,1.9214381
3324,280.70067,0,0,0,0,13.71036,1.8216402,0,0,0,103.92101,19.499599,0,0,0,0,0,0,1.9214723
3325,280.70567,0,0,0,0,13.710604,1.8216727,0,0,0,103.92286,19.499946,0,0,0,0,0,0,1.9215065
3326,280.71066,0,0,0,0,13.710848,1.8217051,0,0,0,103.92471,19.500293,0,0,0,0,0,0,1.9215407
3327,280.71566,0,0,0,0,13.711092,1.8217375,0,0,0,103.92656,19.50064,0,0,0,0,0,0,1.9215749
3328,280.72066,0,0,0,0,13.711336,1.8217699,0,0,0,103.92841,19.500987,0,0,0,0,0,0,1.9216091
3329,280.72565,0,0,0,0,13.71158,1.8218023,0,0,0,103.93026,19.501334,0,0,0,0,0,0,1.9216433
3330,280.73065,0,0,0,0,13.711824,1.8218348,0,0,0,103.93211,19.501681,0,0,0,0,0,0,1.9216775
3331,280.73564,0,0,0,0,13.712068,1.8218672,0,0,0,103.93396,19.502028,0,0,0,0,0,0,1.9217117
3332,280.74064,0,0,0,0,13.712312,1.8218996,0,0,0,103.93581,19.502375,0,0,0,0,0,0,1.9217459
3333,280.74563,0,0,0,0,13.712556,1.821932,0,0,0,103.93766,19.502722,0,0,0,0,0,0,1.9217801
3334,280.75063,0,0,0,0,13.7128,1.8219645,0,0,0,103.93951,19.503069,0,0,0,0,0,0,1.9218143
3335,280.75563,0,0,0,0,13.713044,1.8219969,0,0,0,103.94135,19.503416,0,0,0,0,0,0,1.9218485
3336,280.76062,0,0,0,0,13.713288,1.8220293,0,0,0,103.9432,19.503763,0,0,0,0,0,0,1.9218827
3337,280.76562,0,0,0,0,13.713532,1.8220617,0,0,0,103.94505,19.50411,0,0,0,0,0,0,1.9219169
3338,280.77061,0,0,0,0,13.713776,1.8220941,0,0,0,103.9469,19.504457,0,0,0,0,0,0,1.921951
3339,280.77561,0,0,0,0,13.71402,1.8221266,0,0,0,103.94875,19.504804,0,0,0,0,0,0,1.9219852
3340,280.7806,0,0,0,0,13.714264,1.822159,0,0,0,103.9506,19.505151,0,0,0,0,0,0,1.9220194
3341,280.7856,0,0,0,0,13.714508,1.8221914,0,0,0,103.95245,19.505499,0,0,0,0,0,0,1.9220536
3342,280.7906,0,0,0,0,13.714752,1.8222238,0,0,0,103.9543,19.505846,0,0,0,0,0,0,1.9220878
3343,280.79559,0,0,0,0,13.714996,1.8222562,0,0,0,103.95615,19.506193,0,0,0,0,0,0,1.922122
3344,280.80059,0,0,0,0,13.71524,1.8222887,0,0,0,103.958,19.50654,0,0,0,0,0,0,1.9221562
3345,280.80558,0,0,0,0,13.715484,1.8223211,0,0,0,103.95985,19.506887,0,0,0,0,0,0,1.9221904
3346,280.81058,0,0,0,0,13.715728,1.8223535,0,0,0,103.9617,19.507234,0,0,0,0,0,0,1.9222246
3347,280.81558,0,0,0,0,13.715972,1.8223859,0,0,0,103.96355,19.507581,0,0,0,0,0,0,1.9222588
3348,280.82057,0,0,0,0,13.716216,1.8224183,0,0,0,103.9654,19.507928,0,0,0,0,0,0,1.922293
3349,280.82557,0,0,0,0,13.71646,1.8224508,0,0,0,103.96725,19.508275,0,0,0,0,0,0,1.9223272
3350,280.83056,0,0,0,0,13.716704,1.8224832,0,0,0,103.9691,19.508622,0,0,0,0,0,0,1.9223614
3351,280.83556,0,0,0,0,13.716948,1.8225156,0,0,0,103.97095,19.508969,0,0,0,0,0,0,1.9223956
3352,280.84055,0,0,0,0,13.717192,1.822548,0,0,0,103.9728,19.509316,0,0,0,0,0,0,1.9224298
3353,280.84555,0,0,0,0,13.717436,1.8225804,0,0,0,103.97465,19.509663,0,0,0,0,0,0,1.922464
3354,280.85055,0,0,0,0,13.71768,1.8226129,0,0,0,103.9765,19.51001,0,0,0,0,0,0,1.9224982
3355,280.85554,0,0,0,0,13.717924,1.8226453,0,0,0,103.97835,19.510357,0,0,0,0,0,0,1.9225324
3356,280.86054,0,0,0,0,13.718168,1.8226777,0,0,0,103.98019,19.510704,0,0,0,0,0,0,1.9225666
3357,280.86553,0,0,0,0,13.718412,1.8227101,0,0,0,103.98204,19.511051,0,0,0,0,0,0,1.9226008
3358,280.87053,0,0,0,0,13.718656,1.8227425,0,0,0,103.98389,19.511398,0,0,0,0,0,0,1.922635
3359,280.87552,0,0,0,0,13.7189,1.822775,0,0,0,103.98574,19.511745,0,0,0,0,0,0,1.9226692
3360,280.88052,0,0,0,0,13.719144,1.8228074,0,0,0,103.98759,19.512092,0,0,0,0,0,0,1.9227034
3361,280.88552,0,0,0,0,13.719388,1.8228398,0,0,0,103.98944,19.512439,0,0,0,0,0,0,1.9227376
3362,280.89051,0,0,0,0,13.719632,1.8228722,0,0,0,103.99129,19.512786,0,0,0,0,0,0,1.9227718
3363,280.89551,0,0,0,0,13.719876,1.8229046,0,0,0,103.99314,19.513133,0,0,0,0,0,0,1.922806
3364,280.9005,0,0,0,0,13.72012,1.8229371,0,0,0,103.99499,19.513481,0,0,0,0,0,0,1.9228402
3365,280.9055,0,0,0,0,13.720364,1.8229695,0,0,0,103.99684,19.513828,0,0,0,0,0,0,1.9228744
3366,280.91049,0,0,0,0,13.720608,1.8230019,0,0,0,103.99869,19.514175,0,0,0,0,0,0,1.9229086
3367,280.91549,0,0,0,0,13.720852,1.8230343,0,0,0,104.00054,19.514522,0,0,0,0,0,0,1.9229428
3368,280.92049,0,0,0,0,13.721096,1.8230667,0,0,0,104.00239,19.514869,0,0,0,0,0,0,1.922977
3369,280.92548,0,0,0,0,13.72134,1.8230992,0,0,0,104.00424,19.515216,0,0,0,0,0,0,1.9230112
3370,280.93048,0,0,0,0,13.721584,1.8231316,0,0,0,104.00609,19.515563,0,0,0,0,0,0,1.9230454
3371,280.93547,0,0,0,0,13.721828,1.823164,0,0,0,104.00794,19.51591,0,0,0,0,0,0,1.9230796
3372,280.94047,0,0,0,0,13.722072,1.8231964,0,0,0,104.00979,19.516257,0,0,0,0,0,0,1.9231138
3373,280.94546,0,0,0,0,13.722316,1.8232289,0,0,0,104.01164,19.516604,0,0,0,0,0,0,1.923148
3374,280.95046,0,0,0,0,13.72256,1.8232613,0,0,0,104.01349,19.516951,0,0,0,0,0,0,1.9231822
3375,280.95546,0,0,0,0,13.722804,1.8232937,0,0,0,104.01534,19.517298,0,0,0,0,0,0,1.9232163
3376,280.96045,0,0,0,0,13.723048,1.8233261,0,0,0,104.01719,19.517645,0,0,0,0,0,0,1.9232505
3377,280.96545,0,0,0,0,13.723292,1.8233585,0,0,0,104.01903,19.517992,0,0,0,0,0,0,1.9232847
3378,280.97044,0,0,0,0,13.723536,1.823391,0,0,0,104.02088,19.518339,0,0,0,0,0,0,1.9233189
3379,280.97544,0,0,0,0,13.72378,1.8234234,0,0,0,104.02273,19.518686,0,0,0,0,0,0,1.9233531
3380,280.98044,0,0,0,0,13.724024,1.8234558,0,0,0,104.02458,19.519033,0,0,0,0,0,0,1.9233873
3381,280.98543,0,0,0,0,13.724268,1.8234882,0,0,0,104.02643,19.51938,0,0,0,0,0,0,1.9234215
3382,280.99043,0,0,0,0,13.724512,1.8235206,0,0,0,104.02828,19.519727,0,0,0,0,0,0,1.9234557
3383,280.99542,0,0,0,0,13.724756,1.8235531,0,0,0,104.03013,19.520074,0,0,0,0,0,0,1.9234899
3384,281.00042,0,0,0,0,13.725,1.8235855,0,0,0,104.03198,19.520421,0,0,0,0,0,0,1.9235241
3385,281.00541,0,0,0,0,13.725244,1.8236179,0,0,0,104.03383,19.520768,0,0,0,0,0,0,1.9235583
3386,281.01041,0,0,0,0,13.725488,1.8236503,0,0,0,104.03568,19.521115,0,0,0,0,0,0,1.9235925
3387,281.01541,0,0,0,0,13.725732,1.8236827,0,0,0,104.03753,19.521463,0,0,0,0,0,0,1.9236267
3388,281.0204,0,0,0,0,13.725976,1.8237152,0,0,0,104.03938,19.52181,0,0,0,0,0,0,1.9236609
3389,281.0254,0,0,0,0,13.72622,1.8237476,0,0,0,104.04123,19.522157,0,0,0,0,0,0,1.9236951
3390,281.03039,0,0,0,0,13.726464,1.82378,0,0,0,104.04308,19.522504,0,0,0,0,0,0,1.9237293
3391,281.03539,0,0,0,0,13.726708,1.8238124,0,0,0,104.04493,19.522851,0,0,0,0,0,0,1.9237635
3392,281.04038,0,0,0,0,13.726952,1.8238448,0,0,0,104.04678,19.523198,0,0,0,0,0,0,1.9237977
3393,281.04538,0,0,0,0,13.727196,1.8238773,0,0,0,104.04863,19.523545,0,0,0,0,0,0,1.9238319
3394,281.05038,0,0,0,0,13.72744,1.8239097,0,0,0,104.05048,19.523892,0,0,0,0,0,0,1.9238661
3395,281.05537,0,0,0,0,13.727684,1.8239421,0,0,0,104.05233,19.524239,0,0,0,0,0,0,1.9239003
3396,281.06037,0,0,0,0,13.727928,1.8239745,0,0,0,104.05418,19.524586,0,0,0,0,0,0,1.9239345
3397,281.06536,0,0,0,0,13.728172,1.8240069,0,0,0,104.05603,19.524933,0,0,0,0,0,0,1.9239687
3398,281.07036,0,0,0,0,13.728416,1.8240394,0,0,0,104.05787,19.52528,0,0,0,0,0,0,1.9240029
3399,281.07535,0,0,0,0,13.72866,1.8240718,0,0,0,104.05972,19.525627,0,0,0,0,0,0,1.9240371
3400,281.08035,0,0,0,0,13.728904,1.8241042,0,0,0,104.06157,19.525974,0,0,0,0,0,0,1.9240713
3401,281.08535,0,0,0,0,13.729148,1.8241366,0,0,0,104.06342,19.526321,0,0,0,0,0,0,1.9241055
3402,281.09034,0,0,0,0,13.729392,1.824169,0,0,0,104.06527,19.526668,0,0,0,0,0,0,1.9241397
3403,281.09534,0,0,0,0,13.729636,1.8242015,0,0,0,104.06712,19.527015,0,0,0,0,0,0,1.9241739
3404,281.10033,0,0,0,0,13.72988,1.8242339,0,0,0,104.06897,19.527362,0,0,0,0,0,0,1.9242081
3405,281.10533,0,0,0,0,13.730124,1.8242663,0,0,0,104.07082,19.527709,0,0,0,0,0,0,1.9242423
3406,281.11032,0,0,0,0,13.730368,1.8242987,0,0,0,104.07267,19.528056,0,0,0,0,0,0,1.9242765
3407,281.11129,0,0,0,0,13.730416,1.824305,0,0,0,104.07303,19.528123,0,0,0,0,0,0,1.9242831
3408,281.11225,0,0,0,0,13.730463,1.8243112,0,0,0,104.07339,19.52819,0,0,0,0,0,0,1.9242897
3409,281.11322,0,0,0,0,13.73051,1.8243175,0,0,0,104.07374,19.528257,0,0,0,0,0,0,1.9242963
3410,281.11418,0,0,0,0,13.730557,1.8243238,0,0,0,104.0741,19.528324,0,0,0,0,0,0,1.9243029
3411,281.11515,0,0,0,0,13.730604,1.82433,0,0,0,104.07446,19.528391,0,0,0,0,0,0,1.9243095
3412,281.11611,0,0,0,0,13.730651,1.8243363,0,0,0,104.07481,19.528458,0,0,0,0,0,0,1.9243161
3413,281.11708,0,0,0,0,13.730698,1.8243425,0,0,0,104.07517,19.528525,0,0,0,0,0,0,1.9243227
3414,281.11804,0,0,0,0,13.730745,1.8243488,0,0,0,104.07553,19.528592,0,0,0,0,0,0,1.9243293
3415,281.119,0,0,0,0,13.730792,1.8243551,0,0,0,104.07588,19.528659,0,0,0,0,0,0,1.9243359
3416,281.11997,0,0,0,0,13.730839,1.8243613,0,0,0,104.07624,19.528726,0,0,0,0,0,0,1.9243425
3417,281.12093,0,0,0,0,13.730887,1.8243676,0,0,0,104.0766,19.528793,0,0,0,0,0,0,1.9243491
3418,281.1219,0,0,0,0,13.730934,1.8243738,0,0,0,104.07696,19.52886,0,0,0,0,0,0,1.9243557
3419,281.12286,0,0,0,0,13.730981,1.8243801,0,0,0,104.07731,19.528927,0,0,0,0,0,0,1.9243623
3420,281.12383,0,0,0,0,13.731028,1.8243864,0,0,0,104.07767,19.528994,0,0,0,0,0,0,1.9243689
3421,281.12479,0,0,0,0,13.731075,1.8243926,0,0,0,104.07803,19.529061,0,0,0,0,0,0,1.9243755
3422,281.12576,0,0,0,0,13.731122,1.8243989,0,0,0,104.07838,19.529128,0,0,0,0,0,0,1.9243821
3423,281.12672,0,0,0,0,13.731169,1.8244051,0,0,0,104.07874,19.529195,0,0,0,0,0,0,1.9243887
3424,281.12768,0,0,0,0,13.731216,1.8244114,0,0,0,104.0791,19.529262,0,0,0,0,0,0,1.9243953
3425,281.12865,0,0,0,0,13.731263,1.8244177,0,0,0,104.07946,19.529329,0,0,0,0,0,0,1.9244019
3426,281.12961,0,0,0,0,13.731311,1.8244239,0,0,0,104.07981,19.529396,0,0,0,0,0,0,1.9244085
3427,281.13058,0,0,0,0,13.731358,1.8244302,0,0,0,104.08017,19.529463,0,0,0,0,0,0,1.9244151
3428,281.13154,0,0,0,0,13.731405,1.8244364,0,0,0,104.08053,19.52953,0,0,0,0,0,0,1.9244217
3429,281.13251,0,0,0,0,13.731452,1.8244427,0,0,0,104.08088,19.529597,0,0,0,0,0,0,1.9244283
3430,281.13347,0,0,0,0,13.731499,1.8244489,0,0,0,104.08124,19.529664,0,0,0,0,0,0,1.9244349
3431,281.13444,0,0,0,0,13.731546,1.8244552,0,0,0,104.0816,19.529731,0,0,0,0,0,0,1.9244415
3432,281.1354,0,0,0,0,13.731593,1.8244615,0,0,0,104.08195,19.529798,0,0,0,0,0,0,1.9244481
3433,281.13637,0,0,0,0,13.73164,1.8244677,0,0,0,104.08231,19.529865,0,0,0,0,0,0,1.9244547
3434,281.13733,0,0,0,0,13.731687,1.824474,0,0,0,104.08267,19.529932,0,0,0,0,0,0,1.9244613
3435,281.13829,0,0,0,0,13.731735,1.8244802,0,0,0,104.08303,19.529999,0,0,0,0,0,0,1.9244679
3436,281.13926,0,0,0,0,13.731782,1.8244865,0,0,0,104.08338,19.530066,0,0,0,0,0,0,1.9244745
3437,281.14022,0,0,0,0,13.731829,1.8244928,0,0,0,104.08374,19.530133,0,0,0,0,0,0,1.9244811
3438,281.14119,0,0,0,0,13.731876,1.824499,0,0,0,104.0841,19.5302,0,0,0,0,0,0,1.9244877
3439,281.14215,0,0,0,0,13.731923,1.8245053,0,0,0,104.08445,19.530267,0,0,0,0,0,0,1.9244943
3440,281.14312,0,0,0,0,13.73197,1.8245115,0,0,0,104.08481,19.530334,0,0,0,0,0,0,1.9245009
3441,281.14408,0,0,0,0,13.732017,1.8245178,0,0,0,104.08517,19.530401,0,0,0,0,0,0,1.9245075
3442,281.14505,0,0,0,0,13.732064,1.8245241,0,0,0,104.08553,19.530468,0,0,0,0,0,0,1.9245141
3443,281.14601,0,0,0,0,13.732111,1.8245303,0,0,0,104.08588,19.530535,0,0,0,0,0,0,1.9245207
3444,281.14697,0,0,0,0,13.732159,1.8245366,0,0,0,104.08624,19.530602,0,0,0,0,0,0,1.9245273
3445,281.14794,0,0,0,0,13.732206,1.8245428,0,0,0,104.0866,19.530669,0,0,0,0,0,0,1.9245339
3446,281.1489,0,0,0,0,13.732253,1.8245491,0,0,0,104.08695,19.530736,0,0,0,0,0,0,1.9245405
3447,281.14987,0,0,0,0,13.7323,1.8245553,0,0,0,104.08731,19.530803,0,0,0,0,0,0,1.9245471
3448,281.15083,0,0,0,0,13.732347,1.8245616,0,0,0,104.08767,19.53087,0,0,0,0,0,0,1.9245537
3449,281.1518,0,0,0,0,13.732394,1.8245679,0,0,0,104.08802,19.530937,0,0,0,0,0,0,1.9245604
3450,281.15276,0,0,0,0,13.732441,1.8245741,0,0,0,104.08838,19.531004,0,0,0,0,0,0,1.924567
3451,281.15373,0,0,0,0,13.732488,1.8245804,0,0,0,104.08874,19.531071,0,0,0,0,0,0,1.9245736
3452,281.15469,0,0,0,0,13.732535,1.8245866,0,0,0,104.0891,19.531138,0,0,0,0,0,0,1.9245802
3453,281.15565,0,0,0,0,13.732582,1.8245929,0,0,0,104.08945,19.531205,0,0,0,0,0,0,1.9245868
3454,281.15662,0,0,0,0,13.73263,1.8245992,0,0,0,104.08981,19.531272,0,0,0,0,0,0,1.9245934
3455,281.15758,0,0,0,0,13.732677,1.8246054,0,0,0,104.09017,19.531339,0,0,0,0,0,0,1.9246
3456,281.15855,0,0,0,0,13.732724,1.8246117,0,0,0,104.09052,19.531406,0,0,0,0,0,0,1.9246066
3457,281.15951,0,0,0,0,13.732771,1.8246179,0,0,0,104.09088,19.531473,0,0,0,0,0,0,1.9246132
3458,281.16048,0,0,0,0,13.732818,1.8246242,0,0,0,104.09124,19.53154,0,0,0,0,0,0,1.9246198
3459,281.16144,0,0,0,0,13.732865,1.8246305,0,0,0,104.0916,19.531607,0,0,0,0,0,0,1.9246264
3460,281.16241,0,0,0,0,13.732912,1.8246367,0,0,0,104.09195,19.531674,0,0,0,0,0,0,1.924633
3461,281.16337,0,0,0,0,13.732959,1.824643,0,0,0,104.09231,19.531741,0,0,0,0,0,0,1.9246396
3462,281.16433,0,0,0,0,13.733006,1.8246492,0,0,0,104.09267,19.531808,0,0,0,0,0,0,1.9246462
3463,281.1653,0,0,0,0,13.733054,1.8246555,0,0,0,104.09302,19.531875,0,0,0,0,0,0,1.9246528
3464,281.16626,0,0,0,0,13.733101,1.8246618,0,0,0,104.09338,19.531942,0,0,0,0,0,0,1.9246594
3465,281.16723,0,0,0,0,13.733148,1.824668,0,0,0,104.09374,19.532009,0,0,0,0,0,0,1.924666
3466,281.16819,0,0,0,0,13.733195,1.8246743,0,0,0,104.0941,19.532076,0,0,0,0,0,0,1.9246726
3467,281.16916,0,0,0,0,13.733242,1.8246805,0,0,0,104.09445,19.532143,0,0,0,0,0,0,1.9246792
3468,281.17012,0,0,0,0,13.733289,1.8246868,0,0,0,104.09481,19.53221,0,0,0,0,0,0,1.9246858
