Time (ms),Stress at 0.00 mm (kPa),Stress at 0.25 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.85 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.26 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.65 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.44 mm (kPa),Stress at 2.65 mm (kPa),Stress at 2.85 mm (kPa),Stress at 3.06 mm (kPa),Stress at 3.25 mm (kPa),Stress at 3.45 mm (kPa),Stress at 3.65 mm (kPa),Stress at 3.85 mm (kPa)
136,-65.977506,-62.77925,-55.7541,-46.413862,-37.381705,-28.71938,-20.936679,-16.290129,-11.712781,-7.5830409,-4.8557311,-2.6606473,-0.96363222,0,0,0,0,0,0,0
137,-65.886961,-62.693093,-55.677585,-46.350165,-37.330404,-28.679966,-20.907946,-16.267773,-11.696707,-7.5726342,-4.8490673,-2.6569959,-0.96230976,0,0,0,0,0,0,0
138,-65.796415,-62.606937,-55.60107,-46.286468,-37.279102,-28.640553,-20.879214,-16.245417,-11.680633,-7.5622275,-4.8424034,-2.6533445,-0.9609873,0,0,0,0,0,0,0
139,-65.70587,-62.520781,-55.524555,-46.222772,-37.227801,-28.601139,-20.850481,-16.22306,-11.664559,-7.5518207,-4.8357396,-2.6496931,-0.95966484,0,0,0,0,0,0,0
140,-65.615325,-62.434625,-55.44804,-46.159075,-37.176499,-28.561726,-20.821748,-16.200704,-11.648484,-7.541414,-4.8290757,-2.6460417,-0.95834238,0,0,0,0,0,0,0
141,-65.524739,-62.34843,-55.37149,-46.095349,-37.125175,-28.522294,-20.793002,-16.178338,-11.632403,-7.5310026,-4.8224089,-2.6423887,-0.95701933,0,0,0,0,0,0,0
142,-65.237437,-62.075055,-55.128707,-45.893238,-36.962395,-28.397235,-20.701833,-16.107402,-11.581399,-7.497982,-4.8012644,-2.6308028,-0.95282316,0,0,0,0,0,0,0
143,-64.950136,-61.801681,-54.885924,-45.691127,-36.799615,-28.272175,-20.610663,-16.036466,-11.530395,-7.4649614,-4.78012,-2.6192169,-0.94862699,0,0,0,0,0,0,0
144,-64.662834,-61.528306,-54.643141,-45.489017,-36.636835,-28.147116,-20.519494,-15.96553,-11.479392,-7.4319407,-4.7589755,-2.6076311,-0.94443082,0,0,0,0,0,0,0
145,-64.375533,-61.254932,-54.400357,-45.286906,-36.474055,-28.022056,-20.428324,-15.894594,-11.428388,-7.3989201,-4.7378311,-2.5960452,-0.94023465,0,0,0,0,0,0,0
146,-64.088231,-60.981557,-54.157574,-45.084795,-36.311275,-27.896996,-20.337155,-15.823659,-11.377384,-7.3658995,-4.7166866,-2.5844593,-0.93603847,0,0,0,0,0,0,0
147,-63.80093,-60.708183,-53.914791,-44.882684,-36.148495,-27.771937,-20.245985,-15.752723,-11.32638,-7.3328788,-4.6955421,-2.5728734,-0.9318423,0,0,0,0,0,0,0
148,-63.513628,-60.434808,-53.672007,-44.680573,-35.985715,-27.646877,-20.154815,-15.681787,-11.275377,-7.2998582,-4.6743977,-2.5612875,-0.92764613,0,0,0,0,0,0,0
149,-63.226327,-60.161433,-53.429224,-44.478462,-35.822935,-27.521818,-20.063646,-15.610851,-11.224373,-7.2668376,-4.6532532,-2.5497016,-0.92344996,0,0,0,0,0,0,0
150,-62.939025,-59.888059,-53.186441,-44.276351,-35.660155,-27.396758,-19.972476,-15.539915,-11.173369,-7.233817,-4.6321088,-2.5381157,-0.91925379,0,0,0,0,0,0,0
151,-62.651724,-59.614684,-52.943658,-44.074241,-35.497375,-27.271698,-19.881307,-15.468979,-11.122365,-7.2007963,-4.6109643,-2.5265299,-0.91505761,0,0,0,0,0,0,0
152,-62.364422,-59.34131,-52.700874,-43.87213,-35.334595,-27.146639,-19.790137,-15.398043,-11.071362,-7.1677757,-4.5898198,-2.514944,-0.91086144,0,0,0,0,0,0,0
153,-62.077121,-59.067935,-52.458091,-43.670019,-35.171815,-27.021579,-19.698968,-15.327107,-11.020358,-7.1347551,-4.5686754,-2.5033581,-0.90666527,0,0,0,0,0,0,0
154,-61.789819,-58.794561,-52.215308,-43.467908,-35.009035,-26.89652,-19.607798,-15.256171,-10.969354,-7.1017344,-4.5475309,-2.4917722,-0.9024691,0,0,0,0,0,0,0
155,-61.502518,-58.521186,-51.972525,-43.265797,-34.846255,-26.77146,-19.516629,-15.185235,-10.918351,-7.0687138,-4.5263865,-2.4801863,-0.89827293,0,0,0,0,0,0,0
156,-61.215217,-58.247812,-51.729741,-43.063686,-34.683475,-26.6464,-19.425459,-15.114299,-10.867347,-7.0356932,-4.505242,-2.4686004,-0.89407676,0,0,0,0,0,0,0
157,-60.927915,-57.974437,-51.486958,-42.861575,-34.520695,-26.521341,-19.33429,-15.043363,-10.816343,-7.0026726,-4.4840975,-2.4570145,-0.88988058,0,0,0,0,0,0,0
158,-60.640614,-57.701063,-51.244175,-42.659464,-34.357915,-26.396281,-19.24312,-14.972427,-10.765339,-6.9696519,-4.4629531,-2.4454287,-0.88568441,0,0,0,0,0,0,0
159,-60.353312,-57.427688,-51.001391,-42.457354,-34.195135,-26.271222,-19.151951,-14.901491,-10.714336,-6.9366313,-4.4418086,-2.4338428,-0.88148824,0,0,0,0,0,0,0
160,-60.066011,-57.154313,-50.758608,-42.255243,-34.032355,-26.146162,-19.060781,-14.830555,-10.663332,-6.9036107,-4.4206642,-2.4222569,-0.87729207,0,0,0,0,0,0,0
161,-59.778709,-56.880939,-50.515825,-42.053132,-33.869575,-26.021102,-18.969612,-14.759619,-10.612328,-6.87059,-4.3995197,-2.410671,-0.8730959,0,0,0,0,0,0,0
162,-59.491408,-56.607564,-50.273042,-41.851021,-33.706795,-25.896043,-18.878442,-14.688683,-10.561324,-6.8375694,-4.3783752,-2.3990851,-0.86889972,0,0,0,0,0,0,0
163,-59.204106,-56.33419,-50.030258,-41.64891,-33.544015,-25.770983,-18.787272,-14.617747,-10.510321,-6.8045488,-4.3572308,-2.3874992,-0.86470355,0,0,0,0,0,0,0
164,-58.916805,-56.060815,-49.787475,-41.446799,-33.381235,-25.645924,-18.696103,-14.546811,-10.459317,-6.7715281,-4.3360863,-2.3759133,-0.86050738,0,0,0,0,0,0,0
165,-58.629503,-55.787441,-49.544692,-41.244688,-33.218455,-25.520864,-18.604933,-14.475875,-10.408313,-6.7385075,-4.3149419,-2.3643275,-0.85631121,0,0,0,0,0,0,0
166,-58.342202,-55.514066,-49.301909,-41.042578,-33.055675,-25.395805,-18.513764,-14.404939,-10.357309,-6.7054869,-4.2937974,-2.3527416,-0.85211504,0,0,0,0,0,0,0
167,-58.0549,-55.240692,-49.059125,-40.840467,-32.892895,-25.270745,-18.422594,-14.334003,-10.306306,-6.6724663,-4.2726529,-2.3411557,-0.84791887,0,0,0,0,0,0,0
168,-57.767599,-54.967317,-48.816342,-40.638356,-32.730115,-25.145685,-18.331425,-14.263067,-10.255302,-6.6394456,-4.2515085,-2.3295698,-0.84372269,0,0,0,0,0,0,0
169,-57.480297,-54.693943,-48.573559,-40.436245,-32.567335,-25.020626,-18.240255,-14.192131,-10.204298,-6.606425,-4.230364,-2.3179839,-0.83952652,0,0,0,0,0,0,0
170,-57.192996,-54.420568,-48.330775,-40.234134,-32.404555,-24.895566,-18.149086,-14.121195,-10.153295,-6.5734044,-4.2092196,-2.306398,-0.83533035,0,0,0,0,0,0,0
171,-56.905694,-54.147193,-48.087992,-40.032023,-32.241775,-24.770507,-18.057916,-14.050259,-10.102291,-6.5403837,-4.1880751,-2.2948121,-0.83113418,0,0,0,0,0,0,0
172,-56.618393,-53.873819,-47.845209,-39.829912,-32.078995,-24.645447,-17.966747,-13.979324,-10.051287,-6.5073631,-4.1669307,-2.2832262,-0.82693801,0,0,0,0,0,0,0
173,-56.331092,-53.600444,-47.602426,-39.627802,-31.916215,-24.520387,-17.875577,-13.908388,-10.000283,-6.4743425,-4.1457862,-2.2716404,-0.82274184,0,0,0,0,0,0,0
174,-56.04379,-53.32707,-47.359642,-39.425691,-31.753435,-24.395328,-17.784408,-13.837452,-9.9492796,-6.4413219,-4.1246417,-2.2600545,-0.81854566,0,0,0,0,0,0,0
175,-55.756489,-53.053695,-47.116859,-39.22358,-31.590655,-24.270268,-17.693238,-13.766516,-9.8982758,-6.4083012,-4.1034973,-2.2484686,-0.81434949,0,0,0,0,0,0,0
176,-55.469187,-52.780321,-46.874076,-39.021469,-31.427875,-24.145209,-17.602068,-13.69558,-9.8472721,-6.3752806,-4.0823528,-2.2368827,-0.81015332,0,0,0,0,0,0,0
177,-55.181886,-52.506946,-46.631293,-38.819358,-31.265095,-24.020149,-17.510899,-13.624644,-9.7962684,-6.34226,-4.0612084,-2.2252968,-0.80595715,0,0,0,0,0,0,0
178,-54.894584,-52.233572,-46.388509,-38.617247,-31.102315,-23.895089,-17.419729,-13.553708,-9.7452646,-6.3092393,-4.0400639,-2.2137109,-0.80176098,0,0,0,0,0,0,0
179,-54.607283,-51.960197,-46.145726,-38.415136,-30.939535,-23.77003,-17.32856,-13.482772,-9.6942609,-6.2762187,-4.0189194,-2.202125,-0.7975648,0,0,0,0,0,0,0
180,-54.319981,-51.686823,-45.902943,-38.213025,-30.776755,-23.64497,-17.23739,-13.411836,-9.6432572,-6.2431981,-3.997775,-2.1905392,-0.79336863,0,0,0,0,0,0,0
181,-54.03268,-51.413448,-45.660159,-38.010915,-30.613975,-23.519911,-17.146221,-13.3409,-9.5922534,-6.2101774,-3.9766305,-2.1789533,-0.78917246,0,0,0,0,0,0,0
182,-53.745378,-51.140074,-45.417376,-37.808804,-30.451195,-23.394851,-17.055051,-13.269964,-9.5412497,-6.1771568,-3.9554861,-2.1673674,-0.78497629,0,0,0,0,0,0,0
183,-53.458077,-50.866699,-45.174593,-37.606693,-30.288415,-23.269791,-16.963882,-13.199028,-9.4902459,-6.1441362,-3.9343416,-2.1557815,-0.78078012,0,0,0,0,0,0,0
184,-53.170775,-50.593324,-44.93181,-37.404582,-30.125635,-23.144732,-16.872712,-13.128092,-9.4392422,-6.1111156,-3.9131971,-2.1441956,-0.77658395,0,0,0,0,0,0,0
185,-52.883474,-50.31995,-44.689026,-37.202471,-29.962855,-23.019672,-16.781543,-13.057156,-9.3882385,-6.0780949,-3.8920527,-2.1326097,-0.77238777,0,0,0,0,0,0,0
186,-52.596172,-50.046575,-44.446243,-37.00036,-29.800075,-22.894613,-16.690373,-12.98622,-9.3372347,-6.0450743,-3.8709082,-2.1210238,-0.7681916,0,0,0,0,0,0,0
187,-52.308871,-49.773201,-44.20346,-36.798249,-29.637295,-22.769553,-16.599204,-12.915284,-9.286231,-6.0120537,-3.8497638,-2.109438,-0.76399543,0,0,0,0,0,0,0
188,-52.021569,-49.499826,-43.960677,-36.596139,-29.474515,-22.644493,-16.508034,-12.844348,-9.2352273,-5.979033,-3.8286193,-2.0978521,-0.75979926,0,0,0,0,0,0,0
189,-51.734268,-49.226452,-43.717893,-36.394028,-29.311735,-22.519434,-16.416864,-12.773412,-9.1842235,-5.9460124,-3.8074748,-2.0862662,-0.75560309,0,0,0,0,0,0,0
190,-51.446967,-48.953077,-43.47511,-36.191917,-29.148955,-22.394374,-16.325695,-12.702476,-9.1332198,-5.9129918,-3.7863304,-2.0746803,-0.75140691,0,0,0,0,0,0,0
191,-51.159665,-48.679703,-43.232327,-35.989806,-28.986175,-22.269315,-16.234525,-12.63154,-9.0822161,-5.8799711,-3.7651859,-2.0630944,-0.74721074,0,0,0,0,0,0,0
192,-50.872364,-48.406328,-42.989543,-35.787695,-28.823395,-22.144255,-16.143356,-12.560604,-9.0312123,-5.8469505,-3.7440415,-2.0515085,-0.74301457,0,0,0,0,0,0,0
193,-50.585062,-48.132954,-42.74676,-35.585584,-28.660615,-22.019196,-16.052186,-12.489668,-8.9802086,-5.8139299,-3.722897,-2.0399226,-0.7388184,0,0,0,0,0,0,0
194,-50.297761,-47.859579,-42.503977,-35.383473,-28.497835,-21.894136,-15.961017,-12.418732,-8.9292049,-5.7809093,-3.7017526,-2.0283368,-0.73462223,0,0,0,0,0,0,0
195,-50.010459,-47.586204,-42.261194,-35.181362,-28.335055,-21.769076,-15.869847,-12.347796,-8.8782011,-5.7478886,-3.6806081,-2.0167509,-0.73042606,0,0,0,0,0,0,0
196,-49.723158,-47.31283,-42.01841,-34.979252,-28.172275,-21.644017,-15.778678,-12.27686,-8.8271974,-5.714868,-3.6594636,-2.005165,-0.72622988,0,0,0,0,0,0,0
197,-49.435856,-47.039455,-41.775627,-34.777141,-28.009495,-21.518957,-15.687508,-12.205924,-8.7761937,-5.6818474,-3.6383192,-1.9935791,-0.72203371,0,0,0,0,0,0,0
198,-49.148555,-46.766081,-41.532844,-34.57503,-27.846715,-21.393898,-15.596339,-12.134988,-8.7251899,-5.6488267,-3.6171747,-1.9819932,-0.71783754,0,0,0,0,0,0,0
199,-48.861253,-46.492706,-41.29006,-34.372919,-27.683935,-21.268838,-15.505169,-12.064053,-8.6741862,-5.6158061,-3.5960303,-1.9704073,-0.71364137,0,0,0,0,0,0,0
200,-48.573952,-46.219332,-41.047277,-34.170808,-27.521155,-21.143778,-15.414,-11.993117,-8.6231824,-5.5827855,-3.5748858,-1.9588214,-0.7094452,0,0,0,0,0,0,0
201,-48.28665,-45.945957,-40.804494,-33.968697,-27.358375,-21.018719,-15.32283,-11.922181,-8.5721787,-5.5497649,-3.5537413,-1.9472355,-0.70524902,0,0,0,0,0,0,0
202,-47.999349,-45.672583,-40.561711,-33.766586,-27.195595,-20.893659,-15.23166,-11.851245,-8.521175,-5.5167442,-3.5325969,-1.9356497,-0.70105285,0,0,0,0,0,0,0
203,-47.712047,-45.399208,-40.318927,-33.564476,-27.032815,-20.7686,-15.140491,-11.780309,-8.4701712,-5.4837236,-3.5114524,-1.9240638,-0.69685668,0,0,0,0,0,0,0
204,-47.424746,-45.125834,-40.076144,-33.362365,-26.870035,-20.64354,-15.049321,-11.709373,-8.4191675,-5.450703,-3.490308,-1.9124779,-0.69266051,0,0,0,0,0,0,0
205,-47.137445,-44.852459,-39.833361,-33.160254,-26.707255,-20.51848,-14.958152,-11.638437,-8.3681638,-5.4176823,-3.4691635,-1.900892,-0.68846434,0,0,0,0,0,0,0
206,-46.850143,-44.579084,-39.590578,-32.958143,-26.544475,-20.393421,-14.866982,-11.567501,-8.31716,-5.3846617,-3.448019,-1.8893061,-0.68426817,0,0,0,0,0,0,0
207,-46.562842,-44.30571,-39.347794,-32.756032,-26.381695,-20.268361,-14.775813,-11.496565,-8.2661563,-5.3516411,-3.4268746,-1.8777202,-0.68007199,0,0,0,0,0,0,0
208,-46.27554,-44.032335,-39.105011,-32.553921,-26.218914,-20.143302,-14.684643,-11.425629,-8.2151526,-5.3186204,-3.4057301,-1.8661343,-0.67587582,0,0,0,0,0,0,0
209,-45.988239,-43.758961,-38.862228,-32.35181,-26.056134,-20.018242,-14.593474,-11.354693,-8.1641488,-5.2855998,-3.3845857,-1.8545485,-0.67167965,0,0,0,0,0,0,0
210,-45.700937,-43.485586,-38.619444,-32.1497,-25.893354,-19.893182,-14.502304,-11.283757,-8.1131451,-5.2525792,-3.3634412,-1.8429626,-0.66748348,0,0,0,0,0,0,0
211,-45.413636,-43.212212,-38.376661,-31.947589,-25.730574,-19.768123,-14.411135,-11.212821,-8.0621414,-5.2195586,-3.3422967,-1.8313767,-0.66328731,0,0,0,0,0,0,0
212,-45.126334,-42.938837,-38.133878,-31.745478,-25.567794,-19.643063,-14.319965,-11.141885,-8.0111376,-5.1865379,-3.3211523,-1.8197908,-0.65909113,0,0,0,0,0,0,0
213,-44.839033,-42.665463,-37.891095,-31.543367,-25.405014,-19.518004,-14.228796,-11.070949,-7.9601339,-5.1535173,-3.3000078,-1.8082049,-0.65489496,0,0,0,0,0,0,0
214,-44.551731,-42.392088,-37.648311,-31.341256,-25.242234,-19.392944,-14.137626,-11.000013,-7.9091302,-5.1204967,-3.2788634,-1.796619,-0.65069879,0,0,0,0,0,0,0
215,-44.26443,-42.118714,-37.405528,-31.139145,-25.079454,-19.267885,-14.046456,-10.929077,-7.8581264,-5.087476,-3.2577189,-1.7850331,-0.64650262,0,0,0,0,0,0,0
216,-43.977128,-41.845339,-37.162745,-30.937034,-24.916674,-19.142825,-13.955287,-10.858141,-7.8071227,-5.0544554,-3.2365745,-1.7734473,-0.64230645,0,0,0,0,0,0,0
217,-43.689827,-41.571964,-36.919962,-30.734923,-24.753894,-19.017765,-13.864117,-10.787205,-7.7561189,-5.0214348,-3.21543,-1.7618614,-0.63811028,0,0,0,0,0,0,0
218,-43.402525,-41.29859,-36.677178,-30.532813,-24.591114,-18.892706,-13.772948,-10.716269,-7.7051152,-4.9884141,-3.1942855,-1.7502755,-0.6339141,0,0,0,0,0,0,0
219,-43.115224,-41.025215,-36.434395,-30.330702,-24.428334,-18.767646,-13.681778,-10.645333,-7.6541115,-4.9553935,-3.1731411,-1.7386896,-0.62971793,0,0,0,0,0,0,0
220,-42.827922,-40.751841,-36.191612,-30.128591,-24.265554,-18.642587,-13.590609,-10.574397,-7.6031077,-4.9223729,-3.1519966,-1.7271037,-0.62552176,0,0,0,0,0,0,0
221,-42.540621,-40.478466,-35.948828,-29.92648,-24.102774,-18.517527,-13.499439,-10.503461,-7.552104,-4.8893523,-3.1308522,-1.7155178,-0.62132559,0,0,0,0,0,0,0
222,-42.25332,-40.205092,-35.706045,-29.724369,-23.939994,-18.392467,-13.40827,-10.432525,-7.5011003,-4.8563316,-3.1097077,-1.7039319,-0.61712942,0,0,0,0,0,0,0
223,-41.966018,-39.931717,-35.463262,-29.522258,-23.777214,-18.267408,-13.3171,-10.361589,-7.4500965,-4.823311,-3.0885632,-1.6923461,-0.61293324,0,0,0,0,0,0,0
224,-41.678717,-39.658343,-35.220479,-29.320147,-23.614434,-18.142348,-13.225931,-10.290653,-7.3990928,-4.7902904,-3.0674188,-1.6807602,-0.60873707,0,0,0,0,0,0,0
225,-41.391415,-39.384968,-34.977695,-29.118037,-23.451654,-18.017289,-13.134761,-10.219718,-7.3480891,-4.7572697,-3.0462743,-1.6691743,-0.6045409,0,0,0,0,0,0,0
226,-41.104114,-39.111594,-34.734912,-28.915926,-23.288874,-17.892229,-13.043592,-10.148782,-7.2970853,-4.7242491,-3.0251299,-1.6575884,-0.60034473,0,0,0,0,0,0,0
227,-40.816812,-38.838219,-34.492129,-28.713815,-23.126094,-17.767169,-12.952422,-10.077846,-7.2460816,-4.6912285,-3.0039854,-1.6460025,-0.59614856,0,0,0,0,0,0,0
228,-40.529511,-38.564845,-34.249346,-28.511704,-22.963314,-17.64211,-12.861253,-10.00691,-7.1950779,-4.6582079,-2.9828409,-1.6344166,-0.59195239,0,0,0,0,0,0,0
229,-40.242209,-38.29147,-34.006562,-28.309593,-22.800534,-17.51705,-12.770083,-9.9359737,-7.1440741,-4.6251872,-2.9616965,-1.6228307,-0.58775621,0,0,0,0,0,0,0
230,-39.954908,-38.018095,-33.763779,-28.107482,-22.637754,-17.391991,-12.678913,-9.8650377,-7.0930704,-4.5921666,-2.940552,-1.6112449,-0.58356004,0,0,0,0,0,0,0
231,-39.667606,-37.744721,-33.520996,-27.905371,-22.474974,-17.266931,-12.587744,-9.7941017,-7.0420667,-4.559146,-2.9194076,-1.599659,-0.57936387,0,0,0,0,0,0,0
232,-39.380305,-37.471346,-33.278212,-27.703261,-22.312194,-17.141871,-12.496574,-9.7231658,-6.9910629,-4.5261253,-2.8982631,-1.5880731,-0.5751677,0,0,0,0,0,0,0
233,-39.093003,-37.197972,-33.035429,-27.50115,-22.149414,-17.016812,-12.405405,-9.6522298,-6.9400592,-4.4931047,-2.8771186,-1.5764872,-0.57097153,0,0,0,0,0,0,0
234,-38.805702,-36.924597,-32.792646,-27.299039,-21.986634,-16.891752,-12.314235,-9.5812939,-6.8890554,-4.4600841,-2.8559742,-1.5649013,-0.56677536,0,0,0,0,0,0,0
235,-38.5184,-36.651223,-32.549863,-27.096928,-21.823854,-16.766693,-12.223066,-9.5103579,-6.8380517,-4.4270634,-2.8348297,-1.5533154,-0.56257918,0,0,0,0,0,0,0
236,-38.231099,-36.377848,-32.307079,-26.894817,-21.661074,-16.641633,-12.131896,-9.4394219,-6.787048,-4.3940428,-2.8136853,-1.5417295,-0.55838301,0,0,0,0,0,0,0
237,-37.943798,-36.104474,-32.064296,-26.692706,-21.498294,-16.516573,-12.040727,-9.368486,-6.7360442,-4.3610222,-2.7925408,-1.5301436,-0.55418684,0,0,0,0,0,0,0
238,-37.656496,-35.831099,-31.821513,-26.490595,-21.335514,-16.391514,-11.949557,-9.29755,-6.6850405,-4.3280016,-2.7713963,-1.5185578,-0.54999067,0,0,0,0,0,0,0
239,-37.369195,-35.557725,-31.57873,-26.288484,-21.172734,-16.266454,-11.858388,-9.226614,-6.6340368,-4.2949809,-2.7502519,-1.5069719,-0.5457945,0,0,0,0,0,0,0
240,-37.081893,-35.28435,-31.335946,-26.086374,-21.009954,-16.141395,-11.767218,-9.1556781,-6.583033,-4.2619603,-2.7291074,-1.495386,-0.54159832,0,0,0,0,0,0,0
241,-36.794592,-35.010975,-31.093163,-25.884263,-20.847174,-16.016335,-11.676049,-9.0847421,-6.5320293,-4.2289397,-2.707963,-1.4838001,-0.53740215,0,0,0,0,0,0,0
242,-36.50729,-34.737601,-30.85038,-25.682152,-20.684394,-15.891276,-11.584879,-9.0138062,-6.4810256,-4.195919,-2.6868185,-1.4722142,-0.53320598,0,0,0,0,0,0,0
243,-36.219989,-34.464226,-30.607596,-25.480041,-20.521614,-15.766216,-11.493709,-8.9428702,-6.4300218,-4.1628984,-2.6656741,-1.4606283,-0.52900981,0,0,0,0,0,0,0
244,-35.932687,-34.190852,-30.364813,-25.27793,-20.358834,-15.641156,-11.40254,-8.8719342,-6.3790181,-4.1298778,-2.6445296,-1.4490424,-0.52481364,0,0,0,0,0,0,0
245,-35.645386,-33.917477,-30.12203,-25.075819,-20.196054,-15.516097,-11.31137,-8.8009983,-6.3280144,-4.0968572,-2.6233851,-1.4374566,-0.52061747,0,0,0,0,0,0,0
246,-35.358084,-33.644103,-29.879247,-24.873708,-20.033274,-15.391037,-11.220201,-8.7300623,-6.2770106,-4.0638365,-2.6022407,-1.4258707,-0.51642129,0,0,0,0,0,0,0
247,-35.070783,-33.370728,-29.636463,-24.671598,-19.870494,-15.265978,-11.129031,-8.6591264,-6.2260069,-4.0308159,-2.5810962,-1.4142848,-0.51222512,0,0,0,0,0,0,0
248,-34.783481,-33.097354,-29.39368,-24.469487,-19.707714,-15.140918,-11.037862,-8.5881904,-6.1750031,-3.9977953,-2.5599518,-1.4026989,-0.50802895,0,0,0,0,0,0,0
249,-34.49618,-32.823979,-29.150897,-24.267376,-19.544934,-15.015858,-10.946692,-8.5172544,-6.1239994,-3.9647746,-2.5388073,-1.391113,-0.50383278,0,0,0,0,0,0,0
250,-34.208878,-32.550605,-28.908114,-24.065265,-19.382154,-14.890799,-10.855523,-8.4463185,-6.0729957,-3.931754,-2.5176628,-1.3795271,-0.49963661,0,0,0,0,0,0,0
251,-33.688865,-32.055799,-28.468678,-23.699446,-19.087524,-14.664442,-10.690507,-8.317925,-5.9806794,-3.871987,-2.4793916,-1.3585568,-0.49204157,0,0,0,0,0,0,0
252,-33.168852,-31.560994,-28.029243,-23.333627,-18.792894,-14.438085,-10.525491,-8.1895316,-5.8883631,-3.8122199,-2.4411203,-1.3375864,-0.48444654,0,0,0,0,0,0,0
253,-32.64884,-31.066188,-27.589807,-22.967809,-18.498263,-14.211729,-10.360475,-8.0611382,-5.7960468,-3.7524529,-2.402849,-1.3166161,-0.47685151,0,0,0,0,0,0,0
254,-32.128827,-30.571383,-27.150372,-22.60199,-18.203633,-13.985372,-10.195459,-7.9327448,-5.7037306,-3.6926859,-2.3645777,-1.2956457,-0.46925648,0,0,0,0,0,0,0
255,-31.608814,-30.076578,-26.710936,-22.236171,-17.909003,-13.759015,-10.030443,-7.8043513,-5.6114143,-3.6329189,-2.3263065,-1.2746754,-0.46166145,0,0,0,0,0,0,0
256,-31.088801,-29.581772,-26.271501,-21.870352,-17.614373,-13.532659,-9.8654267,-7.6759579,-5.519098,-3.5731518,-2.2880352,-1.2537051,-0.45406642,0,0,0,0,0,0,0
257,-30.568788,-29.086967,-25.832065,-21.504534,-17.319742,-13.306302,-9.7004106,-7.5475645,-5.4267817,-3.5133848,-2.2497639,-1.2327347,-0.44647139,0,0,0,0,0,0,0
258,-30.048775,-28.592162,-25.39263,-21.138715,-17.025112,-13.079945,-9.5353946,-7.4191711,-5.3344654,-3.4536178,-2.2114927,-1.2117644,-0.43887635,0,0,0,0,0,0,0
259,-29.528762,-28.097356,-24.953195,-20.772896,-16.730482,-12.853589,-9.3703786,-7.2907776,-5.2421491,-3.3938507,-2.1732214,-1.190794,-0.43128132,0,0,0,0,0,0,0
260,-29.008749,-27.602551,-24.513759,-20.407077,-16.435851,-12.627232,-9.2053626,-7.1623842,-5.1498329,-3.3340837,-2.1349501,-1.1698237,-0.42368629,0,0,0,0,0,0,0
261,-28.488736,-27.107746,-24.074324,-20.041259,-16.141221,-12.400875,-9.0403466,-7.0339908,-5.0575166,-3.2743167,-2.0966788,-1.1488533,-0.41609126,0,0,0,0,0,0,0
262,-27.968723,-26.61294,-23.634888,-19.67544,-15.846591,-12.174519,-8.8753306,-6.9055974,-4.9652003,-3.2145497,-2.0584076,-1.127883,-0.40849623,0,0,0,0,0,0,0
263,-27.44871,-26.118135,-23.195453,-19.309621,-15.551961,-11.948162,-8.7103146,-6.7772039,-4.872884,-3.1547826,-2.0201363,-1.1069126,-0.4009012,0,0,0,0,0,0,0
264,-26.928697,-25.62333,-22.756017,-18.943802,-15.25733,-11.721805,-8.5452986,-6.6488105,-4.7805677,-3.0950156,-1.981865,-1.0859423,-0.39330616,0,0,0,0,0,0,0
265,-26.408684,-25.128524,-22.316582,-18.577983,-14.9627,-11.495449,-8.3802826,-6.5204171,-4.6882515,-3.0352486,-1.9435938,-1.064972,-0.38571113,0,0,0,0,0,0,0
266,-25.888671,-24.633719,-21.877146,-18.212165,-14.66807,-11.269092,-8.2152666,-6.3920237,-4.5959352,-2.9754815,-1.9053225,-1.0440016,-0.3781161,0,0,0,0,0,0,0
267,-25.368658,-24.138914,-21.437711,-17.846346,-14.37344,-11.042735,-8.0502506,-6.2636302,-4.5036189,-2.9157145,-1.8670512,-1.0230313,-0.37052107,0,0,0,0,0,0,0
268,-24.848645,-23.644108,-20.998276,-17.480527,-14.078809,-10.816378,-7.8852346,-6.1352368,-4.4113026,-2.8559475,-1.8287799,-1.0020609,-0.36292604,0,0,0,0,0,0,0
269,-24.328632,-23.149303,-20.55884,-17.114708,-13.784179,-10.590022,-7.7202186,-6.0068434,-4.3189863,-2.7961805,-1.7905087,-0.98109057,-0.35533101,0,0,0,0,0,0,0
270,-23.808619,-22.654497,-20.119405,-16.74889,-13.489549,-10.363665,-7.5552026,-5.87845,-4.22667,-2.7364134,-1.7522374,-0.96012023,-0.34773598,0,0,0,0,0,0,0
271,-23.288606,-22.159692,-19.679969,-16.383071,-13.194918,-10.137308,-7.3901866,-5.7500565,-4.1343538,-2.6766464,-1.7139661,-0.93914988,-0.34014094,0,0,0,0,0,0,0
272,-22.768593,-21.664887,-19.240534,-16.017252,-12.900288,-9.9109517,-7.2251706,-5.6216631,-4.0420375,-2.6168794,-1.6756948,-0.91817954,-0.33254591,0,0,0,0,0,0,0
273,-22.24858,-21.170081,-18.801098,-15.651433,-12.605658,-9.684595,-7.0601546,-5.4932697,-3.9497212,-2.5571123,-1.6374236,-0.89720919,-0.32495088,0,0,0,0,0,0,0
