Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa)
31,-30.59555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02307952,-0.90034465,-2.9649191,-3.864997,-0.74436792,0,0,0,0,0,0,0,-0.092091804,-2.8457043,-14.582482,-22.494191,-10.156379,-0.49199485,0,0,0,0,0,0,0,-1.1015466,-8.4416435,-15.070183,-5.2643923,0,0,0,0,0,0,0,0,0,-0.017852352,0,0,0,0,0,0,0,0,0,0,0,0
32,-30.524386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023025838,-0.8982505,-2.9580228,-3.8560072,-0.74263656,0,0,0,0,0,0,0,-0.091877603,-2.8390853,-14.548564,-22.441871,-10.132756,-0.4908505,0,0,0,0,0,0,0,-1.0989845,-8.4220087,-15.035131,-5.2521477,0,0,0,0,0,0,0,0,0,-0.017810828,0,0,0,0,0,0,0,0,0,0,0,0
33,-30.453222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022972156,-0.89615635,-2.9511266,-3.8470174,-0.7409052,0,0,0,0,0,0,0,-0.091663403,-2.8324664,-14.514645,-22.38955,-10.109133,-0.48970615,0,0,0,0,0,0,0,-1.0964223,-8.4023739,-15.000078,-5.239903,0,0,0,0,0,0,0,0,0,-0.017769305,0,0,0,0,0,0,0,0,0,0,0,0
34,-30.382059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022918475,-0.89406219,-2.9442304,-3.8380277,-0.73917384,0,0,0,0,0,0,0,-0.091449202,-2.8258474,-14.480727,-22.33723,-10.085509,-0.48856179,0,0,0,0,0,0,0,-1.0938602,-8.3827391,-14.965026,-5.2276583,0,0,0,0,0,0,0,0,0,-0.017727781,0,0,0,0,0,0,0,0,0,0,0,0
35,-30.310895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022864793,-0.89196804,-2.9373341,-3.8290379,-0.73744248,0,0,0,0,0,0,0,-0.091235002,-2.8192285,-14.446809,-22.28491,-10.061886,-0.48741744,0,0,0,0,0,0,0,-1.0912981,-8.3631042,-14.929973,-5.2154136,0,0,0,0,0,0,0,0,0,-0.017686258,0,0,0,0,0,0,0,0,0,0,0,0
36,-30.239732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022811111,-0.88987389,-2.9304379,-3.8200481,-0.73571112,0,0,0,0,0,0,0,-0.091020801,-2.8126095,-14.412891,-22.232589,-10.038263,-0.48627308,0,0,0,0,0,0,0,-1.0887359,-8.3434694,-14.894921,-5.2031689,0,0,0,0,0,0,0,0,0,-0.017644734,0,0,0,0,0,0,0,0,0,0,0,0
37,-30.168568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02275743,-0.88777973,-2.9235416,-3.8110583,-0.73397976,0,0,0,0,0,0,0,-0.0908066,-2.8059906,-14.378973,-22.180269,-10.01464,-0.48512873,0,0,0,0,0,0,0,-1.0861738,-8.3238346,-14.859869,-5.1909242,0,0,0,0,0,0,0,0,0,-0.01760321,0,0,0,0,0,0,0,0,0,0,0,0
38,-30.097404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022703748,-0.88568558,-2.9166454,-3.8020686,-0.7322484,0,0,0,0,0,0,0,-0.0905924,-2.7993716,-14.345055,-22.127949,-9.9910167,-0.48398438,0,0,0,0,0,0,0,-1.0836116,-8.3041998,-14.824816,-5.1786795,0,0,0,0,0,0,0,0,0,-0.017561687,0,0,0,0,0,0,0,0,0,0,0,0
39,-30.026241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022650066,-0.88359143,-2.9097491,-3.7930788,-0.73051704,0,0,0,0,0,0,0,-0.090378199,-2.7927527,-14.311137,-22.075629,-9.9673935,-0.48284002,0,0,0,0,0,0,0,-1.0810495,-8.284565,-14.789764,-5.1664348,0,0,0,0,0,0,0,0,0,-0.017520163,0,0,0,0,0,0,0,0,0,0,0,0
40,-29.955077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022596384,-0.88149727,-2.9028529,-3.784089,-0.72878568,0,0,0,0,0,0,0,-0.090163999,-2.7861337,-14.277219,-22.023308,-9.9437703,-0.48169567,0,0,0,0,0,0,0,-1.0784874,-8.2649302,-14.754711,-5.1541901,0,0,0,0,0,0,0,0,0,-0.017478639,0,0,0,0,0,0,0,0,0,0,0,0
41,-29.883914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022542703,-0.87940312,-2.8959567,-3.7750992,-0.72705432,0,0,0,0,0,0,0,-0.089949798,-2.7795148,-14.243301,-21.970988,-9.9201471,-0.48055132,0,0,0,0,0,0,0,-1.0759252,-8.2452954,-14.719659,-5.1419454,0,0,0,0,0,0,0,0,0,-0.017437116,0,0,0,0,0,0,0,0,0,0,0,0
42,-29.81275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022489021,-0.87730897,-2.8890604,-3.7661095,-0.72532296,0,0,0,0,0,0,0,-0.089735598,-2.7728958,-14.209383,-21.918668,-9.8965239,-0.47940696,0,0,0,0,0,0,0,-1.0733631,-8.2256606,-14.684606,-5.1297007,0,0,0,0,0,0,0,0,0,-0.017395592,0,0,0,0,0,0,0,0,0,0,0,0
43,-29.741586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022435339,-0.87521482,-2.8821642,-3.7571197,-0.7235916,0,0,0,0,0,0,0,-0.089521397,-2.7662768,-14.175465,-21.866348,-9.8729007,-0.47826261,0,0,0,0,0,0,0,-1.070801,-8.2060258,-14.649554,-5.117456,0,0,0,0,0,0,0,0,0,-0.017354069,0,0,0,0,0,0,0,0,0,0,0,0
44,-29.670423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022381658,-0.87312066,-2.8752679,-3.7481299,-0.72186024,0,0,0,0,0,0,0,-0.089307196,-2.7596579,-14.141547,-21.814027,-9.8492776,-0.47711826,0,0,0,0,0,0,0,-1.0682388,-8.186391,-14.614502,-5.1052113,0,0,0,0,0,0,0,0,0,-0.017312545,0,0,0,0,0,0,0,0,0,0,0,0
45,-29.599259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022327976,-0.87102651,-2.8683717,-3.7391402,-0.72012888,0,0,0,0,0,0,0,-0.089092996,-2.7530389,-14.107629,-21.761707,-9.8256544,-0.4759739,0,0,0,0,0,0,0,-1.0656767,-8.1667562,-14.579449,-5.0929667,0,0,0,0,0,0,0,0,0,-0.017271021,0,0,0,0,0,0,0,0,0,0,0,0
46,-29.528096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022274294,-0.86893236,-2.8614755,-3.7301504,-0.71839752,0,0,0,0,0,0,0,-0.088878795,-2.74642,-14.073711,-21.709387,-9.8020312,-0.47482955,0,0,0,0,0,0,0,-1.0631145,-8.1471214,-14.544397,-5.080722,0,0,0,0,0,0,0,0,0,-0.017229498,0,0,0,0,0,0,0,0,0,0,0,0
47,-29.456932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022220612,-0.8668382,-2.8545792,-3.7211606,-0.71666616,0,0,0,0,0,0,0,-0.088664595,-2.739801,-14.039793,-21.657066,-9.778408,-0.4736852,0,0,0,0,0,0,0,-1.0605524,-8.1274866,-14.509344,-5.0684773,0,0,0,0,0,0,0,0,0,-0.017187974,0,0,0,0,0,0,0,0,0,0,0,0
48,-29.385768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022166931,-0.86474405,-2.847683,-3.7121708,-0.7149348,0,0,0,0,0,0,0,-0.088450394,-2.7331821,-14.005874,-21.604746,-9.7547848,-0.47254084,0,0,0,0,0,0,0,-1.0579903,-8.1078518,-14.474292,-5.0562326,0,0,0,0,0,0,0,0,0,-0.017146451,0,0,0,0,0,0,0,0,0,0,0,0
49,-29.314605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022113249,-0.8626499,-2.8407867,-3.7031811,-0.71320344,0,0,0,0,0,0,0,-0.088236194,-2.7265631,-13.971956,-21.552426,-9.7311616,-0.47139649,0,0,0,0,0,0,0,-1.0554281,-8.0882169,-14.439239,-5.0439879,0,0,0,0,0,0,0,0,0,-0.017104927,0,0,0,0,0,0,0,0,0,0,0,0
50,-29.243441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022059567,-0.86055574,-2.8338905,-3.6941913,-0.71147208,0,0,0,0,0,0,0,-0.088021993,-2.7199442,-13.938038,-21.500106,-9.7075384,-0.47025214,0,0,0,0,0,0,0,-1.052866,-8.0685821,-14.404187,-5.0317432,0,0,0,0,0,0,0,0,0,-0.017063403,0,0,0,0,0,0,0,0,0,0,0,0
51,-29.172278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022005886,-0.85846159,-2.8269942,-3.6852015,-0.70974073,0,0,0,0,0,0,0,-0.087807793,-2.7133252,-13.90412,-21.447785,-9.6839152,-0.46910778,0,0,0,0,0,0,0,-1.0503039,-8.0489473,-14.369135,-5.0194985,0,0,0,0,0,0,0,0,0,-0.01702188,0,0,0,0,0,0,0,0,0,0,0,0
52,-29.101114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021952204,-0.85636744,-2.820098,-3.6762117,-0.70800937,0,0,0,0,0,0,0,-0.087593592,-2.7067063,-13.870202,-21.395465,-9.660292,-0.46796343,0,0,0,0,0,0,0,-1.0477417,-8.0293125,-14.334082,-5.0072538,0,0,0,0,0,0,0,0,0,-0.016980356,0,0,0,0,0,0,0,0,0,0,0,0
53,-29.029951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021898522,-0.85427329,-2.8132018,-3.667222,-0.70627801,0,0,0,0,0,0,0,-0.087379391,-2.7000873,-13.836284,-21.343145,-9.6366689,-0.46681908,0,0,0,0,0,0,0,-1.0451796,-8.0096777,-14.29903,-4.9950091,0,0,0,0,0,0,0,0,0,-0.016938833,0,0,0,0,0,0,0,0,0,0,0,0
54,-28.958787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02184484,-0.85217913,-2.8063055,-3.6582322,-0.70454665,0,0,0,0,0,0,0,-0.087165191,-2.6934683,-13.802366,-21.290825,-9.6130457,-0.46567472,0,0,0,0,0,0,0,-1.0426174,-7.9900429,-14.263977,-4.9827644,0,0,0,0,0,0,0,0,0,-0.016897309,0,0,0,0,0,0,0,0,0,0,0,0
55,-28.887623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021791159,-0.85008498,-2.7994093,-3.6492424,-0.70281529,0,0,0,0,0,0,0,-0.08695099,-2.6868494,-13.768448,-21.238504,-9.5894225,-0.46453037,0,0,0,0,0,0,0,-1.0400553,-7.9704081,-14.228925,-4.9705197,0,0,0,0,0,0,0,0,0,-0.016855785,0,0,0,0,0,0,0,0,0,0,0,0
56,-28.81646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021737477,-0.84799083,-2.792513,-3.6402526,-0.70108393,0,0,0,0,0,0,0,-0.08673679,-2.6802304,-13.73453,-21.186184,-9.5657993,-0.46338602,0,0,0,0,0,0,0,-1.0374932,-7.9507733,-14.193872,-4.958275,0,0,0,0,0,0,0,0,0,-0.016814262,0,0,0,0,0,0,0,0,0,0,0,0
57,-28.745296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021683795,-0.84589667,-2.7856168,-3.6312629,-0.69935257,0,0,0,0,0,0,0,-0.086522589,-2.6736115,-13.700612,-21.133864,-9.5421761,-0.46224166,0,0,0,0,0,0,0,-1.034931,-7.9311385,-14.15882,-4.9460303,0,0,0,0,0,0,0,0,0,-0.016772738,0,0,0,0,0,0,0,0,0,0,0,0
58,-28.674133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021630114,-0.84380252,-2.7787206,-3.6222731,-0.69762121,0,0,0,0,0,0,0,-0.086308389,-2.6669925,-13.666694,-21.081543,-9.5185529,-0.46109731,0,0,0,0,0,0,0,-1.0323689,-7.9115037,-14.123768,-4.9337857,0,0,0,0,0,0,0,0,0,-0.016731215,0,0,0,0,0,0,0,0,0,0,0,0
59,-28.602969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021576432,-0.84170837,-2.7718243,-3.6132833,-0.69588985,0,0,0,0,0,0,0,-0.086094188,-2.6603736,-13.632776,-21.029223,-9.4949297,-0.45995296,0,0,0,0,0,0,0,-1.0298067,-7.8918689,-14.088715,-4.921541,0,0,0,0,0,0,0,0,0,-0.016689691,0,0,0,0,0,0,0,0,0,0,0,0
60,-28.531805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02152275,-0.83961421,-2.7649281,-3.6042935,-0.69415849,0,0,0,0,0,0,0,-0.085879987,-2.6537546,-13.598858,-20.976903,-9.4713065,-0.4588086,0,0,0,0,0,0,0,-1.0272446,-7.8722341,-14.053663,-4.9092963,0,0,0,0,0,0,0,0,0,-0.016648167,0,0,0,0,0,0,0,0,0,0,0,0
61,-28.460642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021469068,-0.83752006,-2.7580318,-3.5953038,-0.69242713,0,0,0,0,0,0,0,-0.085665787,-2.6471357,-13.56494,-20.924583,-9.4476833,-0.45766425,0,0,0,0,0,0,0,-1.0246825,-7.8525993,-14.01861,-4.8970516,0,0,0,0,0,0,0,0,0,-0.016606644,0,0,0,0,0,0,0,0,0,0,0,0
62,-28.389478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021415387,-0.83542591,-2.7511356,-3.586314,-0.69069577,0,0,0,0,0,0,0,-0.085451586,-2.6405167,-13.531022,-20.872262,-9.4240602,-0.45651989,0,0,0,0,0,0,0,-1.0221203,-7.8329645,-13.983558,-4.8848069,0,0,0,0,0,0,0,0,0,-0.01656512,0,0,0,0,0,0,0,0,0,0,0,0
63,-28.318315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021361705,-0.83333175,-2.7442393,-3.5773242,-0.68896441,0,0,0,0,0,0,0,-0.085237386,-2.6338978,-13.497104,-20.819942,-9.400437,-0.45537554,0,0,0,0,0,0,0,-1.0195582,-7.8133297,-13.948505,-4.8725622,0,0,0,0,0,0,0,0,0,-0.016523597,0,0,0,0,0,0,0,0,0,0,0,0
64,-28.247151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021308023,-0.8312376,-2.7373431,-3.5683344,-0.68723305,0,0,0,0,0,0,0,-0.085023185,-2.6272788,-13.463185,-20.767622,-9.3768138,-0.45423119,0,0,0,0,0,0,0,-1.0169961,-7.7936948,-13.913453,-4.8603175,0,0,0,0,0,0,0,0,0,-0.016482073,0,0,0,0,0,0,0,0,0,0,0,0
65,-28.175987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021254342,-0.82914345,-2.7304469,-3.5593447,-0.68550169,0,0,0,0,0,0,0,-0.084808985,-2.6206598,-13.429267,-20.715302,-9.3531906,-0.45308683,0,0,0,0,0,0,0,-1.0144339,-7.77406,-13.8784,-4.8480728,0,0,0,0,0,0,0,0,0,-0.016440549,0,0,0,0,0,0,0,0,0,0,0,0
66,-28.104824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02120066,-0.8270493,-2.7235506,-3.5503549,-0.68377033,0,0,0,0,0,0,0,-0.084594784,-2.6140409,-13.395349,-20.662981,-9.3295674,-0.45194248,0,0,0,0,0,0,0,-1.0118718,-7.7544252,-13.843348,-4.8358281,0,0,0,0,0,0,0,0,0,-0.016399026,0,0,0,0,0,0,0,0,0,0,0,0
67,-28.03366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021146978,-0.82495514,-2.7166544,-3.5413651,-0.68203897,0,0,0,0,0,0,0,-0.084380584,-2.6074219,-13.361431,-20.610661,-9.3059442,-0.45079813,0,0,0,0,0,0,0,-1.0093096,-7.7347904,-13.808296,-4.8235834,0,0,0,0,0,0,0,0,0,-0.016357502,0,0,0,0,0,0,0,0,0,0,0,0
68,-27.962497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021093296,-0.82286099,-2.7097581,-3.5323753,-0.68030761,0,0,0,0,0,0,0,-0.084166383,-2.600803,-13.327513,-20.558341,-9.282321,-0.44965377,0,0,0,0,0,0,0,-1.0067475,-7.7151556,-13.773243,-4.8113387,0,0,0,0,0,0,0,0,0,-0.016315978,0,0,0,0,0,0,0,0,0,0,0,0
69,-27.891333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021039615,-0.82076684,-2.7028619,-3.5233856,-0.67857625,0,0,0,0,0,0,0,-0.083952182,-2.594184,-13.293595,-20.50602,-9.2586978,-0.44850942,0,0,0,0,0,0,0,-1.0041854,-7.6955208,-13.738191,-4.799094,0,0,0,0,0,0,0,0,0,-0.016274455,0,0,0,0,0,0,0,0,0,0,0,0
70,-27.820169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020985933,-0.81867268,-2.6959657,-3.5143958,-0.67684489,0,0,0,0,0,0,0,-0.083737982,-2.5875651,-13.259677,-20.4537,-9.2350746,-0.44736507,0,0,0,0,0,0,0,-1.0016232,-7.675886,-13.703138,-4.7868493,0,0,0,0,0,0,0,0,0,-0.016232931,0,0,0,0,0,0,0,0,0,0,0,0
71,-27.749006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020932251,-0.81657853,-2.6890694,-3.505406,-0.67511353,0,0,0,0,0,0,0,-0.083523781,-2.5809461,-13.225759,-20.40138,-9.2114514,-0.44622071,0,0,0,0,0,0,0,-0.99906109,-7.6562512,-13.668086,-4.7746047,0,0,0,0,0,0,0,0,0,-0.016191408,0,0,0,0,0,0,0,0,0,0,0,0
72,-27.677842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020878569,-0.81448438,-2.6821732,-3.4964162,-0.67338217,0,0,0,0,0,0,0,-0.083309581,-2.5743272,-13.191841,-20.34906,-9.1878283,-0.44507636,0,0,0,0,0,0,0,-0.99649895,-7.6366164,-13.633033,-4.76236,0,0,0,0,0,0,0,0,0,-0.016149884,0,0,0,0,0,0,0,0,0,0,0,0
73,-27.606679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020824888,-0.81239022,-2.6752769,-3.4874265,-0.67165081,0,0,0,0,0,0,0,-0.08309538,-2.5677082,-13.157923,-20.296739,-9.1642051,-0.44393201,0,0,0,0,0,0,0,-0.99393682,-7.6169816,-13.597981,-4.7501153,0,0,0,0,0,0,0,0,0,-0.01610836,0,0,0,0,0,0,0,0,0,0,0,0
74,-27.535515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020771206,-0.81029607,-2.6683807,-3.4784367,-0.66991945,0,0,0,0,0,0,0,-0.08288118,-2.5610893,-13.124005,-20.244419,-9.1405819,-0.44278765,0,0,0,0,0,0,0,-0.99137468,-7.5973468,-13.562929,-4.7378706,0,0,0,0,0,0,0,0,0,-0.016066837,0,0,0,0,0,0,0,0,0,0,0,0
75,-27.464351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020717524,-0.80820192,-2.6614844,-3.4694469,-0.6681881,0,0,0,0,0,0,0,-0.082666979,-2.5544703,-13.090087,-20.192099,-9.1169587,-0.4416433,0,0,0,0,0,0,0,-0.98881254,-7.577712,-13.527876,-4.7256259,0,0,0,0,0,0,0,0,0,-0.016025313,0,0,0,0,0,0,0,0,0,0,0,0
76,-27.393188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020663843,-0.80610777,-2.6545882,-3.4604571,-0.66645674,0,0,0,0,0,0,0,-0.082452778,-2.5478513,-13.056169,-20.139779,-9.0933355,-0.44049895,0,0,0,0,0,0,0,-0.9862504,-7.5580772,-13.492824,-4.7133812,0,0,0,0,0,0,0,0,0,-0.01598379,0,0,0,0,0,0,0,0,0,0,0,0
77,-27.322024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020610161,-0.80401361,-2.647692,-3.4514674,-0.66472538,0,0,0,0,0,0,0,-0.082238578,-2.5412324,-13.022251,-20.087458,-9.0697123,-0.43935459,0,0,0,0,0,0,0,-0.98368827,-7.5384424,-13.457771,-4.7011365,0,0,0,0,0,0,0,0,0,-0.015942266,0,0,0,0,0,0,0,0,0,0,0,0
78,-27.250861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020556479,-0.80191946,-2.6407957,-3.4424776,-0.66299402,0,0,0,0,0,0,0,-0.082024377,-2.5346134,-12.988333,-20.035138,-9.0460891,-0.43821024,0,0,0,0,0,0,0,-0.98112613,-7.5188075,-13.422719,-4.6888918,0,0,0,0,0,0,0,0,0,-0.015900742,0,0,0,0,0,0,0,0,0,0,0,0
79,-27.179697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020502797,-0.79982531,-2.6338995,-3.4334878,-0.66126266,0,0,0,0,0,0,0,-0.081810177,-2.5279945,-12.954414,-19.982818,-9.0224659,-0.43706589,0,0,0,0,0,0,0,-0.97856399,-7.4991727,-13.387666,-4.6766471,0,0,0,0,0,0,0,0,0,-0.015859219,0,0,0,0,0,0,0,0,0,0,0,0
80,-27.108533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020449116,-0.79773115,-2.6270032,-3.4244981,-0.6595313,0,0,0,0,0,0,0,-0.081595976,-2.5213755,-12.920496,-19.930497,-8.9988427,-0.43592153,0,0,0,0,0,0,0,-0.97600185,-7.4795379,-13.352614,-4.6644024,0,0,0,0,0,0,0,0,0,-0.015817695,0,0,0,0,0,0,0,0,0,0,0,0
81,-27.03737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020395434,-0.795637,-2.620107,-3.4155083,-0.65779994,0,0,0,0,0,0,0,-0.081381776,-2.5147566,-12.886578,-19.878177,-8.9752196,-0.43477718,0,0,0,0,0,0,0,-0.97343971,-7.4599031,-13.317562,-4.6521577,0,0,0,0,0,0,0,0,0,-0.015776172,0,0,0,0,0,0,0,0,0,0,0,0
