Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa)
52,-3.1301188,0,-0.079555677,-0.19925633,-0.2245071,-0.39016197,-0.31599872,-0.46540268,0,0,-0.10169439,-0.30471893,-0.91873374,-1.347443,-0.34335235,-0.28940724,0,0,-0.036447741,-0.25921682,-0.50509401,-0.64585614,-0.27082246,-0.27690538,0,0,0,0,-0.0077932792,-0.14156571,-0.065902441,-0.17486614,0,0,0,0,0,0,0,-0.0067213999,0,0,0,0,0,0,0,0
53,-2.7649352,0,-0.070274101,-0.17600956,-0.19831438,-0.34464268,-0.27913188,-0.41110524,0,0,-0.089829945,-0.26916808,-0.81154721,-1.1902399,-0.30329423,-0.25564277,0,0,-0.032195468,-0.2289746,-0.44616587,-0.57050561,-0.23922623,-0.24459948,0,0,0,0,-0.0068840555,-0.12504957,-0.058213757,-0.15446491,0,0,0,0,0,0,0,-0.0059372298,0,0,0,0,0,0,0,0
54,-2.3997515,0,-0.060992526,-0.15276279,-0.17212166,-0.29912339,-0.24226505,-0.35680779,0,0,-0.077965497,-0.23361724,-0.70436069,-1.0330369,-0.26323611,-0.2218783,0,0,-0.027943195,-0.19873237,-0.38723773,-0.49515507,-0.20763001,-0.21229357,0,0,0,0,-0.0059748317,-0.10853343,-0.050525072,-0.13406369,0,0,0,0,0,0,0,-0.0051530597,0,0,0,0,0,0,0,0
55,-2.0345678,0,-0.05171095,-0.12951602,-0.14592893,-0.2536041,-0.20539821,-0.30251034,0,0,-0.066101049,-0.19806639,-0.59717416,-0.87583386,-0.22317799,-0.18811383,0,0,-0.023690922,-0.16849015,-0.32830958,-0.41980454,-0.17603378,-0.17998766,0,0,0,0,-0.005065608,-0.092017286,-0.042836388,-0.11366246,0,0,0,0,0,0,0,-0.0043688897,0,0,0,0,0,0,0,0
56,-1.6693841,0,-0.042429374,-0.10626924,-0.11973621,-0.20808482,-0.16853138,-0.24821289,0,0,-0.054236601,-0.16251554,-0.48998763,-0.71863083,-0.18311987,-0.15434936,0,0,-0.019438649,-0.13824793,-0.26938144,-0.34445401,-0.14443756,-0.14768176,0,0,0,0,-0.0041563842,-0.075501143,-0.035147704,-0.093261238,0,0,0,0,0,0,0,-0.0035847196,0,0,0,0,0,0,0,0
57,-1.3042004,0,-0.033147799,-0.083022471,-0.093543494,-0.16256553,-0.13166454,-0.19391544,0,0,-0.042372153,-0.12696469,-0.38280111,-0.56142779,-0.14306175,-0.12058489,0,0,-0.015186375,-0.10800571,-0.2104533,-0.26910348,-0.11284133,-0.11537585,0,0,0,0,-0.0032471605,-0.058985001,-0.027459019,-0.072860012,0,0,0,0,0,0,0,-0.0028005495,0,0,0,0,0,0,0,0
58,-0.93901676,0,-0.023866223,-0.059775698,-0.067350774,-0.11704624,-0.094797708,-0.139618,0,0,-0.030507704,-0.091413841,-0.27561458,-0.40422476,-0.10300363,-0.086820425,0,0,-0.010934102,-0.077763482,-0.15152516,-0.19375294,-0.081245103,-0.083069944,0,0,0,0,-0.0023379367,-0.042468859,-0.019770335,-0.052458787,0,0,0,0,0,0,0,-0.0020163794,0,0,0,0,0,0,0,0
59,-0.57383308,0,-0.014584647,-0.036528925,-0.041158054,-0.071526948,-0.057930873,-0.085320549,0,0,-0.018643256,-0.055862992,-0.16842805,-0.24702172,-0.062945514,-0.053055956,0,0,-0.0066818292,-0.047521259,-0.092597013,-0.11840241,-0.049648877,-0.050764038,0,0,0,0,-0.001428713,-0.025952717,-0.01208165,-0.032057561,0,0,0,0,0,0,0,-0.0012322093,0,0,0,0,0,0,0,0
60,-0.2086494,0,-0.0053030717,-0.013282152,-0.014965333,-0.026007659,-0.021064038,-0.031023101,0,0,-0.006778808,-0.020312144,-0.061241524,-0.089818689,-0.022887394,-0.019291487,0,0,-0.0024295561,-0.017279036,-0.03366887,-0.043051879,-0.018052651,-0.018458131,0,0,0,0,-0.00051948924,-0.0094365751,-0.0043929658,-0.011656336,0,0,0,0,0,0,0,-0.00044803925,0,0,0,0,0,0,0,0
61,0.15653428,0,0.003978504,0.0099646204,0.011227387,0.01951163,0.015802796,0.023274347,0,0,0.0050856402,0.015238705,0.045945003,0.067384345,0.017170726,0.014472982,0,0,0.001822717,0.012963187,0.025259273,0.032298653,0.013543574,0.013847776,0,0,0,0,0.00038973451,0.0070795671,0.0032957186,0.0087448899,0,0,0,0,0,0,0,0.00033613084,0,0,0,0,0,0,0,0
62,0.52171796,0,0.01326008,0.033211393,0.037420107,0.06503092,0.052669631,0.077571795,0,0,0.016950088,0.050789554,0.15313153,0.22458738,0.057228845,0.048237451,0,0,0.0060749901,0.043205411,0.084187415,0.10764919,0.0451398,0.046153683,0,0,0,0,0.0012989583,0.023595709,0.010984403,0.029146115,0,0,0,0,0,0,0,0.0011203009,0,0,0,0,0,0,0,0
63,0.88690163,0,0.022541655,0.056458166,0.063612828,0.11055021,0.089536466,0.13186924,0,0,0.028814537,0.086340402,0.26031806,0.38179041,0.097286965,0.08200192,0,0,0.010327263,0.073447634,0.14311556,0.18299972,0.076736026,0.078459589,0,0,0,0,0.002208182,0.040111851,0.018673087,0.049547341,0,0,0,0,0,0,0,0.001904471,0,0,0,0,0,0,0,0
64,1.2520853,0,0.031823231,0.079704939,0.089805548,0.1560695,0.1264033,0.18616669,0,0,0.040678985,0.12189125,0.36750459,0.53899345,0.13734508,0.11576639,0,0,0.014579536,0.10368986,0.2020437,0.25835025,0.10833225,0.1107655,0,0,0,0,0.0031174057,0.056627993,0.026361772,0.069948567,0,0,0,0,0,0,0,0.0026886411,0,0,0,0,0,0,0,0
65,1.617269,0,0.041104807,0.10295171,0.11599827,0.20158879,0.16327014,0.24046414,0,0,0.052543433,0.1574421,0.47469111,0.69619648,0.1774032,0.14953086,0,0,0.018831809,0.13393208,0.26097184,0.33370078,0.13992848,0.1430714,0,0,0,0,0.0040266295,0.073144135,0.034050456,0.090349792,0,0,0,0,0,0,0,0.0034728112,0,0,0,0,0,0,0,0
66,1.9824527,0,0.050386382,0.12619848,0.14219099,0.24710808,0.20013697,0.29476159,0,0,0.064407881,0.19299295,0.58187764,0.85339952,0.21746132,0.18329533,0,0,0.023084082,0.1641743,0.31989999,0.40905132,0.1715247,0.17537731,0,0,0,0,0.0049358532,0.089660278,0.041739141,0.11075102,0,0,0,0,0,0,0,0.0042569813,0,0,0,0,0,0,0,0
67,2.3476364,0,0.059667958,0.14944526,0.16838371,0.29262737,0.2370038,0.34905903,0,0,0.076272329,0.2285438,0.68906417,1.0106026,0.25751944,0.2170598,0,0,0.027336356,0.19441653,0.37882813,0.48440185,0.20312093,0.20768322,0,0,0,0,0.005845077,0.10617642,0.049427825,0.13115224,0,0,0,0,0,0,0,0.0050411513,0,0,0,0,0,0,0,0
68,2.71282,0,0.068949534,0.17269203,0.19457643,0.33814665,0.27387064,0.40335648,0,0,0.088136778,0.26409465,0.79625069,1.1678056,0.29757756,0.25082427,0,0,0.031588629,0.22465875,0.43775627,0.55975238,0.23471716,0.23998912,0,0,0,0,0.0067543007,0.12269256,0.05711651,0.15155347,0,0,0,0,0,0,0,0.0058253214,0,0,0,0,0,0,0,0
69,3.0780037,0,0.078231109,0.1959388,0.22076915,0.38366594,0.31073747,0.45765393,0,0,0.10000123,0.29964549,0.90343722,1.3250086,0.33763568,0.28458873,0,0,0.035840902,0.25490097,0.49668441,0.63510291,0.26631338,0.27229503,0,0,0,0,0.0076635245,0.1392087,0.064805194,0.17195469,0,0,0,0,0,0,0,0.0066094915,0,0,0,0,0,0,0,0
70,3.4431874,0,0.087512685,0.21918558,0.24696187,0.42918523,0.34760431,0.51195138,0,0,0.11186567,0.33519634,1.0106237,1.4822117,0.3776938,0.3183532,0,0,0.040093175,0.2851432,0.55561256,0.71045345,0.29790961,0.30460094,0,0,0,0,0.0085727482,0.15572485,0.072493878,0.19235592,0,0,0,0,0,0,0,0.0073936616,0,0,0,0,0,0,0,0
71,3.8083711,0,0.096794261,0.24243235,0.27315459,0.47470452,0.38447114,0.56624883,0,0,0.12373012,0.37074719,1.1178103,1.6394147,0.41775192,0.35211767,0,0,0.044345448,0.31538542,0.6145407,0.78580398,0.32950583,0.33690684,0,0,0,0,0.009481972,0.17224099,0.080182563,0.21275715,0,0,0,0,0,0,0,0.0081778317,0,0,0,0,0,0,0,0
72,4.1735547,0,0.10607584,0.26567912,0.29934731,0.52022381,0.42133798,0.62054627,0,0,0.13559457,0.40629804,1.2249968,1.7966177,0.45781004,0.38588214,0,0,0.048597721,0.34562764,0.67346884,0.86115451,0.36110206,0.36921275,0,0,0,0,0.010391196,0.18875713,0.087871247,0.23315837,0,0,0,0,0,0,0,0.0089620018,0,0,0,0,0,0,0,0
73,4.5387384,0,0.11535741,0.28892589,0.32554003,0.5657431,0.45820481,0.67484372,0,0,0.14745902,0.44184889,1.3321833,1.9538208,0.49786816,0.41964661,0,0,0.052849994,0.37586987,0.73239698,0.93650504,0.39269829,0.40151866,0,0,0,0,0.011300419,0.20527327,0.095559932,0.2535596,0,0,0,0,0,0,0,0.0097461718,0,0,0,0,0,0,0,0
74,4.9039221,0,0.12463899,0.31217267,0.35173275,0.61126239,0.49507165,0.72914117,0,0,0.15932347,0.47739974,1.4393699,2.1110238,0.53792628,0.45341108,0,0,0.057102267,0.40611209,0.79132513,1.0118556,0.42429451,0.43382456,0,0,0,0,0.012209643,0.22178941,0.10324862,0.27396082,0,0,0,0,0,0,0,0.010530342,0,0,0,0,0,0,0,0
75,5.2691058,0,0.13392056,0.33541944,0.37792547,0.65678168,0.53193848,0.78343862,0,0,0.17118792,0.51295059,1.5465564,2.2682268,0.5779844,0.48717555,0,0,0.06135454,0.43635431,0.85025327,1.0872061,0.45589074,0.46613047,0,0,0,0,0.013118867,0.23830556,0.1109373,0.29436205,0,0,0,0,0,0,0,0.011314512,0,0,0,0,0,0,0,0
76,5.6342895,0,0.14320214,0.35866621,0.40411819,0.70230097,0.56880532,0.83773606,0,0,0.18305236,0.54850143,1.6537429,2.4254299,0.61804252,0.52094002,0,0,0.065606813,0.46659654,0.90918141,1.1625566,0.48748696,0.49843638,0,0,0,0,0.014028091,0.2548217,0.11862598,0.31476327,0,0,0,0,0,0,0,0.012098682,0,0,0,0,0,0,0,0
77,5.9994731,0,0.15248371,0.38191299,0.43031091,0.74782026,0.60567215,0.89203351,0,0,0.19491681,0.58405228,1.7609294,2.5826329,0.65810064,0.55470449,0,0,0.069859086,0.49683876,0.96810955,1.2379072,0.51908319,0.53074228,0,0,0,0,0.014937314,0.27133784,0.12631467,0.3351645,0,0,0,0,0,0,0,0.012882852,0,0,0,0,0,0,0,0
78,6.3646568,0,0.16176529,0.40515976,0.45650363,0.79333955,0.64253899,0.94633096,0,0,0.20678126,0.61960313,1.868116,2.7398359,0.69815876,0.58846896,0,0,0.07411136,0.52708098,1.0270377,1.3132577,0.55067942,0.56304819,0,0,0,0,0.015846538,0.28785398,0.13400335,0.35556572,0,0,0,0,0,0,0,0.013667022,0,0,0,0,0,0,0,0
79,6.7298405,0,0.17104687,0.42840653,0.48269635,0.83885884,0.67940582,1.0006284,0,0,0.21864571,0.65515398,1.9753025,2.897039,0.73821688,0.62223342,0,0,0.078363633,0.5573232,1.0859658,1.3886082,0.58227564,0.5953541,0,0,0,0,0.016755762,0.30437012,0.14169204,0.37596695,0,0,0,0,0,0,0,0.014451192,0,0,0,0,0,0,0,0
80,7.0950242,0,0.18032844,0.4516533,0.50888907,0.88437812,0.71627266,1.0549259,0,0,0.23051016,0.69070483,2.082489,3.054242,0.778275,0.65599789,0,0,0.082615906,0.58756543,1.144894,1.4639588,0.61387187,0.62766,0,0,0,0,0.017664986,0.32088627,0.14938072,0.39636818,0,0,0,0,0,0,0,0.015235362,0,0,0,0,0,0,0,0
81,7.4602079,0,0.18961002,0.47490008,0.53508179,0.92989741,0.75313949,1.1092233,0,0,0.2423746,0.72625568,2.1896755,3.211445,0.81833312,0.68976236,0,0,0.086868179,0.61780765,1.2038221,1.5393093,0.64546809,0.65996591,0,0,0,0,0.018574209,0.33740241,0.15706941,0.4167694,0,0,0,0,0,0,0,0.016019533,0,0,0,0,0,0,0,0
82,7.8253915,0,0.19889159,0.49814685,0.56127451,0.9754167,0.79000633,1.1635208,0,0,0.25423905,0.76180653,2.2968621,3.3686481,0.85839124,0.72352683,0,0,0.091120452,0.64804987,1.2627503,1.6146598,0.67706432,0.69227182,0,0,0,0,0.019483433,0.35391855,0.16475809,0.43717063,0,0,0,0,0,0,0,0.016803703,0,0,0,0,0,0,0,0
83,8.1905752,0,0.20817317,0.52139362,0.58746723,1.020936,0.82687316,1.2178182,0,0,0.2661035,0.79735737,2.4040486,3.5258511,0.89844936,0.7572913,0,0,0.095372725,0.6782921,1.3216784,1.6900104,0.70866054,0.72457772,0,0,0,0,0.020392657,0.37043469,0.17244678,0.45757185,0,0,0,0,0,0,0,0.017587873,0,0,0,0,0,0,0,0
84,8.5557589,0,0.21745474,0.5446404,0.61365995,1.0664553,0.86374,1.2721156,0,0,0.27796795,0.83290822,2.5112351,3.6830541,0.93850748,0.79105577,0,0,0.099624998,0.70853432,1.3806066,1.7653609,0.74025677,0.75688363,0,0,0,0,0.021301881,0.38695084,0.18013546,0.47797308,0,0,0,0,0,0,0,0.018372043,0,0,0,0,0,0,0,0
85,8.9209426,0,0.22673632,0.56788717,0.63985268,1.1119746,0.90060683,1.3264131,0,0,0.2898324,0.86845907,2.6184217,3.8402572,0.9785656,0.82482024,0,0,0.10387727,0.73877654,1.4395347,1.8407114,0.771853,0.78918954,0,0,0,0,0.022211104,0.40346698,0.18782414,0.4983743,0,0,0,0,0,0,0,0.019156213,0,0,0,0,0,0,0,0
86,9.2861263,0,0.2360179,0.59113394,0.6660454,1.1574939,0.93747366,1.3807105,0,0,0.30169685,0.90400992,2.7256082,3.9974602,1.0186237,0.85858471,0,0,0.10812954,0.76901877,1.4984628,1.916062,0.80344922,0.82149544,0,0,0,0,0.023120328,0.41998312,0.19551283,0.51877553,0,0,0,0,0,0,0,0.019940383,0,0,0,0,0,0,0,0
87,9.6513099,0,0.24529947,0.61438071,0.69223812,1.2030131,0.9743405,1.435008,0,0,0.31356129,0.93956077,2.8327947,4.1546632,1.0586818,0.89234918,0,0,0.11238182,0.79926099,1.557391,1.9914125,0.83504545,0.85380135,0,0,0,0,0.024029552,0.43649926,0.20320151,0.53917675,0,0,0,0,0,0,0,0.020724553,0,0,0,0,0,0,0,0
88,10.016494,0,0.25458105,0.63762749,0.71843084,1.2485324,1.0112073,1.4893054,0,0,0.32542574,0.97511162,2.9399812,4.3118663,1.09874,0.92611365,0,0,0.11663409,0.82950321,1.6163191,2.066763,0.86664167,0.88610726,0,0,0,0,0.024938776,0.4530154,0.2108902,0.55957798,0,0,0,0,0,0,0,0.021508723,0,0,0,0,0,0,0,0
89,10.381677,0,0.26386262,0.66087426,0.74462356,1.2940517,1.0480742,1.5436029,0,0,0.33729019,1.0106625,3.0471678,4.4690693,1.1387981,0.95987812,0,0,0.12088636,0.85974544,1.6752473,2.1421136,0.8982379,0.91841316,0,0,0,0,0.025847999,0.46953155,0.21857888,0.57997921,0,0,0,0,0,0,0,0.022292893,0,0,0,0,0,0,0,0
90,10.746861,0,0.2731442,0.68412103,0.77081628,1.339571,1.084941,1.5979003,0,0,0.34915464,1.0462133,3.1543543,4.6262723,1.1788562,0.99364258,0,0,0.12513864,0.88998766,1.7341754,2.2174641,0.92983413,0.95071907,0,0,0,0,0.026757223,0.48604769,0.22626757,0.60038043,0,0,0,0,0,0,0,0.023077063,0,0,0,0,0,0,0,0
91,11.112045,0,0.28242577,0.7073678,0.797009,1.3850903,1.1218078,1.6521978,0,0,0.36101909,1.0817642,3.2615408,4.7834754,1.2189143,1.0274071,0,0,0.12939091,0.92022988,1.7931036,2.2928146,0.96143035,0.98302498,0,0,0,0,0.027666447,0.50256383,0.23395625,0.62078166,0,0,0,0,0,0,0,0.023861233,0,0,0,0,0,0,0,0
92,11.477228,0,0.29170735,0.73061458,0.82320172,1.4306096,1.1586747,1.7064952,0,0,0.37288353,1.117315,3.3687273,4.9406784,1.2589724,1.0611715,0,0,0.13364318,0.95047211,1.8520317,2.3681652,0.99302658,1.0153309,0,0,0,0,0.028575671,0.51907997,0.24164494,0.64118288,0,0,0,0,0,0,0,0.024645403,0,0,0,0,0,0,0,0
93,11.842412,0,0.30098893,0.75386135,0.84939444,1.4761289,1.1955415,1.7607927,0,0,0.38474798,1.1528659,3.4759139,5.0978815,1.2990306,1.094936,0,0,0.13789546,0.98071433,1.9109598,2.4435157,1.0246228,1.0476368,0,0,0,0,0.029484894,0.53559611,0.24933362,0.66158411,0,0,0,0,0,0,0,0.025429574,0,0,0,0,0,0,0,0
94,12.207596,0,0.3102705,0.77710812,0.87558716,1.5216482,1.2324083,1.8150901,0,0,0.39661243,1.1884167,3.5831004,5.2550845,1.3390887,1.1287005,0,0,0.14214773,1.0109566,1.969888,2.5188662,1.056219,1.0799427,0,0,0,0,0.030394118,0.55211226,0.2570223,0.68198533,0,0,0,0,0,0,0,0.026213744,0,0,0,0,0,0,0,0
95,12.572779,0,0.31955208,0.8003549,0.90177988,1.5671675,1.2692752,1.8693876,0,0,0.40847688,1.2239676,3.6902869,5.4122875,1.3791468,1.1624649,0,0,0.1464,1.0411988,2.0288161,2.5942168,1.0878153,1.1122486,0,0,0,0,0.031303342,0.5686284,0.26471099,0.70238656,0,0,0,0,0,0,0,0.026997914,0,0,0,0,0,0,0,0
96,12.937963,0,0.32883365,0.82360167,0.9279726,1.6126868,1.306142,1.923685,0,0,0.42034133,1.2595184,3.7974735,5.5694906,1.4192049,1.1962294,0,0,0.15065228,1.071441,2.0877443,2.6695673,1.1194115,1.1445545,0,0,0,0,0.032212566,0.58514454,0.27239967,0.72278778,0,0,0,0,0,0,0,0.027782084,0,0,0,0,0,0,0,0
97,13.303147,0,0.33811523,0.84684844,0.95416532,1.658206,1.3430088,1.9779825,0,0,0.43220578,1.2950693,3.90466,5.7266936,1.459263,1.2299939,0,0,0.15490455,1.1016832,2.1466724,2.7449178,1.1510077,1.1768604,0,0,0,0,0.033121789,0.60166068,0.28008836,0.74318901,0,0,0,0,0,0,0,0.028566254,0,0,0,0,0,0,0,0
98,13.66833,0,0.3473968,0.87009521,0.98035804,1.7037253,1.3798757,2.0322799,0,0,0.44407022,1.3306201,4.0118465,5.8838966,1.4993212,1.2637583,0,0,0.15915682,1.1319254,2.2056006,2.8202684,1.1826039,1.2091663,0,0,0,0,0.034031013,0.61817682,0.28777704,0.76359024,0,0,0,0,0,0,0,0.029350424,0,0,0,0,0,0,0,0
99,14.033514,0,0.35667838,0.89334199,1.0065508,1.7492446,1.4167425,2.0865774,0,0,0.45593467,1.366171,4.119033,6.0410997,1.5393793,1.2975228,0,0,0.16340909,1.1621677,2.2645287,2.8956189,1.2142002,1.2414722,0,0,0,0,0.034940237,0.63469297,0.29546573,0.78399146,0,0,0,0,0,0,0,0.030134594,0,0,0,0,0,0,0,0
100,14.398698,0,0.36595996,0.91658876,1.0327435,1.7947639,1.4536094,2.1408748,0,0,0.46779912,1.4017218,4.2262196,6.1983027,1.5794374,1.3312873,0,0,0.16766137,1.1924099,2.3234568,2.9709694,1.2457964,1.2737781,0,0,0,0,0.035849461,0.65120911,0.30315441,0.80439269,0,0,0,0,0,0,0,0.030918764,0,0,0,0,0,0,0,0
101,14.763881,0,0.37524153,0.93983553,1.0589362,1.8402832,1.4904762,2.1951723,0,0,0.47966357,1.4372726,4.3334061,6.3555057,1.6194955,1.3650517,0,0,0.17191364,1.2226521,2.382385,3.04632,1.2773926,1.306084,0,0,0,0,0.036758684,0.66772525,0.3108431,0.82479391,0,0,0,0,0,0,0,0.031702934,0,0,0,0,0,0,0,0
102,15.129065,0,0.38452311,0.96308231,1.0851289,1.8858025,1.527343,2.2494697,0,0,0.49152802,1.4728235,4.4405926,6.5127088,1.6595536,1.3988162,0,0,0.17616591,1.2528943,2.4413131,3.1216705,1.3089888,1.33839,0,0,0,0,0.037667908,0.68424139,0.31853178,0.84519514,0,0,0,0,0,0,0,0.032487104,0,0,0,0,0,0,0,0
103,15.494249,0,0.39380468,0.98632908,1.1113216,1.9313218,1.5642099,2.3037672,0,0,0.50339246,1.5083743,4.5477791,6.6699118,1.6996118,1.4325807,0,0,0.18041819,1.2831366,2.5002413,3.197021,1.3405851,1.3706959,0,0,0,0,0.038577132,0.70075754,0.32622046,0.86559636,0,0,0,0,0,0,0,0.033271274,0,0,0,0,0,0,0,0
104,15.859432,0,0.40308626,1.0095759,1.1375144,1.9768411,1.6010767,2.3580646,0,0,0.51525691,1.5439252,4.6549657,6.8271148,1.7396699,1.4663452,0,0,0.18467046,1.3133788,2.5591694,3.2723715,1.3721813,1.4030018,0,0,0,0,0.039486356,0.71727368,0.33390915,0.88599759,0,0,0,0,0,0,0,0.034055444,0,0,0,0,0,0,0,0
105,16.224616,0,0.41236783,1.0328226,1.1637071,2.0223604,1.6379435,2.4123621,0,0,0.52712136,1.579476,4.7621522,6.9843179,1.779728,1.5001096,0,0,0.18892273,1.343621,2.6180975,3.3477221,1.4037775,1.4353077,0,0,0,0,0.040395579,0.73378982,0.34159783,0.90639881,0,0,0,0,0,0,0,0.034839615,0,0,0,0,0,0,0,0
106,16.5898,0,0.42164941,1.0560694,1.1898998,2.0678796,1.6748104,2.4666595,0,0,0.53898581,1.6150269,4.8693387,7.1415209,1.8197861,1.5338741,0,0,0.19317501,1.3738632,2.6770257,3.4230726,1.4353737,1.4676136,0,0,0,0,0.041304803,0.75030596,0.34928652,0.92680004,0,0,0,0,0,0,0,0.035623785,0,0,0,0,0,0,0,0
107,16.954984,0,0.43093099,1.0793162,1.2160925,2.1133989,1.7116772,2.5209569,0,0,0.55085026,1.6505777,4.9765253,7.2987239,1.8598442,1.5676386,0,0,0.19742728,1.4041055,2.7359538,3.4984231,1.46697,1.4999195,0,0,0,0,0.042214027,0.7668221,0.3569752,0.94720127,0,0,0,0,0,0,0,0.036407955,0,0,0,0,0,0,0,0
108,17.320167,0,0.44021256,1.1025629,1.2422852,2.1589182,1.748544,2.5752544,0,0,0.56271471,1.6861286,5.0837118,7.455927,1.8999024,1.601403,0,0,0.20167955,1.4343477,2.794882,3.5737737,1.4985662,1.5322254,0,0,0,0,0.043123251,0.78333825,0.36466389,0.96760249,0,0,0,0,0,0,0,0.037192125,0,0,0,0,0,0,0,0
109,17.685351,0,0.44949414,1.1258097,1.268478,2.2044375,1.7854109,2.6295518,0,0,0.57457915,1.7216794,5.1908983,7.61313,1.9399605,1.6351675,0,0,0.20593183,1.4645899,2.8538101,3.6491242,1.5301624,1.5645313,0,0,0,0,0.044032474,0.79985439,0.37235257,0.98800372,0,0,0,0,0,0,0,0.037976295,0,0,0,0,0,0,0,0
110,18.050535,0,0.45877571,1.1490565,1.2946707,2.2499568,1.8222777,2.6838493,0,0,0.5864436,1.7572303,5.2980848,7.770333,1.9800186,1.668932,0,0,0.2101841,1.4948321,2.9127383,3.7244747,1.5617586,1.5968372,0,0,0,0,0.044941698,0.81637053,0.38004126,1.0084049,0,0,0,0,0,0,0,0.038760465,0,0,0,0,0,0,0,0
111,18.415718,0,0.46805729,1.1723033,1.3208634,2.2954761,1.8591445,2.7381467,0,0,0.59830805,1.7927811,5.4052714,7.9275361,2.0200767,1.7026964,0,0,0.21443637,1.5250743,2.9716664,3.7998253,1.5933549,1.6291431,0,0,0,0,0.045850922,0.83288667,0.38772994,1.0288062,0,0,0,0,0,0,0,0.039544635,0,0,0,0,0,0,0,0
112,18.780902,0,0.47733886,1.19555,1.3470561,2.3409954,1.8960114,2.7924442,0,0,0.6101725,1.828332,5.5124579,8.0847391,2.0601348,1.7364609,0,0,0.21868864,1.5553166,3.0305945,3.8751758,1.6249511,1.661449,0,0,0,0,0.046760146,0.84940281,0.39541862,1.0492074,0,0,0,0,0,0,0,0.040328805,0,0,0,0,0,0,0,0
113,19.146086,0,0.48662044,1.2187968,1.3732488,2.3865147,1.9328782,2.8467416,0,0,0.62203695,1.8638828,5.6196444,8.2419421,2.100193,1.7702254,0,0,0.22294092,1.5855588,3.0895227,3.9505263,1.6565473,1.6937549,0,0,0,0,0.047669369,0.86591896,0.40310731,1.0696086,0,0,0,0,0,0,0,0.041112975,0,0,0,0,0,0,0,0
114,19.511269,0,0.49590202,1.2420436,1.3994416,2.432034,1.969745,2.9010391,0,0,0.6339014,1.8994337,5.7268309,8.3991452,2.1402511,1.8039898,0,0,0.22719319,1.615801,3.1484508,4.0258769,1.6881435,1.7260608,0,0,0,0,0.048578593,0.8824351,0.41079599,1.0900098,0,0,0,0,0,0,0,0.041897145,0,0,0,0,0,0,0,0
115,19.876453,0,0.50518359,1.2652904,1.4256343,2.4775532,2.0066119,2.9553365,0,0,0.64576584,1.9349845,5.8340175,8.5563482,2.1803092,1.8377543,0,0,0.23144546,1.6460432,3.207379,4.1012274,1.7197398,1.7583667,0,0,0,0,0.049487817,0.89895124,0.41848468,1.1104111,0,0,0,0,0,0,0,0.042681315,0,0,0,0,0,0,0,0
116,20.241637,0,0.51446517,1.2885371,1.451827,2.5230725,2.0434787,3.009634,0,0,0.65763029,1.9705354,5.941204,8.7135512,2.2203673,1.8715188,0,0,0.23569774,1.6762855,3.2663071,4.1765779,1.751336,1.7906726,0,0,0,0,0.050397041,0.91546738,0.42617336,1.1308123,0,0,0,0,0,0,0,0.043465485,0,0,0,0,0,0,0,0
117,20.60682,0,0.52374674,1.3117839,1.4780197,2.5685918,2.0803455,3.0639314,0,0,0.66949474,2.0060862,6.0483905,8.8707543,2.2604254,1.9052832,0,0,0.23995001,1.7065277,3.3252353,4.2519285,1.7829322,1.8229786,0,0,0,0,0.051306264,0.93198352,0.43386205,1.1512135,0,0,0,0,0,0,0,0.044249656,0,0,0,0,0,0,0,0
118,20.972004,0,0.53302832,1.3350307,1.5042124,2.6141111,2.1172124,3.1182289,0,0,0.68135919,2.0416371,6.1555771,9.0279573,2.3004836,1.9390477,0,0,0.24420228,1.7367699,3.3841634,4.327279,1.8145285,1.8552845,0,0,0,0,0.052215488,0.94849967,0.44155073,1.1716147,0,0,0,0,0,0,0,0.045033826,0,0,0,0,0,0,0,0
