Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa)
335,-4.360339,0,0,0,0,-0.87599192,-1.6861412,0,0,0,0,0
336,-4.326728,0,0,0,0,-0.86923945,-1.6731438,0,0,0,0,0
337,-4.2931169,0,0,0,0,-0.86248699,-1.6601464,0,0,0,0,0
338,-4.2595058,0,0,0,0,-0.85573452,-1.647149,0,0,0,0,0
339,-4.2258947,0,0,0,0,-0.84898206,-1.6341516,0,0,0,0,0
340,-4.1922836,0,0,0,0,-0.84222959,-1.6211543,0,0,0,0,0
341,-4.1586725,0,0,0,0,-0.83547713,-1.6081569,0,0,0,0,0
342,-4.1250615,0,0,0,0,-0.82872466,-1.5951595,0,0,0,0,0
343,-4.0914504,0,0,0,0,-0.8219722,-1.5821621,0,0,0,0,0
344,-4.0578393,0,0,0,0,-0.81521973,-1.5691647,0,0,0,0,0
345,-4.0242282,0,0,0,0,-0.80846727,-1.5561673,0,0,0,0,0
346,-3.9906171,0,0,0,0,-0.8017148,-1.5431699,0,0,0,0,0
347,-3.957006,0,0,0,0,-0.79496234,-1.5301725,0,0,0,0,0
348,-3.923395,0,0,0,0,-0.78820987,-1.5171751,0,0,0,0,0
349,-3.8897839,0,0,0,0,-0.78145741,-1.5041777,0,0,0,0,0
350,-3.8561728,0,0,0,0,-0.77470494,-1.4911803,0,0,0,0,0
351,-3.8225617,0,0,0,0,-0.76795248,-1.478183,0,0,0,0,0
352,-3.7889506,0,0,0,0,-0.76120001,-1.4651856,0,0,0,0,0
353,-3.7553396,0,0,0,0,-0.75444755,-1.4521882,0,0,0,0,0
354,-3.7217285,0,0,0,0,-0.74769508,-1.4391908,0,0,0,0,0
355,-3.6881174,0,0,0,0,-0.74094262,-1.4261934,0,0,0,0,0
356,-3.6545063,0,0,0,0,-0.73419015,-1.413196,0,0,0,0,0
357,-3.6208952,0,0,0,0,-0.72743769,-1.4001986,0,0,0,0,0
358,-3.5872841,0,0,0,0,-0.72068522,-1.3872012,0,0,0,0,0
359,-3.5536683,0,0,0,0,-0.71393181,-1.374202,0,0,0,0,0
360,-3.3746225,0,0,0,0,-0.67796151,-1.304965,0,0,0,0,0
361,-3.1955766,0,0,0,0,-0.6419912,-1.2357281,0,0,0,0,0
362,-3.0165307,0,0,0,0,-0.60602089,-1.1664911,0,0,0,0,0
363,-2.8374849,0,0,0,0,-0.57005059,-1.0972542,0,0,0,0,0
364,-2.658439,0,0,0,0,-0.53408028,-1.0280172,0,0,0,0,0
365,-2.4793932,0,0,0,0,-0.49810997,-0.95878025,0,0,0,0,0
366,-2.3003473,0,0,0,0,-0.46213967,-0.8895433,0,0,0,0,0
367,-2.1213014,0,0,0,0,-0.42616936,-0.82030634,0,0,0,0,0
368,-1.9422556,0,0,0,0,-0.39019906,-0.75106938,0,0,0,0,0
369,-1.7632097,0,0,0,0,-0.35422875,-0.68183242,0,0,0,0,0
370,-1.5841638,0,0,0,0,-0.31825844,-0.61259546,0,0,0,0,0
371,-1.405118,0,0,0,0,-0.28228814,-0.54335851,0,0,0,0,0
372,-1.2260721,0,0,0,0,-0.24631783,-0.47412155,0,0,0,0,0
373,-1.0470262,0,0,0,0,-0.21034753,-0.40488459,0,0,0,0,0
374,-0.86798038,0,0,0,0,-0.17437722,-0.33564763,0,0,0,0,0
375,-0.68893451,0,0,0,0,-0.13840691,-0.26641068,0,0,0,0,0
376,-0.50988865,0,0,0,0,-0.10243661,-0.19717372,0,0,0,0,0
377,-0.33084278,0,0,0,0,-0.0664663,-0.12793676,0,0,0,0,0
378,-0.15179692,0,0,0,0,-0.030495994,-0.058699802,0,0,0,0,0
379,0.027248946,0,0,0,0,0.005474312,0.010537155,0,0,0,0,0
380,0.20629481,0,0,0,0,0.041444618,0.079774113,0,0,0,0,0
381,0.38534067,0,0,0,0,0.077414924,0.14901107,0,0,0,0,0
382,0.56438654,0,0,0,0,0.11338523,0.21824803,0,0,0,0,0
383,0.7434324,0,0,0,0,0.14935554,0.28748499,0,0,0,0,0
384,0.92247827,0,0,0,0,0.18532584,0.35672194,0,0,0,0,0
385,1.1015241,0,0,0,0,0.22129615,0.4259589,0,0,0,0,0
386,1.28057,0,0,0,0,0.25726646,0.49519586,0,0,0,0,0
387,1.4596159,0,0,0,0,0.29323676,0.56443282,0,0,0,0,0
388,1.6386617,0,0,0,0,0.32920707,0.63366978,0,0,0,0,0
389,1.8177076,0,0,0,0,0.36517737,0.70290673,0,0,0,0,0
390,1.9967535,0,0,0,0,0.40114768,0.77214369,0,0,0,0,0
391,2.1757993,0,0,0,0,0.43711799,0.84138065,0,0,0,0,0
392,2.3548452,0,0,0,0,0.47308829,0.91061761,0,0,0,0,0
393,2.533891,0,0,0,0,0.5090586,0.97985456,0,0,0,0,0
394,2.7129369,0,0,0,0,0.5450289,1.0490915,0,0,0,0,0
395,2.8919828,0,0,0,0,0.58099921,1.1183285,0,0,0,0,0
396,3.0710286,0,0,0,0,0.61696952,1.1875654,0,0,0,0,0
397,3.2500745,0,0,0,0,0.65293982,1.2568024,0,0,0,0,0
398,3.4291204,0,0,0,0,0.68891013,1.3260394,0,0,0,0,0
399,3.6081662,0,0,0,0,0.72488044,1.3952763,0,0,0,0,0
400,3.7872121,0,0,0,0,0.76085074,1.4645133,0,0,0,0,0
401,3.966258,0,0,0,0,0.79682105,1.5337502,0,0,0,0,0
402,4.1453038,0,0,0,0,0.83279135,1.6029872,0,0,0,0,0
403,4.3243497,0,0,0,0,0.86876166,1.6722241,0,0,0,0,0
404,4.5033956,0,0,0,0,0.90473197,1.7414611,0,0,0,0,0
405,4.6824414,0,0,0,0,0.94070227,1.8106981,0,0,0,0,0
406,4.8614873,0,0,0,0,0.97667258,1.879935,0,0,0,0,0
407,5.0405331,0,0,0,0,1.0126429,1.949172,0,0,0,0,0
408,5.219579,0,0,0,0,1.0486132,2.0184089,0,0,0,0,0
409,5.3986249,0,0,0,0,1.0845835,2.0876459,0,0,0,0,0
410,5.5776707,0,0,0,0,1.1205538,2.1568828,0,0,0,0,0
411,5.7567166,0,0,0,0,1.1565241,2.2261198,0,0,0,0,0
412,5.9357625,0,0,0,0,1.1924944,2.2953568,0,0,0,0,0
413,6.1148083,0,0,0,0,1.2284647,2.3645937,0,0,0,0,0
414,6.2938542,0,0,0,0,1.264435,2.4338307,0,0,0,0,0
415,6.4729001,0,0,0,0,1.3004053,2.5030676,0,0,0,0,0
416,6.6519459,0,0,0,0,1.3363756,2.5723046,0,0,0,0,0
417,6.8309918,0,0,0,0,1.3723459,2.6415416,0,0,0,0,0
418,7.0100377,0,0,0,0,1.4083163,2.7107785,0,0,0,0,0
419,7.1890835,0,0,0,0,1.4442866,2.7800155,0,0,0,0,0
420,7.3681294,0,0,0,0,1.4802569,2.8492524,0,0,0,0,0
421,7.5471752,0,0,0,0,1.5162272,2.9184894,0,0,0,0,0
422,7.7262211,0,0,0,0,1.5521975,2.9877263,0,0,0,0,0
423,7.905267,0,0,0,0,1.5881678,3.0569633,0,0,0,0,0
424,8.0843128,0,0,0,0,1.6241381,3.1262003,0,0,0,0,0
425,8.2633587,0,0,0,0,1.6601084,3.1954372,0,0,0,0,0
426,8.4424046,0,0,0,0,1.6960787,3.2646742,0,0,0,0,0
427,8.6214504,0,0,0,0,1.732049,3.3339111,0,0,0,0,0
428,8.8004963,0,0,0,0,1.7680193,3.4031481,0,0,0,0,0
429,8.9795422,0,0,0,0,1.8039896,3.472385,0,0,0,0,0
430,9.158588,0,0,0,0,1.8399599,3.541622,0,0,0,0,0
431,9.3376339,0,0,0,0,1.8759302,3.610859,0,0,0,0,0
432,9.5166798,0,0,0,0,1.9119005,3.6800959,0,0,0,0,0
433,9.6957256,0,0,0,0,1.9478708,3.7493329,0,0,0,0,0
434,9.8747715,0,0,0,0,1.9838412,3.8185698,0,0,0,0,0
435,10.053817,0,0,0,0,2.0198115,3.8878068,0,0,0,0,0
436,10.232863,0,0,0,0,2.0557818,3.9570437,0,0,0,0,0
437,10.411909,0,0,0,0,2.0917521,4.0262807,0,0,0,0,0
438,10.590955,0,0,0,0,2.1277224,4.0955177,0,0,0,0,0
439,10.770001,0,0,0,0,2.1636927,4.1647546,0,0,0,0,0
440,10.949047,0,0,0,0,2.199663,4.2339916,0,0,0,0,0
441,11.128093,0,0,0,0,2.2356333,4.3032285,0,0,0,0,0
442,11.307138,0,0,0,0,2.2716036,4.3724655,0,0,0,0,0
443,11.486184,0,0,0,0,2.3075739,4.4417025,0,0,0,0,0
444,11.66523,0,0,0,0,2.3435442,4.5109394,0,0,0,0,0
445,11.844276,0,0,0,0,2.3795145,4.5801764,0,0,0,0,0
446,12.023322,0,0,0,0,2.4154848,4.6494133,0,0,0,0,0
447,12.202368,0,0,0,0,2.4514551,4.7186503,0,0,0,0,0
448,12.381414,0,0,0,0,2.4874254,4.7878872,0,0,0,0,0
449,12.560459,0,0,0,0,2.5233957,4.8571242,0,0,0,0,0
450,12.739505,0,0,0,0,2.5593661,4.9263612,0,0,0,0,0
451,12.918551,0,0,0,0,2.5953364,4.9955981,0,0,0,0,0
452,13.097597,0,0,0,0,2.6313067,5.0648351,0,0,0,0,0
453,13.276643,0,0,0,0,2.667277,5.134072,0,0,0,0,0
454,13.455689,0,0,0,0,2.7032473,5.203309,0,0,0,0,0
455,13.634735,0,0,0,0,2.7392176,5.2725459,0,0,0,0,0
456,13.81378,0,0,0,0,2.7751879,5.3417829,0,0,0,0,0
457,13.992826,0,0,0,0,2.8111582,5.4110199,0,0,0,0,0
458,14.171872,0,0,0,0,2.8471285,5.4802568,0,0,0,0,0
459,14.350918,0,0,0,0,2.8830988,5.5494938,0,0,0,0,0
460,14.529964,0,0,0,0,2.9190691,5.6187307,0,0,0,0,0
461,14.70901,0,0,0,0,2.9550394,5.6879677,0,0,0,0,0
462,14.888056,0,0,0,0,2.9910097,5.7572047,0,0,0,0,0
463,15.067102,0,0,0,0,3.02698,5.8264416,0,0,0,0,0
464,15.246147,0,0,0,0,3.0629503,5.8956786,0,0,0,0,0
465,15.425193,0,0,0,0,3.0989206,5.9649155,0,0,0,0,0
466,15.604239,0,0,0,0,3.134891,6.0341525,0,0,0,0,0
467,15.783285,0,0,0,0,3.1708613,6.1033894,0,0,0,0,0
468,15.962331,0,0,0,0,3.2068316,6.1726264,0,0,0,0,0
469,16.141377,0,0,0,0,3.2428019,6.2418634,0,0,0,0,0
470,16.540787,0,0,0,0,3.3230434,6.3963151,0,0,0,0,0
471,16.940219,0,0,0,0,3.4032893,6.5507755,0,0,0,0,0
472,17.339652,0,0,0,0,3.4835353,6.7052359,0,0,0,0,0
473,17.739085,0,0,0,0,3.5637813,6.8596963,0,0,0,0,0
474,18.138517,0,0,0,0,3.6440273,7.0141566,0,0,0,0,0
475,18.53795,0,0,0,0,3.7242732,7.168617,0,0,0,0,0
476,18.937382,0,0,0,0,3.8045192,7.3230774,0,0,0,0,0
477,19.336815,0,0,0,0,3.8847652,7.4775378,0,0,0,0,0
478,19.736247,0,0,0,0,3.9650112,7.6319982,0,0,0,0,0
479,20.13568,0,0,0,0,4.0452571,7.7864585,0,0,0,0,0
480,20.535112,0,0,0,0,4.1255031,7.9409189,0,0,0,0,0
481,20.934545,0,0,0,0,4.2057491,8.0953793,0,0,0,0,0
482,21.333977,0,0,0,0,4.2859951,8.2498397,0,0,0,0,0
483,21.73341,0,0,0,0,4.366241,8.4043001,0,0,0,0,0
484,22.132842,0,0,0,0,4.446487,8.5587604,0,0,0,0,0
485,22.532275,0,0,0,0,4.526733,8.7132208,0,0,0,0,0
486,22.931707,0,0,0,0,4.606979,8.8676812,0,0,0,0,0
487,23.33114,0,0,0,0,4.6872249,9.0221416,0,0,0,0,0
488,23.730572,0,0,0,0,4.7674709,9.176602,0,0,0,0,0
489,24.130005,0,0,0,0,4.8477169,9.3310623,0,0,0,0,0
490,24.529437,0,0,0,0,4.9279629,9.4855227,0,0,0,0,0
491,24.92887,0,0,0,0,5.0082088,9.6399831,0,0,0,0,0
492,25.328302,0,0,0,0,5.0884548,9.7944435,0,0,0,0,0
493,25.727735,0,0,0,0,5.1687008,9.9489038,0,0,0,0,0
494,26.127167,0,0,0,0,5.2489468,10.103364,0,0,0,0,0
495,26.5266,0,0,0,0,5.3291927,10.257825,0,0,0,0,0
496,26.926032,0,0,0,0,5.4094387,10.412285,0,0,0,0,0
497,27.325465,0,0,0,0,5.4896847,10.566745,0,0,0,0,0
498,27.724897,0,0,0,0,5.5699307,10.721206,0,0,0,0,0
499,28.12433,0,0,0,0,5.6501766,10.875666,0,0,0,0,0
500,28.523762,0,0,0,0,5.7304226,11.030127,0,0,0,0,0
501,28.923195,0,0,0,0,5.8106686,11.184587,0,0,0,0,0
502,29.322627,0,0,0,0,5.8909146,11.339047,0,0,0,0,0
503,29.72206,0,0,0,0,5.9711605,11.493508,0,0,0,0,0
504,30.121492,0,0,0,0,6.0514065,11.647968,0,0,0,0,0
505,30.520925,0,0,0,0,6.1316525,11.802428,0,0,0,0,0
506,30.920357,0,0,0,0,6.2118984,11.956889,0,0,0,0,0
507,31.31979,0,0,0,0,6.2921444,12.111349,0,0,0,0,0
508,31.719223,0,0,0,0,6.3723904,12.26581,0,0,0,0,0
509,32.118655,0,0,0,0,6.4526364,12.42027,0,0,0,0,0
510,32.518088,0,0,0,0,6.5328823,12.57473,0,0,0,0,0
511,32.91752,0,0,0,0,6.6131283,12.729191,0,0,0,0,0
512,33.316953,0,0,0,0,6.6933743,12.883651,0,0,0,0,0
513,33.716385,0,0,0,0,6.7736203,13.038111,0,0,0,0,0
514,34.115818,0,0,0,0,6.8538662,13.192572,0,0,0,0,0
515,34.51525,0,0,0,0,6.9341122,13.347032,0,0,0,0,0
516,34.914683,0,0,0,0,7.0143582,13.501493,0,0,0,0,0
517,35.314115,0,0,0,0,7.0946042,13.655953,0,0,0,0,0
518,35.713548,0,0,0,0,7.1748501,13.810413,0,0,0,0,0
519,36.11298,0,0,0,0,7.2550961,13.964874,0,0,0,0,0
520,36.512413,0,0,0,0,7.3353421,14.119334,0,0,0,0,0
521,36.911845,0,0,0,0,7.4155881,14.273794,0,0,0,0,0
522,37.311278,0,0,0,0,7.495834,14.428255,0,0,0,0,0
523,37.71071,0,0,0,0,7.57608,14.582715,0,0,0,0,0
524,38.110143,0,0,0,0,7.656326,14.737176,0,0,0,0,0
525,38.509575,0,0,0,0,7.736572,14.891636,0,0,0,0,0
526,38.909008,0,0,0,0,7.8168179,15.046096,0,0,0,0,0
527,39.30844,0,0,0,0,7.8970639,15.200557,0,0,0,0,0
528,39.707873,0,0,0,0,7.9773099,15.355017,0,0,0,0,0
529,40.107305,0,0,0,0,8.0575559,15.509478,0,0,0,0,0
530,40.506738,0,0,0,0,8.1378018,15.663938,0,0,0,0,0
531,40.90617,0,0,0,0,8.2180478,15.818398,0,0,0,0,0
532,41.305603,0,0,0,0,8.2982938,15.972859,0,0,0,0,0
533,41.705035,0,0,0,0,8.3785398,16.127319,0,0,0,0,0
534,42.104468,0,0,0,0,8.4587857,16.281779,0,0,0,0,0
535,42.5039,0,0,0,0,8.5390317,16.43624,0,0,0,0,0
536,42.903333,0,0,0,0,8.6192777,16.5907,0,0,0,0,0
537,43.302765,0,0,0,0,8.6995237,16.745161,0,0,0,0,0
538,43.702198,0,0,0,0,8.7797696,16.899621,0,0,0,0,0
539,44.10163,0,0,0,0,8.8600156,17.054081,0,0,0,0,0
540,44.501063,0,0,0,0,8.9402616,17.208542,0,0,0,0,0
541,44.900496,0,0,0,0,9.0205076,17.363002,0,0,0,0,0
542,45.299928,0,0,0,0,9.1007535,17.517462,0,0,0,0,0
543,45.699361,0,0,0,0,9.1809995,17.671923,0,0,0,0,0
544,46.098793,0,0,0,0,9.2612455,17.826383,0,0,0,0,0
545,46.498226,0,0,0,0,9.3414915,17.980844,0,0,0,0,0
546,46.897658,0,0,0,0,9.4217374,18.135304,0,0,0,0,0
547,47.297091,0,0,0,0,9.5019834,18.289764,0,0,0,0,0
548,47.696523,0,0,0,0,9.5822294,18.444225,0,0,0,0,0
549,48.095956,0,0,0,0,9.6624753,18.598685,0,0,0,0,0
550,48.495388,0,0,0,0,9.7427213,18.753145,0,0,0,0,0
551,48.894821,0,0,0,0,9.8229673,18.907606,0,0,0,0,0
552,49.294253,0,0,0,0,9.9032133,19.062066,0,0,0,0,0
553,49.693686,0,0,0,0,9.9834592,19.216527,0,0,0,0,0
554,50.093118,0,0,0,0,10.063705,19.370987,0,0,0,0,0
555,50.492551,0,0,0,0,10.143951,19.525447,0,0,0,0,0
556,50.891983,0,0,0,0,10.224197,19.679908,0,0,0,0,0
557,51.291416,0,0,0,0,10.304443,19.834368,0,0,0,0,0
558,51.690848,0,0,0,0,10.384689,19.988829,0,0,0,0,0
559,52.090281,0,0,0,0,10.464935,20.143289,0,0,0,0,0
560,52.489713,0,0,0,0,10.545181,20.297749,0,0,0,0,0
561,52.889146,0,0,0,0,10.625427,20.45221,0,0,0,0,0
562,53.288578,0,0,0,0,10.705673,20.60667,0,0,0,0,0
563,53.688011,0,0,0,0,10.785919,20.76113,0,0,0,0,0
564,54.087443,0,0,0,0,10.866165,20.915591,0,0,0,0,0
565,54.486876,0,0,0,0,10.946411,21.070051,0,0,0,0,0
566,54.886308,0,0,0,0,11.026657,21.224512,0,0,0,0,0
567,55.285741,0,0,0,0,11.106903,21.378972,0,0,0,0,0
568,55.685173,0,0,0,0,11.187149,21.533432,0,0,0,0,0
569,56.084606,0,0,0,0,11.267395,21.687893,0,0,0,0,0
570,56.484038,0,0,0,0,11.347641,21.842353,0,0,0,0,0
571,56.883471,0,0,0,0,11.427887,21.996813,0,0,0,0,0
572,57.282903,0,0,0,0,11.508133,22.151274,0,0,0,0,0
573,57.682336,0,0,0,0,11.588379,22.305734,0,0,0,0,0
574,58.081768,0,0,0,0,11.668625,22.460195,0,0,0,0,0
575,58.481201,0,0,0,0,11.748871,22.614655,0,0,0,0,0
576,58.880634,0,0,0,0,11.829117,22.769115,0,0,0,0,0
577,59.280066,0,0,0,0,11.909363,22.923576,0,0,0,0,0
578,59.679499,0,0,0,0,11.989609,23.078036,0,0,0,0,0
579,60.280425,0,0,0,0,12.110335,23.310414,0,0,0,0,0
580,60.881366,0,0,0,0,12.231064,23.542798,0,0,0,0,0
581,61.482307,0,0,0,0,12.351793,23.775181,0,0,0,0,0
582,62.083247,0,0,0,0,12.472522,24.007565,0,0,0,0,0
583,62.684188,0,0,0,0,12.593251,24.239948,0,0,0,0,0
584,63.285129,0,0,0,0,12.71398,24.472332,0,0,0,0,0
585,63.886069,0,0,0,0,12.834709,24.704715,0,0,0,0,0
586,64.48701,0,0,0,0,12.955437,24.937099,0,0,0,0,0
587,65.087951,0,0,0,0,13.076166,25.169482,0,0,0,0,0
588,65.688891,0,0,0,0,13.196895,25.401866,0,0,0,0,0
589,66.289832,0,0,0,0,13.317624,25.634249,0,0,0,0,0
590,66.890773,0,0,0,0,13.438353,25.866633,0,0,0,0,0
591,67.491713,0,0,0,0,13.559082,26.099016,0,0,0,0,0
592,68.092654,0,0,0,0,13.679811,26.3314,0,0,0,0,0
593,68.693595,0,0,0,0,13.80054,26.563783,0,0,0,0,0
594,69.294535,0,0,0,0,13.921269,26.796167,0,0,0,0,0
595,69.895476,0,0,0,0,14.041998,27.02855,0,0,0,0,0
596,70.496417,0,0,0,0,14.162727,27.260934,0,0,0,0,0
597,71.097357,0,0,0,0,14.283456,27.493317,0,0,0,0,0
598,71.698298,0,0,0,0,14.404185,27.725701,0,0,0,0,0
599,72.299239,0,0,0,0,14.524914,27.958084,0,0,0,0,0
600,72.900179,0,0,0,0,14.645643,28.190468,0,0,0,0,0
601,73.50112,0,0,0,0,14.766372,28.422851,0,0,0,0,0
602,74.102061,0,0,0,0,14.887101,28.655235,0,0,0,0,0
603,74.703001,0,0,0,0,15.00783,28.887618,0,0,0,0,0
604,75.303942,0,0,0,0,15.128559,29.120002,0,0,0,0,0
605,75.904883,0,0,0,0,15.249288,29.352385,0,0,0,0,0
606,76.505823,0,0,0,0,15.370017,29.584769,0,0,0,0,0
607,77.106764,0,0,0,0,15.490745,29.817152,0,0,0,0,0
608,77.707705,0,0,0,0,15.611474,30.049536,0,0,0,0,0
609,78.308645,0,0,0,0,15.732203,30.281919,0,0,0,0,0
610,78.909586,0,0,0,0,15.852932,30.514303,0,0,0,0,0
611,79.510527,0,0,0,0,15.973661,30.746686,0,0,0,0,0
612,80.111467,0,0,0,0,16.09439,30.97907,0,0,0,0,0
613,80.712408,0,0,0,0,16.215119,31.211453,0,0,0,0,0
614,81.313349,0,0,0,0,16.335848,31.443837,0,0,0,0,0
615,81.914289,0,0,0,0,16.456577,31.67622,0,0,0,0,0
616,82.51523,0,0,0,0,16.577306,31.908604,0,0,0,0,0
617,83.116171,0,0,0,0,16.698035,32.140987,0,0,0,0,0
618,83.717111,0,0,0,0,16.818764,32.373371,0,0,0,0,0
619,84.318052,0,0,0,0,16.939493,32.605754,0,0,0,0,0
620,84.918993,0,0,0,0,17.060222,32.838138,0,0,0,0,0
621,85.519933,0,0,0,0,17.180951,33.070521,0,0,0,0,0
622,86.120874,0,0,0,0,17.30168,33.302905,0,0,0,0,0
623,86.721815,0,0,0,0,17.422409,33.535288,0,0,0,0,0
624,87.322755,0,0,0,0,17.543138,33.767671,0,0,0,0,0
625,87.923696,0,0,0,0,17.663867,34.000055,0,0,0,0,0
626,88.524637,0,0,0,0,17.784596,34.232438,0,0,0,0,0
627,89.125577,0,0,0,0,17.905325,34.464822,0,0,0,0,0
628,89.726518,0,0,0,0,18.026053,34.697205,0,0,0,0,0
629,90.327459,0,0,0,0,18.146782,34.929589,0,0,0,0,0
630,90.928399,0,0,0,0,18.267511,35.161972,0,0,0,0,0
631,91.52934,0,0,0,0,18.38824,35.394356,0,0,0,0,0
632,92.130281,0,0,0,0,18.508969,35.626739,0,0,0,0,0
633,92.731221,0,0,0,0,18.629698,35.859123,0,0,0,0,0
634,93.332162,0,0,0,0,18.750427,36.091506,0,0,0,0,0
635,93.933103,0,0,0,0,18.871156,36.32389,0,0,0,0,0
636,94.534043,0,0,0,0,18.991885,36.556273,0,0,0,0,0
637,95.134984,0,0,0,0,19.112614,36.788657,0,0,0,0,0
638,95.735925,0,0,0,0,19.233343,37.02104,0,0,0,0,0
639,96.336865,0,0,0,0,19.354072,37.253424,0,0,0,0,0
640,96.937806,0,0,0,0,19.474801,37.485807,0,0,0,0,0
641,97.538747,0,0,0,0,19.59553,37.718191,0,0,0,0,0
642,98.139687,0,0,0,0,19.716259,37.950574,0,0,0,0,0
643,98.740628,0,0,0,0,19.836988,38.182958,0,0,0,0,0
644,99.341569,0,0,0,0,19.957717,38.415341,0,0,0,0,0
645,99.942509,0,0,0,0,20.078446,38.647725,0,0,0,0,0
646,100.54345,0,0,0,0,20.199175,38.880108,0,0,0,0,0
647,101.14439,0,0,0,0,20.319904,39.112492,0,0,0,0,0
648,101.74533,0,0,0,0,20.440633,39.344875,0,0,0,0,0
649,102.34627,0,0,0,0,20.561362,39.577259,0,0,0,0,0
650,102.94721,0,0,0,0,20.68209,39.809642,0,0,0,0,0
651,103.54815,0,0,0,0,20.802819,40.042026,0,0,0,0,0
652,104.14909,0,0,0,0,20.923548,40.274409,0,0,0,0,0
653,104.75003,0,0,0,0,21.044277,40.506793,0,0,0,0,0
654,105.35098,0,0,0,0,21.165006,40.739176,0,0,0,0,0
655,105.95192,0,0,0,0,21.285735,40.97156,0,0,0,0,0
656,106.55286,0,0,0,0,21.406464,41.203943,0,0,0,0,0
657,107.1538,0,0,0,0,21.527193,41.436327,0,0,0,0,0
658,107.75474,0,0,0,0,21.647922,41.66871,0,0,0,0,0
659,108.35568,0,0,0,0,21.768651,41.901094,0,0,0,0,0
660,108.95662,0,0,0,0,21.88938,42.133477,0,0,0,0,0
661,109.55756,0,0,0,0,22.010109,42.365861,0,0,0,0,0
662,110.1585,0,0,0,0,22.130838,42.598244,0,0,0,0,0
663,110.75944,0,0,0,0,22.251567,42.830628,0,0,0,0,0
664,111.36038,0,0,0,0,22.372296,43.063011,0,0,0,0,0
665,111.96132,0,0,0,0,22.493025,43.295395,0,0,0,0,0
666,112.56226,0,0,0,0,22.613754,43.527778,0,0,0,0,0
667,113.1632,0,0,0,0,22.734483,43.760162,0,0,0,0,0
668,113.76414,0,0,0,0,22.855212,43.992545,0,0,0,0,0
669,114.36509,0,0,0,0,22.975941,44.224929,0,0,0,0,0
670,114.96603,0,0,0,0,23.09667,44.457312,0,0,0,0,0
671,115.56697,0,0,0,0,23.217398,44.689696,0,0,0,0,0
672,116.16791,0,0,0,0,23.338127,44.922079,0,0,0,0,0
673,116.76885,0,0,0,0,23.458856,45.154463,0,0,0,0,0
674,117.36979,0,0,0,0,23.579585,45.386846,0,0,0,0,0
675,117.97073,0,0,0,0,23.700314,45.61923,0,0,0,0,0
676,118.57167,0,0,0,0,23.821043,45.851613,0,0,0,0,0
677,119.17261,0,0,0,0,23.941772,46.083997,0,0,0,0,0
678,119.77355,0,0,0,0,24.062501,46.31638,0,0,0,0,0
679,120.37449,0,0,0,0,24.18323,46.548764,0,0,0,0,0
680,120.97543,0,0,0,0,24.303959,46.781147,0,0,0,0,0
681,121.57637,0,0,0,0,24.424688,47.013531,0,0,0,0,0
682,122.17731,0,0,0,0,24.545417,47.245914,0,0,0,0,0
683,122.77825,0,0,0,0,24.666146,47.478298,0,0,0,0,0
684,123.3792,0,0,0,0,24.786875,47.710681,0,0,0,0,0
685,123.98014,0,0,0,0,24.907604,47.943065,0,0,0,0,0
686,124.58108,0,0,0,0,25.028333,48.175448,0,0,0,0,0
687,125.18202,0,0,0,0,25.149062,48.407832,0,0,0,0,0
688,125.8164,0,0,0,0,25.276509,48.653148,0,0,0,0,0
689,126.45079,0,0,0,0,25.403957,48.898464,0,0,0,0,0
690,127.08517,0,0,0,0,25.531405,49.143781,0,0,0,0,0
691,127.71956,0,0,0,0,25.658853,49.389097,0,0,0,0,0
692,128.35394,0,0,0,0,25.786301,49.634414,0,0,0,0,0
693,128.98833,0,0,0,0,25.913749,49.87973,0,0,0,0,0
694,129.62271,0,0,0,0,26.041197,50.125047,0,0,0,0,0
695,130.2571,0,0,0,0,26.168645,50.370363,0,0,0,0,0
696,130.89148,0,0,0,0,26.296093,50.61568,0,0,0,0,0
697,131.52587,0,0,0,0,26.423541,50.860996,0,0,0,0,0
698,132.16025,0,0,0,0,26.550989,51.106312,0,0,0,0,0
699,132.79464,0,0,0,0,26.678437,51.351629,0,0,0,0,0
700,133.42902,0,0,0,0,26.805885,51.596945,0,0,0,0,0
701,134.06341,0,0,0,0,26.933333,51.842262,0,0,0,0,0
702,134.69779,0,0,0,0,27.060781,52.087578,0,0,0,0,0
703,135.33218,0,0,0,0,27.188229,52.332895,0,0,0,0,0
704,135.96656,0,0,0,0,27.315677,52.578211,0,0,0,0,0
705,136.60095,0,0,0,0,27.443125,52.823528,0,0,0,0,0
706,137.23534,0,0,0,0,27.570573,53.068844,0,0,0,0,0
707,137.86972,0,0,0,0,27.698021,53.314161,0,0,0,0,0
708,138.50411,0,0,0,0,27.825469,53.559477,0,0,0,0,0
709,139.13849,0,0,0,0,27.952917,53.804794,0,0,0,0,0
710,139.77288,0,0,0,0,28.080365,54.05011,0,0,0,0,0
711,140.40726,0,0,0,0,28.207813,54.295427,0,0,0,0,0
712,141.04165,0,0,0,0,28.33526,54.540743,0,0,0,0,0
