Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa)
4794,15.853014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20688627,0.058431555,0,0,0,0,0,0,0,0,0,2.8112319,4.3016412,7.6511728,6.8545147,2.9103856,0,0,0,0,0,0,0.93359677,4.2090844,9.4595181,14.930469,12.088155,5.3975037,0,0,0,0,0,0,0,0.3844416,3.0905785,5.5872921,8.4264642,6.9817847,2.8167738,0,0,0,0,0,0,0,0,0,0.69198883,1.1642391,0.057230065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4795,15.600728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20359387,0.057501673,0,0,0,0,0,0,0,0,0,2.7664938,4.2331847,7.5294117,6.7454316,2.8640696,0,0,0,0,0,0,0.91873947,4.1421008,9.308979,14.692865,11.895783,5.3116076,0,0,0,0,0,0,0,0.37832358,3.0413949,5.4983757,8.2923651,6.8706763,2.7719475,0,0,0,0,0,0,0,0,0,0.6809765,1.1457113,0.056319303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4796,15.348443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20030148,0.056571791,0,0,0,0,0,0,0,0,0,2.7217558,4.1647282,7.4076507,6.6363486,2.8177536,0,0,0,0,0,0,0.90388217,4.0751173,9.1584398,14.455261,11.703412,5.2257115,0,0,0,0,0,0,0,0.37220557,2.9922113,5.4094593,8.158266,6.7595679,2.7271213,0,0,0,0,0,0,0,0,0,0.66996416,1.1271836,0.055408542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4797,15.096157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19700908,0.055641908,0,0,0,0,0,0,0,0,0,2.6770177,4.0962717,7.2858896,6.5272656,2.7714376,0,0,0,0,0,0,0.88902487,4.0081338,9.0079006,14.217657,11.511041,5.1398154,0,0,0,0,0,0,0,0.36608755,2.9430277,5.3205429,8.0241669,6.6484595,2.682295,0,0,0,0,0,0,0,0,0,0.65895182,1.1086558,0.05449778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4798,14.843872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19371668,0.054712026,0,0,0,0,0,0,0,0,0,2.6322796,4.0278152,7.1641285,6.4181826,2.7251216,0,0,0,0,0,0,0.87416758,3.9411502,8.8573615,13.980053,11.318669,5.0539193,0,0,0,0,0,0,0,0.35996953,2.8938441,5.2316265,7.8900678,6.5373511,2.6374688,0,0,0,0,0,0,0,0,0,0.64793948,1.0901281,0.053587018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4799,14.591586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19042429,0.053782144,0,0,0,0,0,0,0,0,0,2.5875416,3.9593587,7.0423674,6.3090995,2.6788056,0,0,0,0,0,0,0.85931028,3.8741667,8.7068223,13.742449,11.126298,4.9680232,0,0,0,0,0,0,0,0.35385151,2.8446605,5.1427101,7.7559687,6.4262427,2.5926425,0,0,0,0,0,0,0,0,0,0.63692714,1.0716003,0.052676257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,14.339301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18713189,0.052852262,0,0,0,0,0,0,0,0,0,2.5428035,3.8909022,6.9206063,6.2000165,2.6324896,0,0,0,0,0,0,0.84445298,3.8071831,8.5562831,13.504844,10.933927,4.8821271,0,0,0,0,0,0,0,0.34773349,2.7954769,5.0537937,7.6218696,6.3151343,2.5478163,0,0,0,0,0,0,0,0,0,0.6259148,1.0530726,0.051765495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4801,14.087015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18383949,0.05192238,0,0,0,0,0,0,0,0,0,2.4980655,3.8224457,6.7988453,6.0909335,2.5861736,0,0,0,0,0,0,0.82959568,3.7401996,8.405744,13.26724,10.741555,4.796231,0,0,0,0,0,0,0,0.34161547,2.7462933,4.9648773,7.4877705,6.2040259,2.50299,0,0,0,0,0,0,0,0,0,0.61490246,1.0345448,0.050854734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4802,13.83473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1805471,0.050992498,0,0,0,0,0,0,0,0,0,2.4533274,3.7539892,6.6770842,5.9818504,2.5398576,0,0,0,0,0,0,0.81473839,3.673216,8.2552048,13.029636,10.549184,4.7103349,0,0,0,0,0,0,0,0.33549745,2.6971097,4.8759609,7.3536714,6.0929175,2.4581637,0,0,0,0,0,0,0,0,0,0.60389012,1.0160171,0.049943972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,13.582444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1772547,0.050062615,0,0,0,0,0,0,0,0,0,2.4085893,3.6855327,6.5553231,5.8727674,2.4935416,0,0,0,0,0,0,0.79988109,3.6062325,8.1046657,12.792032,10.356812,4.6244388,0,0,0,0,0,0,0,0.32937943,2.6479262,4.7870445,7.2195723,5.9818091,2.4133375,0,0,0,0,0,0,0,0,0,0.59287778,0.99748934,0.04903321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4804,13.330159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1739623,0.049132733,0,0,0,0,0,0,0,0,0,2.3638513,3.6170762,6.433562,5.7636844,2.4472256,0,0,0,0,0,0,0.78502379,3.539249,7.9541265,12.554428,10.164441,4.5385427,0,0,0,0,0,0,0,0.32326141,2.5987426,4.6981281,7.0854732,5.8707006,2.3685112,0,0,0,0,0,0,0,0,0,0.58186545,0.9789616,0.048122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,13.077873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17066991,0.048202851,0,0,0,0,0,0,0,0,0,2.3191132,3.5486197,6.3118009,5.6546013,2.4009096,0,0,0,0,0,0,0.77016649,3.4722654,7.8035873,12.316824,9.9720695,4.4526466,0,0,0,0,0,0,0,0.31714339,2.549559,4.6092117,6.9513741,5.7595922,2.323685,0,0,0,0,0,0,0,0,0,0.57085311,0.96043385,0.047211687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,12.825588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16737751,0.047272969,0,0,0,0,0,0,0,0,0,2.2743752,3.4801632,6.1900399,5.5455183,2.3545936,0,0,0,0,0,0,0.7553092,3.4052819,7.6530482,12.07922,9.7796981,4.3667505,0,0,0,0,0,0,0,0.31102537,2.5003754,4.5202953,6.817275,5.6484838,2.2788587,0,0,0,0,0,0,0,0,0,0.55984077,0.9419061,0.046300926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4807,12.573302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16408511,0.046343087,0,0,0,0,0,0,0,0,0,2.2296371,3.4117067,6.0682788,5.4364353,2.3082776,0,0,0,0,0,0,0.7404519,3.3382983,7.502509,11.841616,9.5873267,4.2808544,0,0,0,0,0,0,0,0.30490735,2.4511918,4.4313789,6.6831759,5.5373754,2.2340325,0,0,0,0,0,0,0,0,0,0.54882843,0.92337835,0.045390164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4808,12.321017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16079272,0.045413204,0,0,0,0,0,0,0,0,0,2.184899,3.3432503,5.9465177,5.3273523,2.2619617,0,0,0,0,0,0,0.7255946,3.2713148,7.3519699,11.604012,9.3949553,4.1949583,0,0,0,0,0,0,0,0.29878933,2.4020082,4.3424626,6.5490768,5.426267,2.1892062,0,0,0,0,0,0,0,0,0,0.53781609,0.9048506,0.044479402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4809,12.068731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15750032,0.044483322,0,0,0,0,0,0,0,0,0,2.140161,3.2747938,5.8247566,5.2182692,2.2156457,0,0,0,0,0,0,0.7107373,3.2043312,7.2014307,11.366408,9.2025839,4.1090622,0,0,0,0,0,0,0,0.29267131,2.3528246,4.2535462,6.4149777,5.3151586,2.14438,0,0,0,0,0,0,0,0,0,0.52680375,0.88632285,0.043568641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4810,11.816446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15420792,0.04355344,0,0,0,0,0,0,0,0,0,2.0954229,3.2063373,5.7029955,5.1091862,2.1693297,0,0,0,0,0,0,0.69588001,3.1373477,7.0508915,11.128803,9.0102125,4.0231661,0,0,0,0,0,0,0,0.28655329,2.303641,4.1646298,6.2808786,5.2040502,2.0995537,0,0,0,0,0,0,0,0,0,0.51579141,0.8677951,0.042657879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4811,11.56416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15091553,0.042623558,0,0,0,0,0,0,0,0,0,2.0506849,3.1378808,5.5812345,5.0001032,2.1230137,0,0,0,0,0,0,0.68102271,3.0703642,6.9003524,10.891199,8.8178411,3.93727,0,0,0,0,0,0,0,0.28043527,2.2544574,4.0757134,6.1467795,5.0929418,2.0547275,0,0,0,0,0,0,0,0,0,0.50477907,0.84926735,0.041747117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4812,11.311875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14762313,0.041693676,0,0,0,0,0,0,0,0,0,2.0059468,3.0694243,5.4594734,4.8910201,2.0766977,0,0,0,0,0,0,0.66616541,3.0033806,6.7498132,10.653595,8.6254698,3.8513739,0,0,0,0,0,0,0,0.27431725,2.2052738,3.986797,6.0126804,4.9818334,2.0099012,0,0,0,0,0,0,0,0,0,0.49376673,0.8307396,0.040836356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4813,11.059589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14433073,0.040763794,0,0,0,0,0,0,0,0,0,1.9612087,3.0009678,5.3377123,4.7819371,2.0303817,0,0,0,0,0,0,0.65130811,2.9363971,6.599274,10.415991,8.4330984,3.7654778,0,0,0,0,0,0,0,0.26819923,2.1560902,3.8978806,5.8785813,4.8707249,1.9650749,0,0,0,0,0,0,0,0,0,0.4827544,0.81221186,0.039925594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4814,10.807304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14103834,0.039833911,0,0,0,0,0,0,0,0,0,1.9164707,2.9325113,5.2159512,4.6728541,1.9840657,0,0,0,0,0,0,0.63645082,2.8694135,6.4487349,10.178387,8.240727,3.6795818,0,0,0,0,0,0,0,0.26208121,2.1069066,3.8089642,5.7444822,4.7596165,1.9202487,0,0,0,0,0,0,0,0,0,0.47174206,0.79368411,0.039014833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4815,10.555018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13774594,0.038904029,0,0,0,0,0,0,0,0,0,1.8717326,2.8640548,5.0941901,4.5637711,1.9377497,0,0,0,0,0,0,0.62159352,2.80243,6.2981957,9.9407829,8.0483556,3.5936857,0,0,0,0,0,0,0,0.25596319,2.057723,3.7200478,5.6103831,4.6485081,1.8754224,0,0,0,0,0,0,0,0,0,0.46072972,0.77515636,0.038104071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4816,10.302733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13445354,0.037974147,0,0,0,0,0,0,0,0,0,1.8269946,2.7955983,4.9724291,4.454688,1.8914337,0,0,0,0,0,0,0.60673622,2.7354464,6.1476566,9.7031788,7.8559842,3.5077896,0,0,0,0,0,0,0,0.24984517,2.0085394,3.6311314,5.476284,4.5373997,1.8305962,0,0,0,0,0,0,0,0,0,0.44971738,0.75662861,0.037193309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4817,10.050447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13116115,0.037044265,0,0,0,0,0,0,0,0,0,1.7822565,2.7271418,4.850668,4.345605,1.8451177,0,0,0,0,0,0,0.59187892,2.6684629,5.9971174,9.4655747,7.6636128,3.4218935,0,0,0,0,0,0,0,0.24372715,1.9593558,3.542215,5.3421849,4.4262913,1.7857699,0,0,0,0,0,0,0,0,0,0.43870504,0.73810086,0.036282548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4818,9.7981615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12786875,0.036114383,0,0,0,0,0,0,0,0,0,1.7375184,2.6586853,4.7289069,4.236522,1.7988017,0,0,0,0,0,0,0.57702163,2.6014794,5.8465782,9.2279706,7.4712414,3.3359974,0,0,0,0,0,0,0,0.23760913,1.9101722,3.4532986,5.2080858,4.3151829,1.7409437,0,0,0,0,0,0,0,0,0,0.4276927,0.71957311,0.035371786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4819,9.5458759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12457635,0.035184501,0,0,0,0,0,0,0,0,0,1.6927804,2.5902288,4.6071458,4.1274389,1.7524857,0,0,0,0,0,0,0.56216433,2.5344958,5.6960391,8.9903665,7.27887,3.2501013,0,0,0,0,0,0,0,0.23149112,1.8609887,3.3643822,5.0739867,4.2040745,1.6961174,0,0,0,0,0,0,0,0,0,0.41668036,0.70104536,0.034461025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4820,9.2935904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12128396,0.034254618,0,0,0,0,0,0,0,0,0,1.6480423,2.5217723,4.4853847,4.0183559,1.7061697,0,0,0,0,0,0,0.54730703,2.4675123,5.5454999,8.7527624,7.0864986,3.1642052,0,0,0,0,0,0,0,0.2253731,1.8118051,3.2754658,4.9398876,4.0929661,1.6512912,0,0,0,0,0,0,0,0,0,0.40566802,0.68251761,0.033550263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4821,9.0413049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11799156,0.033324736,0,0,0,0,0,0,0,0,0,1.6033043,2.4533158,4.3636237,3.9092729,1.6598537,0,0,0,0,0,0,0.53244973,2.4005287,5.3949607,8.5151583,6.8941272,3.0783091,0,0,0,0,0,0,0,0.21925508,1.7626215,3.1865494,4.8057885,3.9818577,1.6064649,0,0,0,0,0,0,0,0,0,0.39465568,0.66398986,0.032639501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4822,8.7890194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11469916,0.032394854,0,0,0,0,0,0,0,0,0,1.5585662,2.3848593,4.2418626,3.8001898,1.6135377,0,0,0,0,0,0,0.51759244,2.3335452,5.2444216,8.2775542,6.7017558,2.992413,0,0,0,0,0,0,0,0.21313706,1.7134379,3.097633,4.6716894,3.8707492,1.5616387,0,0,0,0,0,0,0,0,0,0.38364335,0.64546212,0.03172874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4823,8.5367339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11140677,0.031464972,0,0,0,0,0,0,0,0,0,1.5138281,2.3164028,4.1201015,3.6911068,1.5672217,0,0,0,0,0,0,0.50273514,2.2665616,5.0938824,8.0399501,6.5093844,2.9065169,0,0,0,0,0,0,0,0.20701904,1.6642543,3.0087166,4.5375903,3.7596408,1.5168124,0,0,0,0,0,0,0,0,0,0.37263101,0.62693437,0.030817978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4824,8.2844484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10811437,0.03053509,0,0,0,0,0,0,0,0,0,1.4690901,2.2479463,3.9983404,3.5820238,1.5209057,0,0,0,0,0,0,0.48787784,2.1995781,4.9433433,7.802346,6.317013,2.8206208,0,0,0,0,0,0,0,0.20090102,1.6150707,2.9198002,4.4034912,3.6485324,1.4719862,0,0,0,0,0,0,0,0,0,0.36161867,0.60840662,0.029907216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4825,8.0321628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10482197,0.029605207,0,0,0,0,0,0,0,0,0,1.424352,2.1794898,3.8765793,3.4729408,1.4745897,0,0,0,0,0,0,0.47302054,2.1325946,4.7928041,7.5647419,6.1246416,2.7347247,0,0,0,0,0,0,0,0.194783,1.5658871,2.8308838,4.2693921,3.537424,1.4271599,0,0,0,0,0,0,0,0,0,0.35060633,0.58987887,0.028996455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4826,7.7798773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10152958,0.028675325,0,0,0,0,0,0,0,0,0,1.379614,2.1110333,3.7548183,3.3638577,1.4282737,0,0,0,0,0,0,0.45816325,2.065611,4.6422649,7.3271378,5.9322702,2.6488286,0,0,0,0,0,0,0,0.18866498,1.5167035,2.7419674,4.135293,3.4263156,1.3823336,0,0,0,0,0,0,0,0,0,0.33959399,0.57135112,0.028085693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4827,7.5275918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098237181,0.027745443,0,0,0,0,0,0,0,0,0,1.3348759,2.0425768,3.6330572,3.2547747,1.3819577,0,0,0,0,0,0,0.44330595,1.9986275,4.4917258,7.0895337,5.7398988,2.5629325,0,0,0,0,0,0,0,0.18254696,1.4675199,2.653051,4.0011939,3.3152072,1.3375074,0,0,0,0,0,0,0,0,0,0.32858165,0.55282337,0.027174932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4828,7.2753063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094944784,0.026815561,0,0,0,0,0,0,0,0,0,1.2901378,1.9741203,3.5112961,3.1456917,1.3356417,0,0,0,0,0,0,0.42844865,1.9316439,4.3411866,6.8519296,5.5475274,2.4770364,0,0,0,0,0,0,0,0.17642894,1.4183363,2.5641346,3.8670948,3.2040988,1.2926811,0,0,0,0,0,0,0,0,0,0.31756931,0.53429562,0.02626417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4829,7.0230208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091652388,0.025885679,0,0,0,0,0,0,0,0,0,1.2453998,1.9056638,3.389535,3.0366086,1.2893257,0,0,0,0,0,0,0.41359135,1.8646604,4.1906475,6.6143255,5.355156,2.3911403,0,0,0,0,0,0,0,0.17031092,1.3691527,2.4752182,3.7329957,3.0929904,1.2478549,0,0,0,0,0,0,0,0,0,0.30655697,0.51576787,0.025353408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4830,6.7707353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088359991,0.024955797,0,0,0,0,0,0,0,0,0,1.2006617,1.8372074,3.2677739,2.9275256,1.2430097,0,0,0,0,0,0,0.39873406,1.7976769,4.0401083,6.3767214,5.1627846,2.3052442,0,0,0,0,0,0,0,0.1641929,1.3199691,2.3863018,3.5988966,2.981882,1.2030286,0,0,0,0,0,0,0,0,0,0.29554463,0.49724013,0.024442647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4831,6.5184497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085067594,0.024025914,0,0,0,0,0,0,0,0,0,1.1559237,1.7687509,3.1460129,2.8184426,1.1966937,0,0,0,0,0,0,0.38387676,1.7306933,3.8895691,6.1391173,4.9704132,2.2193481,0,0,0,0,0,0,0,0.15807488,1.2707855,2.2973854,3.4647975,2.8707736,1.1582024,0,0,0,0,0,0,0,0,0,0.2845323,0.47871238,0.023531885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4832,6.2661642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081775198,0.023096032,0,0,0,0,0,0,0,0,0,1.1111856,1.7002944,3.0242518,2.7093596,1.1503777,0,0,0,0,0,0,0.36901946,1.6637098,3.73903,5.9015132,4.7780418,2.133452,0,0,0,0,0,0,0,0.15195686,1.2216019,2.208469,3.3306984,2.7596651,1.1133761,0,0,0,0,0,0,0,0,0,0.27351996,0.46018463,0.022621124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4833,6.0138787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078482801,0.02216615,0,0,0,0,0,0,0,0,0,1.0664475,1.6318379,2.9024907,2.6002765,1.1040617,0,0,0,0,0,0,0.35416216,1.5967262,3.5884908,5.6639091,4.5856704,2.0475559,0,0,0,0,0,0,0,0.14583884,1.1724183,2.1195526,3.1965993,2.6485567,1.0685499,0,0,0,0,0,0,0,0,0,0.26250762,0.44165688,0.021710362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4834,5.7615932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075190404,0.021236268,0,0,0,0,0,0,0,0,0,1.0217095,1.5633814,2.7807296,2.4911935,1.0577457,0,0,0,0,0,0,0.33930487,1.5297427,3.4379516,5.426305,4.393299,1.9616598,0,0,0,0,0,0,0,0.13972082,1.1232347,2.0306362,3.0625002,2.5374483,1.0237236,0,0,0,0,0,0,0,0,0,0.25149528,0.42312913,0.0207996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4835,5.5093077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071898008,0.020306386,0,0,0,0,0,0,0,0,0,0.97697141,1.4949249,2.6589685,2.3821105,1.0114297,0,0,0,0,0,0,0.32444757,1.4627591,3.2874125,5.1887009,4.2009277,1.8757637,0,0,0,0,0,0,0,0.1336028,1.0740512,1.9417198,2.9284011,2.4263399,0.97889736,0,0,0,0,0,0,0,0,0,0.24048294,0.40460138,0.019888839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
