Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa)
4591,108.28328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078329941,0.009523299,0,0,0,0,0,0,0,0,0,6.0608862,12.314931,32.155483,26.771304,6.4213435,0,0,0,0,0,0,0.96525171,11.87648,45.79556,97.986016,68.914145,17.976146,0,0,0,0,0,0,0,0.2200015,7.0975421,19.041916,37.76742,27.604874,6.0808127,0,0,0,0,0,0,0,0,0,0.58596745,1.394586,0.0091991721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,107.60016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077835786,0.00946322,0,0,0,0,0,0,0,0,0,6.0226503,12.237241,31.952626,26.602414,6.3808336,0,0,0,0,0,0,0.95916229,11.801555,45.506652,97.367858,68.479391,17.862741,0,0,0,0,0,0,0,0.21861359,7.0527663,18.921787,37.529159,27.430725,6.0424511,0,0,0,0,0,0,0,0,0,0.5822708,1.3857881,0.0091411379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,106.91704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077341631,0.009403141,0,0,0,0,0,0,0,0,0,5.9844144,12.15955,31.749768,26.433524,6.3403237,0,0,0,0,0,0,0.95307287,11.726631,45.217745,96.7497,68.044637,17.749336,0,0,0,0,0,0,0,0.21722569,7.0079905,18.801659,37.290898,27.256576,6.0040895,0,0,0,0,0,0,0,0,0,0.57857414,1.3769901,0.0090831037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,106.23392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076847476,0.009343062,0,0,0,0,0,0,0,0,0,5.9461785,12.08186,31.546911,26.264633,6.2998138,0,0,0,0,0,0,0.94698345,11.651707,44.928837,96.131542,67.609883,17.635931,0,0,0,0,0,0,0,0.21583778,6.9632147,18.68153,37.052637,27.082427,5.9657279,0,0,0,0,0,0,0,0,0,0.57487749,1.3681922,0.0090250695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4595,105.5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076353321,0.009282983,0,0,0,0,0,0,0,0,0,5.9079426,12.004169,31.344054,26.095743,6.2593039,0,0,0,0,0,0,0.94089403,11.576782,44.63993,95.513384,67.175129,17.522527,0,0,0,0,0,0,0,0.21444987,6.9184389,18.561402,36.814377,26.908278,5.9273662,0,0,0,0,0,0,0,0,0,0.57118083,1.3593943,0.0089670353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4596,104.86768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075859166,0.009222904,0,0,0,0,0,0,0,0,0,5.8697066,11.926479,31.141197,25.926853,6.218794,0,0,0,0,0,0,0.93480461,11.501858,44.351022,94.895226,66.740374,17.409122,0,0,0,0,0,0,0,0.21306196,6.8736631,18.441274,36.576116,26.734129,5.8890046,0,0,0,0,0,0,0,0,0,0.56748418,1.3505963,0.0089090011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,104.18457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075365011,0.0091628249,0,0,0,0,0,0,0,0,0,5.8314707,11.848789,30.93834,25.757962,6.1782841,0,0,0,0,0,0,0.92871519,11.426934,44.062115,94.277068,66.30562,17.295717,0,0,0,0,0,0,0,0.21167405,6.8288873,18.321145,36.337855,26.55998,5.850643,0,0,0,0,0,0,0,0,0,0.56378752,1.3417984,0.0088509669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,103.50145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074870856,0.0091027459,0,0,0,0,0,0,0,0,0,5.7932348,11.771098,30.735482,25.589072,6.1377742,0,0,0,0,0,0,0.92262577,11.352009,43.773207,93.65891,65.870866,17.182312,0,0,0,0,0,0,0,0.21028614,6.7841115,18.201017,36.099594,26.385831,5.8122814,0,0,0,0,0,0,0,0,0,0.56009087,1.3330005,0.0087929326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4599,102.81833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074376701,0.0090426669,0,0,0,0,0,0,0,0,0,5.7549989,11.693408,30.532625,25.420181,6.0972643,0,0,0,0,0,0,0.91653635,11.277085,43.4843,93.040752,65.436112,17.068907,0,0,0,0,0,0,0,0.20889823,6.7393357,18.080888,35.861333,26.211682,5.7739197,0,0,0,0,0,0,0,0,0,0.55639422,1.3242025,0.0087348984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4600,102.13521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073882546,0.0089825879,0,0,0,0,0,0,0,0,0,5.716763,11.615717,30.329768,25.251291,6.0567543,0,0,0,0,0,0,0.91044693,11.202161,43.195393,92.422594,65.001358,16.955502,0,0,0,0,0,0,0,0.20751032,6.6945599,17.96076,35.623072,26.037533,5.7355581,0,0,0,0,0,0,0,0,0,0.55269756,1.3154046,0.0086768642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4601,101.45209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073388391,0.0089225089,0,0,0,0,0,0,0,0,0,5.6785271,11.538027,30.126911,25.082401,6.0162444,0,0,0,0,0,0,0.90435751,11.127236,42.906485,91.804436,64.566604,16.842097,0,0,0,0,0,0,0,0.20612241,6.6497841,17.840631,35.384811,25.863384,5.6971965,0,0,0,0,0,0,0,0,0,0.54900091,1.3066067,0.00861883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4602,100.76897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072894236,0.0088624299,0,0,0,0,0,0,0,0,0,5.6402911,11.460337,29.924054,24.91351,5.9757345,0,0,0,0,0,0,0.89826808,11.052312,42.617578,91.186278,64.13185,16.728692,0,0,0,0,0,0,0,0.2047345,6.6050083,17.720503,35.146551,25.689235,5.6588349,0,0,0,0,0,0,0,0,0,0.54530425,1.2978087,0.0085607958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4603,100.08585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072400081,0.0088023509,0,0,0,0,0,0,0,0,0,5.6020552,11.382646,29.721196,24.74462,5.9352246,0,0,0,0,0,0,0.89217866,10.977387,42.32867,90.56812,63.697095,16.615287,0,0,0,0,0,0,0,0.20334659,6.5602325,17.600374,34.90829,25.515085,5.6204732,0,0,0,0,0,0,0,0,0,0.5416076,1.2890108,0.0085027616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4604,99.402727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071905926,0.0087422718,0,0,0,0,0,0,0,0,0,5.5638193,11.304956,29.518339,24.575729,5.8947147,0,0,0,0,0,0,0.88608924,10.902463,42.039763,89.949962,63.262341,16.501882,0,0,0,0,0,0,0,0.20195869,6.5154567,17.480246,34.670029,25.340936,5.5821116,0,0,0,0,0,0,0,0,0,0.53791094,1.2802129,0.0084447273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,98.719608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071411771,0.0086821928,0,0,0,0,0,0,0,0,0,5.5255834,11.227265,29.315482,24.406839,5.8542048,0,0,0,0,0,0,0.87999982,10.827539,41.750855,89.331804,62.827587,16.388477,0,0,0,0,0,0,0,0.20057078,6.4706809,17.360117,34.431768,25.166787,5.54375,0,0,0,0,0,0,0,0,0,0.53421429,1.2714149,0.0083866931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,98.036488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070917616,0.0086221138,0,0,0,0,0,0,0,0,0,5.4873475,11.149575,29.112625,24.237949,5.8136949,0,0,0,0,0,0,0.8739104,10.752614,41.461948,88.713646,62.392833,16.275072,0,0,0,0,0,0,0,0.19918287,6.4259051,17.239989,34.193507,24.992638,5.5053884,0,0,0,0,0,0,0,0,0,0.53051763,1.262617,0.0083286589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,97.353368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070423461,0.0085620348,0,0,0,0,0,0,0,0,0,5.4491116,11.071885,28.909768,24.069058,5.773185,0,0,0,0,0,0,0.86782098,10.67769,41.17304,88.095488,61.958079,16.161667,0,0,0,0,0,0,0,0.19779496,6.3811293,17.11986,33.955246,24.818489,5.4670267,0,0,0,0,0,0,0,0,0,0.52682098,1.2538191,0.0082706247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,96.670249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069929306,0.0085019558,0,0,0,0,0,0,0,0,0,5.4108756,10.994194,28.70691,23.900168,5.7326751,0,0,0,0,0,0,0.86173156,10.602766,40.884133,87.47733,61.523325,16.048262,0,0,0,0,0,0,0,0.19640705,6.3363535,16.999732,33.716985,24.64434,5.4286651,0,0,0,0,0,0,0,0,0,0.52312432,1.2450211,0.0082125905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,95.987129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069435151,0.0084418768,0,0,0,0,0,0,0,0,0,5.3726397,10.916504,28.504053,23.731278,5.6921651,0,0,0,0,0,0,0.85564214,10.527841,40.595225,86.859172,61.08857,15.934857,0,0,0,0,0,0,0,0.19501914,6.2915777,16.879603,33.478725,24.470191,5.3903035,0,0,0,0,0,0,0,0,0,0.51942767,1.2362232,0.0081545563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,95.304009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068940996,0.0083817978,0,0,0,0,0,0,0,0,0,5.3344038,10.838813,28.301196,23.562387,5.6516552,0,0,0,0,0,0,0.84955272,10.452917,40.306318,86.241014,60.653816,15.821452,0,0,0,0,0,0,0,0.19363123,6.2468019,16.759475,33.240464,24.296042,5.3519419,0,0,0,0,0,0,0,0,0,0.51573102,1.2274253,0.008096522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,94.62089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068446841,0.0083217187,0,0,0,0,0,0,0,0,0,5.2961679,10.761123,28.098339,23.393497,5.6111453,0,0,0,0,0,0,0.8434633,10.377992,40.017411,85.622856,60.219062,15.708048,0,0,0,0,0,0,0,0.19224332,6.2020261,16.639346,33.002203,24.121893,5.3135802,0,0,0,0,0,0,0,0,0,0.51203436,1.2186273,0.0080384878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,93.93777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067952686,0.0082616397,0,0,0,0,0,0,0,0,0,5.257932,10.683433,27.895482,23.224606,5.5706354,0,0,0,0,0,0,0.83737388,10.303068,39.728503,85.004698,59.784308,15.594643,0,0,0,0,0,0,0,0.19085541,6.1572503,16.519218,32.763942,23.947744,5.2752186,0,0,0,0,0,0,0,0,0,0.50833771,1.2098294,0.0079804536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,93.25465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067458531,0.0082015607,0,0,0,0,0,0,0,0,0,5.2196961,10.605742,27.692624,23.055716,5.5301255,0,0,0,0,0,0,0.83128446,10.228144,39.439596,84.38654,59.349554,15.481238,0,0,0,0,0,0,0,0.1894675,6.1124745,16.399089,32.525681,23.773595,5.236857,0,0,0,0,0,0,0,0,0,0.50464105,1.2010315,0.0079224194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,92.571531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066964376,0.0081414817,0,0,0,0,0,0,0,0,0,5.1814601,10.528052,27.489767,22.886826,5.4896156,0,0,0,0,0,0,0.82519504,10.153219,39.150688,83.768382,58.9148,15.367833,0,0,0,0,0,0,0,0.18807959,6.0676987,16.278961,32.28742,23.599446,5.1984954,0,0,0,0,0,0,0,0,0,0.5009444,1.1922335,0.0078643852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,91.888411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066470221,0.0080814027,0,0,0,0,0,0,0,0,0,5.1432242,10.450361,27.28691,22.717935,5.4491057,0,0,0,0,0,0,0.81910562,10.078295,38.861781,83.150224,58.480045,15.254428,0,0,0,0,0,0,0,0.18669169,6.0229229,16.158832,32.049159,23.425297,5.1601337,0,0,0,0,0,0,0,0,0,0.49724774,1.1834356,0.007806351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,91.205291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065976066,0.0080213237,0,0,0,0,0,0,0,0,0,5.1049883,10.372671,27.084053,22.549045,5.4085958,0,0,0,0,0,0,0.8130162,10.003371,38.572873,82.532066,58.045291,15.141023,0,0,0,0,0,0,0,0.18530378,5.9781471,16.038704,31.810899,23.251148,5.1217721,0,0,0,0,0,0,0,0,0,0.49355109,1.1746377,0.0077483168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,90.522172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065481911,0.0079612447,0,0,0,0,0,0,0,0,0,5.0667524,10.294981,26.881196,22.380155,5.3680859,0,0,0,0,0,0,0.80692678,9.9284462,38.283966,81.913909,57.610537,15.027618,0,0,0,0,0,0,0,0.18391587,5.9333713,15.918575,31.572638,23.076999,5.0834105,0,0,0,0,0,0,0,0,0,0.48985443,1.1658397,0.0076902825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,89.839052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064987756,0.0079011657,0,0,0,0,0,0,0,0,0,5.0285165,10.21729,26.678339,22.211264,5.327576,0,0,0,0,0,0,0.80083736,9.8535218,37.995058,81.295751,57.175783,14.914213,0,0,0,0,0,0,0,0.18252796,5.8885955,15.798447,31.334377,22.90285,5.0450488,0,0,0,0,0,0,0,0,0,0.48615778,1.1570418,0.0076322483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,89.155932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064493601,0.0078410866,0,0,0,0,0,0,0,0,0,4.9902806,10.1396,26.475481,22.042374,5.287066,0,0,0,0,0,0,0.79474794,9.7785974,37.706151,80.677593,56.741029,14.800808,0,0,0,0,0,0,0,0.18114005,5.8438197,15.678318,31.096116,22.7287,5.0066872,0,0,0,0,0,0,0,0,0,0.48246112,1.1482439,0.0075742141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,88.472813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063999446,0.0077810076,0,0,0,0,0,0,0,0,0,4.9520446,10.061909,26.272624,21.873483,5.2465561,0,0,0,0,0,0,0.78865852,9.7036731,37.417243,80.059435,56.306275,14.687403,0,0,0,0,0,0,0,0.17975214,5.7990439,15.55819,30.857855,22.554551,4.9683256,0,0,0,0,0,0,0,0,0,0.47876447,1.1394459,0.0075161799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,87.789693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063505291,0.0077209286,0,0,0,0,0,0,0,0,0,4.9138087,9.984219,26.069767,21.704593,5.2060462,0,0,0,0,0,0,0.7825691,9.6287487,37.128336,79.441277,55.87152,14.573998,0,0,0,0,0,0,0,0.17836423,5.7542681,15.438061,30.619594,22.380402,4.929964,0,0,0,0,0,0,0,0,0,0.47506782,1.130648,0.0074581457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,87.106573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063011136,0.0076608496,0,0,0,0,0,0,0,0,0,4.8755728,9.9065286,25.86691,21.535703,5.1655363,0,0,0,0,0,0,0.77647968,9.5538243,36.839429,78.823119,55.436766,14.460593,0,0,0,0,0,0,0,0.17697632,5.7094923,15.317933,30.381333,22.206253,4.8916023,0,0,0,0,0,0,0,0,0,0.47137116,1.1218501,0.0074001115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,86.423454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062516981,0.0076007706,0,0,0,0,0,0,0,0,0,4.8373369,9.8288382,25.664053,21.366812,5.1250264,0,0,0,0,0,0,0.77039026,9.4789,36.550521,78.204961,55.002012,14.347188,0,0,0,0,0,0,0,0.17558841,5.6647165,15.197804,30.143073,22.032104,4.8532407,0,0,0,0,0,0,0,0,0,0.46767451,1.1130521,0.0073420772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,85.740334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062022826,0.0075406916,0,0,0,0,0,0,0,0,0,4.799101,9.7511478,25.461195,21.197922,5.0845165,0,0,0,0,0,0,0.76430084,9.4039756,36.261614,77.586803,54.567258,14.233783,0,0,0,0,0,0,0,0.1742005,5.6199407,15.077676,29.904812,21.857955,4.8148791,0,0,0,0,0,0,0,0,0,0.46397785,1.1042542,0.007284043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,85.057214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061528671,0.0074806126,0,0,0,0,0,0,0,0,0,4.7608651,9.6734574,25.258338,21.029032,5.0440066,0,0,0,0,0,0,0.75821142,9.3290512,35.972706,76.968645,54.132504,14.120378,0,0,0,0,0,0,0,0.17281259,5.5751649,14.957547,29.666551,21.683806,4.7765175,0,0,0,0,0,0,0,0,0,0.4602812,1.0954563,0.0072260088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,84.561186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061169855,0.0074369879,0,0,0,0,0,0,0,0,0,4.7331011,9.6170447,25.111039,20.906397,5.0145915,0,0,0,0,0,0,0.75378975,9.274647,35.762924,76.519787,53.816819,14.038033,0,0,0,0,0,0,0,0.1718048,5.5426522,14.870319,29.493544,21.557353,4.7486622,0,0,0,0,0,0,0,0,0,0.45759697,1.0890679,0.0071838689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,84.065158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060811038,0.0073933632,0,0,0,0,0,0,0,0,0,4.7053372,9.560632,24.96374,20.783762,4.9851763,0,0,0,0,0,0,0.74936809,9.2202427,35.553142,76.070929,53.501135,13.955687,0,0,0,0,0,0,0,0.17079701,5.5101395,14.783091,29.320538,21.430899,4.720807,0,0,0,0,0,0,0,0,0,0.45491275,1.0826795,0.007141729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,83.56913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060452221,0.0073497385,0,0,0,0,0,0,0,0,0,4.6775732,9.5042193,24.816441,20.661126,4.9557612,0,0,0,0,0,0,0.74494643,9.1658385,35.34336,75.62207,53.18545,13.873341,0,0,0,0,0,0,0,0.16978922,5.4776268,14.695863,29.147532,21.304446,4.6929518,0,0,0,0,0,0,0,0,0,0.45222853,1.0762912,0.007099589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,83.073101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060093404,0.0073061138,0,0,0,0,0,0,0,0,0,4.6498093,9.4478066,24.669142,20.538491,4.926346,0,0,0,0,0,0,0.74052477,9.1114343,35.133578,75.173212,52.869765,13.790995,0,0,0,0,0,0,0,0.16878143,5.4451141,14.608636,28.974525,21.177992,4.6650966,0,0,0,0,0,0,0,0,0,0.44954431,1.0699028,0.0070574491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,82.577073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059734587,0.0072624891,0,0,0,0,0,0,0,0,0,4.6220454,9.3913939,24.521843,20.415856,4.8969309,0,0,0,0,0,0,0.73610311,9.05703,34.923796,74.724354,52.554081,13.708649,0,0,0,0,0,0,0,0.16777364,5.4126015,14.521408,28.801519,21.051539,4.6372414,0,0,0,0,0,0,0,0,0,0.44686009,1.0635144,0.0070153092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,82.081045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059375771,0.0072188644,0,0,0,0,0,0,0,0,0,4.5942814,9.3349812,24.374544,20.293221,4.8675158,0,0,0,0,0,0,0.73168144,9.0026258,34.714014,74.275496,52.238396,13.626303,0,0,0,0,0,0,0,0.16676585,5.3800888,14.43418,28.628512,20.925085,4.6093861,0,0,0,0,0,0,0,0,0,0.44417586,1.057126,0.0069731693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,81.585017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059016954,0.0071752397,0,0,0,0,0,0,0,0,0,4.5665175,9.2785685,24.227245,20.170586,4.8381006,0,0,0,0,0,0,0.72725978,8.9482216,34.504232,73.826638,51.922712,13.543958,0,0,0,0,0,0,0,0.16575805,5.3475761,14.346952,28.455506,20.798632,4.5815309,0,0,0,0,0,0,0,0,0,0.44149164,1.0507377,0.0069310294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,81.088989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058658137,0.007131615,0,0,0,0,0,0,0,0,0,4.5387535,9.2221558,24.079946,20.047951,4.8086855,0,0,0,0,0,0,0.72283812,8.8938173,34.29445,73.37778,51.607027,13.461612,0,0,0,0,0,0,0,0.16475026,5.3150634,14.259724,28.282499,20.672178,4.5536757,0,0,0,0,0,0,0,0,0,0.43880742,1.0443493,0.0068888894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
