Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa)
41,1.5537766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084647777,0.17491718,0.080476699,0.017831915,0,0,0,0,0,0,0,0.32512572,1.0043528,0.89050221,0.1251706,0.026030039,0,0,0,0,0,0,0.34732598,0.95893277,0.7395828,0.10540497,0.020065643,0,0,0,0,0,0,0,0.057704512,0.14219022,0.068923411,0.020623591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1.6356463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089107931,0.1841337,0.084717076,0.018771492,0,0,0,0,0,0,0,0.34225683,1.0572729,0.93742342,0.13176593,0.027401581,0,0,0,0,0,0,0.36562684,1.0094596,0.77855196,0.11095884,0.021122917,0,0,0,0,0,0,0,0.060745005,0.14968232,0.072555036,0.021710263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1.7175159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093568084,0.19335021,0.088957452,0.019711069,0,0,0,0,0,0,0,0.35938794,1.110193,0.98434463,0.13836126,0.028773123,0,0,0,0,0,0,0.3839277,1.0599865,0.81752112,0.1165127,0.02218019,0,0,0,0,0,0,0,0.063785498,0.15717443,0.076186661,0.022796935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1.7993855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098028237,0.20256672,0.093197828,0.020650646,0,0,0,0,0,0,0,0.37651905,1.1631131,1.0312658,0.14495659,0.030144665,0,0,0,0,0,0,0.40222856,1.1105134,0.85649028,0.12206657,0.023237464,0,0,0,0,0,0,0,0.066825991,0.16466654,0.079818286,0.023883607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1.8812552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10248839,0.21178324,0.097438204,0.021590222,0,0,0,0,0,0,0,0.39365016,1.2160331,1.0781871,0.15155192,0.031516207,0,0,0,0,0,0,0.42052942,1.1610403,0.89545944,0.12762043,0.024294737,0,0,0,0,0,0,0,0.069866485,0.17215864,0.083449911,0.024970279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1.9631248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10694854,0.22099975,0.10167858,0.022529799,0,0,0,0,0,0,0,0.41078128,1.2689532,1.1251083,0.15814725,0.032887749,0,0,0,0,0,0,0.43883028,1.2115671,0.9344286,0.1331743,0.025352011,0,0,0,0,0,0,0,0.072906978,0.17965075,0.087081536,0.026056951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2.0449944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1114087,0.23021627,0.10591896,0.023469376,0,0,0,0,0,0,0,0.42791239,1.3218733,1.1720295,0.16474258,0.034259291,0,0,0,0,0,0,0.45713114,1.262094,0.97339776,0.13872816,0.026409284,0,0,0,0,0,0,0,0.075947471,0.18714286,0.090713161,0.027143623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2.1957565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11962202,0.24718838,0.11372757,0.025199596,0,0,0,0,0,0,0,0.45945916,1.4193251,1.2584344,0.17688782,0.036784971,0,0,0,0,0,0,0.49083198,1.3551387,1.0451591,0.14895555,0.028356242,0,0,0,0,0,0,0,0.081546507,0.2009395,0.097400762,0.029144719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2.3465303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12783599,0.26416182,0.12153678,0.026929951,0,0,0,0,0,0,0,0.49100837,1.5167845,1.3448461,0.18903399,0.039310847,0,0,0,0,0,0,0.52453544,1.4481906,1.1169259,0.15918373,0.030303351,0,0,0,0,0,0,0,0.087145978,0.2147372,0.10408888,0.031145969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2.4973041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13604995,0.28113525,0.129346,0.028660307,0,0,0,0,0,0,0,0.52255759,1.6142438,1.4312577,0.20118017,0.041836723,0,0,0,0,0,0,0.5582389,1.5412426,1.1886928,0.1694119,0.032250461,0,0,0,0,0,0,0,0.092745449,0.22853491,0.110777,0.03314722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2.6480778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14426392,0.29810868,0.13715521,0.030390662,0,0,0,0,0,0,0,0.5541068,1.7117032,1.5176693,0.21332634,0.044362599,0,0,0,0,0,0,0.59194236,1.6342945,1.2604597,0.17964008,0.03419757,0,0,0,0,0,0,0,0.09834492,0.24233262,0.11746512,0.035148471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2.7988516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15247788,0.31508212,0.14496443,0.032121017,0,0,0,0,0,0,0,0.58565601,1.8091625,1.604081,0.22547252,0.046888475,0,0,0,0,0,0,0.62564582,1.7273464,1.3322266,0.18986826,0.036144679,0,0,0,0,0,0,0,0.10394439,0.25613033,0.12415324,0.037149722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2.9496254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16069184,0.33205555,0.15277364,0.033851372,0,0,0,0,0,0,0,0.61720523,1.9066219,1.6904926,0.23761869,0.049414352,0,0,0,0,0,0,0.65934928,1.8203984,1.4039934,0.20009644,0.038091788,0,0,0,0,0,0,0,0.10954386,0.26992804,0.13084136,0.039150972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3.1003992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16890581,0.34902898,0.16058286,0.035581727,0,0,0,0,0,0,0,0.64875444,2.0040812,1.7769042,0.24976487,0.051940228,0,0,0,0,0,0,0.69305274,1.9134503,1.4757603,0.21032462,0.040038898,0,0,0,0,0,0,0,0.11514333,0.28372574,0.13752948,0.041152223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,3.2511729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17711977,0.36600242,0.16839207,0.037312082,0,0,0,0,0,0,0,0.68030366,2.1015406,1.8633159,0.26191105,0.054466104,0,0,0,0,0,0,0.7267562,2.0065022,1.5475272,0.2205528,0.041986007,0,0,0,0,0,0,0,0.1207428,0.29752345,0.14421759,0.043153474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,3.4019467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18533373,0.38297585,0.17620129,0.039042437,0,0,0,0,0,0,0,0.71185287,2.1989999,1.9497275,0.27405722,0.05699198,0,0,0,0,0,0,0.76045966,2.0995542,1.6192941,0.23078098,0.043933116,0,0,0,0,0,0,0,0.12634228,0.31132116,0.15090571,0.045154725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3.5527205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1935477,0.39994928,0.1840105,0.040772792,0,0,0,0,0,0,0,0.74340209,2.2964593,2.0361391,0.2862034,0.059517856,0,0,0,0,0,0,0.79416312,2.1926061,1.6910609,0.24100916,0.045880225,0,0,0,0,0,0,0,0.13194175,0.32511887,0.15759383,0.047155975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,3.7034943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20176166,0.41692272,0.19181972,0.042503147,0,0,0,0,0,0,0,0.7749513,2.3939186,2.1225508,0.29834957,0.062043732,0,0,0,0,0,0,0.82786658,2.285658,1.7628278,0.25123734,0.047827335,0,0,0,0,0,0,0,0.13754122,0.33891657,0.16428195,0.049157226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3.8542681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20997563,0.43389615,0.19962893,0.044233502,0,0,0,0,0,0,0,0.80650052,2.491378,2.2089624,0.31049575,0.064569609,0,0,0,0,0,0,0.86157005,2.3787099,1.8345947,0.26146551,0.049774444,0,0,0,0,0,0,0,0.14314069,0.35271428,0.17097007,0.051158477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,4.0050418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21818959,0.45086958,0.20743815,0.045963857,0,0,0,0,0,0,0,0.83804973,2.5888373,2.2953741,0.32264192,0.067095485,0,0,0,0,0,0,0.89527351,2.4717619,1.9063616,0.27169369,0.051721553,0,0,0,0,0,0,0,0.14874016,0.36651199,0.17765819,0.053159728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,4.1558156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22640355,0.46784302,0.21524736,0.047694212,0,0,0,0,0,0,0,0.86959894,2.6862967,2.3817857,0.3347881,0.069621361,0,0,0,0,0,0,0.92897697,2.5648138,1.9781284,0.28192187,0.053668662,0,0,0,0,0,0,0,0.15433963,0.3803097,0.18434631,0.055160978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,4.3065894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23461752,0.48481645,0.22305658,0.049424567,0,0,0,0,0,0,0,0.90114816,2.7837561,2.4681973,0.34693428,0.072147237,0,0,0,0,0,0,0.96268043,2.6578657,2.0498953,0.29215005,0.055615772,0,0,0,0,0,0,0,0.1599391,0.39410741,0.19103443,0.057162229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,4.4573632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24283148,0.50178988,0.23086579,0.051154922,0,0,0,0,0,0,0,0.93269737,2.8812154,2.554609,0.35908045,0.074673113,0,0,0,0,0,0,0.99638389,2.7509177,2.1216622,0.30237823,0.057562881,0,0,0,0,0,0,0,0.16553857,0.40790511,0.19772255,0.05916348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,4.6081369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25104545,0.51876332,0.23867501,0.052885277,0,0,0,0,0,0,0,0.96424659,2.9786748,2.6410206,0.37122663,0.077198989,0,0,0,0,0,0,1.0300873,2.8439696,2.193429,0.31260641,0.05950999,0,0,0,0,0,0,0,0.17113804,0.42170282,0.20441067,0.061164731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,4.7589107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25925941,0.53573675,0.24648422,0.054615632,0,0,0,0,0,0,0,0.9957958,3.0761341,2.7274322,0.3833728,0.079724866,0,0,0,0,0,0,1.0637908,2.9370215,2.2651959,0.32283459,0.061457099,0,0,0,0,0,0,0,0.17673752,0.43550053,0.21109878,0.063165981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,4.9096845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26747337,0.55271018,0.25429344,0.056345987,0,0,0,0,0,0,0,1.027345,3.1735935,2.8138439,0.39551898,0.082250742,0,0,0,0,0,0,1.0974943,3.0300735,2.3369628,0.33306277,0.063404209,0,0,0,0,0,0,0,0.18233699,0.44929824,0.2177869,0.065167232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,5.0604583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27568734,0.56968362,0.26210265,0.058076342,0,0,0,0,0,0,0,1.0588942,3.2710528,2.9002555,0.40766515,0.084776618,0,0,0,0,0,0,1.1311977,3.1231254,2.4087297,0.34329095,0.065351318,0,0,0,0,0,0,0,0.18793646,0.46309595,0.22447502,0.067168483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,5.2112321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2839013,0.58665705,0.26991187,0.059806697,0,0,0,0,0,0,0,1.0904434,3.3685122,2.9866671,0.41981133,0.087302494,0,0,0,0,0,0,1.1649012,3.2161773,2.4804965,0.35351912,0.067298427,0,0,0,0,0,0,0,0.19353593,0.47689365,0.23116314,0.069169734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,5.3620058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29211526,0.60363048,0.27772108,0.061537052,0,0,0,0,0,0,0,1.1219927,3.4659715,3.0730788,0.43195751,0.08982837,0,0,0,0,0,0,1.1986046,3.3092293,2.5522634,0.3637473,0.069245536,0,0,0,0,0,0,0,0.1991354,0.49069136,0.23785126,0.071170984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,5.5127796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30032923,0.62060392,0.2855303,0.063267407,0,0,0,0,0,0,0,1.1535419,3.5634309,3.1594904,0.44410368,0.092354246,0,0,0,0,0,0,1.2323081,3.4022812,2.6240303,0.37397548,0.071192645,0,0,0,0,0,0,0,0.20473487,0.50448907,0.24453938,0.073172235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,5.6635534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30854319,0.63757735,0.29333951,0.064997763,0,0,0,0,0,0,0,1.1850911,3.6608902,3.245902,0.45624986,0.094880122,0,0,0,0,0,0,1.2660116,3.4953331,2.6957972,0.38420366,0.073139755,0,0,0,0,0,0,0,0.21033434,0.51828678,0.2512275,0.075173486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,5.8143272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31675716,0.65455078,0.30114873,0.066728118,0,0,0,0,0,0,0,1.2166403,3.7583496,3.3323137,0.46839603,0.097405999,0,0,0,0,0,0,1.299715,3.588385,2.767564,0.39443184,0.075086864,0,0,0,0,0,0,0,0.21593381,0.53208449,0.25791562,0.077174737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,5.9651009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32497112,0.67152422,0.30895794,0.068458473,0,0,0,0,0,0,0,1.2481895,3.8558089,3.4187253,0.48054221,0.099931875,0,0,0,0,0,0,1.3334185,3.681437,2.8393309,0.40466002,0.077033973,0,0,0,0,0,0,0,0.22153328,0.54588219,0.26460374,0.079175987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,6.1158747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33318508,0.68849765,0.31676716,0.070188828,0,0,0,0,0,0,0,1.2797387,3.9532683,3.505137,0.49268838,0.10245775,0,0,0,0,0,0,1.3671219,3.7744889,2.9110978,0.4148882,0.078981082,0,0,0,0,0,0,0,0.22713275,0.5596799,0.27129186,0.081177238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,6.2666485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34139905,0.70547108,0.32457637,0.071919183,0,0,0,0,0,0,0,1.3112879,4.0507276,3.5915486,0.50483456,0.10498363,0,0,0,0,0,0,1.4008254,3.8675408,2.9828647,0.42511638,0.080928192,0,0,0,0,0,0,0,0.23273223,0.57347761,0.27797997,0.083178489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,6.4174223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34961301,0.72244452,0.33238559,0.073649538,0,0,0,0,0,0,0,1.3428372,4.148187,3.6779602,0.51698074,0.1075095,0,0,0,0,0,0,1.4345289,3.9605928,3.0546315,0.43534456,0.082875301,0,0,0,0,0,0,0,0.2383317,0.58727532,0.28466809,0.08517974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,6.5681961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35782698,0.73941795,0.3401948,0.075379893,0,0,0,0,0,0,0,1.3743864,4.2456463,3.7643719,0.52912691,0.11003538,0,0,0,0,0,0,1.4682323,4.0536447,3.1263984,0.44557274,0.08482241,0,0,0,0,0,0,0,0.24393117,0.60107303,0.29135621,0.08718099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,6.7189698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36604094,0.75639138,0.34800402,0.077110248,0,0,0,0,0,0,0,1.4059356,4.3431057,3.8507835,0.54127309,0.11256126,0,0,0,0,0,0,1.5019358,4.1466966,3.1981653,0.45580091,0.086769519,0,0,0,0,0,0,0,0.24953064,0.61487073,0.29804433,0.089182241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,6.8697436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3742549,0.77336482,0.35581323,0.078840603,0,0,0,0,0,0,0,1.4374848,4.4405651,3.9371951,0.55341926,0.11508713,0,0,0,0,0,0,1.5356393,4.2397486,3.2699322,0.46602909,0.088716629,0,0,0,0,0,0,0,0.25513011,0.62866844,0.30473245,0.091183492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,7.0205174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38246887,0.79033825,0.36362245,0.080570958,0,0,0,0,0,0,0,1.469034,4.5380244,4.0236068,0.56556544,0.11761301,0,0,0,0,0,0,1.5693427,4.3328005,3.341699,0.47625727,0.090663738,0,0,0,0,0,0,0,0.26072958,0.64246615,0.31142057,0.093184743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,7.1712912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39068283,0.80731168,0.37143166,0.082301313,0,0,0,0,0,0,0,1.5005832,4.6354838,4.1100184,0.57771161,0.12013888,0,0,0,0,0,0,1.6030462,4.4258524,3.4134659,0.48648545,0.092610847,0,0,0,0,0,0,0,0.26632905,0.65626386,0.31810869,0.095185993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,7.322065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39889679,0.82428512,0.37924088,0.084031668,0,0,0,0,0,0,0,1.5321324,4.7329431,4.19643,0.58985779,0.12266476,0,0,0,0,0,0,1.6367496,4.5189044,3.4852328,0.49671363,0.094557956,0,0,0,0,0,0,0,0.27192852,0.67006156,0.32479681,0.097187244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,7.4728387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40711076,0.84125855,0.38705009,0.085762023,0,0,0,0,0,0,0,1.5636817,4.8304025,4.2828417,0.60200396,0.12519064,0,0,0,0,0,0,1.6704531,4.6119563,3.5569997,0.50694181,0.096505066,0,0,0,0,0,0,0,0.27752799,0.68385927,0.33148493,0.099188495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,7.6236125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41532472,0.85823198,0.39485931,0.087492378,0,0,0,0,0,0,0,1.5952309,4.9278618,4.3692533,0.61415014,0.12771651,0,0,0,0,0,0,1.7041566,4.7050082,3.6287665,0.51716999,0.098452175,0,0,0,0,0,0,0,0.28312747,0.69765698,0.33817305,0.10118975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,7.7743863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42353869,0.87520542,0.40266852,0.089222733,0,0,0,0,0,0,0,1.6267801,5.0253212,4.455665,0.62629632,0.13024239,0,0,0,0,0,0,1.73786,4.7980601,3.7005334,0.52739817,0.10039928,0,0,0,0,0,0,0,0.28872694,0.71145469,0.34486116,0.103191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,7.9251601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43175265,0.89217885,0.41047774,0.090953088,0,0,0,0,0,0,0,1.6583293,5.1227805,4.5420766,0.63844249,0.13276826,0,0,0,0,0,0,1.7715635,4.8911121,3.7723003,0.53762635,0.10234639,0,0,0,0,0,0,0,0.29432641,0.7252524,0.35154928,0.10519225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,8.0759338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43996661,0.90915228,0.41828695,0.092683443,0,0,0,0,0,0,0,1.6898785,5.2202399,4.6284882,0.65058867,0.13529414,0,0,0,0,0,0,1.8052669,4.984164,3.8440672,0.54785452,0.1042935,0,0,0,0,0,0,0,0.29992588,0.7390501,0.3582374,0.1071935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,8.2267076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44818058,0.92612572,0.42609617,0.094413798,0,0,0,0,0,0,0,1.7214277,5.3176992,4.7148999,0.66273484,0.13782002,0,0,0,0,0,0,1.8389704,5.0772159,3.915834,0.5580827,0.10624061,0,0,0,0,0,0,0,0.30552535,0.75284781,0.36492552,0.10919475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,8.3774814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45639454,0.94309915,0.43390538,0.096144153,0,0,0,0,0,0,0,1.7529769,5.4151586,4.8013115,0.67488102,0.14034589,0,0,0,0,0,0,1.8726739,5.1702679,3.9876009,0.56831088,0.10818772,0,0,0,0,0,0,0,0.31112482,0.76664552,0.37161364,0.111196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
