Time (ms),Stress at 0.00 mm (kPa),Stress at 0.24 mm (kPa),Stress at 0.45 mm (kPa),Stress at 0.65 mm (kPa),Stress at 0.86 mm (kPa),Stress at 1.05 mm (kPa),Stress at 1.25 mm (kPa),Stress at 1.45 mm (kPa),Stress at 1.66 mm (kPa),Stress at 1.85 mm (kPa),Stress at 2.05 mm (kPa),Stress at 2.25 mm (kPa),Stress at 2.45 mm (kPa),Stress at 2.65 mm (kPa)
4458,0.65164108,0.55021244,0.48710362,0.38095708,0.3065051,0.22434655,0.16348127,0.11216235,0.066750648,0.042503265,0.020185569,0.0048652378,0,0
4459,0.38327825,0.32362058,0.28650162,0.224069,0.18027829,0.13195478,0.096155409,0.065970962,0.039260987,0.02499931,0.011872624,0.0028616057,0,0
4460,0.11491542,0.097028713,0.085899617,0.067180916,0.054051478,0.039563005,0.02882955,0.019779575,0.011771325,0.0074953542,0.0035596792,0.00085797362,0,0
4461,-0.1534474,-0.12956315,-0.11470239,-0.089707167,-0.072175334,-0.05282877,-0.038496309,-0.026411812,-0.015718336,-0.010008601,-0.0047532656,-0.0011456584,0,0
4462,-0.42181023,-0.35615501,-0.31530439,-0.24659525,-0.19840215,-0.14522054,-0.10582217,-0.072603199,-0.043207998,-0.027512557,-0.01306621,-0.0031492905,0,0
4463,-0.69017306,-0.58274687,-0.51590639,-0.40348333,-0.32462896,-0.23761232,-0.17314803,-0.11879459,-0.07069766,-0.045016512,-0.021379155,-0.0051529226,0,0
4464,-0.95853589,-0.80933874,-0.7165084,-0.56037142,-0.45085577,-0.33000409,-0.24047389,-0.16498597,-0.098187321,-0.062520468,-0.0296921,-0.0071565547,0,0
4465,-1.2268987,-1.0359306,-0.9171104,-0.7172595,-0.57708258,-0.42239587,-0.30779974,-0.21117736,-0.12567698,-0.080024423,-0.038005045,-0.0091601867,0,0
4466,-1.4952615,-1.2625225,-1.1177124,-0.87414758,-0.70330939,-0.51478764,-0.3751256,-0.25736875,-0.15316664,-0.097528379,-0.046317989,-0.011163819,0,0
4467,-1.7636244,-1.4891143,-1.3183144,-1.0310357,-0.82953621,-0.60717942,-0.44245146,-0.30356013,-0.18065631,-0.11503233,-0.054630934,-0.013167451,0,0
4468,-2.0319872,-1.7157062,-1.5189164,-1.1879237,-0.95576302,-0.69957119,-0.50977732,-0.34975152,-0.20814597,-0.13253629,-0.062943879,-0.015171083,0,0
4469,-2.30035,-1.942298,-1.7195184,-1.3448118,-1.0819898,-0.79196297,-0.57710318,-0.39594291,-0.23563563,-0.15004025,-0.071256824,-0.017174715,0,0
4470,-2.5687129,-2.1688899,-1.9201204,-1.5016999,-1.2082166,-0.88435474,-0.64442904,-0.44213429,-0.26312529,-0.1675442,-0.079569768,-0.019178347,0,0
4471,-2.8370757,-2.3954818,-2.1207224,-1.658588,-1.3344435,-0.97674652,-0.7117549,-0.48832568,-0.29061495,-0.18504816,-0.087882713,-0.021181979,0,0
4472,-3.1054385,-2.6220736,-2.3213244,-1.8154761,-1.4606703,-1.0691383,-0.77908076,-0.53451707,-0.31810461,-0.20255211,-0.096195658,-0.023185611,0,0
4473,-3.3738013,-2.8486655,-2.5219264,-1.9723642,-1.5868971,-1.1615301,-0.84640661,-0.58070846,-0.34559428,-0.22005607,-0.1045086,-0.025189243,0,0
4474,-3.6421642,-3.0752574,-2.7225284,-2.1292522,-1.7131239,-1.2539218,-0.91373247,-0.62689984,-0.37308394,-0.23756002,-0.11282155,-0.027192875,0,0
4475,-3.910527,-3.3018492,-2.9231304,-2.2861403,-1.8393507,-1.3463136,-0.98105833,-0.67309123,-0.4005736,-0.25506398,-0.12113449,-0.029196507,0,0
4476,-4.1788898,-3.5284411,-3.1237324,-2.4430284,-1.9655775,-1.4387054,-1.0483842,-0.71928262,-0.42806326,-0.27256793,-0.12944744,-0.03120014,0,0
4477,-4.4472527,-3.755033,-3.3243344,-2.5999165,-2.0918043,-1.5310972,-1.11571,-0.765474,-0.45555292,-0.29007189,-0.13776038,-0.033203772,0,0
4478,-4.7156155,-3.9816248,-3.5249364,-2.7568046,-2.2180311,-1.6234889,-1.1830359,-0.81166539,-0.48304258,-0.30757585,-0.14607333,-0.035207404,0,0
4479,-4.9839783,-4.2082167,-3.7255385,-2.9136927,-2.344258,-1.7158807,-1.2503618,-0.85785678,-0.51053224,-0.3250798,-0.15438627,-0.037211036,0,0
4480,-5.2523411,-4.4348085,-3.9261405,-3.0705807,-2.4704848,-1.8082725,-1.3176876,-0.90404816,-0.53802191,-0.34258376,-0.16269922,-0.039214668,0,0
4481,-5.520704,-4.6614004,-4.1267425,-3.2274688,-2.5967116,-1.9006643,-1.3850135,-0.95023955,-0.56551157,-0.36008771,-0.17101216,-0.0412183,0,0
