Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa),Coord 49 Stress (kPa),Coord 50 Stress (kPa),Coord 51 Stress (kPa),Coord 52 Stress (kPa),Coord 53 Stress (kPa),Coord 54 Stress (kPa),Coord 55 Stress (kPa),Coord 56 Stress (kPa),Coord 57 Stress (kPa),Coord 58 Stress (kPa),Coord 59 Stress (kPa),Coord 60 Stress (kPa),Coord 61 Stress (kPa),Coord 62 Stress (kPa),Coord 63 Stress (kPa),Coord 64 Stress (kPa),Coord 65 Stress (kPa),Coord 66 Stress (kPa),Coord 67 Stress (kPa),Coord 68 Stress (kPa),Coord 69 Stress (kPa),Coord 70 Stress (kPa),Coord 71 Stress (kPa),Coord 72 Stress (kPa),Coord 73 Stress (kPa),Coord 74 Stress (kPa),Coord 75 Stress (kPa),Coord 76 Stress (kPa),Coord 77 Stress (kPa),Coord 78 Stress (kPa),Coord 79 Stress (kPa),Coord 80 Stress (kPa),Coord 81 Stress (kPa),Coord 82 Stress (kPa),Coord 83 Stress (kPa),Coord 84 Stress (kPa),Coord 85 Stress (kPa),Coord 86 Stress (kPa),Coord 87 Stress (kPa),Coord 88 Stress (kPa),Coord 89 Stress (kPa),Coord 90 Stress (kPa),Coord 91 Stress (kPa),Coord 92 Stress (kPa),Coord 93 Stress (kPa),Coord 94 Stress (kPa),Coord 95 Stress (kPa),Coord 96 Stress (kPa),Coord 97 Stress (kPa),Coord 98 Stress (kPa),Coord 99 Stress (kPa),Coord 100 Stress (kPa),Coord 101 Stress (kPa),Coord 102 Stress (kPa),Coord 103 Stress (kPa)
2485,383.19906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.747902,21.498128,0,0,0,0,0,0,0,0,0,0,50.529815,158.74779,149.61595,55.025007,0,0,0,0,0,0,0,0,121.9516,245.56663,315.93723,65.734383,0,0,0,0,0,0,0,0,84.454149,215.15234,114.75174,17.249265,0,0,0,0,0,0,0,0,0,10.953646,27.125802,1.3632286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,383.18406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.74666,21.497287,0,0,0,0,0,0,0,0,0,0,50.527837,158.74158,149.61009,55.022854,0,0,0,0,0,0,0,0,121.94683,245.55702,315.92486,65.731811,0,0,0,0,0,0,0,0,84.450844,215.14392,114.74725,17.24859,0,0,0,0,0,0,0,0,0,10.953217,27.124741,1.3631752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,383.16907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.745417,21.496445,0,0,0,0,0,0,0,0,0,0,50.52586,158.73537,149.60424,55.020701,0,0,0,0,0,0,0,0,121.94206,245.54741,315.9125,65.729239,0,0,0,0,0,0,0,0,84.447539,215.1355,114.74276,17.247915,0,0,0,0,0,0,0,0,0,10.952788,27.12368,1.3631219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,383.15407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.744175,21.495604,0,0,0,0,0,0,0,0,0,0,50.523883,158.72916,149.59838,55.018548,0,0,0,0,0,0,0,0,121.93729,245.5378,315.90014,65.726666,0,0,0,0,0,0,0,0,84.444235,215.12708,114.73827,17.247241,0,0,0,0,0,0,0,0,0,10.95236,27.122618,1.3630685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,383.13908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.742933,21.494763,0,0,0,0,0,0,0,0,0,0,50.521906,158.72294,149.59253,55.016394,0,0,0,0,0,0,0,0,121.93252,245.52819,315.88777,65.724094,0,0,0,0,0,0,0,0,84.44093,215.11866,114.73378,17.246566,0,0,0,0,0,0,0,0,0,10.951931,27.121557,1.3630152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,383.12408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.74169,21.493922,0,0,0,0,0,0,0,0,0,0,50.519929,158.71673,149.58667,55.014241,0,0,0,0,0,0,0,0,121.92774,245.51858,315.87541,65.721522,0,0,0,0,0,0,0,0,84.437626,215.11024,114.72929,17.245891,0,0,0,0,0,0,0,0,0,10.951503,27.120495,1.3629619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,383.10909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.740448,21.493081,0,0,0,0,0,0,0,0,0,0,50.517951,158.71052,149.58082,55.012088,0,0,0,0,0,0,0,0,121.92297,245.50898,315.86305,65.71895,0,0,0,0,0,0,0,0,84.434321,215.10182,114.7248,17.245216,0,0,0,0,0,0,0,0,0,10.951074,27.119434,1.3629085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,383.0941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.739206,21.492239,0,0,0,0,0,0,0,0,0,0,50.515974,158.70431,149.57496,55.009935,0,0,0,0,0,0,0,0,121.9182,245.49937,315.85069,65.716378,0,0,0,0,0,0,0,0,84.431016,215.09341,114.72031,17.244541,0,0,0,0,0,0,0,0,0,10.950645,27.118372,1.3628552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,383.0791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.737964,21.491398,0,0,0,0,0,0,0,0,0,0,50.513997,158.6981,149.56911,55.007782,0,0,0,0,0,0,0,0,121.91343,245.48976,315.83832,65.713806,0,0,0,0,0,0,0,0,84.427712,215.08499,114.71582,17.243866,0,0,0,0,0,0,0,0,0,10.950217,27.117311,1.3628018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,383.06411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.736721,21.490557,0,0,0,0,0,0,0,0,0,0,50.51202,158.69189,149.56326,55.005629,0,0,0,0,0,0,0,0,121.90866,245.48015,315.82596,65.711234,0,0,0,0,0,0,0,0,84.424407,215.07657,114.71133,17.243191,0,0,0,0,0,0,0,0,0,10.949788,27.11625,1.3627485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,383.04911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.735479,21.489716,0,0,0,0,0,0,0,0,0,0,50.510043,158.68567,149.5574,55.003476,0,0,0,0,0,0,0,0,121.90388,245.47054,315.8136,65.708661,0,0,0,0,0,0,0,0,84.421102,215.06815,114.70684,17.242516,0,0,0,0,0,0,0,0,0,10.949359,27.115188,1.3626951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,383.03412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.734237,21.488875,0,0,0,0,0,0,0,0,0,0,50.508065,158.67946,149.55155,55.001323,0,0,0,0,0,0,0,0,121.89911,245.46093,315.80124,65.706089,0,0,0,0,0,0,0,0,84.417798,215.05973,114.70235,17.241841,0,0,0,0,0,0,0,0,0,10.948931,27.114127,1.3626418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,383.01912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.732995,21.488033,0,0,0,0,0,0,0,0,0,0,50.506088,158.67325,149.54569,54.99917,0,0,0,0,0,0,0,0,121.89434,245.45132,315.78887,65.703517,0,0,0,0,0,0,0,0,84.414493,215.05131,114.69785,17.241166,0,0,0,0,0,0,0,0,0,10.948502,27.113065,1.3625885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,383.00413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.731752,21.487192,0,0,0,0,0,0,0,0,0,0,50.504111,158.66704,149.53984,54.997016,0,0,0,0,0,0,0,0,121.88957,245.44171,315.77651,65.700945,0,0,0,0,0,0,0,0,84.411188,215.04289,114.69336,17.240491,0,0,0,0,0,0,0,0,0,10.948074,27.112004,1.3625351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,382.98913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.73051,21.486351,0,0,0,0,0,0,0,0,0,0,50.502134,158.66083,149.53398,54.994863,0,0,0,0,0,0,0,0,121.8848,245.4321,315.76415,65.698373,0,0,0,0,0,0,0,0,84.407884,215.03447,114.68887,17.239816,0,0,0,0,0,0,0,0,0,10.947645,27.110942,1.3624818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,382.97414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.729268,21.48551,0,0,0,0,0,0,0,0,0,0,50.500156,158.65461,149.52813,54.99271,0,0,0,0,0,0,0,0,121.88002,245.4225,315.75179,65.695801,0,0,0,0,0,0,0,0,84.404579,215.02606,114.68438,17.239141,0,0,0,0,0,0,0,0,0,10.947216,27.109881,1.3624284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,382.95915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.728025,21.484668,0,0,0,0,0,0,0,0,0,0,50.498179,158.6484,149.52227,54.990557,0,0,0,0,0,0,0,0,121.87525,245.41289,315.73942,65.693228,0,0,0,0,0,0,0,0,84.401274,215.01764,114.67989,17.238466,0,0,0,0,0,0,0,0,0,10.946788,27.10882,1.3623751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,382.94415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.726783,21.483827,0,0,0,0,0,0,0,0,0,0,50.496202,158.64219,149.51642,54.988404,0,0,0,0,0,0,0,0,121.87048,245.40328,315.72706,65.690656,0,0,0,0,0,0,0,0,84.39797,215.00922,114.6754,17.237791,0,0,0,0,0,0,0,0,0,10.946359,27.107758,1.3623217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,382.92916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.725541,21.482986,0,0,0,0,0,0,0,0,0,0,50.494225,158.63598,149.51057,54.986251,0,0,0,0,0,0,0,0,121.86571,245.39367,315.7147,65.688084,0,0,0,0,0,0,0,0,84.394665,215.0008,114.67091,17.237116,0,0,0,0,0,0,0,0,0,10.945931,27.106697,1.3622684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,382.91416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.724299,21.482145,0,0,0,0,0,0,0,0,0,0,50.492248,158.62977,149.50471,54.984098,0,0,0,0,0,0,0,0,121.86094,245.38406,315.70234,65.685512,0,0,0,0,0,0,0,0,84.39136,214.99238,114.66642,17.236441,0,0,0,0,0,0,0,0,0,10.945502,27.105635,1.3622151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,382.89917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.723056,21.481304,0,0,0,0,0,0,0,0,0,0,50.49027,158.62356,149.49886,54.981945,0,0,0,0,0,0,0,0,121.85617,245.37445,315.68997,65.68294,0,0,0,0,0,0,0,0,84.388056,214.98396,114.66193,17.235766,0,0,0,0,0,0,0,0,0,10.945073,27.104574,1.3621617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,382.88417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.721814,21.480462,0,0,0,0,0,0,0,0,0,0,50.488293,158.61734,149.493,54.979792,0,0,0,0,0,0,0,0,121.85139,245.36484,315.67761,65.680368,0,0,0,0,0,0,0,0,84.384751,214.97554,114.65744,17.235091,0,0,0,0,0,0,0,0,0,10.944645,27.103513,1.3621084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,382.86918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.720572,21.479621,0,0,0,0,0,0,0,0,0,0,50.486316,158.61113,149.48715,54.977638,0,0,0,0,0,0,0,0,121.84662,245.35523,315.66525,65.677795,0,0,0,0,0,0,0,0,84.381446,214.96712,114.65295,17.234416,0,0,0,0,0,0,0,0,0,10.944216,27.102451,1.362055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,382.85418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.719329,21.47878,0,0,0,0,0,0,0,0,0,0,50.484339,158.60492,149.48129,54.975485,0,0,0,0,0,0,0,0,121.84185,245.34562,315.65289,65.675223,0,0,0,0,0,0,0,0,84.378142,214.9587,114.64846,17.233741,0,0,0,0,0,0,0,0,0,10.943788,27.10139,1.3620017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,382.83919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.718087,21.477939,0,0,0,0,0,0,0,0,0,0,50.482362,158.59871,149.47544,54.973332,0,0,0,0,0,0,0,0,121.83708,245.33601,315.64052,65.672651,0,0,0,0,0,0,0,0,84.374837,214.95029,114.64397,17.233066,0,0,0,0,0,0,0,0,0,10.943359,27.100328,1.3619483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,382.8242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.716845,21.477098,0,0,0,0,0,0,0,0,0,0,50.480384,158.5925,149.46958,54.971179,0,0,0,0,0,0,0,0,121.83231,245.32641,315.62816,65.670079,0,0,0,0,0,0,0,0,84.371532,214.94187,114.63948,17.232391,0,0,0,0,0,0,0,0,0,10.94293,27.099267,1.361895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,382.8092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.715603,21.476256,0,0,0,0,0,0,0,0,0,0,50.478407,158.58629,149.46373,54.969026,0,0,0,0,0,0,0,0,121.82753,245.3168,315.6158,65.667507,0,0,0,0,0,0,0,0,84.368228,214.93345,114.63499,17.231717,0,0,0,0,0,0,0,0,0,10.942502,27.098205,1.3618417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,382.79421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.71436,21.475415,0,0,0,0,0,0,0,0,0,0,50.47643,158.58007,149.45788,54.966873,0,0,0,0,0,0,0,0,121.82276,245.30719,315.60344,65.664935,0,0,0,0,0,0,0,0,84.364923,214.92503,114.6305,17.231042,0,0,0,0,0,0,0,0,0,10.942073,27.097144,1.3617883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,382.77921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.713118,21.474574,0,0,0,0,0,0,0,0,0,0,50.474453,158.57386,149.45202,54.96472,0,0,0,0,0,0,0,0,121.81799,245.29758,315.59107,65.662362,0,0,0,0,0,0,0,0,84.361618,214.91661,114.62601,17.230367,0,0,0,0,0,0,0,0,0,10.941644,27.096083,1.361735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,382.76422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.711876,21.473733,0,0,0,0,0,0,0,0,0,0,50.472475,158.56765,149.44617,54.962567,0,0,0,0,0,0,0,0,121.81322,245.28797,315.57871,65.65979,0,0,0,0,0,0,0,0,84.358314,214.90819,114.62152,17.229692,0,0,0,0,0,0,0,0,0,10.941216,27.095021,1.3616816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,382.74922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.710633,21.472891,0,0,0,0,0,0,0,0,0,0,50.470498,158.56144,149.44031,54.960414,0,0,0,0,0,0,0,0,121.80845,245.27836,315.56635,65.657218,0,0,0,0,0,0,0,0,84.355009,214.89977,114.61703,17.229017,0,0,0,0,0,0,0,0,0,10.940787,27.09396,1.3616283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,382.73423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.709391,21.47205,0,0,0,0,0,0,0,0,0,0,50.468521,158.55523,149.43446,54.958261,0,0,0,0,0,0,0,0,121.80367,245.26875,315.55399,65.654646,0,0,0,0,0,0,0,0,84.351704,214.89135,114.61254,17.228342,0,0,0,0,0,0,0,0,0,10.940359,27.092898,1.3615749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,382.71923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.708149,21.471209,0,0,0,0,0,0,0,0,0,0,50.466544,158.54902,149.4286,54.956107,0,0,0,0,0,0,0,0,121.7989,245.25914,315.54162,65.652074,0,0,0,0,0,0,0,0,84.3484,214.88293,114.60805,17.227667,0,0,0,0,0,0,0,0,0,10.93993,27.091837,1.3615216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,382.70424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.706907,21.470368,0,0,0,0,0,0,0,0,0,0,50.464567,158.5428,149.42275,54.953954,0,0,0,0,0,0,0,0,121.79413,245.24953,315.52926,65.649502,0,0,0,0,0,0,0,0,84.345095,214.87452,114.60356,17.226992,0,0,0,0,0,0,0,0,0,10.939501,27.090775,1.3614683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,382.68925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.705664,21.469527,0,0,0,0,0,0,0,0,0,0,50.462589,158.53659,149.41689,54.951801,0,0,0,0,0,0,0,0,121.78936,245.23993,315.5169,65.646929,0,0,0,0,0,0,0,0,84.34179,214.8661,114.59907,17.226317,0,0,0,0,0,0,0,0,0,10.939073,27.089714,1.3614149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,382.67425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.704422,21.468685,0,0,0,0,0,0,0,0,0,0,50.460612,158.53038,149.41104,54.949648,0,0,0,0,0,0,0,0,121.78459,245.23032,315.50454,65.644357,0,0,0,0,0,0,0,0,84.338486,214.85768,114.59458,17.225642,0,0,0,0,0,0,0,0,0,10.938644,27.088653,1.3613616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,382.65926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.70318,21.467844,0,0,0,0,0,0,0,0,0,0,50.458635,158.52417,149.40519,54.947495,0,0,0,0,0,0,0,0,121.77981,245.22071,315.49217,65.641785,0,0,0,0,0,0,0,0,84.335181,214.84926,114.59009,17.224967,0,0,0,0,0,0,0,0,0,10.938216,27.087591,1.3613082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,382.64426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.701937,21.467003,0,0,0,0,0,0,0,0,0,0,50.456658,158.51796,149.39933,54.945342,0,0,0,0,0,0,0,0,121.77504,245.2111,315.47981,65.639213,0,0,0,0,0,0,0,0,84.331876,214.84084,114.5856,17.224292,0,0,0,0,0,0,0,0,0,10.937787,27.08653,1.3612549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,382.62927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.700695,21.466162,0,0,0,0,0,0,0,0,0,0,50.454681,158.51174,149.39348,54.943189,0,0,0,0,0,0,0,0,121.77027,245.20149,315.46745,65.636641,0,0,0,0,0,0,0,0,84.328572,214.83242,114.58111,17.223617,0,0,0,0,0,0,0,0,0,10.937358,27.085468,1.3612015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,382.61427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.699453,21.465321,0,0,0,0,0,0,0,0,0,0,50.452703,158.50553,149.38762,54.941036,0,0,0,0,0,0,0,0,121.7655,245.19188,315.45509,65.634069,0,0,0,0,0,0,0,0,84.325267,214.824,114.57662,17.222942,0,0,0,0,0,0,0,0,0,10.93693,27.084407,1.3611482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,382.59928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.698211,21.464479,0,0,0,0,0,0,0,0,0,0,50.450726,158.49932,149.38177,54.938883,0,0,0,0,0,0,0,0,121.76073,245.18227,315.44272,65.631496,0,0,0,0,0,0,0,0,84.321962,214.81558,114.57213,17.222267,0,0,0,0,0,0,0,0,0,10.936501,27.083345,1.3610949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,382.58428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.696968,21.463638,0,0,0,0,0,0,0,0,0,0,50.448749,158.49311,149.37591,54.936729,0,0,0,0,0,0,0,0,121.75595,245.17266,315.43036,65.628924,0,0,0,0,0,0,0,0,84.318658,214.80717,114.56764,17.221592,0,0,0,0,0,0,0,0,0,10.936073,27.082284,1.3610415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,382.56929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.695726,21.462797,0,0,0,0,0,0,0,0,0,0,50.446772,158.4869,149.37006,54.934576,0,0,0,0,0,0,0,0,121.75118,245.16305,315.418,65.626352,0,0,0,0,0,0,0,0,84.315353,214.79875,114.56315,17.220917,0,0,0,0,0,0,0,0,0,10.935644,27.081223,1.3609882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,382.5543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.694484,21.461956,0,0,0,0,0,0,0,0,0,0,50.444794,158.48069,149.36421,54.932423,0,0,0,0,0,0,0,0,121.74641,245.15344,315.40564,65.62378,0,0,0,0,0,0,0,0,84.312048,214.79033,114.55866,17.220242,0,0,0,0,0,0,0,0,0,10.935215,27.080161,1.3609348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,382.5393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.693241,21.461114,0,0,0,0,0,0,0,0,0,0,50.442817,158.47447,149.35835,54.93027,0,0,0,0,0,0,0,0,121.74164,245.14384,315.39327,65.621208,0,0,0,0,0,0,0,0,84.308744,214.78191,114.55417,17.219567,0,0,0,0,0,0,0,0,0,10.934787,27.0791,1.3608815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,382.52431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.691999,21.460273,0,0,0,0,0,0,0,0,0,0,50.44084,158.46826,149.3525,54.928117,0,0,0,0,0,0,0,0,121.73687,245.13423,315.38091,65.618636,0,0,0,0,0,0,0,0,84.305439,214.77349,114.54968,17.218892,0,0,0,0,0,0,0,0,0,10.934358,27.078038,1.3608281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,382.50931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.690757,21.459432,0,0,0,0,0,0,0,0,0,0,50.438863,158.46205,149.34664,54.925964,0,0,0,0,0,0,0,0,121.7321,245.12462,315.36855,65.616063,0,0,0,0,0,0,0,0,84.302134,214.76507,114.54519,17.218217,0,0,0,0,0,0,0,0,0,10.933929,27.076977,1.3607748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
