Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa),Coord 42 Stress (kPa),Coord 43 Stress (kPa),Coord 44 Stress (kPa),Coord 45 Stress (kPa),Coord 46 Stress (kPa),Coord 47 Stress (kPa),Coord 48 Stress (kPa)
1332.9999,379.35834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.900924,107.04804,36.473396,0,0,0,0,0,15.931374,138.52611,302.89938,78.694738,0,0,0,0,0,0,7.4403439,17.194259,0,0,0,0,0,0,0,0,0,0,0
1333.9999,379.34508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.89981,107.0443,36.472122,0,0,0,0,0,15.930817,138.52127,302.8888,78.691988,0,0,0,0,0,0,7.4400839,17.193659,0,0,0,0,0,0,0,0,0,0,0
1334.9999,379.33183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.898695,107.04056,36.470847,0,0,0,0,0,15.930261,138.51643,302.87822,78.689239,0,0,0,0,0,0,7.439824,17.193058,0,0,0,0,0,0,0,0,0,0,0
1335.9999,379.31857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.89758,107.03682,36.469573,0,0,0,0,0,15.929704,138.51159,302.86763,78.686489,0,0,0,0,0,0,7.439564,17.192457,0,0,0,0,0,0,0,0,0,0,0
1336.9999,379.30532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.896466,107.03308,36.468299,0,0,0,0,0,15.929148,138.50675,302.85705,78.68374,0,0,0,0,0,0,7.4393041,17.191857,0,0,0,0,0,0,0,0,0,0,0
1337.9999,379.29207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.895351,107.02934,36.467024,0,0,0,0,0,15.928591,138.50191,302.84647,78.680991,0,0,0,0,0,0,7.4390441,17.191256,0,0,0,0,0,0,0,0,0,0,0
1338.9999,379.27881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.894237,107.0256,36.46575,0,0,0,0,0,15.928034,138.49707,302.83589,78.678241,0,0,0,0,0,0,7.4387842,17.190655,0,0,0,0,0,0,0,0,0,0,0
1339.9999,379.26556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.893122,107.02186,36.464476,0,0,0,0,0,15.927478,138.49223,302.8253,78.675492,0,0,0,0,0,0,7.4385242,17.190054,0,0,0,0,0,0,0,0,0,0,0
1340.9999,379.2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.892008,107.01812,36.463202,0,0,0,0,0,15.926921,138.48739,302.81472,78.672742,0,0,0,0,0,0,7.4382643,17.189454,0,0,0,0,0,0,0,0,0,0,0
1341.9999,379.23905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.890893,107.01438,36.461927,0,0,0,0,0,15.926365,138.48255,302.80414,78.669993,0,0,0,0,0,0,7.4380043,17.188853,0,0,0,0,0,0,0,0,0,0,0
1342.9999,379.2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.889779,107.01064,36.460653,0,0,0,0,0,15.925808,138.47771,302.79356,78.667244,0,0,0,0,0,0,7.4377444,17.188252,0,0,0,0,0,0,0,0,0,0,0
1343.9999,379.21254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.888664,107.0069,36.459379,0,0,0,0,0,15.925251,138.47287,302.78297,78.664494,0,0,0,0,0,0,7.4374844,17.187651,0,0,0,0,0,0,0,0,0,0,0
1344.9999,379.19929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.887549,107.00316,36.458104,0,0,0,0,0,15.924695,138.46803,302.77239,78.661745,0,0,0,0,0,0,7.4372245,17.187051,0,0,0,0,0,0,0,0,0,0,0
1345.9999,379.18603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.886435,106.99942,36.45683,0,0,0,0,0,15.924138,138.46319,302.76181,78.658995,0,0,0,0,0,0,7.4369645,17.18645,0,0,0,0,0,0,0,0,0,0,0
1346.9999,379.17278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.88532,106.99568,36.455556,0,0,0,0,0,15.923582,138.45835,302.75122,78.656246,0,0,0,0,0,0,7.4367046,17.185849,0,0,0,0,0,0,0,0,0,0,0
1347.9999,379.15953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.884206,106.99194,36.454281,0,0,0,0,0,15.923025,138.45351,302.74064,78.653496,0,0,0,0,0,0,7.4364446,17.185249,0,0,0,0,0,0,0,0,0,0,0
1348.9999,379.14627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.883091,106.9882,36.453007,0,0,0,0,0,15.922468,138.44867,302.73006,78.650747,0,0,0,0,0,0,7.4361847,17.184648,0,0,0,0,0,0,0,0,0,0,0
1349.9999,379.13302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.881977,106.98446,36.451733,0,0,0,0,0,15.921912,138.44383,302.71948,78.647998,0,0,0,0,0,0,7.4359248,17.184047,0,0,0,0,0,0,0,0,0,0,0
1350.9999,379.11976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.880862,106.98072,36.450459,0,0,0,0,0,15.921355,138.43899,302.70889,78.645248,0,0,0,0,0,0,7.4356648,17.183446,0,0,0,0,0,0,0,0,0,0,0
1351.9999,379.10651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.879748,106.97698,36.449184,0,0,0,0,0,15.920799,138.43415,302.69831,78.642499,0,0,0,0,0,0,7.4354049,17.182846,0,0,0,0,0,0,0,0,0,0,0
1352.9999,379.09326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.878633,106.97324,36.44791,0,0,0,0,0,15.920242,138.42931,302.68773,78.639749,0,0,0,0,0,0,7.4351449,17.182245,0,0,0,0,0,0,0,0,0,0,0
1353.9999,379.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.877519,106.9695,36.446636,0,0,0,0,0,15.919685,138.42447,302.67715,78.637,0,0,0,0,0,0,7.434885,17.181644,0,0,0,0,0,0,0,0,0,0,0
1354.9999,379.06675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.876404,106.96576,36.445361,0,0,0,0,0,15.919129,138.41963,302.66656,78.63425,0,0,0,0,0,0,7.434625,17.181043,0,0,0,0,0,0,0,0,0,0,0
1355.9999,379.05349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.875289,106.96202,36.444087,0,0,0,0,0,15.918572,138.41479,302.65598,78.631501,0,0,0,0,0,0,7.4343651,17.180443,0,0,0,0,0,0,0,0,0,0,0
1356.9999,379.04024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.874175,106.95828,36.442813,0,0,0,0,0,15.918016,138.40995,302.6454,78.628752,0,0,0,0,0,0,7.4341051,17.179842,0,0,0,0,0,0,0,0,0,0,0
1357.9999,379.02699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.87306,106.95454,36.441538,0,0,0,0,0,15.917459,138.40511,302.63482,78.626002,0,0,0,0,0,0,7.4338452,17.179241,0,0,0,0,0,0,0,0,0,0,0
1358.9999,379.01373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.871946,106.9508,36.440264,0,0,0,0,0,15.916902,138.40027,302.62423,78.623253,0,0,0,0,0,0,7.4335852,17.17864,0,0,0,0,0,0,0,0,0,0,0
1359.9999,379.00321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.871061,106.94783,36.439253,0,0,0,0,0,15.91646,138.39643,302.61583,78.62107,0,0,0,0,0,0,7.4333788,17.178164,0,0,0,0,0,0,0,0,0,0,0
1360.9999,378.99269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.870176,106.94486,36.438241,0,0,0,0,0,15.916019,138.39259,302.60743,78.618887,0,0,0,0,0,0,7.4331725,17.177687,0,0,0,0,0,0,0,0,0,0,0
1361.9999,378.98217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.869291,106.94189,36.437229,0,0,0,0,0,15.915577,138.38875,302.59903,78.616705,0,0,0,0,0,0,7.4329661,17.17721,0,0,0,0,0,0,0,0,0,0,0
1362.9999,378.97165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.868407,106.93892,36.436218,0,0,0,0,0,15.915135,138.38491,302.59063,78.614522,0,0,0,0,0,0,7.4327597,17.176733,0,0,0,0,0,0,0,0,0,0,0
1363.9999,378.96112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.867522,106.93595,36.435206,0,0,0,0,0,15.914693,138.38106,302.58223,78.612339,0,0,0,0,0,0,7.4325534,17.176256,0,0,0,0,0,0,0,0,0,0,0
1364.9999,378.9506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.866637,106.93299,36.434194,0,0,0,0,0,15.914251,138.37722,302.57383,78.610157,0,0,0,0,0,0,7.432347,17.175779,0,0,0,0,0,0,0,0,0,0,0
1365.9999,378.94008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.865752,106.93002,36.433183,0,0,0,0,0,15.913809,138.37338,302.56542,78.607974,0,0,0,0,0,0,7.4321407,17.175302,0,0,0,0,0,0,0,0,0,0,0
1366.9999,378.92956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.864867,106.92705,36.432171,0,0,0,0,0,15.913367,138.36954,302.55702,78.605791,0,0,0,0,0,0,7.4319343,17.174825,0,0,0,0,0,0,0,0,0,0,0
1367.9999,378.91904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.863983,106.92408,36.43116,0,0,0,0,0,15.912925,138.3657,302.54862,78.603609,0,0,0,0,0,0,7.4317279,17.174348,0,0,0,0,0,0,0,0,0,0,0
1368.9999,378.90851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.863098,106.92111,36.430148,0,0,0,0,0,15.912484,138.36185,302.54022,78.601426,0,0,0,0,0,0,7.4315216,17.173871,0,0,0,0,0,0,0,0,0,0,0
1369.9999,378.89799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.862213,106.91814,36.429136,0,0,0,0,0,15.912042,138.35801,302.53182,78.599243,0,0,0,0,0,0,7.4313152,17.173395,0,0,0,0,0,0,0,0,0,0,0
1370.9999,378.88747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.861328,106.91517,36.428125,0,0,0,0,0,15.9116,138.35417,302.52342,78.597061,0,0,0,0,0,0,7.4311088,17.172918,0,0,0,0,0,0,0,0,0,0,0
1371.9999,378.87695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.860443,106.9122,36.427113,0,0,0,0,0,15.911158,138.35033,302.51502,78.594878,0,0,0,0,0,0,7.4309025,17.172441,0,0,0,0,0,0,0,0,0,0,0
1372.9999,378.86643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.859559,106.90923,36.426101,0,0,0,0,0,15.910716,138.34648,302.50662,78.592695,0,0,0,0,0,0,7.4306961,17.171964,0,0,0,0,0,0,0,0,0,0,0
1373.9999,378.8559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.858674,106.90626,36.42509,0,0,0,0,0,15.910274,138.34264,302.49822,78.590513,0,0,0,0,0,0,7.4304897,17.171487,0,0,0,0,0,0,0,0,0,0,0
1374.9999,378.84538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.857789,106.90329,36.424078,0,0,0,0,0,15.909832,138.3388,302.48981,78.58833,0,0,0,0,0,0,7.4302834,17.17101,0,0,0,0,0,0,0,0,0,0,0
1375.9999,378.83486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.856904,106.90033,36.423067,0,0,0,0,0,15.90939,138.33496,302.48141,78.586147,0,0,0,0,0,0,7.430077,17.170533,0,0,0,0,0,0,0,0,0,0,0
1376.9999,378.82434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.856019,106.89736,36.422055,0,0,0,0,0,15.908949,138.33112,302.47301,78.583965,0,0,0,0,0,0,7.4298706,17.170056,0,0,0,0,0,0,0,0,0,0,0
1377.9999,378.81382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.855135,106.89439,36.421043,0,0,0,0,0,15.908507,138.32727,302.46461,78.581782,0,0,0,0,0,0,7.4296643,17.169579,0,0,0,0,0,0,0,0,0,0,0
1378.9999,378.8033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.85425,106.89142,36.420032,0,0,0,0,0,15.908065,138.32343,302.45621,78.579599,0,0,0,0,0,0,7.4294579,17.169103,0,0,0,0,0,0,0,0,0,0,0
1379.9999,378.79277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.853365,106.88845,36.41902,0,0,0,0,0,15.907623,138.31959,302.44781,78.577417,0,0,0,0,0,0,7.4292515,17.168626,0,0,0,0,0,0,0,0,0,0,0
1380.9999,378.78225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.85248,106.88548,36.418008,0,0,0,0,0,15.907181,138.31575,302.43941,78.575234,0,0,0,0,0,0,7.4290452,17.168149,0,0,0,0,0,0,0,0,0,0,0
1381.9999,378.77173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.851595,106.88251,36.416997,0,0,0,0,0,15.906739,138.31191,302.43101,78.573051,0,0,0,0,0,0,7.4288388,17.167672,0,0,0,0,0,0,0,0,0,0,0
1382.9999,378.76121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.850711,106.87954,36.415985,0,0,0,0,0,15.906297,138.30806,302.4226,78.570869,0,0,0,0,0,0,7.4286325,17.167195,0,0,0,0,0,0,0,0,0,0,0
1383.9999,378.75069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.849826,106.87657,36.414974,0,0,0,0,0,15.905855,138.30422,302.4142,78.568686,0,0,0,0,0,0,7.4284261,17.166718,0,0,0,0,0,0,0,0,0,0,0
1384.9999,378.74016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.848941,106.8736,36.413962,0,0,0,0,0,15.905414,138.30038,302.4058,78.566503,0,0,0,0,0,0,7.4282197,17.166241,0,0,0,0,0,0,0,0,0,0,0
1385.9999,378.72964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.848056,106.87063,36.41295,0,0,0,0,0,15.904972,138.29654,302.3974,78.564321,0,0,0,0,0,0,7.4280134,17.165764,0,0,0,0,0,0,0,0,0,0,0
1386.9999,378.71912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.847171,106.86767,36.411939,0,0,0,0,0,15.90453,138.29269,302.389,78.562138,0,0,0,0,0,0,7.427807,17.165287,0,0,0,0,0,0,0,0,0,0,0
1387.9999,378.7086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.846287,106.8647,36.410927,0,0,0,0,0,15.904088,138.28885,302.3806,78.559955,0,0,0,0,0,0,7.4276006,17.16481,0,0,0,0,0,0,0,0,0,0,0
1388.9999,378.69808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.845402,106.86173,36.409915,0,0,0,0,0,15.903646,138.28501,302.3722,78.557773,0,0,0,0,0,0,7.4273943,17.164334,0,0,0,0,0,0,0,0,0,0,0
1389.9999,378.68756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.844517,106.85876,36.408904,0,0,0,0,0,15.903204,138.28117,302.3638,78.55559,0,0,0,0,0,0,7.4271879,17.163857,0,0,0,0,0,0,0,0,0,0,0
1390.9999,378.67703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.843632,106.85579,36.407892,0,0,0,0,0,15.902762,138.27733,302.35539,78.553407,0,0,0,0,0,0,7.4269815,17.16338,0,0,0,0,0,0,0,0,0,0,0
1391.9999,378.66651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.842747,106.85282,36.406881,0,0,0,0,0,15.902321,138.27348,302.34699,78.551225,0,0,0,0,0,0,7.4267752,17.162903,0,0,0,0,0,0,0,0,0,0,0
1392.9999,378.65599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.841863,106.84985,36.405869,0,0,0,0,0,15.901879,138.26964,302.33859,78.549042,0,0,0,0,0,0,7.4265688,17.162426,0,0,0,0,0,0,0,0,0,0,0
1393.9999,378.64547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.840978,106.84688,36.404857,0,0,0,0,0,15.901437,138.2658,302.33019,78.546859,0,0,0,0,0,0,7.4263624,17.161949,0,0,0,0,0,0,0,0,0,0,0
1394.9999,378.63495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.840093,106.84391,36.403846,0,0,0,0,0,15.900995,138.26196,302.32179,78.544677,0,0,0,0,0,0,7.4261561,17.161472,0,0,0,0,0,0,0,0,0,0,0
1395.9999,378.62442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.839208,106.84094,36.402834,0,0,0,0,0,15.900553,138.25812,302.31339,78.542494,0,0,0,0,0,0,7.4259497,17.160995,0,0,0,0,0,0,0,0,0,0,0
1396.9999,378.6139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.838323,106.83797,36.401822,0,0,0,0,0,15.900111,138.25427,302.30499,78.540311,0,0,0,0,0,0,7.4257433,17.160518,0,0,0,0,0,0,0,0,0,0,0
1397.9999,378.60338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.837439,106.83501,36.400811,0,0,0,0,0,15.899669,138.25043,302.29659,78.538129,0,0,0,0,0,0,7.425537,17.160041,0,0,0,0,0,0,0,0,0,0,0
1398.9999,378.59286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.836554,106.83204,36.399799,0,0,0,0,0,15.899227,138.24659,302.28819,78.535946,0,0,0,0,0,0,7.4253306,17.159565,0,0,0,0,0,0,0,0,0,0,0
1399.9999,378.58234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.835669,106.82907,36.398788,0,0,0,0,0,15.898786,138.24275,302.27978,78.533763,0,0,0,0,0,0,7.4251242,17.159088,0,0,0,0,0,0,0,0,0,0,0
1400.9999,378.57181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.834784,106.8261,36.397776,0,0,0,0,0,15.898344,138.2389,302.27138,78.531581,0,0,0,0,0,0,7.4249179,17.158611,0,0,0,0,0,0,0,0,0,0,0
1401.9999,378.56129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.833899,106.82313,36.396764,0,0,0,0,0,15.897902,138.23506,302.26298,78.529398,0,0,0,0,0,0,7.4247115,17.158134,0,0,0,0,0,0,0,0,0,0,0
1402.9999,378.55077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.833015,106.82016,36.395753,0,0,0,0,0,15.89746,138.23122,302.25458,78.527215,0,0,0,0,0,0,7.4245052,17.157657,0,0,0,0,0,0,0,0,0,0,0
1403.9999,378.54025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.83213,106.81719,36.394741,0,0,0,0,0,15.897018,138.22738,302.24618,78.525033,0,0,0,0,0,0,7.4242988,17.15718,0,0,0,0,0,0,0,0,0,0,0
1404.9999,378.52973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.831245,106.81422,36.393729,0,0,0,0,0,15.896576,138.22354,302.23778,78.52285,0,0,0,0,0,0,7.4240924,17.156703,0,0,0,0,0,0,0,0,0,0,0
1405.9999,378.51921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.83036,106.81125,36.392718,0,0,0,0,0,15.896134,138.21969,302.22938,78.520667,0,0,0,0,0,0,7.4238861,17.156226,0,0,0,0,0,0,0,0,0,0,0
1406.9999,378.50868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.829475,106.80828,36.391706,0,0,0,0,0,15.895692,138.21585,302.22098,78.518485,0,0,0,0,0,0,7.4236797,17.155749,0,0,0,0,0,0,0,0,0,0,0
1407.9999,378.49816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.828591,106.80531,36.390695,0,0,0,0,0,15.895251,138.21201,302.21257,78.516302,0,0,0,0,0,0,7.4234733,17.155272,0,0,0,0,0,0,0,0,0,0,0
1408.9999,378.48764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.827706,106.80235,36.389683,0,0,0,0,0,15.894809,138.20817,302.20417,78.514119,0,0,0,0,0,0,7.423267,17.154796,0,0,0,0,0,0,0,0,0,0,0
1409.9999,378.47712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.826821,106.79938,36.388671,0,0,0,0,0,15.894367,138.20433,302.19577,78.511937,0,0,0,0,0,0,7.4230606,17.154319,0,0,0,0,0,0,0,0,0,0,0
1410.9999,378.4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.825936,106.79641,36.38766,0,0,0,0,0,15.893925,138.20048,302.18737,78.509754,0,0,0,0,0,0,7.4228542,17.153842,0,0,0,0,0,0,0,0,0,0,0
1411.9999,378.45607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.825051,106.79344,36.386648,0,0,0,0,0,15.893483,138.19664,302.17897,78.507571,0,0,0,0,0,0,7.4226479,17.153365,0,0,0,0,0,0,0,0,0,0,0
1412.9999,378.44555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.824167,106.79047,36.385636,0,0,0,0,0,15.893041,138.1928,302.17057,78.505389,0,0,0,0,0,0,7.4224415,17.152888,0,0,0,0,0,0,0,0,0,0,0
1413.9999,378.43503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.823282,106.7875,36.384625,0,0,0,0,0,15.892599,138.18896,302.16217,78.503206,0,0,0,0,0,0,7.4222351,17.152411,0,0,0,0,0,0,0,0,0,0,0
1414.9999,378.42451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.822397,106.78453,36.383613,0,0,0,0,0,15.892157,138.18511,302.15377,78.501023,0,0,0,0,0,0,7.4220288,17.151934,0,0,0,0,0,0,0,0,0,0,0
1415.9999,378.41399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.821512,106.78156,36.382602,0,0,0,0,0,15.891716,138.18127,302.14536,78.49884,0,0,0,0,0,0,7.4218224,17.151457,0,0,0,0,0,0,0,0,0,0,0
1416.9999,378.40347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.820627,106.77859,36.38159,0,0,0,0,0,15.891274,138.17743,302.13696,78.496658,0,0,0,0,0,0,7.421616,17.15098,0,0,0,0,0,0,0,0,0,0,0
1417.9999,378.39294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.819743,106.77562,36.380578,0,0,0,0,0,15.890832,138.17359,302.12856,78.494475,0,0,0,0,0,0,7.4214097,17.150503,0,0,0,0,0,0,0,0,0,0,0
1418.9999,378.38242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.818858,106.77265,36.379567,0,0,0,0,0,15.89039,138.16975,302.12016,78.492292,0,0,0,0,0,0,7.4212033,17.150027,0,0,0,0,0,0,0,0,0,0,0
1419.9999,378.3719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.817973,106.76969,36.378555,0,0,0,0,0,15.889948,138.1659,302.11176,78.49011,0,0,0,0,0,0,7.420997,17.14955,0,0,0,0,0,0,0,0,0,0,0
1420.9999,378.36138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.817088,106.76672,36.377544,0,0,0,0,0,15.889506,138.16206,302.10336,78.487927,0,0,0,0,0,0,7.4207906,17.149073,0,0,0,0,0,0,0,0,0,0,0
1421.9999,378.35086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.816203,106.76375,36.376532,0,0,0,0,0,15.889064,138.15822,302.09496,78.485744,0,0,0,0,0,0,7.4205842,17.148596,0,0,0,0,0,0,0,0,0,0,0
1422.9999,378.34033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.815319,106.76078,36.37552,0,0,0,0,0,15.888623,138.15438,302.08656,78.483562,0,0,0,0,0,0,7.4203779,17.148119,0,0,0,0,0,0,0,0,0,0,0
1423.9999,378.32981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.814434,106.75781,36.374509,0,0,0,0,0,15.888181,138.15053,302.07816,78.481379,0,0,0,0,0,0,7.4201715,17.147642,0,0,0,0,0,0,0,0,0,0,0
1424.9999,378.31929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.813549,106.75484,36.373497,0,0,0,0,0,15.887739,138.14669,302.06975,78.479196,0,0,0,0,0,0,7.4199651,17.147165,0,0,0,0,0,0,0,0,0,0,0
1425.9999,378.30877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.812664,106.75187,36.372485,0,0,0,0,0,15.887297,138.14285,302.06135,78.477014,0,0,0,0,0,0,7.4197588,17.146688,0,0,0,0,0,0,0,0,0,0,0
1426.9999,378.29825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.811779,106.7489,36.371474,0,0,0,0,0,15.886855,138.13901,302.05295,78.474831,0,0,0,0,0,0,7.4195524,17.146211,0,0,0,0,0,0,0,0,0,0,0
1427.9999,378.28772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.810894,106.74593,36.370462,0,0,0,0,0,15.886413,138.13517,302.04455,78.472648,0,0,0,0,0,0,7.419346,17.145734,0,0,0,0,0,0,0,0,0,0,0
1428.9999,378.2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.81001,106.74296,36.369451,0,0,0,0,0,15.885971,138.13132,302.03615,78.470466,0,0,0,0,0,0,7.4191397,17.145258,0,0,0,0,0,0,0,0,0,0,0
1429.9999,378.26668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.809125,106.74,36.368439,0,0,0,0,0,15.885529,138.12748,302.02775,78.468283,0,0,0,0,0,0,7.4189333,17.144781,0,0,0,0,0,0,0,0,0,0,0
1430.9999,378.25616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.80824,106.73703,36.367427,0,0,0,0,0,15.885088,138.12364,302.01935,78.4661,0,0,0,0,0,0,7.4187269,17.144304,0,0,0,0,0,0,0,0,0,0,0
1431.9999,378.24564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.807355,106.73406,36.366416,0,0,0,0,0,15.884646,138.1198,302.01095,78.463918,0,0,0,0,0,0,7.4185206,17.143827,0,0,0,0,0,0,0,0,0,0,0
