Time (ms),Stress at 0.00 mm (kPa),Stress at 0.23 mm (kPa),Stress at 0.42 mm (kPa),Stress at 0.63 mm (kPa),Stress at 0.83 mm (kPa),Stress at 1.03 mm (kPa),Stress at 1.23 mm (kPa),Stress at 1.43 mm (kPa),Stress at 1.63 mm (kPa),Stress at 1.82 mm (kPa),Stress at 2.02 mm (kPa),Stress at 2.22 mm (kPa),Stress at 2.43 mm (kPa),Stress at 2.63 mm (kPa),Stress at 2.82 mm (kPa),Stress at 3.02 mm (kPa),Stress at 3.22 mm (kPa),Stress at 3.43 mm (kPa),Stress at 3.62 mm (kPa),Stress at 3.82 mm (kPa)
4816,48.468425,46.079799,41.750767,34.824108,27.755894,20.925859,15.419808,12.353206,9.331967,5.8014486,3.8085842,2.4755896,0.7788618,0,0,0,0,0,0,0
4817,48.093632,45.723477,41.42792,34.554824,27.541266,20.764045,15.300571,12.257683,9.2598056,5.7565876,3.7791335,2.4564466,0.77283908,0,0,0,0,0,0,0
4818,47.71884,45.367155,41.105073,34.285539,27.326638,20.602231,15.181334,12.162159,9.1876442,5.7117267,3.7496828,2.4373036,0.76681637,0,0,0,0,0,0,0
4819,47.344048,45.010834,40.782227,34.016254,27.112009,20.440418,15.062097,12.066635,9.1154828,5.6668658,3.7202321,2.4181606,0.76079366,0,0,0,0,0,0,0
4820,46.969255,44.654512,40.45938,33.746969,26.897381,20.278604,14.94286,11.971111,9.0433214,5.6220048,3.6907814,2.3990175,0.75477094,0,0,0,0,0,0,0
4821,46.594463,44.29819,40.136533,33.477684,26.682752,20.11679,14.823623,11.875587,8.9711599,5.5771439,3.6613307,2.3798745,0.74874823,0,0,0,0,0,0,0
4822,46.21967,43.941868,39.813687,33.208399,26.468124,19.954977,14.704386,11.780064,8.8989985,5.532283,3.6318801,2.3607315,0.74272551,0,0,0,0,0,0,0
4823,45.844878,43.585546,39.49084,32.939115,26.253496,19.793163,14.585149,11.68454,8.8268371,5.487422,3.6024294,2.3415885,0.7367028,0,0,0,0,0,0,0
4824,45.470086,43.229224,39.167993,32.66983,26.038867,19.631349,14.465912,11.589016,8.7546757,5.4425611,3.5729787,2.3224454,0.73068008,0,0,0,0,0,0,0
4825,45.095293,42.872902,38.845147,32.400545,25.824239,19.469536,14.346675,11.493492,8.6825142,5.3977002,3.543528,2.3033024,0.72465737,0,0,0,0,0,0,0
4826,44.720501,42.516581,38.5223,32.13126,25.609611,19.307722,14.227438,11.397968,8.6103528,5.3528392,3.5140773,2.2841594,0.71863465,0,0,0,0,0,0,0
4827,44.345708,42.160259,38.199453,31.861975,25.394982,19.145908,14.108201,11.302445,8.5381914,5.3079783,3.4846266,2.2650164,0.71261194,0,0,0,0,0,0,0
4828,43.970916,41.803937,37.876607,31.59269,25.180354,18.984095,13.988964,11.206921,8.46603,5.2631173,3.4551759,2.2458734,0.70658922,0,0,0,0,0,0,0
4829,43.596124,41.447615,37.55376,31.323406,24.965726,18.822281,13.869727,11.111397,8.3938686,5.2182564,3.4257252,2.2267303,0.70056651,0,0,0,0,0,0,0
4830,43.221331,41.091293,37.230913,31.054121,24.751097,18.660467,13.75049,11.015873,8.3217071,5.1733955,3.3962746,2.2075873,0.69454379,0,0,0,0,0,0,0
4831,42.846539,40.734971,36.908067,30.784836,24.536469,18.498654,13.631253,10.920349,8.2495457,5.1285345,3.3668239,2.1884443,0.68852108,0,0,0,0,0,0,0
4832,42.471746,40.378649,36.58522,30.515551,24.321841,18.33684,13.512016,10.824826,8.1773843,5.0836736,3.3373732,2.1693013,0.68249837,0,0,0,0,0,0,0
4833,42.096954,40.022328,36.262373,30.246266,24.107212,18.175026,13.39278,10.729302,8.1052229,5.0388127,3.3079225,2.1501582,0.67647565,0,0,0,0,0,0,0
4834,41.722161,39.666006,35.939526,29.976981,23.892584,18.013213,13.273543,10.633778,8.0330615,4.9939517,3.2784718,2.1310152,0.67045294,0,0,0,0,0,0,0
4835,41.347369,39.309684,35.61668,29.707697,23.677955,17.851399,13.154306,10.538254,7.9609,4.9490908,3.2490211,2.1118722,0.66443022,0,0,0,0,0,0,0
4836,40.972577,38.953362,35.293833,29.438412,23.463327,17.689585,13.035069,10.44273,7.8887386,4.9042299,3.2195704,2.0927292,0.65840751,0,0,0,0,0,0,0
4837,40.597784,38.59704,34.970986,29.169127,23.248699,17.527772,12.915832,10.347207,7.8165772,4.8593689,3.1901197,2.0735861,0.65238479,0,0,0,0,0,0,0
4838,40.222992,38.240718,34.64814,28.899842,23.03407,17.365958,12.796595,10.251683,7.7444158,4.814508,3.1606691,2.0544431,0.64636208,0,0,0,0,0,0,0
4839,39.848199,37.884396,34.325293,28.630557,22.819442,17.204145,12.677358,10.156159,7.6722544,4.7696471,3.1312184,2.0353001,0.64033936,0,0,0,0,0,0,0
4840,39.473407,37.528075,34.002446,28.361272,22.604814,17.042331,12.558121,10.060635,7.6000929,4.7247861,3.1017677,2.0161571,0.63431665,0,0,0,0,0,0,0
4841,39.098615,37.171753,33.6796,28.091988,22.390185,16.880517,12.438884,9.9651114,7.5279315,4.6799252,3.072317,1.997014,0.62829393,0,0,0,0,0,0,0
4842,38.723822,36.815431,33.356753,27.822703,22.175557,16.718704,12.319647,9.8695877,7.4557701,4.6350642,3.0428663,1.977871,0.62227122,0,0,0,0,0,0,0
4843,38.34903,36.459109,33.033906,27.553418,21.960929,16.55689,12.20041,9.7740639,7.3836087,4.5902033,3.0134156,1.958728,0.6162485,0,0,0,0,0,0,0
4844,37.974237,36.102787,32.71106,27.284133,21.7463,16.395076,12.081173,9.6785401,7.3114472,4.5453424,2.9839649,1.939585,0.61022579,0,0,0,0,0,0,0
4845,37.599445,35.746465,32.388213,27.014848,21.531672,16.233263,11.961936,9.5830163,7.2392858,4.5004814,2.9545142,1.9204419,0.60420308,0,0,0,0,0,0,0
4846,37.224653,35.390144,32.065366,26.745563,21.317043,16.071449,11.842699,9.4874925,7.1671244,4.4556205,2.9250636,1.9012989,0.59818036,0,0,0,0,0,0,0
4847,36.84986,35.033822,31.742519,26.476279,21.102415,15.909635,11.723462,9.3919687,7.094963,4.4107596,2.8956129,1.8821559,0.59215765,0,0,0,0,0,0,0
4848,36.475068,34.6775,31.419673,26.206994,20.887787,15.747822,11.604225,9.2964449,7.0228016,4.3658986,2.8661622,1.8630129,0.58613493,0,0,0,0,0,0,0
4849,36.100275,34.321178,31.096826,25.937709,20.673158,15.586008,11.484988,9.2009211,6.9506401,4.3210377,2.8367115,1.8438699,0.58011222,0,0,0,0,0,0,0
4850,35.725483,33.964856,30.773979,25.668424,20.45853,15.424194,11.365751,9.1053973,6.8784787,4.2761768,2.8072608,1.8247268,0.5740895,0,0,0,0,0,0,0
4851,35.350691,33.608534,30.451133,25.399139,20.243902,15.262381,11.246515,9.0098735,6.8063173,4.2313158,2.7778101,1.8055838,0.56806679,0,0,0,0,0,0,0
4852,34.975898,33.252212,30.128286,25.129855,20.029273,15.100567,11.127278,8.9143497,6.7341559,4.1864549,2.7483594,1.7864408,0.56204407,0,0,0,0,0,0,0
4853,34.601106,32.895891,29.805439,24.86057,19.814645,14.938753,11.008041,8.8188259,6.6619945,4.141594,2.7189087,1.7672978,0.55602136,0,0,0,0,0,0,0
4854,34.226313,32.539569,29.482593,24.591285,19.600017,14.77694,10.888804,8.7233021,6.589833,4.096733,2.689458,1.7481547,0.54999864,0,0,0,0,0,0,0
4855,33.851521,32.183247,29.159746,24.322,19.385388,14.615126,10.769567,8.6277783,6.5176716,4.0518721,2.6600074,1.7290117,0.54397593,0,0,0,0,0,0,0
4856,33.476728,31.826925,28.836899,24.052715,19.17076,14.453312,10.65033,8.5322545,6.4455102,4.0070111,2.6305567,1.7098687,0.53795321,0,0,0,0,0,0,0
4857,33.101936,31.470603,28.514053,23.78343,18.956132,14.291499,10.531093,8.4367307,6.3733488,3.9621502,2.601106,1.6907257,0.5319305,0,0,0,0,0,0,0
4858,32.727144,31.114281,28.191206,23.514146,18.741503,14.129685,10.411856,8.3412069,6.3011874,3.9172893,2.5716553,1.6715826,0.52590779,0,0,0,0,0,0,0
4859,32.352351,30.757959,27.868359,23.244861,18.526875,13.967871,10.292619,8.2456831,6.2290259,3.8724283,2.5422046,1.6524396,0.51988507,0,0,0,0,0,0,0
4860,31.977578,30.401656,27.545529,22.97559,18.312257,13.806066,10.173388,8.1501642,6.1568682,3.8275697,2.5127554,1.6332976,0.51386266,0,0,0,0,0,0,0
4861,31.785563,30.219103,27.380127,22.837628,18.202298,13.723165,10.1123,8.101225,6.1198981,3.8045863,2.4976671,1.6234901,0.51077708,0,0,0,0,0,0,0
4862,31.593547,30.036551,27.214724,22.699667,18.092339,13.640264,10.051212,8.0522858,6.082928,3.781603,2.4825788,1.6136827,0.50769149,0,0,0,0,0,0,0
4863,31.401532,29.853998,27.049322,22.561706,17.982379,13.557363,9.990124,8.0033466,6.045958,3.7586196,2.4674905,1.6038752,0.50460591,0,0,0,0,0,0,0
4864,31.209516,29.671446,26.88392,22.423745,17.87242,13.474461,9.929036,7.9544074,6.0089879,3.7356362,2.4524022,1.5940678,0.50152032,0,0,0,0,0,0,0
4865,31.017501,29.488893,26.718517,22.285783,17.76246,13.39156,9.867948,7.9054682,5.9720178,3.7126529,2.4373138,1.5842603,0.49843474,0,0,0,0,0,0,0
4866,30.825485,29.306341,26.553115,22.147822,17.652501,13.308659,9.8068599,7.856529,5.9350477,3.6896695,2.4222255,1.5744529,0.49534915,0,0,0,0,0,0,0
4867,30.63347,29.123788,26.387713,22.009861,17.542541,13.225758,9.7457719,7.8075898,5.8980776,3.6666861,2.4071372,1.5646455,0.49226356,0,0,0,0,0,0,0
4868,30.441455,28.941236,26.22231,21.871899,17.432582,13.142857,9.6846838,7.7586505,5.8611075,3.6437028,2.3920489,1.554838,0.48917798,0,0,0,0,0,0,0
4869,30.249439,28.758683,26.056908,21.733938,17.322623,13.059956,9.6235958,7.7097113,5.8241375,3.6207194,2.3769606,1.5450306,0.48609239,0,0,0,0,0,0,0
4870,30.057424,28.576131,25.891506,21.595977,17.212663,12.977055,9.5625078,7.6607721,5.7871674,3.597736,2.3618723,1.5352231,0.48300681,0,0,0,0,0,0,0
4871,29.865408,28.393578,25.726103,21.458016,17.102704,12.894154,9.5014197,7.6118329,5.7501973,3.5747527,2.346784,1.5254157,0.47992122,0,0,0,0,0,0,0
4872,29.673393,28.211026,25.560701,21.320054,16.992744,12.811252,9.4403317,7.5628937,5.7132272,3.5517693,2.3316956,1.5156082,0.47683564,0,0,0,0,0,0,0
4873,29.481377,28.028473,25.395299,21.182093,16.882785,12.728351,9.3792437,7.5139545,5.6762571,3.5287859,2.3166073,1.5058008,0.47375005,0,0,0,0,0,0,0
4874,29.289362,27.845921,25.229896,21.044132,16.772826,12.64545,9.3181556,7.4650153,5.6392871,3.5058026,2.301519,1.4959933,0.47066446,0,0,0,0,0,0,0
4875,29.097347,27.663368,25.064494,20.90617,16.662866,12.562549,9.2570676,7.4160761,5.602317,3.4828192,2.2864307,1.4861859,0.46757888,0,0,0,0,0,0,0
4876,28.905331,27.480816,24.899091,20.768209,16.552907,12.479648,9.1959796,7.3671369,5.5653469,3.4598358,2.2713424,1.4763785,0.46449329,0,0,0,0,0,0,0
4877,28.713316,27.298263,24.733689,20.630248,16.442947,12.396747,9.1348915,7.3181977,5.5283768,3.4368525,2.2562541,1.466571,0.46140771,0,0,0,0,0,0,0
4878,28.5213,27.115711,24.568287,20.492287,16.332988,12.313846,9.0738035,7.2692585,5.4914067,3.4138691,2.2411657,1.4567636,0.45832212,0,0,0,0,0,0,0
4879,28.329285,26.933158,24.402884,20.354325,16.223028,12.230944,9.0127154,7.2203193,5.4544367,3.3908857,2.2260774,1.4469561,0.45523654,0,0,0,0,0,0,0
4880,28.137269,26.750606,24.237482,20.216364,16.113069,12.148043,8.9516274,7.1713801,5.4174666,3.3679024,2.2109891,1.4371487,0.45215095,0,0,0,0,0,0,0
4881,27.945254,26.568053,24.07208,20.078403,16.00311,12.065142,8.8905394,7.1224409,5.3804965,3.344919,2.1959008,1.4273412,0.44906536,0,0,0,0,0,0,0
4882,27.753239,26.385501,23.906677,19.940441,15.89315,11.982241,8.8294513,7.0735017,5.3435264,3.3219356,2.1808125,1.4175338,0.44597978,0,0,0,0,0,0,0
4883,27.561223,26.202948,23.741275,19.80248,15.783191,11.89934,8.7683633,7.0245625,5.3065563,3.2989522,2.1657242,1.4077263,0.44289419,0,0,0,0,0,0,0
4884,27.369208,26.020396,23.575873,19.664519,15.673231,11.816439,8.7072753,6.9756233,5.2695862,3.2759689,2.1506358,1.3979189,0.43980861,0,0,0,0,0,0,0
4885,27.177192,25.837843,23.41047,19.526558,15.563272,11.733538,8.6461872,6.9266841,5.2326162,3.2529855,2.1355475,1.3881115,0.43672302,0,0,0,0,0,0,0
4886,26.985177,25.655291,23.245068,19.388596,15.453313,11.650636,8.5850992,6.8777449,5.1956461,3.2300021,2.1204592,1.378304,0.43363744,0,0,0,0,0,0,0
4887,26.793162,25.472738,23.079666,19.250635,15.343353,11.567735,8.5240112,6.8288057,5.158676,3.2070188,2.1053709,1.3684966,0.43055185,0,0,0,0,0,0,0
4888,26.601146,25.290186,22.914263,19.112674,15.233394,11.484834,8.4629231,6.7798664,5.1217059,3.1840354,2.0902826,1.3586891,0.42746626,0,0,0,0,0,0,0
4889,26.409131,25.107633,22.748861,18.974713,15.123434,11.401933,8.4018351,6.7309272,5.0847358,3.161052,2.0751943,1.3488817,0.42438068,0,0,0,0,0,0,0
4890,26.217115,24.925081,22.583459,18.836751,15.013475,11.319032,8.340747,6.681988,5.0477658,3.1380687,2.0601059,1.3390742,0.42129509,0,0,0,0,0,0,0
4891,26.0251,24.742528,22.418056,18.69879,14.903515,11.236131,8.279659,6.6330488,5.0107957,3.1150853,2.0450176,1.3292668,0.41820951,0,0,0,0,0,0,0
4892,25.833084,24.559976,22.252654,18.560829,14.793556,11.15323,8.218571,6.5841096,4.9738256,3.0921019,2.0299293,1.3194593,0.41512392,0,0,0,0,0,0,0
4893,25.641069,24.377423,22.087252,18.422867,14.683597,11.070328,8.1574829,6.5351704,4.9368555,3.0691186,2.014841,1.3096519,0.41203834,0,0,0,0,0,0,0
4894,25.449054,24.194871,21.921849,18.284906,14.573637,10.987427,8.0963949,6.4862312,4.8998854,3.0461352,1.9997527,1.2998445,0.40895275,0,0,0,0,0,0,0
4895,25.257038,24.012318,21.756447,18.146945,14.463678,10.904526,8.0353069,6.437292,4.8629153,3.0231518,1.9846644,1.290037,0.40586716,0,0,0,0,0,0,0
4896,25.065023,23.829766,21.591044,18.008984,14.353718,10.821625,7.9742188,6.3883528,4.8259453,3.0001685,1.9695761,1.2802296,0.40278158,0,0,0,0,0,0,0
4897,24.873007,23.647213,21.425642,17.871022,14.243759,10.738724,7.9131308,6.3394136,4.7889752,2.9771851,1.9544877,1.2704221,0.39969599,0,0,0,0,0,0,0
4898,24.680992,23.464661,21.26024,17.733061,14.133799,10.655823,7.8520427,6.2904744,4.7520051,2.9542017,1.9393994,1.2606147,0.39661041,0,0,0,0,0,0,0
4899,24.488976,23.282108,21.094837,17.5951,14.02384,10.572922,7.7909547,6.2415352,4.715035,2.9312184,1.9243111,1.2508072,0.39352482,0,0,0,0,0,0,0
4900,24.296961,23.099556,20.929435,17.457138,13.913881,10.49002,7.7298667,6.192596,4.6780649,2.908235,1.9092228,1.2409998,0.39043924,0,0,0,0,0,0,0
4901,24.104946,22.917003,20.764033,17.319177,13.803921,10.407119,7.6687786,6.1436568,4.6410949,2.8852516,1.8941345,1.2311923,0.38735365,0,0,0,0,0,0,0
4902,23.91293,22.734451,20.59863,17.181216,13.693962,10.324218,7.6076906,6.0947176,4.6041248,2.8622683,1.8790462,1.2213849,0.38426806,0,0,0,0,0,0,0
4903,23.720915,22.551898,20.433228,17.043255,13.584002,10.241317,7.5466026,6.0457784,4.5671547,2.8392849,1.8639578,1.2115774,0.38118248,0,0,0,0,0,0,0
4904,23.528899,22.369346,20.267826,16.905293,13.474043,10.158416,7.4855145,5.9968392,4.5301846,2.8163015,1.8488695,1.20177,0.37809689,0,0,0,0,0,0,0
4905,23.336884,22.186793,20.102423,16.767332,13.364084,10.075515,7.4244265,5.9479,4.4932145,2.7933182,1.8337812,1.1919626,0.37501131,0,0,0,0,0,0,0
4906,23.144868,22.004241,19.937021,16.629371,13.254124,9.9926136,7.3633385,5.8989608,4.4562444,2.7703348,1.8186929,1.1821551,0.37192572,0,0,0,0,0,0,0
4907,22.952853,21.821688,19.771619,16.491409,13.144165,9.9097125,7.3022504,5.8500215,4.4192744,2.7473514,1.8036046,1.1723477,0.36884013,0,0,0,0,0,0,0
4908,22.760838,21.639136,19.606216,16.353448,13.034205,9.8268114,7.2411624,5.8010823,4.3823043,2.7243681,1.7885163,1.1625402,0.36575455,0,0,0,0,0,0,0
4909,22.568822,21.456583,19.440814,16.215487,12.924246,9.7439102,7.1800743,5.7521431,4.3453342,2.7013847,1.7734279,1.1527328,0.36266896,0,0,0,0,0,0,0
4910,22.376807,21.274031,19.275412,16.077526,12.814286,9.6610091,7.1189863,5.7032039,4.3083641,2.6784013,1.7583396,1.1429253,0.35958338,0,0,0,0,0,0,0
4911,22.184791,21.091478,19.110009,15.939564,12.704327,9.5781079,7.0578983,5.6542647,4.271394,2.655418,1.7432513,1.1331179,0.35649779,0,0,0,0,0,0,0
4912,21.992776,20.908926,18.944607,15.801603,12.594368,9.4952068,6.9968102,5.6053255,4.234424,2.6324346,1.728163,1.1233104,0.35341221,0,0,0,0,0,0,0
4913,21.80076,20.726373,18.779205,15.663642,12.484408,9.4123057,6.9357222,5.5563863,4.1974539,2.6094512,1.7130747,1.113503,0.35032662,0,0,0,0,0,0,0
4914,21.608745,20.543821,18.613802,15.52568,12.374449,9.3294045,6.8746342,5.5074471,4.1604838,2.5864679,1.6979864,1.1036956,0.34724103,0,0,0,0,0,0,0
4915,21.41673,20.361268,18.4484,15.387719,12.264489,9.2465034,6.8135461,5.4585079,4.1235137,2.5634845,1.682898,1.0938881,0.34415545,0,0,0,0,0,0,0
4916,21.224714,20.178716,18.282998,15.249758,12.15453,9.1636022,6.7524581,5.4095687,4.0865436,2.5405011,1.6678097,1.0840807,0.34106986,0,0,0,0,0,0,0
4917,21.032699,19.996163,18.117595,15.111797,12.044571,9.0807011,6.6913701,5.3606295,4.0495735,2.5175178,1.6527214,1.0742732,0.33798428,0,0,0,0,0,0,0
4918,20.840683,19.813611,17.952193,14.973835,11.934611,8.9978,6.630282,5.3116903,4.0126035,2.4945344,1.6376331,1.0644658,0.33489869,0,0,0,0,0,0,0
4919,20.648668,19.631058,17.78679,14.835874,11.824652,8.9148988,6.569194,5.2627511,3.9756334,2.471551,1.6225448,1.0546583,0.33181311,0,0,0,0,0,0,0
4920,20.456652,19.448506,17.621388,14.697913,11.714692,8.8319977,6.5081059,5.2138119,3.9386633,2.4485677,1.6074565,1.0448509,0.32872752,0,0,0,0,0,0,0
4921,20.264637,19.265953,17.455986,14.559952,11.604733,8.7490965,6.4470179,5.1648727,3.9016932,2.4255843,1.5923681,1.0350434,0.32564193,0,0,0,0,0,0,0
4922,20.072622,19.083401,17.290583,14.42199,11.494773,8.6661954,6.3859299,5.1159335,3.8647231,2.4026009,1.5772798,1.025236,0.32255635,0,0,0,0,0,0,0
4923,19.880606,18.900848,17.125181,14.284029,11.384814,8.5832943,6.3248418,5.0669943,3.8277531,2.3796175,1.5621915,1.0154286,0.31947076,0,0,0,0,0,0,0
4924,19.688591,18.718296,16.959779,14.146068,11.274855,8.5003931,6.2637538,5.0180551,3.790783,2.3566342,1.5471032,1.0056211,0.31638518,0,0,0,0,0,0,0
4925,19.496575,18.535743,16.794376,14.008106,11.164895,8.417492,6.2026658,4.9691159,3.7538129,2.3336508,1.5320149,0.99581367,0.31329959,0,0,0,0,0,0,0
4926,19.30456,18.353191,16.628974,13.870145,11.054936,8.3345908,6.1415777,4.9201767,3.7168428,2.3106674,1.5169266,0.98600622,0.31021401,0,0,0,0,0,0,0
4927,19.112544,18.170638,16.463572,13.732184,10.944976,8.2516897,6.0804897,4.8712374,3.6798727,2.2876841,1.5018383,0.97619878,0.30712842,0,0,0,0,0,0,0
4928,18.920529,17.988086,16.298169,13.594223,10.835017,8.1687886,6.0194016,4.8222982,3.6429026,2.2647007,1.4867499,0.96639133,0.30404283,0,0,0,0,0,0,0
4929,18.728514,17.805533,16.132767,13.456261,10.725057,8.0858874,5.9583136,4.773359,3.6059326,2.2417173,1.4716616,0.95658389,0.30095725,0,0,0,0,0,0,0
4930,18.536498,17.622981,15.967365,13.3183,10.615098,8.0029863,5.8972256,4.7244198,3.5689625,2.218734,1.4565733,0.94677644,0.29787166,0,0,0,0,0,0,0
4931,18.344483,17.440428,15.801962,13.180339,10.505139,7.9200851,5.8361375,4.6754806,3.5319924,2.1957506,1.441485,0.936969,0.29478608,0,0,0,0,0,0,0
4932,18.152467,17.257876,15.63656,13.042377,10.395179,7.837184,5.7750495,4.6265414,3.4950223,2.1727672,1.4263967,0.92716155,0.29170049,0,0,0,0,0,0,0
4933,17.960452,17.075323,15.471158,12.904416,10.28522,7.7542829,5.7139615,4.5776022,3.4580522,2.1497839,1.4113084,0.91735411,0.28861491,0,0,0,0,0,0,0
4934,17.768436,16.892771,15.305755,12.766455,10.17526,7.6713817,5.6528734,4.528663,3.4210822,2.1268005,1.39622,0.90754666,0.28552932,0,0,0,0,0,0,0
4935,17.576421,16.710218,15.140353,12.628494,10.065301,7.5884806,5.5917854,4.4797238,3.3841121,2.1038171,1.3811317,0.89773922,0.28244373,0,0,0,0,0,0,0
4936,17.384406,16.527666,14.974951,12.490532,9.9553416,7.5055795,5.5306974,4.4307846,3.347142,2.0808338,1.3660434,0.88793177,0.27935815,0,0,0,0,0,0,0
4937,17.19239,16.345113,14.809548,12.352571,9.8453821,7.4226783,5.4696093,4.3818454,3.3101719,2.0578504,1.3509551,0.87812433,0.27627256,0,0,0,0,0,0,0
4938,17.000375,16.162561,14.644146,12.21461,9.7354227,7.3397772,5.4085213,4.3329062,3.2732018,2.034867,1.3358668,0.86831688,0.27318698,0,0,0,0,0,0,0
4939,16.808359,15.980008,14.478744,12.076648,9.6254633,7.256876,5.3474332,4.283967,3.2362318,2.0118837,1.3207785,0.85850944,0.27010139,0,0,0,0,0,0,0
4940,16.616344,15.797456,14.313341,11.938687,9.5155039,7.1739749,5.2863452,4.2350278,3.1992617,1.9889003,1.3056901,0.84870199,0.26701581,0,0,0,0,0,0,0
4941,16.424329,15.614903,14.147939,11.800726,9.4055445,7.0910738,5.2252572,4.1860886,3.1622916,1.9659169,1.2906018,0.83889455,0.26393022,0,0,0,0,0,0,0
4942,16.232313,15.432351,13.982536,11.662765,9.295585,7.0081726,5.1641691,4.1371494,3.1253215,1.9429336,1.2755135,0.8290871,0.26084463,0,0,0,0,0,0,0
4943,16.040298,15.249798,13.817134,11.524803,9.1856256,6.9252715,5.1030811,4.0882102,3.0883514,1.9199502,1.2604252,0.81927966,0.25775905,0,0,0,0,0,0,0
4944,15.848282,15.067246,13.651732,11.386842,9.0756662,6.8423703,5.0419931,4.039271,3.0513813,1.8969668,1.2453369,0.80947222,0.25467346,0,0,0,0,0,0,0
4945,15.656267,14.884693,13.486329,11.248881,8.9657068,6.7594692,4.980905,3.9903318,3.0144113,1.8739835,1.2302486,0.79966477,0.25158788,0,0,0,0,0,0,0
4946,15.464251,14.702141,13.320927,11.110919,8.8557474,6.6765681,4.919817,3.9413926,2.9774412,1.8510001,1.2151602,0.78985733,0.24850229,0,0,0,0,0,0,0
4947,15.272236,14.519588,13.155525,10.972958,8.7457879,6.5936669,4.858729,3.8924533,2.9404711,1.8280167,1.2000719,0.78004988,0.24541671,0,0,0,0,0,0,0
4948,15.080221,14.337036,12.990122,10.834997,8.6358285,6.5107658,4.7976409,3.8435141,2.903501,1.8050334,1.1849836,0.77024244,0.24233112,0,0,0,0,0,0,0
4949,14.888205,14.154483,12.82472,10.697036,8.5258691,6.4278646,4.7365529,3.7945749,2.8665309,1.78205,1.1698953,0.76043499,0.23924553,0,0,0,0,0,0,0
4950,14.69619,13.971931,12.659318,10.559074,8.4159097,6.3449635,4.6754648,3.7456357,2.8295609,1.7590666,1.154807,0.75062755,0.23615995,0,0,0,0,0,0,0
4951,14.504174,13.789378,12.493915,10.421113,8.3059503,6.2620624,4.6143768,3.6966965,2.7925908,1.7360833,1.1397187,0.7408201,0.23307436,0,0,0,0,0,0,0
4952,14.312159,13.606826,12.328513,10.283152,8.1959909,6.1791612,4.5532888,3.6477573,2.7556207,1.7130999,1.1246304,0.73101266,0.22998878,0,0,0,0,0,0,0
4953,14.120143,13.424273,12.163111,10.145191,8.0860314,6.0962601,4.4922007,3.5988181,2.7186506,1.6901165,1.109542,0.72120521,0.22690319,0,0,0,0,0,0,0
4954,13.928128,13.241721,11.997708,10.007229,7.976072,6.0133589,4.4311127,3.5498789,2.6816805,1.6671332,1.0944537,0.71139777,0.22381761,0,0,0,0,0,0,0
4955,13.736113,13.059168,11.832306,9.8692679,7.8661126,5.9304578,4.3700247,3.5009397,2.6447104,1.6441498,1.0793654,0.70159032,0.22073202,0,0,0,0,0,0,0
4956,13.544097,12.876616,11.666904,9.7313067,7.7561532,5.8475567,4.3089366,3.4520005,2.6077404,1.6211664,1.0642771,0.69178288,0.21764643,0,0,0,0,0,0,0
4957,13.352082,12.694063,11.501501,9.5933454,7.6461938,5.7646555,4.2478486,3.4030613,2.5707703,1.5981831,1.0491888,0.68197543,0.21456085,0,0,0,0,0,0,0
