Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa)
3897,271.47525,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1157017,56.805838,178.8666,21.869758,1.3932847,0,0,2.0271478,40.862321,83.694987,15.263832,0.6242695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,271.46181,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1153494,56.803026,178.85774,21.868675,1.3932157,0,0,2.0270474,40.860299,83.690844,15.263077,0.6242386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3899,271.44837,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1149971,56.800213,178.84889,21.867593,1.3931467,0,0,2.0269471,40.858276,83.686701,15.262321,0.6242077,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,271.43493,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1146449,56.797401,178.84003,21.86651,1.3930777,0,0,2.0268467,40.856253,83.682557,15.261565,0.62417679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901,271.42149,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1142926,56.794589,178.83118,21.865427,1.3930088,0,0,2.0267464,40.85423,83.678414,15.26081,0.62414589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3902,271.40805,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1139403,56.791777,178.82232,21.864345,1.3929398,0,0,2.026646,40.852207,83.674271,15.260054,0.62411498,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903,271.39461,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1135881,56.788965,178.81347,21.863262,1.3928708,0,0,2.0265457,40.850184,83.670127,15.259298,0.62408408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3904,271.38117,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1132358,56.786152,178.80462,21.862179,1.3928018,0,0,2.0264453,40.848161,83.665984,15.258543,0.62405317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905,271.36773,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1128835,56.78334,178.79576,21.861097,1.3927329,0,0,2.026345,40.846138,83.66184,15.257787,0.62402227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3906,271.35429,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1125313,56.780528,178.78691,21.860014,1.3926639,0,0,2.0262446,40.844115,83.657697,15.257032,0.62399136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907,271.34085,0,0,0,0,0,0,0,0,0,0,0,0,0,7.112179,56.777716,178.77805,21.858931,1.3925949,0,0,2.0261442,40.842092,83.653554,15.256276,0.62396046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3908,271.32741,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1118267,56.774904,178.7692,21.857849,1.3925259,0,0,2.0260439,40.84007,83.64941,15.25552,0.62392955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3909,271.31397,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1114745,56.772092,178.76034,21.856766,1.392457,0,0,2.0259435,40.838047,83.645267,15.254765,0.62389865,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,271.30053,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1111222,56.769279,178.75149,21.855683,1.392388,0,0,2.0258432,40.836024,83.641124,15.254009,0.62386774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911,271.28709,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11077,56.766467,178.74263,21.854601,1.392319,0,0,2.0257428,40.834001,83.63698,15.253253,0.62383684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,271.27365,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1104177,56.763655,178.73378,21.853518,1.39225,0,0,2.0256425,40.831978,83.632837,15.252498,0.62380593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3913,271.26022,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1100654,56.760843,178.72492,21.852435,1.3921811,0,0,2.0255421,40.829955,83.628694,15.251742,0.62377503,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3914,271.24678,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1097132,56.758031,178.71607,21.851353,1.3921121,0,0,2.0254418,40.827932,83.62455,15.250986,0.62374412,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3915,271.23334,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1093609,56.755218,178.70721,21.85027,1.3920431,0,0,2.0253414,40.825909,83.620407,15.250231,0.62371322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3916,271.2199,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1090086,56.752406,178.69836,21.849187,1.3919741,0,0,2.0252411,40.823886,83.616264,15.249475,0.62368232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3917,271.20646,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1086564,56.749594,178.6895,21.848105,1.3919052,0,0,2.0251407,40.821863,83.61212,15.24872,0.62365141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3918,271.19302,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1083041,56.746782,178.68065,21.847022,1.3918362,0,0,2.0250403,40.819841,83.607977,15.247964,0.62362051,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3919,271.17958,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1079518,56.74397,178.67179,21.845939,1.3917672,0,0,2.02494,40.817818,83.603834,15.247208,0.6235896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,271.16614,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1075996,56.741157,178.66294,21.844857,1.3916982,0,0,2.0248396,40.815795,83.59969,15.246453,0.6235587,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3921,271.1527,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1072473,56.738345,178.65408,21.843774,1.3916293,0,0,2.0247393,40.813772,83.595547,15.245697,0.62352779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3922,271.13926,0,0,0,0,0,0,0,0,0,0,0,0,0,7.106895,56.735533,178.64523,21.842691,1.3915603,0,0,2.0246389,40.811749,83.591404,15.244941,0.62349689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3923,271.12582,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1065428,56.732721,178.63637,21.841609,1.3914913,0,0,2.0245386,40.809726,83.58726,15.244186,0.62346598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3924,271.11238,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1061905,56.729909,178.62752,21.840526,1.3914223,0,0,2.0244382,40.807703,83.583117,15.24343,0.62343508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3925,271.09894,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1058382,56.727096,178.61866,21.839443,1.3913534,0,0,2.0243379,40.80568,83.578973,15.242674,0.62340417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3926,271.0855,0,0,0,0,0,0,0,0,0,0,0,0,0,7.105486,56.724284,178.60981,21.838361,1.3912844,0,0,2.0242375,40.803657,83.57483,15.241919,0.62337327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3927,271.07206,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1051337,56.721472,178.60095,21.837278,1.3912154,0,0,2.0241371,40.801634,83.570687,15.241163,0.62334236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3928,271.05862,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1047814,56.71866,178.5921,21.836195,1.3911464,0,0,2.0240368,40.799611,83.566543,15.240407,0.62331146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3929,271.04518,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1044292,56.715848,178.58324,21.835113,1.3910775,0,0,2.0239364,40.797589,83.5624,15.239652,0.62328055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3930,271.03174,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1040769,56.713035,178.57439,21.83403,1.3910085,0,0,2.0238361,40.795566,83.558257,15.238896,0.62324965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3931,271.0183,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1037246,56.710223,178.56553,21.832947,1.3909395,0,0,2.0237357,40.793543,83.554113,15.238141,0.62321875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3932,271.00487,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1033724,56.707411,178.55668,21.831865,1.3908705,0,0,2.0236354,40.79152,83.54997,15.237385,0.62318784,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3933,270.99143,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1030201,56.704599,178.54782,21.830782,1.3908016,0,0,2.023535,40.789497,83.545827,15.236629,0.62315694,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,270.97799,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1026678,56.701787,178.53897,21.829699,1.3907326,0,0,2.0234347,40.787474,83.541683,15.235874,0.62312603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3935,270.96455,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1023156,56.698974,178.53011,21.828617,1.3906636,0,0,2.0233343,40.785451,83.53754,15.235118,0.62309513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3936,270.95111,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1019633,56.696162,178.52126,21.827534,1.3905946,0,0,2.023234,40.783428,83.533397,15.234362,0.62306422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3937,270.93767,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1016111,56.69335,178.5124,21.826451,1.3905257,0,0,2.0231336,40.781405,83.529253,15.233607,0.62303332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3938,270.92423,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1012588,56.690538,178.50355,21.825369,1.3904567,0,0,2.0230332,40.779382,83.52511,15.232851,0.62300241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3939,270.91079,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1009065,56.687726,178.4947,21.824286,1.3903877,0,0,2.0229329,40.77736,83.520967,15.232095,0.62297151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3940,270.89735,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1005543,56.684914,178.48584,21.823203,1.3903187,0,0,2.0228325,40.775337,83.516823,15.23134,0.6229406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,270.88391,0,0,0,0,0,0,0,0,0,0,0,0,0,7.100202,56.682101,178.47699,21.822121,1.3902498,0,0,2.0227322,40.773314,83.51268,15.230584,0.6229097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3942,270.87047,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0998497,56.679289,178.46813,21.821038,1.3901808,0,0,2.0226318,40.771291,83.508537,15.229828,0.62287879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,270.85703,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0994975,56.676477,178.45928,21.819955,1.3901118,0,0,2.0225315,40.769268,83.504393,15.229073,0.62284789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3944,270.84359,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0991452,56.673665,178.45042,21.818873,1.3900428,0,0,2.0224311,40.767245,83.50025,15.228317,0.62281698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3945,270.83015,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0987929,56.670853,178.44157,21.81779,1.3899739,0,0,2.0223308,40.765222,83.496106,15.227562,0.62278608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3946,270.81671,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0984407,56.66804,178.43271,21.816707,1.3899049,0,0,2.0222304,40.763199,83.491963,15.226806,0.62275517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,270.80327,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0980884,56.665228,178.42386,21.815625,1.3898359,0,0,2.0221301,40.761176,83.48782,15.22605,0.62272427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3948,270.78983,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0977361,56.662416,178.415,21.814542,1.3897669,0,0,2.0220297,40.759153,83.483676,15.225295,0.62269337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3949,270.77639,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0973839,56.659604,178.40615,21.813459,1.389698,0,0,2.0219293,40.75713,83.479533,15.224539,0.62266246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3950,270.76295,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0970316,56.656792,178.39729,21.812377,1.389629,0,0,2.021829,40.755108,83.47539,15.223783,0.62263156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3951,270.74951,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0966793,56.653979,178.38844,21.811294,1.38956,0,0,2.0217286,40.753085,83.471246,15.223028,0.62260065,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,270.73608,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0963271,56.651167,178.37958,21.810211,1.389491,0,0,2.0216283,40.751062,83.467103,15.222272,0.62256975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3953,270.72264,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0959748,56.648355,178.37073,21.809129,1.3894221,0,0,2.0215279,40.749039,83.46296,15.221516,0.62253884,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3954,270.7092,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0956225,56.645543,178.36187,21.808046,1.3893531,0,0,2.0214276,40.747016,83.458816,15.220761,0.62250794,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3955,270.69576,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0952703,56.642731,178.35302,21.806963,1.3892841,0,0,2.0213272,40.744993,83.454673,15.220005,0.62247703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3956,270.68232,0,0,0,0,0,0,0,0,0,0,0,0,0,7.094918,56.639918,178.34416,21.805881,1.3892151,0,0,2.0212269,40.74297,83.45053,15.219249,0.62244613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3957,270.66888,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0945657,56.637106,178.33531,21.804798,1.3891462,0,0,2.0211265,40.740947,83.446386,15.218494,0.62241522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,270.65544,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0942135,56.634294,178.32645,21.803715,1.3890772,0,0,2.0210262,40.738924,83.442243,15.217738,0.62238432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,270.642,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0938612,56.631482,178.3176,21.802633,1.3890082,0,0,2.0209258,40.736901,83.4381,15.216983,0.62235341,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3960,270.62856,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0935089,56.62867,178.30874,21.80155,1.3889392,0,0,2.0208254,40.734879,83.433956,15.216227,0.62232251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3961,270.61512,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0931567,56.625857,178.29989,21.800467,1.3888703,0,0,2.0207251,40.732856,83.429813,15.215471,0.6222916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3962,270.60168,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0928044,56.623045,178.29103,21.799384,1.3888013,0,0,2.0206247,40.730833,83.42567,15.214716,0.6222607,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963,270.58824,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0924522,56.620233,178.28218,21.798302,1.3887323,0,0,2.0205244,40.72881,83.421526,15.21396,0.6222298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3964,270.5748,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0920999,56.617421,178.27332,21.797219,1.3886633,0,0,2.020424,40.726787,83.417383,15.213204,0.62219889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,270.56136,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0917476,56.614609,178.26447,21.796136,1.3885944,0,0,2.0203237,40.724764,83.413239,15.212449,0.62216799,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3966,270.54792,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0913954,56.611797,178.25561,21.795054,1.3885254,0,0,2.0202233,40.722741,83.409096,15.211693,0.62213708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3967,270.53448,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0910431,56.608984,178.24676,21.793971,1.3884564,0,0,2.020123,40.720718,83.404953,15.210937,0.62210618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3968,270.52104,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0906908,56.606172,178.2379,21.792888,1.3883874,0,0,2.0200226,40.718695,83.400809,15.210182,0.62207527,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,270.5076,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0903386,56.60336,178.22905,21.791806,1.3883185,0,0,2.0199223,40.716672,83.396666,15.209426,0.62204437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3970,270.49416,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0899863,56.600548,178.22019,21.790723,1.3882495,0,0,2.0198219,40.71465,83.392523,15.208671,0.62201346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3971,270.48073,0,0,0,0,0,0,0,0,0,0,0,0,0,7.089634,56.597736,178.21134,21.78964,1.3881805,0,0,2.0197215,40.712627,83.388379,15.207915,0.62198256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,270.46729,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0892818,56.594923,178.20248,21.788558,1.3881115,0,0,2.0196212,40.710604,83.384236,15.207159,0.62195165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,270.45385,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0889295,56.592111,178.19363,21.787475,1.3880426,0,0,2.0195208,40.708581,83.380093,15.206404,0.62192075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3974,270.44041,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0885772,56.589299,178.18478,21.786392,1.3879736,0,0,2.0194205,40.706558,83.375949,15.205648,0.62188984,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,270.42697,0,0,0,0,0,0,0,0,0,0,0,0,0,7.088225,56.586487,178.17592,21.78531,1.3879046,0,0,2.0193201,40.704535,83.371806,15.204892,0.62185894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3976,270.41353,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0878727,56.583675,178.16707,21.784227,1.3878356,0,0,2.0192198,40.702512,83.367663,15.204137,0.62182803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3977,270.40009,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0875204,56.580862,178.15821,21.783144,1.3877667,0,0,2.0191194,40.700489,83.363519,15.203381,0.62179713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,270.38665,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0871682,56.57805,178.14936,21.782062,1.3876977,0,0,2.0190191,40.698466,83.359376,15.202625,0.62176622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,270.37321,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0868159,56.575238,178.1405,21.780979,1.3876287,0,0,2.0189187,40.696443,83.355233,15.20187,0.62173532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3980,270.35977,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0864636,56.572426,178.13165,21.779896,1.3875597,0,0,2.0188184,40.69442,83.351089,15.201114,0.62170442,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3981,270.34633,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0861114,56.569614,178.12279,21.778814,1.3874908,0,0,2.018718,40.692398,83.346946,15.200358,0.62167351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3982,270.33289,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0857591,56.566801,178.11394,21.777731,1.3874218,0,0,2.0186176,40.690375,83.342802,15.199603,0.62164261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3983,270.31945,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0854068,56.563989,178.10508,21.776648,1.3873528,0,0,2.0185173,40.688352,83.338659,15.198847,0.6216117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,270.30601,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0850546,56.561177,178.09623,21.775566,1.3872838,0,0,2.0184169,40.686329,83.334516,15.198092,0.6215808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3985,270.29257,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0847023,56.558365,178.08737,21.774483,1.3872149,0,0,2.0183166,40.684306,83.330372,15.197336,0.62154989,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,270.27913,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08435,56.555553,178.07852,21.7734,1.3871459,0,0,2.0182162,40.682283,83.326229,15.19658,0.62151899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3987,270.26569,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0839978,56.55274,178.06966,21.772318,1.3870769,0,0,2.0181159,40.68026,83.322086,15.195825,0.62148808,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3988,270.25225,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0836455,56.549928,178.06081,21.771235,1.3870079,0,0,2.0180155,40.678237,83.317942,15.195069,0.62145718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3989,270.23881,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0832933,56.547116,178.05195,21.770152,1.386939,0,0,2.0179152,40.676214,83.313799,15.194313,0.62142627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3990,270.22538,0,0,0,0,0,0,0,0,0,0,0,0,0,7.082941,56.544304,178.0431,21.76907,1.38687,0,0,2.0178148,40.674191,83.309656,15.193558,0.62139537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3991,270.21194,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0825887,56.541492,178.03424,21.767987,1.386801,0,0,2.0177144,40.672169,83.305512,15.192802,0.62136446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3992,270.1985,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0822365,56.538679,178.02539,21.766904,1.386732,0,0,2.0176141,40.670146,83.301369,15.192046,0.62133356,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3993,270.18506,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0818842,56.535867,178.01653,21.765822,1.3866631,0,0,2.0175137,40.668123,83.297226,15.191291,0.62130265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3994,270.17162,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0815319,56.533055,178.00768,21.764739,1.3865941,0,0,2.0174134,40.6661,83.293082,15.190535,0.62127175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3995,270.15818,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0811797,56.530243,177.99882,21.763656,1.3865251,0,0,2.017313,40.664077,83.288939,15.189779,0.62124085,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,270.14474,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0808274,56.527431,177.98997,21.762574,1.3864561,0,0,2.0172127,40.662054,83.284796,15.189024,0.62120994,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3997,270.1313,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0804751,56.524619,177.98111,21.761491,1.3863872,0,0,2.0171123,40.660031,83.280652,15.188268,0.62117904,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,270.11786,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0801229,56.521806,177.97226,21.760408,1.3863182,0,0,2.017012,40.658008,83.276509,15.187513,0.62114813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3999,270.10442,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0797706,56.518994,177.9634,21.759326,1.3862492,0,0,2.0169116,40.655985,83.272366,15.186757,0.62111723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,270.09098,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0794183,56.516182,177.95455,21.758243,1.3861802,0,0,2.0168113,40.653962,83.268222,15.186001,0.62108632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,270.04573,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0782322,56.506713,177.92473,21.754597,1.385948,0,0,2.0164733,40.647151,83.254271,15.183457,0.62098226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4002,270.00047,0,0,0,0,0,0,0,0,0,0,0,0,0,7.077046,56.497243,177.89492,21.750952,1.3857157,0,0,2.0161354,40.640339,83.240319,15.180912,0.6208782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003,269.95522,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0758599,56.487774,177.8651,21.747306,1.3854835,0,0,2.0157975,40.633528,83.226367,15.178368,0.62077413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,269.90997,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0746737,56.478305,177.83528,21.743661,1.3852512,0,0,2.0154596,40.626716,83.212416,15.175824,0.62067007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,269.86471,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0734875,56.468835,177.80547,21.740015,1.385019,0,0,2.0151217,40.619904,83.198464,15.173279,0.62056601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4006,269.81946,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0723014,56.459366,177.77565,21.736369,1.3847867,0,0,2.0147838,40.613093,83.184513,15.170735,0.62046194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4007,269.7742,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0711152,56.449897,177.74583,21.732724,1.3845544,0,0,2.0144458,40.606281,83.170561,15.16819,0.62035788,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4008,269.72895,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0699291,56.440428,177.71602,21.729078,1.3843222,0,0,2.0141079,40.59947,83.156609,15.165646,0.62025382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
