Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa)
1320,275.07056,0,0,0,0,2.7202311,41.139099,0,0,0,40.826295,0,0,0,0
1321,275.07588,0,0,0,0,2.7202837,41.139894,0,0,0,40.827083,0,0,0,0
1322,275.08119,0,0,0,0,2.7203363,41.140688,0,0,0,40.827872,0,0,0,0
1323,275.08651,0,0,0,0,2.7203888,41.141483,0,0,0,40.828661,0,0,0,0
1324,275.09182,0,0,0,0,2.7204414,41.142278,0,0,0,40.82945,0,0,0,0
1325,275.09714,0,0,0,0,2.7204939,41.143073,0,0,0,40.830238,0,0,0,0
1326,275.10245,0,0,0,0,2.7205465,41.143868,0,0,0,40.831027,0,0,0,0
1327,275.10777,0,0,0,0,2.720599,41.144663,0,0,0,40.831816,0,0,0,0
1328,275.11308,0,0,0,0,2.7206516,41.145457,0,0,0,40.832605,0,0,0,0
1329,275.1184,0,0,0,0,2.7207042,41.146252,0,0,0,40.833394,0,0,0,0
1330,275.12371,0,0,0,0,2.7207567,41.147047,0,0,0,40.834182,0,0,0,0
1331,275.12902,0,0,0,0,2.7208093,41.147842,0,0,0,40.834971,0,0,0,0
1332,275.13434,0,0,0,0,2.7208618,41.148637,0,0,0,40.83576,0,0,0,0
1333,275.13965,0,0,0,0,2.7209144,41.149432,0,0,0,40.836549,0,0,0,0
1334,275.14497,0,0,0,0,2.7209669,41.150226,0,0,0,40.837338,0,0,0,0
1335,275.15028,0,0,0,0,2.7210195,41.151021,0,0,0,40.838126,0,0,0,0
1336,275.1556,0,0,0,0,2.7210721,41.151816,0,0,0,40.838915,0,0,0,0
1337,275.16091,0,0,0,0,2.7211246,41.152611,0,0,0,40.839704,0,0,0,0
1338,275.16623,0,0,0,0,2.7211772,41.153406,0,0,0,40.840493,0,0,0,0
1339,275.17154,0,0,0,0,2.7212297,41.154201,0,0,0,40.841282,0,0,0,0
1340,275.17686,0,0,0,0,2.7212823,41.154995,0,0,0,40.84207,0,0,0,0
1341,275.18217,0,0,0,0,2.7213348,41.15579,0,0,0,40.842859,0,0,0,0
1342,275.18748,0,0,0,0,2.7213874,41.156585,0,0,0,40.843648,0,0,0,0
1343,275.1928,0,0,0,0,2.7214399,41.15738,0,0,0,40.844437,0,0,0,0
1344,275.19811,0,0,0,0,2.7214925,41.158175,0,0,0,40.845226,0,0,0,0
1345,275.20343,0,0,0,0,2.7215451,41.15897,0,0,0,40.846014,0,0,0,0
1346,275.20874,0,0,0,0,2.7215976,41.159764,0,0,0,40.846803,0,0,0,0
1347,275.21406,0,0,0,0,2.7216502,41.160559,0,0,0,40.847592,0,0,0,0
1348,275.21937,0,0,0,0,2.7217027,41.161354,0,0,0,40.848381,0,0,0,0
1349,275.22469,0,0,0,0,2.7217553,41.162149,0,0,0,40.849169,0,0,0,0
1350,275.23,0,0,0,0,2.7218078,41.162944,0,0,0,40.849958,0,0,0,0
1351,275.23532,0,0,0,0,2.7218604,41.163739,0,0,0,40.850747,0,0,0,0
1352,275.24063,0,0,0,0,2.721913,41.164533,0,0,0,40.851536,0,0,0,0
1353,275.24595,0,0,0,0,2.7219655,41.165328,0,0,0,40.852325,0,0,0,0
1354,275.25126,0,0,0,0,2.7220181,41.166123,0,0,0,40.853113,0,0,0,0
1355,275.25657,0,0,0,0,2.7220706,41.166918,0,0,0,40.853902,0,0,0,0
1356,275.26189,0,0,0,0,2.7221232,41.167713,0,0,0,40.854691,0,0,0,0
1357,275.2672,0,0,0,0,2.7221757,41.168508,0,0,0,40.85548,0,0,0,0
1358,275.27252,0,0,0,0,2.7222283,41.169302,0,0,0,40.856269,0,0,0,0
1359,275.27783,0,0,0,0,2.7222809,41.170097,0,0,0,40.857057,0,0,0,0
1360,275.28315,0,0,0,0,2.7223334,41.170892,0,0,0,40.857846,0,0,0,0
1361,275.28846,0,0,0,0,2.722386,41.171687,0,0,0,40.858635,0,0,0,0
1362,275.29378,0,0,0,0,2.7224385,41.172482,0,0,0,40.859424,0,0,0,0
1363,275.29909,0,0,0,0,2.7224911,41.173277,0,0,0,40.860213,0,0,0,0
1364,275.30441,0,0,0,0,2.7225436,41.174071,0,0,0,40.861001,0,0,0,0
1365,275.30972,0,0,0,0,2.7225962,41.174866,0,0,0,40.86179,0,0,0,0
1366,275.31503,0,0,0,0,2.7226488,41.175661,0,0,0,40.862579,0,0,0,0
1367,275.32035,0,0,0,0,2.7227013,41.176456,0,0,0,40.863368,0,0,0,0
1368,275.32566,0,0,0,0,2.7227539,41.177251,0,0,0,40.864157,0,0,0,0
1369,275.33098,0,0,0,0,2.7228064,41.178046,0,0,0,40.864945,0,0,0,0
1370,275.33629,0,0,0,0,2.722859,41.17884,0,0,0,40.865734,0,0,0,0
1371,275.34161,0,0,0,0,2.7229115,41.179635,0,0,0,40.866523,0,0,0,0
1372,275.34692,0,0,0,0,2.7229641,41.18043,0,0,0,40.867312,0,0,0,0
1373,275.35224,0,0,0,0,2.7230166,41.181225,0,0,0,40.8681,0,0,0,0
1374,275.35755,0,0,0,0,2.7230692,41.18202,0,0,0,40.868889,0,0,0,0
1375,275.36287,0,0,0,0,2.7231218,41.182815,0,0,0,40.869678,0,0,0,0
1376,275.36818,0,0,0,0,2.7231743,41.183609,0,0,0,40.870467,0,0,0,0
1377,275.37349,0,0,0,0,2.7232269,41.184404,0,0,0,40.871256,0,0,0,0
1378,275.37881,0,0,0,0,2.7232794,41.185199,0,0,0,40.872044,0,0,0,0
1379,275.38412,0,0,0,0,2.723332,41.185994,0,0,0,40.872833,0,0,0,0
1380,275.38944,0,0,0,0,2.7233845,41.186789,0,0,0,40.873622,0,0,0,0
1381,275.39475,0,0,0,0,2.7234371,41.187584,0,0,0,40.874411,0,0,0,0
1382,275.40007,0,0,0,0,2.7234897,41.188379,0,0,0,40.8752,0,0,0,0
1383,275.40538,0,0,0,0,2.7235422,41.189173,0,0,0,40.875988,0,0,0,0
1384,275.4107,0,0,0,0,2.7235948,41.189968,0,0,0,40.876777,0,0,0,0
1385,275.41601,0,0,0,0,2.7236473,41.190763,0,0,0,40.877566,0,0,0,0
1386,275.42133,0,0,0,0,2.7236999,41.191558,0,0,0,40.878355,0,0,0,0
1387,275.42664,0,0,0,0,2.7237524,41.192353,0,0,0,40.879144,0,0,0,0
1388,275.43195,0,0,0,0,2.723805,41.193148,0,0,0,40.879932,0,0,0,0
1389,275.43727,0,0,0,0,2.7238576,41.193942,0,0,0,40.880721,0,0,0,0
1390,275.44258,0,0,0,0,2.7239101,41.194737,0,0,0,40.88151,0,0,0,0
1391,275.43929,0,0,0,0,2.7238776,41.194245,0,0,0,40.881021,0,0,0,0
1392,275.436,0,0,0,0,2.723845,41.193752,0,0,0,40.880533,0,0,0,0
1393,275.43271,0,0,0,0,2.7238124,41.19326,0,0,0,40.880044,0,0,0,0
1394,275.42941,0,0,0,0,2.7237799,41.192768,0,0,0,40.879555,0,0,0,0
1395,275.42612,0,0,0,0,2.7237473,41.192275,0,0,0,40.879067,0,0,0,0
1396,275.42283,0,0,0,0,2.7237148,41.191783,0,0,0,40.878578,0,0,0,0
1397,275.41954,0,0,0,0,2.7236822,41.19129,0,0,0,40.878089,0,0,0,0
1398,275.41624,0,0,0,0,2.7236496,41.190798,0,0,0,40.877601,0,0,0,0
1399,275.41295,0,0,0,0,2.7236171,41.190306,0,0,0,40.877112,0,0,0,0
1400,275.40966,0,0,0,0,2.7235845,41.189813,0,0,0,40.876623,0,0,0,0
1401,275.40637,0,0,0,0,2.723552,41.189321,0,0,0,40.876135,0,0,0,0
1402,275.40307,0,0,0,0,2.7235194,41.188828,0,0,0,40.875646,0,0,0,0
1403,275.39978,0,0,0,0,2.7234868,41.188336,0,0,0,40.875157,0,0,0,0
1404,275.39649,0,0,0,0,2.7234543,41.187843,0,0,0,40.874669,0,0,0,0
1405,275.3932,0,0,0,0,2.7234217,41.187351,0,0,0,40.87418,0,0,0,0
1406,275.3899,0,0,0,0,2.7233892,41.186859,0,0,0,40.873691,0,0,0,0
1407,275.38661,0,0,0,0,2.7233566,41.186366,0,0,0,40.873203,0,0,0,0
1408,275.38332,0,0,0,0,2.723324,41.185874,0,0,0,40.872714,0,0,0,0
1409,275.38003,0,0,0,0,2.7232915,41.185381,0,0,0,40.872225,0,0,0,0
1410,275.37673,0,0,0,0,2.7232589,41.184889,0,0,0,40.871737,0,0,0,0
1411,275.37344,0,0,0,0,2.7232264,41.184396,0,0,0,40.871248,0,0,0,0
1412,275.37015,0,0,0,0,2.7231938,41.183904,0,0,0,40.870759,0,0,0,0
1413,275.36686,0,0,0,0,2.7231612,41.183412,0,0,0,40.870271,0,0,0,0
1414,275.36356,0,0,0,0,2.7231287,41.182919,0,0,0,40.869782,0,0,0,0
1415,275.36027,0,0,0,0,2.7230961,41.182427,0,0,0,40.869293,0,0,0,0
1416,275.35698,0,0,0,0,2.7230636,41.181934,0,0,0,40.868804,0,0,0,0
1417,275.35369,0,0,0,0,2.723031,41.181442,0,0,0,40.868316,0,0,0,0
1418,275.35039,0,0,0,0,2.7229984,41.18095,0,0,0,40.867827,0,0,0,0
1419,275.3471,0,0,0,0,2.7229659,41.180457,0,0,0,40.867338,0,0,0,0
1420,275.34381,0,0,0,0,2.7229333,41.179965,0,0,0,40.86685,0,0,0,0
1421,275.34052,0,0,0,0,2.7229008,41.179472,0,0,0,40.866361,0,0,0,0
1422,275.33722,0,0,0,0,2.7228682,41.17898,0,0,0,40.865872,0,0,0,0
1423,275.33393,0,0,0,0,2.7228356,41.178487,0,0,0,40.865384,0,0,0,0
1424,275.33064,0,0,0,0,2.7228031,41.177995,0,0,0,40.864895,0,0,0,0
1425,275.32735,0,0,0,0,2.7227705,41.177503,0,0,0,40.864406,0,0,0,0
1426,275.32405,0,0,0,0,2.722738,41.17701,0,0,0,40.863918,0,0,0,0
1427,275.32076,0,0,0,0,2.7227054,41.176518,0,0,0,40.863429,0,0,0,0
1428,275.31747,0,0,0,0,2.7226728,41.176025,0,0,0,40.86294,0,0,0,0
1429,275.31418,0,0,0,0,2.7226403,41.175533,0,0,0,40.862452,0,0,0,0
1430,275.31088,0,0,0,0,2.7226077,41.175041,0,0,0,40.861963,0,0,0,0
1431,275.30759,0,0,0,0,2.7225752,41.174548,0,0,0,40.861474,0,0,0,0
1432,275.3043,0,0,0,0,2.7225426,41.174056,0,0,0,40.860986,0,0,0,0
1433,275.30101,0,0,0,0,2.72251,41.173563,0,0,0,40.860497,0,0,0,0
1434,275.29771,0,0,0,0,2.7224775,41.173071,0,0,0,40.860008,0,0,0,0
1435,275.29442,0,0,0,0,2.7224449,41.172578,0,0,0,40.85952,0,0,0,0
1436,275.29113,0,0,0,0,2.7224124,41.172086,0,0,0,40.859031,0,0,0,0
1437,275.28784,0,0,0,0,2.7223798,41.171594,0,0,0,40.858542,0,0,0,0
1438,275.28454,0,0,0,0,2.7223472,41.171101,0,0,0,40.858054,0,0,0,0
1439,275.28125,0,0,0,0,2.7223147,41.170609,0,0,0,40.857565,0,0,0,0
1440,275.27796,0,0,0,0,2.7222821,41.170116,0,0,0,40.857076,0,0,0,0
1441,275.27467,0,0,0,0,2.7222496,41.169624,0,0,0,40.856588,0,0,0,0
1442,275.27137,0,0,0,0,2.722217,41.169131,0,0,0,40.856099,0,0,0,0
1443,275.26808,0,0,0,0,2.7221844,41.168639,0,0,0,40.85561,0,0,0,0
1444,275.26479,0,0,0,0,2.7221519,41.168147,0,0,0,40.855122,0,0,0,0
1445,275.2615,0,0,0,0,2.7221193,41.167654,0,0,0,40.854633,0,0,0,0
1446,275.2582,0,0,0,0,2.7220868,41.167162,0,0,0,40.854144,0,0,0,0
1447,275.25491,0,0,0,0,2.7220542,41.166669,0,0,0,40.853656,0,0,0,0
1448,275.25162,0,0,0,0,2.7220216,41.166177,0,0,0,40.853167,0,0,0,0
1449,275.24833,0,0,0,0,2.7219891,41.165685,0,0,0,40.852678,0,0,0,0
1450,275.24503,0,0,0,0,2.7219565,41.165192,0,0,0,40.852189,0,0,0,0
1451,275.24174,0,0,0,0,2.7219239,41.1647,0,0,0,40.851701,0,0,0,0
1452,275.23845,0,0,0,0,2.7218914,41.164207,0,0,0,40.851212,0,0,0,0
1453,275.23516,0,0,0,0,2.7218588,41.163715,0,0,0,40.850723,0,0,0,0
1454,275.23186,0,0,0,0,2.7218263,41.163222,0,0,0,40.850235,0,0,0,0
1455,275.22857,0,0,0,0,2.7217937,41.16273,0,0,0,40.849746,0,0,0,0
1456,275.22528,0,0,0,0,2.7217611,41.162238,0,0,0,40.849257,0,0,0,0
1457,275.22199,0,0,0,0,2.7217286,41.161745,0,0,0,40.848769,0,0,0,0
1458,275.21869,0,0,0,0,2.721696,41.161253,0,0,0,40.84828,0,0,0,0
1459,275.2154,0,0,0,0,2.7216635,41.16076,0,0,0,40.847791,0,0,0,0
1460,275.21211,0,0,0,0,2.7216309,41.160268,0,0,0,40.847303,0,0,0,0
1461,275.20882,0,0,0,0,2.7215983,41.159775,0,0,0,40.846814,0,0,0,0
1462,275.20552,0,0,0,0,2.7215658,41.159283,0,0,0,40.846325,0,0,0,0
1463,275.20223,0,0,0,0,2.7215332,41.158791,0,0,0,40.845837,0,0,0,0
1464,275.19894,0,0,0,0,2.7215007,41.158298,0,0,0,40.845348,0,0,0,0
1465,275.19565,0,0,0,0,2.7214681,41.157806,0,0,0,40.844859,0,0,0,0
1466,275.19235,0,0,0,0,2.7214355,41.157313,0,0,0,40.844371,0,0,0,0
1467,275.18906,0,0,0,0,2.721403,41.156821,0,0,0,40.843882,0,0,0,0
1468,275.18577,0,0,0,0,2.7213704,41.156329,0,0,0,40.843393,0,0,0,0
1469,275.18248,0,0,0,0,2.7213379,41.155836,0,0,0,40.842905,0,0,0,0
1470,275.17918,0,0,0,0,2.7213053,41.155344,0,0,0,40.842416,0,0,0,0
1471,275.17589,0,0,0,0,2.7212727,41.154851,0,0,0,40.841927,0,0,0,0
1472,275.1726,0,0,0,0,2.7212402,41.154359,0,0,0,40.841439,0,0,0,0
1473,275.16931,0,0,0,0,2.7212076,41.153866,0,0,0,40.84095,0,0,0,0
1474,275.16601,0,0,0,0,2.7211751,41.153374,0,0,0,40.840461,0,0,0,0
1475,275.16272,0,0,0,0,2.7211425,41.152882,0,0,0,40.839973,0,0,0,0
1476,275.15943,0,0,0,0,2.7211099,41.152389,0,0,0,40.839484,0,0,0,0
1477,275.15614,0,0,0,0,2.7210774,41.151897,0,0,0,40.838995,0,0,0,0
1478,275.15284,0,0,0,0,2.7210448,41.151404,0,0,0,40.838507,0,0,0,0
1479,275.14955,0,0,0,0,2.7210123,41.150912,0,0,0,40.838018,0,0,0,0
1480,275.14626,0,0,0,0,2.7209797,41.150419,0,0,0,40.837529,0,0,0,0
1481,275.14297,0,0,0,0,2.7209471,41.149927,0,0,0,40.837041,0,0,0,0
1482,275.13967,0,0,0,0,2.7209146,41.149435,0,0,0,40.836552,0,0,0,0
1483,275.13638,0,0,0,0,2.720882,41.148942,0,0,0,40.836063,0,0,0,0
1484,275.13309,0,0,0,0,2.7208495,41.14845,0,0,0,40.835574,0,0,0,0
1485,275.1298,0,0,0,0,2.7208169,41.147957,0,0,0,40.835086,0,0,0,0
1486,275.1265,0,0,0,0,2.7207843,41.147465,0,0,0,40.834597,0,0,0,0
1487,275.12321,0,0,0,0,2.7207518,41.146973,0,0,0,40.834108,0,0,0,0
1488,275.11992,0,0,0,0,2.7207192,41.14648,0,0,0,40.83362,0,0,0,0
1489,275.11663,0,0,0,0,2.7206867,41.145988,0,0,0,40.833131,0,0,0,0
1490,275.11333,0,0,0,0,2.7206541,41.145495,0,0,0,40.832642,0,0,0,0
1491,275.11004,0,0,0,0,2.7206215,41.145003,0,0,0,40.832154,0,0,0,0
1492,275.10675,0,0,0,0,2.720589,41.14451,0,0,0,40.831665,0,0,0,0
1493,275.10346,0,0,0,0,2.7205564,41.144018,0,0,0,40.831176,0,0,0,0
1494,275.10016,0,0,0,0,2.7205239,41.143526,0,0,0,40.830688,0,0,0,0
1495,275.09687,0,0,0,0,2.7204913,41.143033,0,0,0,40.830199,0,0,0,0
1496,275.09358,0,0,0,0,2.7204587,41.142541,0,0,0,40.82971,0,0,0,0
1497,275.09029,0,0,0,0,2.7204262,41.142048,0,0,0,40.829222,0,0,0,0
1498,275.08699,0,0,0,0,2.7203936,41.141556,0,0,0,40.828733,0,0,0,0
1499,275.0837,0,0,0,0,2.7203611,41.141063,0,0,0,40.828244,0,0,0,0
1500,275.08041,0,0,0,0,2.7203285,41.140571,0,0,0,40.827756,0,0,0,0
1501,275.07712,0,0,0,0,2.7202959,41.140079,0,0,0,40.827267,0,0,0,0
1502,275.07382,0,0,0,0,2.7202634,41.139586,0,0,0,40.826778,0,0,0,0
1503,275.07053,0,0,0,0,2.7202308,41.139094,0,0,0,40.82629,0,0,0,0
1504,275.06724,0,0,0,0,2.7201983,41.138601,0,0,0,40.825801,0,0,0,0
1505,275.06395,0,0,0,0,2.7201657,41.138109,0,0,0,40.825312,0,0,0,0
1506,275.06065,0,0,0,0,2.7201331,41.137617,0,0,0,40.824824,0,0,0,0
1507,275.05736,0,0,0,0,2.7201006,41.137124,0,0,0,40.824335,0,0,0,0
1508,275.05407,0,0,0,0,2.720068,41.136632,0,0,0,40.823846,0,0,0,0
1509,275.05078,0,0,0,0,2.7200355,41.136139,0,0,0,40.823358,0,0,0,0
1510,275.04748,0,0,0,0,2.7200029,41.135647,0,0,0,40.822869,0,0,0,0
1511,275.04419,0,0,0,0,2.7199703,41.135154,0,0,0,40.82238,0,0,0,0
1512,275.0409,0,0,0,0,2.7199378,41.134662,0,0,0,40.821892,0,0,0,0
1513,275.03761,0,0,0,0,2.7199052,41.13417,0,0,0,40.821403,0,0,0,0
1514,275.03431,0,0,0,0,2.7198727,41.133677,0,0,0,40.820914,0,0,0,0
1515,275.03102,0,0,0,0,2.7198401,41.133185,0,0,0,40.820426,0,0,0,0
1516,275.02516,0,0,0,0,2.7197821,41.132308,0,0,0,40.819555,0,0,0,0
1517,275.0193,0,0,0,0,2.7197241,41.131431,0,0,0,40.818685,0,0,0,0
1518,275.01343,0,0,0,0,2.7196662,41.130554,0,0,0,40.817815,0,0,0,0
1519,275.00757,0,0,0,0,2.7196082,41.129677,0,0,0,40.816945,0,0,0,0
1520,275.00171,0,0,0,0,2.7195502,41.1288,0,0,0,40.816074,0,0,0,0
1521,274.99584,0,0,0,0,2.7194922,41.127923,0,0,0,40.815204,0,0,0,0
1522,274.98998,0,0,0,0,2.7194342,41.127047,0,0,0,40.814334,0,0,0,0
1523,274.98412,0,0,0,0,2.7193762,41.12617,0,0,0,40.813464,0,0,0,0
1524,274.97825,0,0,0,0,2.7193183,41.125293,0,0,0,40.812594,0,0,0,0
1525,274.97239,0,0,0,0,2.7192603,41.124416,0,0,0,40.811723,0,0,0,0
1526,274.96653,0,0,0,0,2.7192023,41.123539,0,0,0,40.810853,0,0,0,0
1527,274.96066,0,0,0,0,2.7191443,41.122662,0,0,0,40.809983,0,0,0,0
1528,274.9548,0,0,0,0,2.7190863,41.121785,0,0,0,40.809113,0,0,0,0
1529,274.94894,0,0,0,0,2.7190283,41.120908,0,0,0,40.808242,0,0,0,0
1530,274.94307,0,0,0,0,2.7189704,41.120031,0,0,0,40.807372,0,0,0,0
1531,274.93721,0,0,0,0,2.7189124,41.119155,0,0,0,40.806502,0,0,0,0
1532,274.93135,0,0,0,0,2.7188544,41.118278,0,0,0,40.805632,0,0,0,0
1533,274.92548,0,0,0,0,2.7187964,41.117401,0,0,0,40.804762,0,0,0,0
1534,274.91962,0,0,0,0,2.7187384,41.116524,0,0,0,40.803891,0,0,0,0
1535,274.91376,0,0,0,0,2.7186805,41.115647,0,0,0,40.803021,0,0,0,0
1536,274.9079,0,0,0,0,2.7186225,41.11477,0,0,0,40.802151,0,0,0,0
1537,274.90203,0,0,0,0,2.7185645,41.113893,0,0,0,40.801281,0,0,0,0
1538,274.89617,0,0,0,0,2.7185065,41.113016,0,0,0,40.80041,0,0,0,0
1539,274.89031,0,0,0,0,2.7184485,41.112139,0,0,0,40.79954,0,0,0,0
1540,274.88444,0,0,0,0,2.7183905,41.111263,0,0,0,40.79867,0,0,0,0
1541,274.87858,0,0,0,0,2.7183326,41.110386,0,0,0,40.7978,0,0,0,0
1542,274.87272,0,0,0,0,2.7182746,41.109509,0,0,0,40.79693,0,0,0,0
1543,274.86685,0,0,0,0,2.7182166,41.108632,0,0,0,40.796059,0,0,0,0
1544,274.86099,0,0,0,0,2.7181586,41.107755,0,0,0,40.795189,0,0,0,0
1545,274.85513,0,0,0,0,2.7181006,41.106878,0,0,0,40.794319,0,0,0,0
1546,274.84926,0,0,0,0,2.7180426,41.106001,0,0,0,40.793449,0,0,0,0
1547,274.8434,0,0,0,0,2.7179847,41.105124,0,0,0,40.792578,0,0,0,0
1548,274.83754,0,0,0,0,2.7179267,41.104247,0,0,0,40.791708,0,0,0,0
1549,274.83167,0,0,0,0,2.7178687,41.103371,0,0,0,40.790838,0,0,0,0
1550,274.82581,0,0,0,0,2.7178107,41.102494,0,0,0,40.789968,0,0,0,0
1551,274.81995,0,0,0,0,2.7177527,41.101617,0,0,0,40.789098,0,0,0,0
1552,274.81408,0,0,0,0,2.7176948,41.10074,0,0,0,40.788227,0,0,0,0
1553,274.80822,0,0,0,0,2.7176368,41.099863,0,0,0,40.787357,0,0,0,0
1554,274.80236,0,0,0,0,2.7175788,41.098986,0,0,0,40.786487,0,0,0,0
1555,274.79649,0,0,0,0,2.7175208,41.098109,0,0,0,40.785617,0,0,0,0
1556,274.79063,0,0,0,0,2.7174628,41.097232,0,0,0,40.784747,0,0,0,0
1557,274.78477,0,0,0,0,2.7174048,41.096355,0,0,0,40.783876,0,0,0,0
1558,274.77891,0,0,0,0,2.7173469,41.095479,0,0,0,40.783006,0,0,0,0
1559,274.77304,0,0,0,0,2.7172889,41.094602,0,0,0,40.782136,0,0,0,0
1560,274.76718,0,0,0,0,2.7172309,41.093725,0,0,0,40.781266,0,0,0,0
1561,274.76132,0,0,0,0,2.7171729,41.092848,0,0,0,40.780395,0,0,0,0
1562,274.75545,0,0,0,0,2.7171149,41.091971,0,0,0,40.779525,0,0,0,0
1563,274.74959,0,0,0,0,2.7170569,41.091094,0,0,0,40.778655,0,0,0,0
1564,274.74373,0,0,0,0,2.716999,41.090217,0,0,0,40.777785,0,0,0,0
1565,274.73786,0,0,0,0,2.716941,41.08934,0,0,0,40.776915,0,0,0,0
1566,274.732,0,0,0,0,2.716883,41.088463,0,0,0,40.776044,0,0,0,0
1567,274.72614,0,0,0,0,2.716825,41.087587,0,0,0,40.775174,0,0,0,0
1568,274.72027,0,0,0,0,2.716767,41.08671,0,0,0,40.774304,0,0,0,0
1569,274.71441,0,0,0,0,2.7167091,41.085833,0,0,0,40.773434,0,0,0,0
1570,274.70855,0,0,0,0,2.7166511,41.084956,0,0,0,40.772563,0,0,0,0
1571,274.70268,0,0,0,0,2.7165931,41.084079,0,0,0,40.771693,0,0,0,0
1572,274.69682,0,0,0,0,2.7165351,41.083202,0,0,0,40.770823,0,0,0,0
1573,274.69096,0,0,0,0,2.7164771,41.082325,0,0,0,40.769953,0,0,0,0
1574,274.68509,0,0,0,0,2.7164191,41.081448,0,0,0,40.769083,0,0,0,0
1575,274.67923,0,0,0,0,2.7163612,41.080571,0,0,0,40.768212,0,0,0,0
1576,274.67337,0,0,0,0,2.7163032,41.079695,0,0,0,40.767342,0,0,0,0
1577,274.6675,0,0,0,0,2.7162452,41.078818,0,0,0,40.766472,0,0,0,0
1578,274.66164,0,0,0,0,2.7161872,41.077941,0,0,0,40.765602,0,0,0,0
1579,274.65578,0,0,0,0,2.7161292,41.077064,0,0,0,40.764731,0,0,0,0
1580,274.64992,0,0,0,0,2.7160712,41.076187,0,0,0,40.763861,0,0,0,0
1581,274.64405,0,0,0,0,2.7160133,41.07531,0,0,0,40.762991,0,0,0,0
1582,274.63819,0,0,0,0,2.7159553,41.074433,0,0,0,40.762121,0,0,0,0
1583,274.63233,0,0,0,0,2.7158973,41.073556,0,0,0,40.761251,0,0,0,0
1584,274.62646,0,0,0,0,2.7158393,41.07268,0,0,0,40.76038,0,0,0,0
1585,274.6206,0,0,0,0,2.7157813,41.071803,0,0,0,40.75951,0,0,0,0
1586,274.61474,0,0,0,0,2.7157234,41.070926,0,0,0,40.75864,0,0,0,0
1587,274.60887,0,0,0,0,2.7156654,41.070049,0,0,0,40.75777,0,0,0,0
1588,274.60301,0,0,0,0,2.7156074,41.069172,0,0,0,40.756899,0,0,0,0
1589,274.59715,0,0,0,0,2.7155494,41.068295,0,0,0,40.756029,0,0,0,0
1590,274.59128,0,0,0,0,2.7154914,41.067418,0,0,0,40.755159,0,0,0,0
1591,274.58542,0,0,0,0,2.7154334,41.066541,0,0,0,40.754289,0,0,0,0
1592,274.57956,0,0,0,0,2.7153755,41.065664,0,0,0,40.753419,0,0,0,0
1593,274.57369,0,0,0,0,2.7153175,41.064788,0,0,0,40.752548,0,0,0,0
1594,274.56783,0,0,0,0,2.7152595,41.063911,0,0,0,40.751678,0,0,0,0
1595,274.56197,0,0,0,0,2.7152015,41.063034,0,0,0,40.750808,0,0,0,0
1596,274.5561,0,0,0,0,2.7151435,41.062157,0,0,0,40.749938,0,0,0,0
1597,274.55024,0,0,0,0,2.7150856,41.06128,0,0,0,40.749067,0,0,0,0
1598,274.54438,0,0,0,0,2.7150276,41.060403,0,0,0,40.748197,0,0,0,0
1599,274.53851,0,0,0,0,2.7149696,41.059526,0,0,0,40.747327,0,0,0,0
1600,274.53265,0,0,0,0,2.7149116,41.058649,0,0,0,40.746457,0,0,0,0
1601,274.52679,0,0,0,0,2.7148536,41.057772,0,0,0,40.745587,0,0,0,0
1602,274.52093,0,0,0,0,2.7147956,41.056896,0,0,0,40.744716,0,0,0,0
1603,274.51506,0,0,0,0,2.7147377,41.056019,0,0,0,40.743846,0,0,0,0
1604,274.5092,0,0,0,0,2.7146797,41.055142,0,0,0,40.742976,0,0,0,0
1605,274.50334,0,0,0,0,2.7146217,41.054265,0,0,0,40.742106,0,0,0,0
1606,274.49747,0,0,0,0,2.7145637,41.053388,0,0,0,40.741235,0,0,0,0
1607,274.49161,0,0,0,0,2.7145057,41.052511,0,0,0,40.740365,0,0,0,0
1608,274.48575,0,0,0,0,2.7144477,41.051634,0,0,0,40.739495,0,0,0,0
1609,274.47988,0,0,0,0,2.7143898,41.050757,0,0,0,40.738625,0,0,0,0
1610,274.47402,0,0,0,0,2.7143318,41.04988,0,0,0,40.737755,0,0,0,0
1611,274.46816,0,0,0,0,2.7142738,41.049004,0,0,0,40.736884,0,0,0,0
1612,274.46229,0,0,0,0,2.7142158,41.048127,0,0,0,40.736014,0,0,0,0
1613,274.45643,0,0,0,0,2.7141578,41.04725,0,0,0,40.735144,0,0,0,0
1614,274.45057,0,0,0,0,2.7140999,41.046373,0,0,0,40.734274,0,0,0,0
1615,274.4447,0,0,0,0,2.7140419,41.045496,0,0,0,40.733403,0,0,0,0
1616,274.43884,0,0,0,0,2.7139839,41.044619,0,0,0,40.732533,0,0,0,0
1617,274.43298,0,0,0,0,2.7139259,41.043742,0,0,0,40.731663,0,0,0,0
1618,274.42711,0,0,0,0,2.7138679,41.042865,0,0,0,40.730793,0,0,0,0
1619,274.42125,0,0,0,0,2.7138099,41.041988,0,0,0,40.729923,0,0,0,0
