Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa),Coord 39 Stress (kPa),Coord 40 Stress (kPa),Coord 41 Stress (kPa)
86,5.063501,0,0,0,0,0,0,0.65001115,0.84831625,0.12732554,0,0,0,0.39233752,5.063501,1.1103802,0.10058134,0,0,0,0,0.51847377,1.1715886,0.22764095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,5.1658901,0,0,0,0,0,0,0.66315503,0.86547006,0.12990019,0,0,0,0.40027097,5.1658901,1.1328332,0.1026152,0,0,0,0,0.52895783,1.1952793,0.23224408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,5.2682791,0,0,0,0,0,0,0.67629891,0.88262386,0.13247484,0,0,0,0.40820443,5.2682791,1.1552862,0.10464906,0,0,0,0,0.53944189,1.2189699,0.23684721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,5.3706682,0,0,0,0,0,0,0.68944279,0.89977767,0.13504949,0,0,0,0.41613789,5.3706682,1.1777392,0.10668291,0,0,0,0,0.54992595,1.2426606,0.24145034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,5.4730573,0,0,0,0,0,0,0.70258667,0.91693147,0.13762415,0,0,0,0.42407135,5.4730573,1.2001922,0.10871677,0,0,0,0,0.56041001,1.2663513,0.24605347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,5.5754463,0,0,0,0,0,0,0.71573054,0.93408528,0.1401988,0,0,0,0.43200481,5.5754463,1.2226452,0.11075062,0,0,0,0,0.57089407,1.290042,0.2506566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,5.6778354,0,0,0,0,0,0,0.72887442,0.95123908,0.14277345,0,0,0,0.43993827,5.6778354,1.2450982,0.11278448,0,0,0,0,0.58137813,1.3137327,0.25525972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,5.7802245,0,0,0,0,0,0,0.7420183,0.96839289,0.1453481,0,0,0,0.44787172,5.7802245,1.2675512,0.11481833,0,0,0,0,0.59186219,1.3374234,0.25986285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,5.8826136,0,0,0,0,0,0,0.75516218,0.9855467,0.14792275,0,0,0,0.45580518,5.8826136,1.2900042,0.11685219,0,0,0,0,0.60234625,1.3611141,0.26446598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,5.9850026,0,0,0,0,0,0,0.76830606,1.0027005,0.1504974,0,0,0,0.46373864,5.9850026,1.3124572,0.11888605,0,0,0,0,0.61283031,1.3848048,0.26906911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,6.0873917,0,0,0,0,0,0,0.78144993,1.0198543,0.15307205,0,0,0,0.4716721,6.0873917,1.3349102,0.1209199,0,0,0,0,0.62331437,1.4084955,0.27367224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,6.1897808,0,0,0,0,0,0,0.79459381,1.0370081,0.1556467,0,0,0,0.47960556,6.1897808,1.3573632,0.12295376,0,0,0,0,0.63379843,1.4321862,0.27827537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,6.2921698,0,0,0,0,0,0,0.80773769,1.0541619,0.15822135,0,0,0,0.48753902,6.2921698,1.3798162,0.12498761,0,0,0,0,0.64428249,1.4558769,0.28287849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,6.3945589,0,0,0,0,0,0,0.82088157,1.0713157,0.160796,0,0,0,0.49547247,6.3945589,1.4022692,0.12702147,0,0,0,0,0.65476655,1.4795676,0.28748162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6.496948,0,0,0,0,0,0,0.83402544,1.0884695,0.16337065,0,0,0,0.50340593,6.496948,1.4247222,0.12905532,0,0,0,0,0.66525061,1.5032583,0.29208475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,6.5993371,0,0,0,0,0,0,0.84716932,1.1056233,0.1659453,0,0,0,0.51133939,6.5993371,1.4471752,0.13108918,0,0,0,0,0.67573467,1.526949,0.29668788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,6.7017261,0,0,0,0,0,0,0.8603132,1.1227771,0.16851995,0,0,0,0.51927285,6.7017261,1.4696282,0.13312304,0,0,0,0,0.68621873,1.5506397,0.30129101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,6.8041152,0,0,0,0,0,0,0.87345708,1.1399309,0.1710946,0,0,0,0.52720631,6.8041152,1.4920812,0.13515689,0,0,0,0,0.69670279,1.5743304,0.30589414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,6.9065043,0,0,0,0,0,0,0.88660096,1.1570848,0.17366925,0,0,0,0.53513977,6.9065043,1.5145342,0.13719075,0,0,0,0,0.70718685,1.5980211,0.31049727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,7.0088933,0,0,0,0,0,0,0.89974483,1.1742386,0.1762439,0,0,0,0.54307322,7.0088933,1.5369872,0.1392246,0,0,0,0,0.71767091,1.6217118,0.31510039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,7.1112824,0,0,0,0,0,0,0.91288871,1.1913924,0.17881855,0,0,0,0.55100668,7.1112824,1.5594402,0.14125846,0,0,0,0,0.72815497,1.6454025,0.31970352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,7.2136715,0,0,0,0,0,0,0.92603259,1.2085462,0.1813932,0,0,0,0.55894014,7.2136715,1.5818932,0.14329232,0,0,0,0,0.73863903,1.6690932,0.32430665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,7.3160606,0,0,0,0,0,0,0.93917647,1.2257,0.18396785,0,0,0,0.5668736,7.3160606,1.6043462,0.14532617,0,0,0,0,0.74912309,1.6927839,0.32890978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,7.4184496,0,0,0,0,0,0,0.95232035,1.2428538,0.1865425,0,0,0,0.57480706,7.4184496,1.6267992,0.14736003,0,0,0,0,0.75960715,1.7164746,0.33351291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7.5208387,0,0,0,0,0,0,0.96546422,1.2600076,0.18911715,0,0,0,0.58274052,7.5208387,1.6492522,0.14939388,0,0,0,0,0.77009121,1.7401653,0.33811604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,7.6232278,0,0,0,0,0,0,0.9786081,1.2771614,0.1916918,0,0,0,0.59067397,7.6232278,1.6717052,0.15142774,0,0,0,0,0.78057527,1.763856,0.34271917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,7.7256168,0,0,0,0,0,0,0.99175198,1.2943152,0.19426645,0,0,0,0.59860743,7.7256168,1.6941583,0.15346159,0,0,0,0,0.79105933,1.7875467,0.34732229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,7.8280059,0,0,0,0,0,0,1.0048959,1.311469,0.1968411,0,0,0,0.60654089,7.8280059,1.7166113,0.15549545,0,0,0,0,0.80154339,1.8112374,0.35192542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,7.930395,0,0,0,0,0,0,1.0180397,1.3286228,0.19941575,0,0,0,0.61447435,7.930395,1.7390643,0.15752931,0,0,0,0,0.81202745,1.8349281,0.35652855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,8.0327841,0,0,0,0,0,0,1.0311836,1.3457766,0.2019904,0,0,0,0.62240781,8.0327841,1.7615173,0.15956316,0,0,0,0,0.82251151,1.8586187,0.36113168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,8.1351731,0,0,0,0,0,0,1.0443275,1.3629304,0.20456505,0,0,0,0.63034127,8.1351731,1.7839703,0.16159702,0,0,0,0,0.83299557,1.8823094,0.36573481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,8.2375622,0,0,0,0,0,0,1.0574714,1.3800842,0.2071397,0,0,0,0.63827472,8.2375622,1.8064233,0.16363087,0,0,0,0,0.84347963,1.9060001,0.37033794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,8.3399513,0,0,0,0,0,0,1.0706152,1.397238,0.20971435,0,0,0,0.64620818,8.3399513,1.8288763,0.16566473,0,0,0,0,0.85396369,1.9296908,0.37494107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,8.4423403,0,0,0,0,0,0,1.0837591,1.4143918,0.212289,0,0,0,0.65414164,8.4423403,1.8513293,0.16769858,0,0,0,0,0.86444775,1.9533815,0.37954419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,8.5447294,0,0,0,0,0,0,1.096903,1.4315456,0.21486365,0,0,0,0.6620751,8.5447294,1.8737823,0.16973244,0,0,0,0,0.87493181,1.9770722,0.38414732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,8.6471185,0,0,0,0,0,0,1.1100469,1.4486995,0.2174383,0,0,0,0.67000856,8.6471185,1.8962353,0.1717663,0,0,0,0,0.88541587,2.0007629,0.38875045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,8.7495076,0,0,0,0,0,0,1.1231908,1.4658533,0.22001295,0,0,0,0.67794202,8.7495076,1.9186883,0.17380015,0,0,0,0,0.89589993,2.0244536,0.39335358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,8.8518966,0,0,0,0,0,0,1.1363346,1.4830071,0.2225876,0,0,0,0.68587547,8.8518966,1.9411413,0.17583401,0,0,0,0,0.90638399,2.0481443,0.39795671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,8.9542857,0,0,0,0,0,0,1.1494785,1.5001609,0.22516225,0,0,0,0.69380893,8.9542857,1.9635943,0.17786786,0,0,0,0,0.91686805,2.071835,0.40255984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,9.0566748,0,0,0,0,0,0,1.1626224,1.5173147,0.2277369,0,0,0,0.70174239,9.0566748,1.9860473,0.17990172,0,0,0,0,0.92735211,2.0955257,0.40716296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,9.1590638,0,0,0,0,0,0,1.1757663,1.5344685,0.23031156,0,0,0,0.70967585,9.1590638,2.0085003,0.18193557,0,0,0,0,0.93783617,2.1192164,0.41176609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,9.2614529,0,0,0,0,0,0,1.1889101,1.5516223,0.23288621,0,0,0,0.71760931,9.2614529,2.0309533,0.18396943,0,0,0,0,0.94832023,2.1429071,0.41636922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,9.363842,0,0,0,0,0,0,1.202054,1.5687761,0.23546086,0,0,0,0.72554277,9.363842,2.0534063,0.18600329,0,0,0,0,0.95880429,2.1665978,0.42097235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,9.4662311,0,0,0,0,0,0,1.2151979,1.5859299,0.23803551,0,0,0,0.73347622,9.4662311,2.0758593,0.18803714,0,0,0,0,0.96928835,2.1902885,0.42557548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,9.5686201,0,0,0,0,0,0,1.2283418,1.6030837,0.24061016,0,0,0,0.74140968,9.5686201,2.0983123,0.190071,0,0,0,0,0.97977241,2.2139792,0.43017861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,9.6710092,0,0,0,0,0,0,1.2414857,1.6202375,0.24318481,0,0,0,0.74934314,9.6710092,2.1207653,0.19210485,0,0,0,0,0.99025647,2.2376699,0.43478174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,9.7733983,0,0,0,0,0,0,1.2546295,1.6373913,0.24575946,0,0,0,0.7572766,9.7733983,2.1432183,0.19413871,0,0,0,0,1.0007405,2.2613606,0.43938486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,9.8757873,0,0,0,0,0,0,1.2677734,1.6545451,0.24833411,0,0,0,0.76521006,9.8757873,2.1656713,0.19617256,0,0,0,0,1.0112246,2.2850513,0.44398799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,9.9781764,0,0,0,0,0,0,1.2809173,1.6716989,0.25090876,0,0,0,0.77314352,9.9781764,2.1881243,0.19820642,0,0,0,0,1.0217087,2.308742,0.44859112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,10.080565,0,0,0,0,0,0,1.2940612,1.6888527,0.25348341,0,0,0,0.78107697,10.080565,2.2105773,0.20024028,0,0,0,0,1.0321927,2.3324327,0.45319425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,10.182955,0,0,0,0,0,0,1.307205,1.7060065,0.25605806,0,0,0,0.78901043,10.182955,2.2330303,0.20227413,0,0,0,0,1.0426768,2.3561234,0.45779738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,10.285344,0,0,0,0,0,0,1.3203489,1.7231604,0.25863271,0,0,0,0.79694389,10.285344,2.2554833,0.20430799,0,0,0,0,1.0531608,2.3798141,0.46240051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,10.387733,0,0,0,0,0,0,1.3334928,1.7403142,0.26120736,0,0,0,0.80487735,10.387733,2.2779363,0.20634184,0,0,0,0,1.0636449,2.4035048,0.46700364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,10.490122,0,0,0,0,0,0,1.3466367,1.757468,0.26378201,0,0,0,0.81281081,10.490122,2.3003893,0.2083757,0,0,0,0,1.074129,2.4271955,0.47160676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,10.592511,0,0,0,0,0,0,1.3597806,1.7746218,0.26635666,0,0,0,0.82074427,10.592511,2.3228423,0.21040955,0,0,0,0,1.084613,2.4508862,0.47620989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,10.6949,0,0,0,0,0,0,1.3729244,1.7917756,0.26893131,0,0,0,0.82867772,10.6949,2.3452953,0.21244341,0,0,0,0,1.0950971,2.4745769,0.48081302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,10.797289,0,0,0,0,0,0,1.3860683,1.8089294,0.27150596,0,0,0,0.83661118,10.797289,2.3677483,0.21447727,0,0,0,0,1.1055811,2.4982675,0.48541615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,10.899678,0,0,0,0,0,0,1.3992122,1.8260832,0.27408061,0,0,0,0.84454464,10.899678,2.3902013,0.21651112,0,0,0,0,1.1160652,2.5219582,0.49001928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,11.002067,0,0,0,0,0,0,1.4123561,1.843237,0.27665526,0,0,0,0.8524781,11.002067,2.4126543,0.21854498,0,0,0,0,1.1265493,2.5456489,0.49462241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,11.104456,0,0,0,0,0,0,1.4254999,1.8603908,0.27922991,0,0,0,0.86041156,11.104456,2.4351073,0.22057883,0,0,0,0,1.1370333,2.5693396,0.49922554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,11.206845,0,0,0,0,0,0,1.4386438,1.8775446,0.28180456,0,0,0,0.86834502,11.206845,2.4575603,0.22261269,0,0,0,0,1.1475174,2.5930303,0.50382866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,11.309234,0,0,0,0,0,0,1.4517877,1.8946984,0.28437921,0,0,0,0.87627847,11.309234,2.4800133,0.22464654,0,0,0,0,1.1580014,2.616721,0.50843179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,11.411623,0,0,0,0,0,0,1.4649316,1.9118522,0.28695386,0,0,0,0.88421193,11.411623,2.5024663,0.2266804,0,0,0,0,1.1684855,2.6404117,0.51303492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,11.514012,0,0,0,0,0,0,1.4780755,1.929006,0.28952851,0,0,0,0.89214539,11.514012,2.5249193,0.22871426,0,0,0,0,1.1789696,2.6641024,0.51763805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,11.616402,0,0,0,0,0,0,1.4912193,1.9461598,0.29210316,0,0,0,0.90007885,11.616402,2.5473723,0.23074811,0,0,0,0,1.1894536,2.6877931,0.52224118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,11.718791,0,0,0,0,0,0,1.5043632,1.9633136,0.29467781,0,0,0,0.90801231,11.718791,2.5698253,0.23278197,0,0,0,0,1.1999377,2.7114838,0.52684431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,11.82118,0,0,0,0,0,0,1.5175071,1.9804674,0.29725246,0,0,0,0.91594577,11.82118,2.5922783,0.23481582,0,0,0,0,1.2104217,2.7351745,0.53144743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,11.923569,0,0,0,0,0,0,1.530651,1.9976212,0.29982711,0,0,0,0.92387922,11.923569,2.6147313,0.23684968,0,0,0,0,1.2209058,2.7588652,0.53605056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,12.025958,0,0,0,0,0,0,1.5437949,2.0147751,0.30240176,0,0,0,0.93181268,12.025958,2.6371843,0.23888353,0,0,0,0,1.2313899,2.7825559,0.54065369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,12.128347,0,0,0,0,0,0,1.5569387,2.0319289,0.30497641,0,0,0,0.93974614,12.128347,2.6596373,0.24091739,0,0,0,0,1.2418739,2.8062466,0.54525682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,12.230736,0,0,0,0,0,0,1.5700826,2.0490827,0.30755106,0,0,0,0.9476796,12.230736,2.6820903,0.24295125,0,0,0,0,1.252358,2.8299373,0.54985995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,12.333125,0,0,0,0,0,0,1.5832265,2.0662365,0.31012571,0,0,0,0.95561306,12.333125,2.7045433,0.2449851,0,0,0,0,1.262842,2.853628,0.55446308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,12.798523,0,0,0,0,0,0,1.6429704,2.1442071,0.32182848,0,0,0,0.99167366,12.798523,2.8066008,0.25422975,0,0,0,0,1.3104961,2.9613113,0.57538606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,13.263944,0,0,0,0,0,0,1.7027174,2.2221816,0.33353185,0,0,0,1.0277361,13.263944,2.9086635,0.26347487,0,0,0,0,1.3581526,3.069,0.5963101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,13.729365,0,0,0,0,0,0,1.7624644,2.3001562,0.34523521,0,0,0,1.0637985,13.729365,3.0107261,0.27272,0,0,0,0,1.405809,3.1766887,0.61723414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,14.194786,0,0,0,0,0,0,1.8222114,2.3781308,0.35693857,0,0,0,1.0998609,14.194786,3.1127888,0.28196512,0,0,0,0,1.4534655,3.2843775,0.63815818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,14.660207,0,0,0,0,0,0,1.8819583,2.4561053,0.36864194,0,0,0,1.1359234,14.660207,3.2148514,0.29121024,0,0,0,0,1.501122,3.3920662,0.65908221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,15.125628,0,0,0,0,0,0,1.9417053,2.5340799,0.3803453,0,0,0,1.1719858,15.125628,3.3169141,0.30045536,0,0,0,0,1.5487785,3.4997549,0.68000625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,15.591049,0,0,0,0,0,0,2.0014523,2.6120544,0.39204866,0,0,0,1.2080482,15.591049,3.4189767,0.30970048,0,0,0,0,1.596435,3.6074436,0.70093029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,16.05647,0,0,0,0,0,0,2.0611993,2.690029,0.40375202,0,0,0,1.2441107,16.05647,3.5210394,0.3189456,0,0,0,0,1.6440914,3.7151324,0.72185433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,16.521891,0,0,0,0,0,0,2.1209463,2.7680035,0.41545539,0,0,0,1.2801731,16.521891,3.623102,0.32819072,0,0,0,0,1.6917479,3.8228211,0.74277837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,16.987312,0,0,0,0,0,0,2.1806932,2.8459781,0.42715875,0,0,0,1.3162355,16.987312,3.7251647,0.33743584,0,0,0,0,1.7394044,3.9305098,0.76370241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,17.452733,0,0,0,0,0,0,2.2404402,2.9239527,0.43886211,0,0,0,1.3522979,17.452733,3.8272273,0.34668096,0,0,0,0,1.7870609,4.0381986,0.78462645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,17.918154,0,0,0,0,0,0,2.3001872,3.0019272,0.45056548,0,0,0,1.3883604,17.918154,3.92929,0.35592608,0,0,0,0,1.8347173,4.1458873,0.80555049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,18.383575,0,0,0,0,0,0,2.3599342,3.0799018,0.46226884,0,0,0,1.4244228,18.383575,4.0313526,0.3651712,0,0,0,0,1.8823738,4.253576,0.82647453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,18.848996,0,0,0,0,0,0,2.4196811,3.1578763,0.4739722,0,0,0,1.4604852,18.848996,4.1334153,0.37441632,0,0,0,0,1.9300303,4.3612648,0.84739857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,19.314417,0,0,0,0,0,0,2.4794281,3.2358509,0.48567556,0,0,0,1.4965477,19.314417,4.2354779,0.38366144,0,0,0,0,1.9776868,4.4689535,0.86832261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,19.779838,0,0,0,0,0,0,2.5391751,3.3138254,0.49737893,0,0,0,1.5326101,19.779838,4.3375406,0.39290656,0,0,0,0,2.0253432,4.5766422,0.88924665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,20.245259,0,0,0,0,0,0,2.5989221,3.3918,0.50908229,0,0,0,1.5686725,20.245259,4.4396032,0.40215168,0,0,0,0,2.0729997,4.6843309,0.91017069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,20.710681,0,0,0,0,0,0,2.6586691,3.4697745,0.52078565,0,0,0,1.6047349,20.710681,4.5416659,0.4113968,0,0,0,0,2.1206562,4.7920197,0.93109472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,21.176102,0,0,0,0,0,0,2.718416,3.5477491,0.53248902,0,0,0,1.6407974,21.176102,4.6437285,0.42064192,0,0,0,0,2.1683127,4.8997084,0.95201876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,21.641523,0,0,0,0,0,0,2.778163,3.6257237,0.54419238,0,0,0,1.6768598,21.641523,4.7457912,0.42988704,0,0,0,0,2.2159691,5.0073971,0.9729428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,22.106944,0,0,0,0,0,0,2.83791,3.7036982,0.55589574,0,0,0,1.7129222,22.106944,4.8478538,0.43913216,0,0,0,0,2.2636256,5.1150859,0.99386684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,22.572365,0,0,0,0,0,0,2.897657,3.7816728,0.5675991,0,0,0,1.7489847,22.572365,4.9499165,0.44837728,0,0,0,0,2.3112821,5.2227746,1.0147909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,23.037786,0,0,0,0,0,0,2.9574039,3.8596473,0.57930247,0,0,0,1.7850471,23.037786,5.0519791,0.4576224,0,0,0,0,2.3589386,5.3304633,1.0357149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,23.503207,0,0,0,0,0,0,3.0171509,3.9376219,0.59100583,0,0,0,1.8211095,23.503207,5.1540418,0.46686752,0,0,0,0,2.406595,5.438152,1.056639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,23.968628,0,0,0,0,0,0,3.0768979,4.0155964,0.60270919,0,0,0,1.8571719,23.968628,5.2561044,0.47611264,0,0,0,0,2.4542515,5.5458408,1.077563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,24.434049,0,0,0,0,0,0,3.1366449,4.093571,0.61441256,0,0,0,1.8932344,24.434049,5.3581671,0.48535776,0,0,0,0,2.501908,5.6535295,1.098487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,24.89947,0,0,0,0,0,0,3.1963919,4.1715456,0.62611592,0,0,0,1.9292968,24.89947,5.4602297,0.49460288,0,0,0,0,2.5495645,5.7612182,1.1194111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,25.364891,0,0,0,0,0,0,3.2561388,4.2495201,0.63781928,0,0,0,1.9653592,25.364891,5.5622924,0.503848,0,0,0,0,2.5972209,5.868907,1.1403351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,25.830312,0,0,0,0,0,0,3.3158858,4.3274947,0.64952264,0,0,0,2.0014217,25.830312,5.664355,0.51309312,0,0,0,0,2.6448774,5.9765957,1.1612592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,26.295733,0,0,0,0,0,0,3.3756328,4.4054692,0.66122601,0,0,0,2.0374841,26.295733,5.7664177,0.52233824,0,0,0,0,2.6925339,6.0842844,1.1821832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,26.761154,0,0,0,0,0,0,3.4353798,4.4834438,0.67292937,0,0,0,2.0735465,26.761154,5.8684803,0.53158336,0,0,0,0,2.7401904,6.1919731,1.2031072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,27.226575,0,0,0,0,0,0,3.4951267,4.5614183,0.68463273,0,0,0,2.1096089,27.226575,5.970543,0.54082848,0,0,0,0,2.7878468,6.2996619,1.2240313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,27.691996,0,0,0,0,0,0,3.5548737,4.6393929,0.6963361,0,0,0,2.1456714,27.691996,6.0726056,0.5500736,0,0,0,0,2.8355033,6.4073506,1.2449553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,28.157417,0,0,0,0,0,0,3.6146207,4.7173675,0.70803946,0,0,0,2.1817338,28.157417,6.1746683,0.55931873,0,0,0,0,2.8831598,6.5150393,1.2658794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
