Time (ms),Coord 1 Stress (kPa),Coord 2 Stress (kPa),Coord 3 Stress (kPa),Coord 4 Stress (kPa),Coord 5 Stress (kPa),Coord 6 Stress (kPa),Coord 7 Stress (kPa),Coord 8 Stress (kPa),Coord 9 Stress (kPa),Coord 10 Stress (kPa),Coord 11 Stress (kPa),Coord 12 Stress (kPa),Coord 13 Stress (kPa),Coord 14 Stress (kPa),Coord 15 Stress (kPa),Coord 16 Stress (kPa),Coord 17 Stress (kPa),Coord 18 Stress (kPa),Coord 19 Stress (kPa),Coord 20 Stress (kPa),Coord 21 Stress (kPa),Coord 22 Stress (kPa),Coord 23 Stress (kPa),Coord 24 Stress (kPa),Coord 25 Stress (kPa),Coord 26 Stress (kPa),Coord 27 Stress (kPa),Coord 28 Stress (kPa),Coord 29 Stress (kPa),Coord 30 Stress (kPa),Coord 31 Stress (kPa),Coord 32 Stress (kPa),Coord 33 Stress (kPa),Coord 34 Stress (kPa),Coord 35 Stress (kPa),Coord 36 Stress (kPa),Coord 37 Stress (kPa),Coord 38 Stress (kPa)
1678,284.51793,0,0,0,0,0,0,0,0,39.40984,46.888332,0,0,0,0,0,0,61.941277,263.71503,182.6907,11.057195,0,0,0,0,34.080907,77.858517,45.832664,0,0,0,0,0,0,0,0,0,0
1679,284.51344,0,0,0,0,0,0,0,0,39.409218,46.887592,0,0,0,0,0,0,61.940299,263.71087,182.68782,11.05702,0,0,0,0,34.080369,77.857288,45.83194,0,0,0,0,0,0,0,0,0,0
1680,284.50895,0,0,0,0,0,0,0,0,39.408596,46.886852,0,0,0,0,0,0,61.939322,263.70671,182.68494,11.056846,0,0,0,0,34.079831,77.856059,45.831217,0,0,0,0,0,0,0,0,0,0
1681,284.50446,0,0,0,0,0,0,0,0,39.407974,46.886112,0,0,0,0,0,0,61.938344,263.70255,182.68205,11.056671,0,0,0,0,34.079293,77.85483,45.830494,0,0,0,0,0,0,0,0,0,0
1682,284.49997,0,0,0,0,0,0,0,0,39.407352,46.885372,0,0,0,0,0,0,61.937366,263.69838,182.67917,11.056497,0,0,0,0,34.078755,77.853601,45.82977,0,0,0,0,0,0,0,0,0,0
1683,284.49548,0,0,0,0,0,0,0,0,39.40673,46.884632,0,0,0,0,0,0,61.936389,263.69422,182.67629,11.056322,0,0,0,0,34.078217,77.852372,45.829047,0,0,0,0,0,0,0,0,0,0
1684,284.49099,0,0,0,0,0,0,0,0,39.406108,46.883892,0,0,0,0,0,0,61.935411,263.69006,182.6734,11.056148,0,0,0,0,34.077679,77.851143,45.828323,0,0,0,0,0,0,0,0,0,0
1685,284.4865,0,0,0,0,0,0,0,0,39.405486,46.883152,0,0,0,0,0,0,61.934434,263.6859,182.67052,11.055973,0,0,0,0,34.077141,77.849915,45.8276,0,0,0,0,0,0,0,0,0,0
1686,284.48201,0,0,0,0,0,0,0,0,39.404864,46.882412,0,0,0,0,0,0,61.933456,263.68173,182.66764,11.055799,0,0,0,0,34.076603,77.848686,45.826877,0,0,0,0,0,0,0,0,0,0
1687,284.47752,0,0,0,0,0,0,0,0,39.404242,46.881672,0,0,0,0,0,0,61.932478,263.67757,182.66475,11.055624,0,0,0,0,34.076065,77.847457,45.826153,0,0,0,0,0,0,0,0,0,0
1688,284.47302,0,0,0,0,0,0,0,0,39.40362,46.880932,0,0,0,0,0,0,61.931501,263.67341,182.66187,11.05545,0,0,0,0,34.075528,77.846228,45.82543,0,0,0,0,0,0,0,0,0,0
1689,284.46853,0,0,0,0,0,0,0,0,39.402998,46.880192,0,0,0,0,0,0,61.930523,263.66925,182.65898,11.055275,0,0,0,0,34.07499,77.844999,45.824706,0,0,0,0,0,0,0,0,0,0
1690,284.46404,0,0,0,0,0,0,0,0,39.402376,46.879452,0,0,0,0,0,0,61.929545,263.66509,182.6561,11.055101,0,0,0,0,34.074452,77.84377,45.823983,0,0,0,0,0,0,0,0,0,0
1691,284.45955,0,0,0,0,0,0,0,0,39.401754,46.878711,0,0,0,0,0,0,61.928568,263.66092,182.65322,11.054926,0,0,0,0,34.073914,77.842541,45.82326,0,0,0,0,0,0,0,0,0,0
1692,284.45506,0,0,0,0,0,0,0,0,39.401132,46.877971,0,0,0,0,0,0,61.92759,263.65676,182.65033,11.054752,0,0,0,0,34.073376,77.841312,45.822536,0,0,0,0,0,0,0,0,0,0
1693,284.45057,0,0,0,0,0,0,0,0,39.40051,46.877231,0,0,0,0,0,0,61.926612,263.6526,182.64745,11.054577,0,0,0,0,34.072838,77.840083,45.821813,0,0,0,0,0,0,0,0,0,0
1694,284.44608,0,0,0,0,0,0,0,0,39.399888,46.876491,0,0,0,0,0,0,61.925635,263.64844,182.64457,11.054403,0,0,0,0,34.0723,77.838855,45.821089,0,0,0,0,0,0,0,0,0,0
1695,284.44159,0,0,0,0,0,0,0,0,39.399266,46.875751,0,0,0,0,0,0,61.924657,263.64427,182.64168,11.054228,0,0,0,0,34.071762,77.837626,45.820366,0,0,0,0,0,0,0,0,0,0
1696,284.4371,0,0,0,0,0,0,0,0,39.398644,46.875011,0,0,0,0,0,0,61.923679,263.64011,182.6388,11.054054,0,0,0,0,34.071224,77.836397,45.819643,0,0,0,0,0,0,0,0,0,0
1697,284.43261,0,0,0,0,0,0,0,0,39.398022,46.874271,0,0,0,0,0,0,61.922702,263.63595,182.63592,11.053879,0,0,0,0,34.070686,77.835168,45.818919,0,0,0,0,0,0,0,0,0,0
1698,284.42812,0,0,0,0,0,0,0,0,39.3974,46.873531,0,0,0,0,0,0,61.921724,263.63179,182.63303,11.053705,0,0,0,0,34.070148,77.833939,45.818196,0,0,0,0,0,0,0,0,0,0
1699,284.42363,0,0,0,0,0,0,0,0,39.396778,46.872791,0,0,0,0,0,0,61.920746,263.62762,182.63015,11.05353,0,0,0,0,34.06961,77.83271,45.817472,0,0,0,0,0,0,0,0,0,0
1700,284.41914,0,0,0,0,0,0,0,0,39.396156,46.872051,0,0,0,0,0,0,61.919769,263.62346,182.62727,11.053355,0,0,0,0,34.069072,77.831481,45.816749,0,0,0,0,0,0,0,0,0,0
1701,284.41465,0,0,0,0,0,0,0,0,39.395534,46.871311,0,0,0,0,0,0,61.918791,263.6193,182.62438,11.053181,0,0,0,0,34.068535,77.830252,45.816026,0,0,0,0,0,0,0,0,0,0
1702,284.41015,0,0,0,0,0,0,0,0,39.394912,46.870571,0,0,0,0,0,0,61.917813,263.61514,182.6215,11.053006,0,0,0,0,34.067997,77.829023,45.815302,0,0,0,0,0,0,0,0,0,0
1703,284.40566,0,0,0,0,0,0,0,0,39.39429,46.869831,0,0,0,0,0,0,61.916836,263.61097,182.61862,11.052832,0,0,0,0,34.067459,77.827795,45.814579,0,0,0,0,0,0,0,0,0,0
1704,284.40117,0,0,0,0,0,0,0,0,39.393668,46.869091,0,0,0,0,0,0,61.915858,263.60681,182.61573,11.052657,0,0,0,0,34.066921,77.826566,45.813855,0,0,0,0,0,0,0,0,0,0
1705,284.39668,0,0,0,0,0,0,0,0,39.393046,46.868351,0,0,0,0,0,0,61.91488,263.60265,182.61285,11.052483,0,0,0,0,34.066383,77.825337,45.813132,0,0,0,0,0,0,0,0,0,0
1706,284.39219,0,0,0,0,0,0,0,0,39.392424,46.86761,0,0,0,0,0,0,61.913903,263.59849,182.60997,11.052308,0,0,0,0,34.065845,77.824108,45.812408,0,0,0,0,0,0,0,0,0,0
1707,284.3877,0,0,0,0,0,0,0,0,39.391802,46.86687,0,0,0,0,0,0,61.912925,263.59432,182.60708,11.052134,0,0,0,0,34.065307,77.822879,45.811685,0,0,0,0,0,0,0,0,0,0
1708,284.38321,0,0,0,0,0,0,0,0,39.39118,46.86613,0,0,0,0,0,0,61.911947,263.59016,182.6042,11.051959,0,0,0,0,34.064769,77.82165,45.810962,0,0,0,0,0,0,0,0,0,0
1709,284.37872,0,0,0,0,0,0,0,0,39.390558,46.86539,0,0,0,0,0,0,61.91097,263.586,182.60131,11.051785,0,0,0,0,34.064231,77.820421,45.810238,0,0,0,0,0,0,0,0,0,0
1710,284.37423,0,0,0,0,0,0,0,0,39.389935,46.86465,0,0,0,0,0,0,61.909992,263.58184,182.59843,11.05161,0,0,0,0,34.063693,77.819192,45.809515,0,0,0,0,0,0,0,0,0,0
1711,284.36974,0,0,0,0,0,0,0,0,39.389313,46.86391,0,0,0,0,0,0,61.909014,263.57768,182.59555,11.051436,0,0,0,0,34.063155,77.817963,45.808791,0,0,0,0,0,0,0,0,0,0
1712,284.36525,0,0,0,0,0,0,0,0,39.388691,46.86317,0,0,0,0,0,0,61.908037,263.57351,182.59266,11.051261,0,0,0,0,34.062617,77.816735,45.808068,0,0,0,0,0,0,0,0,0,0
1713,284.36076,0,0,0,0,0,0,0,0,39.388069,46.86243,0,0,0,0,0,0,61.907059,263.56935,182.58978,11.051087,0,0,0,0,34.06208,77.815506,45.807345,0,0,0,0,0,0,0,0,0,0
1714,284.35627,0,0,0,0,0,0,0,0,39.387447,46.86169,0,0,0,0,0,0,61.906081,263.56519,182.5869,11.050912,0,0,0,0,34.061542,77.814277,45.806621,0,0,0,0,0,0,0,0,0,0
1715,284.35178,0,0,0,0,0,0,0,0,39.386825,46.86095,0,0,0,0,0,0,61.905104,263.56103,182.58401,11.050738,0,0,0,0,34.061004,77.813048,45.805898,0,0,0,0,0,0,0,0,0,0
1716,284.34728,0,0,0,0,0,0,0,0,39.386203,46.86021,0,0,0,0,0,0,61.904126,263.55686,182.58113,11.050563,0,0,0,0,34.060466,77.811819,45.805174,0,0,0,0,0,0,0,0,0,0
1717,284.34279,0,0,0,0,0,0,0,0,39.385581,46.85947,0,0,0,0,0,0,61.903148,263.5527,182.57825,11.050389,0,0,0,0,34.059928,77.81059,45.804451,0,0,0,0,0,0,0,0,0,0
1718,284.3383,0,0,0,0,0,0,0,0,39.384959,46.85873,0,0,0,0,0,0,61.902171,263.54854,182.57536,11.050214,0,0,0,0,34.05939,77.809361,45.803728,0,0,0,0,0,0,0,0,0,0
1719,284.33381,0,0,0,0,0,0,0,0,39.384337,46.85799,0,0,0,0,0,0,61.901193,263.54438,182.57248,11.05004,0,0,0,0,34.058852,77.808132,45.803004,0,0,0,0,0,0,0,0,0,0
1720,284.32932,0,0,0,0,0,0,0,0,39.383715,46.85725,0,0,0,0,0,0,61.900215,263.54021,182.5696,11.049865,0,0,0,0,34.058314,77.806903,45.802281,0,0,0,0,0,0,0,0,0,0
1721,284.32483,0,0,0,0,0,0,0,0,39.383093,46.856509,0,0,0,0,0,0,61.899238,263.53605,182.56671,11.049691,0,0,0,0,34.057776,77.805675,45.801557,0,0,0,0,0,0,0,0,0,0
1722,284.32034,0,0,0,0,0,0,0,0,39.382471,46.855769,0,0,0,0,0,0,61.89826,263.53189,182.56383,11.049516,0,0,0,0,34.057238,77.804446,45.800834,0,0,0,0,0,0,0,0,0,0
1723,284.31585,0,0,0,0,0,0,0,0,39.381849,46.855029,0,0,0,0,0,0,61.897283,263.52773,182.56095,11.049341,0,0,0,0,34.0567,77.803217,45.800111,0,0,0,0,0,0,0,0,0,0
1724,284.31136,0,0,0,0,0,0,0,0,39.381227,46.854289,0,0,0,0,0,0,61.896305,263.52356,182.55806,11.049167,0,0,0,0,34.056162,77.801988,45.799387,0,0,0,0,0,0,0,0,0,0
1725,284.30687,0,0,0,0,0,0,0,0,39.380605,46.853549,0,0,0,0,0,0,61.895327,263.5194,182.55518,11.048992,0,0,0,0,34.055624,77.800759,45.798664,0,0,0,0,0,0,0,0,0,0
1726,284.30238,0,0,0,0,0,0,0,0,39.379983,46.852809,0,0,0,0,0,0,61.89435,263.51524,182.55229,11.048818,0,0,0,0,34.055087,77.79953,45.79794,0,0,0,0,0,0,0,0,0,0
1727,284.29789,0,0,0,0,0,0,0,0,39.379361,46.852069,0,0,0,0,0,0,61.893372,263.51108,182.54941,11.048643,0,0,0,0,34.054549,77.798301,45.797217,0,0,0,0,0,0,0,0,0,0
1728,284.2934,0,0,0,0,0,0,0,0,39.378739,46.851329,0,0,0,0,0,0,61.892394,263.50691,182.54653,11.048469,0,0,0,0,34.054011,77.797072,45.796494,0,0,0,0,0,0,0,0,0,0
1729,284.2889,0,0,0,0,0,0,0,0,39.378117,46.850589,0,0,0,0,0,0,61.891417,263.50275,182.54364,11.048294,0,0,0,0,34.053473,77.795843,45.79577,0,0,0,0,0,0,0,0,0,0
1730,284.28441,0,0,0,0,0,0,0,0,39.377495,46.849849,0,0,0,0,0,0,61.890439,263.49859,182.54076,11.04812,0,0,0,0,34.052935,77.794615,45.795047,0,0,0,0,0,0,0,0,0,0
1731,284.27992,0,0,0,0,0,0,0,0,39.376873,46.849109,0,0,0,0,0,0,61.889461,263.49443,182.53788,11.047945,0,0,0,0,34.052397,77.793386,45.794323,0,0,0,0,0,0,0,0,0,0
1732,284.27543,0,0,0,0,0,0,0,0,39.376251,46.848369,0,0,0,0,0,0,61.888484,263.49027,182.53499,11.047771,0,0,0,0,34.051859,77.792157,45.7936,0,0,0,0,0,0,0,0,0,0
1733,284.27094,0,0,0,0,0,0,0,0,39.375629,46.847629,0,0,0,0,0,0,61.887506,263.4861,182.53211,11.047596,0,0,0,0,34.051321,77.790928,45.792877,0,0,0,0,0,0,0,0,0,0
1734,284.26645,0,0,0,0,0,0,0,0,39.375007,46.846889,0,0,0,0,0,0,61.886528,263.48194,182.52923,11.047422,0,0,0,0,34.050783,77.789699,45.792153,0,0,0,0,0,0,0,0,0,0
1735,284.26196,0,0,0,0,0,0,0,0,39.374385,46.846148,0,0,0,0,0,0,61.885551,263.47778,182.52634,11.047247,0,0,0,0,34.050245,77.78847,45.79143,0,0,0,0,0,0,0,0,0,0
1736,284.25747,0,0,0,0,0,0,0,0,39.373763,46.845408,0,0,0,0,0,0,61.884573,263.47362,182.52346,11.047073,0,0,0,0,34.049707,77.787241,45.790706,0,0,0,0,0,0,0,0,0,0
1737,284.25298,0,0,0,0,0,0,0,0,39.373141,46.844668,0,0,0,0,0,0,61.883595,263.46945,182.52058,11.046898,0,0,0,0,34.049169,77.786012,45.789983,0,0,0,0,0,0,0,0,0,0
1738,284.24849,0,0,0,0,0,0,0,0,39.372519,46.843928,0,0,0,0,0,0,61.882618,263.46529,182.51769,11.046724,0,0,0,0,34.048632,77.784783,45.78926,0,0,0,0,0,0,0,0,0,0
1739,284.244,0,0,0,0,0,0,0,0,39.371897,46.843188,0,0,0,0,0,0,61.88164,263.46113,182.51481,11.046549,0,0,0,0,34.048094,77.783555,45.788536,0,0,0,0,0,0,0,0,0,0
1740,284.23951,0,0,0,0,0,0,0,0,39.371275,46.842448,0,0,0,0,0,0,61.880662,263.45697,182.51193,11.046375,0,0,0,0,34.047556,77.782326,45.787813,0,0,0,0,0,0,0,0,0,0
1741,284.23502,0,0,0,0,0,0,0,0,39.370653,46.841708,0,0,0,0,0,0,61.879685,263.4528,182.50904,11.0462,0,0,0,0,34.047018,77.781097,45.787089,0,0,0,0,0,0,0,0,0,0
1742,284.23053,0,0,0,0,0,0,0,0,39.370031,46.840968,0,0,0,0,0,0,61.878707,263.44864,182.50616,11.046026,0,0,0,0,34.04648,77.779868,45.786366,0,0,0,0,0,0,0,0,0,0
1743,284.22603,0,0,0,0,0,0,0,0,39.369408,46.840228,0,0,0,0,0,0,61.877729,263.44448,182.50327,11.045851,0,0,0,0,34.045942,77.778639,45.785642,0,0,0,0,0,0,0,0,0,0
1744,284.22154,0,0,0,0,0,0,0,0,39.368786,46.839488,0,0,0,0,0,0,61.876752,263.44032,182.50039,11.045676,0,0,0,0,34.045404,77.77741,45.784919,0,0,0,0,0,0,0,0,0,0
1745,284.21705,0,0,0,0,0,0,0,0,39.368164,46.838748,0,0,0,0,0,0,61.875774,263.43615,182.49751,11.045502,0,0,0,0,34.044866,77.776181,45.784196,0,0,0,0,0,0,0,0,0,0
1746,284.21256,0,0,0,0,0,0,0,0,39.367542,46.838008,0,0,0,0,0,0,61.874796,263.43199,182.49462,11.045327,0,0,0,0,34.044328,77.774952,45.783472,0,0,0,0,0,0,0,0,0,0
1747,284.20807,0,0,0,0,0,0,0,0,39.36692,46.837268,0,0,0,0,0,0,61.873819,263.42783,182.49174,11.045153,0,0,0,0,34.04379,77.773723,45.782749,0,0,0,0,0,0,0,0,0,0
1748,284.20358,0,0,0,0,0,0,0,0,39.366298,46.836528,0,0,0,0,0,0,61.872841,263.42367,182.48886,11.044978,0,0,0,0,34.043252,77.772495,45.782025,0,0,0,0,0,0,0,0,0,0
1749,284.19909,0,0,0,0,0,0,0,0,39.365676,46.835788,0,0,0,0,0,0,61.871863,263.4195,182.48597,11.044804,0,0,0,0,34.042714,77.771266,45.781302,0,0,0,0,0,0,0,0,0,0
1750,284.1946,0,0,0,0,0,0,0,0,39.365054,46.835047,0,0,0,0,0,0,61.870886,263.41534,182.48309,11.044629,0,0,0,0,34.042176,77.770037,45.780579,0,0,0,0,0,0,0,0,0,0
1751,284.19011,0,0,0,0,0,0,0,0,39.364432,46.834307,0,0,0,0,0,0,61.869908,263.41118,182.48021,11.044455,0,0,0,0,34.041639,77.768808,45.779855,0,0,0,0,0,0,0,0,0,0
1752,284.18562,0,0,0,0,0,0,0,0,39.36381,46.833567,0,0,0,0,0,0,61.86893,263.40702,182.47732,11.04428,0,0,0,0,34.041101,77.767579,45.779132,0,0,0,0,0,0,0,0,0,0
1753,284.18113,0,0,0,0,0,0,0,0,39.363188,46.832827,0,0,0,0,0,0,61.867953,263.40286,182.47444,11.044106,0,0,0,0,34.040563,77.76635,45.778408,0,0,0,0,0,0,0,0,0,0
1754,284.17664,0,0,0,0,0,0,0,0,39.362566,46.832087,0,0,0,0,0,0,61.866975,263.39869,182.47156,11.043931,0,0,0,0,34.040025,77.765121,45.777685,0,0,0,0,0,0,0,0,0,0
1755,284.17215,0,0,0,0,0,0,0,0,39.361944,46.831347,0,0,0,0,0,0,61.865997,263.39453,182.46867,11.043757,0,0,0,0,34.039487,77.763892,45.776962,0,0,0,0,0,0,0,0,0,0
1756,284.16766,0,0,0,0,0,0,0,0,39.361322,46.830607,0,0,0,0,0,0,61.86502,263.39037,182.46579,11.043582,0,0,0,0,34.038949,77.762663,45.776238,0,0,0,0,0,0,0,0,0,0
1757,284.16316,0,0,0,0,0,0,0,0,39.3607,46.829867,0,0,0,0,0,0,61.864042,263.38621,182.46291,11.043408,0,0,0,0,34.038411,77.761435,45.775515,0,0,0,0,0,0,0,0,0,0
1758,284.15867,0,0,0,0,0,0,0,0,39.360078,46.829127,0,0,0,0,0,0,61.863064,263.38204,182.46002,11.043233,0,0,0,0,34.037873,77.760206,45.774791,0,0,0,0,0,0,0,0,0,0
1759,284.15418,0,0,0,0,0,0,0,0,39.359456,46.828387,0,0,0,0,0,0,61.862087,263.37788,182.45714,11.043059,0,0,0,0,34.037335,77.758977,45.774068,0,0,0,0,0,0,0,0,0,0
1760,284.14969,0,0,0,0,0,0,0,0,39.358834,46.827647,0,0,0,0,0,0,61.861109,263.37372,182.45425,11.042884,0,0,0,0,34.036797,77.757748,45.773345,0,0,0,0,0,0,0,0,0,0
1761,284.1452,0,0,0,0,0,0,0,0,39.358212,46.826907,0,0,0,0,0,0,61.860131,263.36956,182.45137,11.04271,0,0,0,0,34.036259,77.756519,45.772621,0,0,0,0,0,0,0,0,0,0
1762,284.14071,0,0,0,0,0,0,0,0,39.35759,46.826167,0,0,0,0,0,0,61.859154,263.36539,182.44849,11.042535,0,0,0,0,34.035721,77.75529,45.771898,0,0,0,0,0,0,0,0,0,0
1763,284.13622,0,0,0,0,0,0,0,0,39.356968,46.825427,0,0,0,0,0,0,61.858176,263.36123,182.4456,11.042361,0,0,0,0,34.035183,77.754061,45.771174,0,0,0,0,0,0,0,0,0,0
1764,284.13173,0,0,0,0,0,0,0,0,39.356346,46.824687,0,0,0,0,0,0,61.857199,263.35707,182.44272,11.042186,0,0,0,0,34.034646,77.752832,45.770451,0,0,0,0,0,0,0,0,0,0
1765,284.12724,0,0,0,0,0,0,0,0,39.355724,46.823946,0,0,0,0,0,0,61.856221,263.35291,182.43984,11.042012,0,0,0,0,34.034108,77.751603,45.769728,0,0,0,0,0,0,0,0,0,0
1766,284.12275,0,0,0,0,0,0,0,0,39.355102,46.823206,0,0,0,0,0,0,61.855243,263.34874,182.43695,11.041837,0,0,0,0,34.03357,77.750374,45.769004,0,0,0,0,0,0,0,0,0,0
1767,284.11826,0,0,0,0,0,0,0,0,39.35448,46.822466,0,0,0,0,0,0,61.854266,263.34458,182.43407,11.041662,0,0,0,0,34.033032,77.749146,45.768281,0,0,0,0,0,0,0,0,0,0
1768,284.11377,0,0,0,0,0,0,0,0,39.353858,46.821726,0,0,0,0,0,0,61.853288,263.34042,182.43119,11.041488,0,0,0,0,34.032494,77.747917,45.767557,0,0,0,0,0,0,0,0,0,0
1769,284.10928,0,0,0,0,0,0,0,0,39.353236,46.820986,0,0,0,0,0,0,61.85231,263.33626,182.4283,11.041313,0,0,0,0,34.031956,77.746688,45.766834,0,0,0,0,0,0,0,0,0,0
1770,284.10479,0,0,0,0,0,0,0,0,39.352614,46.820246,0,0,0,0,0,0,61.851333,263.33209,182.42542,11.041139,0,0,0,0,34.031418,77.745459,45.766111,0,0,0,0,0,0,0,0,0,0
1771,284.10029,0,0,0,0,0,0,0,0,39.351992,46.819506,0,0,0,0,0,0,61.850355,263.32793,182.42254,11.040964,0,0,0,0,34.03088,77.74423,45.765387,0,0,0,0,0,0,0,0,0,0
1772,284.0958,0,0,0,0,0,0,0,0,39.35137,46.818766,0,0,0,0,0,0,61.849377,263.32377,182.41965,11.04079,0,0,0,0,34.030342,77.743001,45.764664,0,0,0,0,0,0,0,0,0,0
1773,284.09131,0,0,0,0,0,0,0,0,39.350748,46.818026,0,0,0,0,0,0,61.8484,263.31961,182.41677,11.040615,0,0,0,0,34.029804,77.741772,45.76394,0,0,0,0,0,0,0,0,0,0
1774,284.08682,0,0,0,0,0,0,0,0,39.350126,46.817286,0,0,0,0,0,0,61.847422,263.31545,182.41389,11.040441,0,0,0,0,34.029266,77.740543,45.763217,0,0,0,0,0,0,0,0,0,0
1775,284.08233,0,0,0,0,0,0,0,0,39.349504,46.816546,0,0,0,0,0,0,61.846444,263.31128,182.411,11.040266,0,0,0,0,34.028728,77.739314,45.762493,0,0,0,0,0,0,0,0,0,0
1776,284.07784,0,0,0,0,0,0,0,0,39.348881,46.815806,0,0,0,0,0,0,61.845467,263.30712,182.40812,11.040092,0,0,0,0,34.028191,77.738086,45.76177,0,0,0,0,0,0,0,0,0,0
1777,284.07335,0,0,0,0,0,0,0,0,39.348259,46.815066,0,0,0,0,0,0,61.844489,263.30296,182.40523,11.039917,0,0,0,0,34.027653,77.736857,45.761047,0,0,0,0,0,0,0,0,0,0
1778,284.06886,0,0,0,0,0,0,0,0,39.347637,46.814326,0,0,0,0,0,0,61.843511,263.2988,182.40235,11.039743,0,0,0,0,34.027115,77.735628,45.760323,0,0,0,0,0,0,0,0,0,0
1779,284.06437,0,0,0,0,0,0,0,0,39.347015,46.813585,0,0,0,0,0,0,61.842534,263.29463,182.39947,11.039568,0,0,0,0,34.026577,77.734399,45.7596,0,0,0,0,0,0,0,0,0,0
1780,284.05988,0,0,0,0,0,0,0,0,39.346393,46.812845,0,0,0,0,0,0,61.841556,263.29047,182.39658,11.039394,0,0,0,0,34.026039,77.73317,45.758876,0,0,0,0,0,0,0,0,0,0
1781,284.05539,0,0,0,0,0,0,0,0,39.345771,46.812105,0,0,0,0,0,0,61.840578,263.28631,182.3937,11.039219,0,0,0,0,34.025501,77.731941,45.758153,0,0,0,0,0,0,0,0,0,0
1782,284.04932,0,0,0,0,0,0,0,0,39.344931,46.811106,0,0,0,0,0,0,61.839258,263.28069,182.38981,11.038983,0,0,0,0,34.024774,77.730281,45.757176,0,0,0,0,0,0,0,0,0,0
1783,284.04325,0,0,0,0,0,0,0,0,39.344091,46.810106,0,0,0,0,0,0,61.837937,263.27506,182.38591,11.038748,0,0,0,0,34.024048,77.728621,45.756199,0,0,0,0,0,0,0,0,0,0
1784,284.03719,0,0,0,0,0,0,0,0,39.34325,46.809106,0,0,0,0,0,0,61.836616,263.26944,182.38201,11.038512,0,0,0,0,34.023321,77.726961,45.755221,0,0,0,0,0,0,0,0,0,0
1785,284.03112,0,0,0,0,0,0,0,0,39.34241,46.808106,0,0,0,0,0,0,61.835296,263.26382,182.37812,11.038276,0,0,0,0,34.022594,77.725301,45.754244,0,0,0,0,0,0,0,0,0,0
1786,284.02506,0,0,0,0,0,0,0,0,39.34157,46.807107,0,0,0,0,0,0,61.833975,263.25819,182.37422,11.03804,0,0,0,0,34.021868,77.723641,45.753267,0,0,0,0,0,0,0,0,0,0
1787,284.01899,0,0,0,0,0,0,0,0,39.34073,46.806107,0,0,0,0,0,0,61.832654,263.25257,182.37033,11.037805,0,0,0,0,34.021141,77.721981,45.75229,0,0,0,0,0,0,0,0,0,0
1788,284.01292,0,0,0,0,0,0,0,0,39.339889,46.805107,0,0,0,0,0,0,61.831333,263.24695,182.36643,11.037569,0,0,0,0,34.020414,77.720321,45.751312,0,0,0,0,0,0,0,0,0,0
1789,284.00686,0,0,0,0,0,0,0,0,39.339049,46.804107,0,0,0,0,0,0,61.830013,263.24133,182.36254,11.037333,0,0,0,0,34.019688,77.71866,45.750335,0,0,0,0,0,0,0,0,0,0
1790,284.00079,0,0,0,0,0,0,0,0,39.338209,46.803108,0,0,0,0,0,0,61.828692,263.2357,182.35864,11.037097,0,0,0,0,34.018961,77.717,45.749358,0,0,0,0,0,0,0,0,0,0
1791,283.99472,0,0,0,0,0,0,0,0,39.337368,46.802108,0,0,0,0,0,0,61.827371,263.23008,182.35475,11.036862,0,0,0,0,34.018234,77.71534,45.748381,0,0,0,0,0,0,0,0,0,0
1792,283.98866,0,0,0,0,0,0,0,0,39.336528,46.801108,0,0,0,0,0,0,61.826051,263.22446,182.35085,11.036626,0,0,0,0,34.017508,77.71368,45.747403,0,0,0,0,0,0,0,0,0,0
1793,283.98259,0,0,0,0,0,0,0,0,39.335688,46.800108,0,0,0,0,0,0,61.82473,263.21883,182.34696,11.03639,0,0,0,0,34.016781,77.71202,45.746426,0,0,0,0,0,0,0,0,0,0
1794,283.97652,0,0,0,0,0,0,0,0,39.334848,46.799109,0,0,0,0,0,0,61.823409,263.21321,182.34306,11.036154,0,0,0,0,34.016054,77.71036,45.745449,0,0,0,0,0,0,0,0,0,0
1795,283.97046,0,0,0,0,0,0,0,0,39.334007,46.798109,0,0,0,0,0,0,61.822088,263.20759,182.33917,11.035919,0,0,0,0,34.015328,77.7087,45.744472,0,0,0,0,0,0,0,0,0,0
1796,283.96439,0,0,0,0,0,0,0,0,39.333167,46.797109,0,0,0,0,0,0,61.820768,263.20196,182.33527,11.035683,0,0,0,0,34.014601,77.70704,45.743494,0,0,0,0,0,0,0,0,0,0
1797,283.95832,0,0,0,0,0,0,0,0,39.332327,46.796109,0,0,0,0,0,0,61.819447,263.19634,182.33138,11.035447,0,0,0,0,34.013874,77.70538,45.742517,0,0,0,0,0,0,0,0,0,0
1798,283.95226,0,0,0,0,0,0,0,0,39.331486,46.79511,0,0,0,0,0,0,61.818126,263.19072,182.32748,11.035211,0,0,0,0,34.013148,77.70372,45.74154,0,0,0,0,0,0,0,0,0,0
1799,283.94619,0,0,0,0,0,0,0,0,39.330646,46.79411,0,0,0,0,0,0,61.816806,263.1851,182.32359,11.034975,0,0,0,0,34.012421,77.70206,45.740563,0,0,0,0,0,0,0,0,0,0
1800,283.94012,0,0,0,0,0,0,0,0,39.329806,46.79311,0,0,0,0,0,0,61.815485,263.17947,182.31969,11.03474,0,0,0,0,34.011694,77.700399,45.739586,0,0,0,0,0,0,0,0,0,0
