Time (ms),Stress at 0.00 mm (kPa),Stress at 0.22 mm (kPa),Stress at 0.43 mm (kPa),Stress at 0.62 mm (kPa),Stress at 0.82 mm (kPa),Stress at 1.02 mm (kPa),Stress at 1.22 mm (kPa),Stress at 1.43 mm (kPa),Stress at 1.63 mm (kPa),Stress at 1.83 mm (kPa),Stress at 2.03 mm (kPa),Stress at 2.23 mm (kPa),Stress at 2.42 mm (kPa),Stress at 2.63 mm (kPa)
816,149.87844,135.54708,121.44262,100.22577,78.536727,62.90274,44.893773,30.476526,18.222136,12.693219,6.9753942,1.9379939,0,0
817,149.99303,135.65072,121.53547,100.30239,78.596773,62.950833,44.928097,30.499827,18.236068,12.702924,6.9807273,1.9394756,0,0
818,150.10762,135.75435,121.62832,100.37902,78.656818,62.998925,44.962421,30.523128,18.25,12.712628,6.9860604,1.9409573,0,0
819,150.22221,135.85798,121.72117,100.45565,78.716864,63.047018,44.996745,30.546429,18.263932,12.722333,6.9913934,1.942439,0,0
820,150.3368,135.96162,121.81402,100.53228,78.776909,63.09511,45.031068,30.56973,18.277864,12.732038,6.9967265,1.9439207,0,0
821,150.45139,136.06525,121.90687,100.60891,78.836955,63.143203,45.065392,30.593031,18.291795,12.741742,7.0020596,1.9454024,0,0
822,150.56598,136.16888,121.99972,100.68553,78.897001,63.191296,45.099716,30.616332,18.305727,12.751447,7.0073926,1.9468841,0,0
823,150.68057,136.27252,122.09256,100.76216,78.957046,63.239388,45.13404,30.639633,18.319659,12.761152,7.0127257,1.9483658,0,0
824,150.79516,136.37615,122.18541,100.83879,79.017092,63.287481,45.168363,30.662934,18.333591,12.770856,7.0180588,1.9498475,0,0
825,150.90975,136.47978,122.27826,100.91542,79.077137,63.335573,45.202687,30.686235,18.347523,12.780561,7.0233918,1.9513292,0,0
826,151.02434,136.58342,122.37111,100.99205,79.137183,63.383666,45.237011,30.709535,18.361455,12.790266,7.0287249,1.9528109,0,0
827,151.13894,136.68705,122.46396,101.06868,79.197229,63.431758,45.271335,30.732836,18.375386,12.79997,7.034058,1.9542926,0,0
828,151.25353,136.79068,122.55681,101.1453,79.257274,63.479851,45.305658,30.756137,18.389318,12.809675,7.039391,1.9557743,0,0
829,151.36812,136.89432,122.64966,101.22193,79.31732,63.527944,45.339982,30.779438,18.40325,12.81938,7.0447241,1.957256,0,0
830,151.48271,136.99795,122.74251,101.29856,79.377365,63.576036,45.374306,30.802739,18.417182,12.829084,7.0500572,1.9587377,0,0
831,151.5973,137.10158,122.83536,101.37519,79.437411,63.624129,45.408629,30.82604,18.431114,12.838789,7.0553903,1.9602194,0,0
832,151.71189,137.20521,122.92821,101.45182,79.497457,63.672221,45.442953,30.849341,18.445045,12.848494,7.0607233,1.9617011,0,0
833,151.82648,137.30885,123.02106,101.52844,79.557502,63.720314,45.477277,30.872642,18.458977,12.858198,7.0660564,1.9631828,0,0
834,151.94107,137.41248,123.11391,101.60507,79.617548,63.768406,45.511601,30.895943,18.472909,12.867903,7.0713895,1.9646645,0,0
835,152.05566,137.51611,123.20676,101.6817,79.677593,63.816499,45.545924,30.919244,18.486841,12.877608,7.0767225,1.9661462,0,0
836,152.17025,137.61975,123.29961,101.75833,79.737639,63.864592,45.580248,30.942545,18.500773,12.887312,7.0820556,1.9676279,0,0
837,152.28484,137.72338,123.39246,101.83496,79.797685,63.912684,45.614572,30.965846,18.514704,12.897017,7.0873887,1.9691096,0,0
838,152.39943,137.82701,123.48531,101.91158,79.85773,63.960777,45.648896,30.989147,18.528636,12.906722,7.0927217,1.9705914,0,0
839,152.51402,137.93065,123.57816,101.98821,79.917776,64.008869,45.683219,31.012448,18.542568,12.916426,7.0980548,1.9720731,0,0
840,152.62861,138.03428,123.67101,102.06484,79.977821,64.056962,45.717543,31.035749,18.5565,12.926131,7.1033879,1.9735548,0,0
841,152.7432,138.13791,123.76386,102.14147,80.037867,64.105054,45.751867,31.05905,18.570432,12.935835,7.1087209,1.9750365,0,0
842,152.85779,138.24155,123.85671,102.2181,80.097913,64.153147,45.78619,31.082351,18.584364,12.94554,7.114054,1.9765182,0,0
843,152.97237,138.34517,123.94955,102.29472,80.157955,64.201237,45.820512,31.105651,18.598295,12.955244,7.1193868,1.9779998,0,0
844,152.99827,138.36859,123.97053,102.31204,80.171525,64.212105,45.828269,31.110916,18.601443,12.957437,7.120592,1.9783346,0,0
845,153.02417,138.39201,123.99152,102.32935,80.185095,64.222974,45.836026,31.116182,18.604592,12.959631,7.1217972,1.9786695,0,0
846,153.05006,138.41543,124.0125,102.34667,80.198664,64.233842,45.843783,31.121448,18.60774,12.961824,7.1230025,1.9790043,0,0
847,153.07596,138.43885,124.03348,102.36399,80.212234,64.244711,45.85154,31.126714,18.610888,12.964017,7.1242077,1.9793392,0,0
848,153.10185,138.46227,124.05447,102.38131,80.225804,64.255579,45.859297,31.13198,18.614037,12.96621,7.1254129,1.979674,0,0
849,153.12775,138.48569,124.07545,102.39862,80.239373,64.266448,45.867053,31.137245,18.617185,12.968403,7.1266181,1.9800089,0,0
850,153.15365,138.50911,124.09643,102.41594,80.252943,64.277316,45.87481,31.142511,18.620334,12.970596,7.1278233,1.9803437,0,0
851,153.17954,138.53253,124.11741,102.43326,80.266513,64.288185,45.882567,31.147777,18.623482,12.97279,7.1290286,1.9806786,0,0
852,153.20544,138.55595,124.1384,102.45057,80.280082,64.299053,45.890324,31.153043,18.626631,12.974983,7.1302338,1.9810134,0,0
853,153.23134,138.57937,124.15938,102.46789,80.293652,64.309921,45.898081,31.158308,18.629779,12.977176,7.131439,1.9813483,0,0
854,153.25723,138.60279,124.18036,102.48521,80.307222,64.32079,45.905837,31.163574,18.632928,12.979369,7.1326442,1.9816831,0,0
855,153.28313,138.62621,124.20135,102.50253,80.320792,64.331658,45.913594,31.16884,18.636076,12.981562,7.1338494,1.982018,0,0
856,153.30902,138.64963,124.22233,102.51984,80.334361,64.342527,45.921351,31.174106,18.639225,12.983755,7.1350547,1.9823528,0,0
857,153.33492,138.67305,124.24331,102.53716,80.347931,64.353395,45.929108,31.179372,18.642373,12.985948,7.1362599,1.9826877,0,0
858,153.36082,138.69647,124.2643,102.55448,80.361501,64.364264,45.936865,31.184637,18.645521,12.988142,7.1374651,1.9830225,0,0
859,153.38671,138.71989,124.28528,102.57179,80.37507,64.375132,45.944622,31.189903,18.64867,12.990335,7.1386703,1.9833574,0,0
860,153.41261,138.74331,124.30626,102.58911,80.38864,64.386,45.952378,31.195169,18.651818,12.992528,7.1398755,1.9836922,0,0
861,153.43851,138.76673,124.32724,102.60643,80.40221,64.396869,45.960135,31.200435,18.654967,12.994721,7.1410808,1.9840271,0,0
862,153.4644,138.79015,124.34823,102.62375,80.415779,64.407737,45.967892,31.205701,18.658115,12.996914,7.142286,1.9843619,0,0
863,153.4903,138.81357,124.36921,102.64106,80.429349,64.418606,45.975649,31.210966,18.661264,12.999107,7.1434912,1.9846968,0,0
864,153.51619,138.83699,124.39019,102.65838,80.442919,64.429474,45.983406,31.216232,18.664412,13.001301,7.1446964,1.9850316,0,0
865,153.54209,138.86041,124.41118,102.6757,80.456489,64.440343,45.991162,31.221498,18.667561,13.003494,7.1459016,1.9853665,0,0
866,153.56799,138.88383,124.43216,102.69301,80.470058,64.451211,45.998919,31.226764,18.670709,13.005687,7.1471069,1.9857013,0,0
867,153.59388,138.90725,124.45314,102.71033,80.483628,64.46208,46.006676,31.232029,18.673857,13.00788,7.1483121,1.9860362,0,0
868,153.61978,138.93067,124.47413,102.72765,80.497198,64.472948,46.014433,31.237295,18.677006,13.010073,7.1495173,1.986371,0,0
869,153.64567,138.95409,124.49511,102.74497,80.510767,64.483816,46.02219,31.242561,18.680154,13.012266,7.1507225,1.9867059,0,0
870,153.67157,138.97751,124.51609,102.76228,80.524337,64.494685,46.029947,31.247827,18.683303,13.014459,7.1519277,1.9870407,0,0
871,153.69747,139.00093,124.53708,102.7796,80.537907,64.505553,46.037703,31.253093,18.686451,13.016653,7.153133,1.9873756,0,0
872,153.72336,139.02435,124.55806,102.79692,80.551476,64.516422,46.04546,31.258358,18.6896,13.018846,7.1543382,1.9877104,0,0
873,153.74926,139.04777,124.57904,102.81424,80.565046,64.52729,46.053217,31.263624,18.692748,13.021039,7.1555434,1.9880453,0,0
874,153.77516,139.07119,124.60002,102.83155,80.578616,64.538159,46.060974,31.26889,18.695897,13.023232,7.1567486,1.9883801,0,0
875,153.80105,139.09462,124.62101,102.84887,80.592186,64.549027,46.068731,31.274156,18.699045,13.025425,7.1579538,1.988715,0,0
876,153.82695,139.11804,124.64199,102.86619,80.605755,64.559895,46.076487,31.279421,18.702194,13.027618,7.1591591,1.9890498,0,0
877,153.85284,139.14146,124.66297,102.8835,80.619325,64.570764,46.084244,31.284687,18.705342,13.029812,7.1603643,1.9893847,0,0
878,153.87874,139.16488,124.68396,102.90082,80.632895,64.581632,46.092001,31.289953,18.70849,13.032005,7.1615695,1.9897195,0,0
879,153.90464,139.1883,124.70494,102.91814,80.646464,64.592501,46.099758,31.295219,18.711639,13.034198,7.1627747,1.9900544,0,0
880,153.93053,139.21172,124.72592,102.93546,80.660034,64.603369,46.107515,31.300485,18.714787,13.036391,7.1639799,1.9903892,0,0
881,153.95643,139.23514,124.74691,102.95277,80.673604,64.614238,46.115272,31.30575,18.717936,13.038584,7.1651852,1.9907241,0,0
882,153.98233,139.25856,124.76789,102.97009,80.687174,64.625106,46.123028,31.311016,18.721084,13.040777,7.1663904,1.9910589,0,0
883,154.00822,139.28198,124.78887,102.98741,80.700743,64.635975,46.130785,31.316282,18.724233,13.04297,7.1675956,1.9913938,0,0
884,154.03412,139.3054,124.80986,103.00472,80.714313,64.646843,46.138542,31.321548,18.727381,13.045164,7.1688008,1.9917286,0,0
885,154.06001,139.32882,124.83084,103.02204,80.727883,64.657711,46.146299,31.326814,18.73053,13.047357,7.170006,1.9920635,0,0
886,154.08591,139.35224,124.85182,103.03936,80.741452,64.66858,46.154056,31.332079,18.733678,13.04955,7.1712113,1.9923983,0,0
887,154.11181,139.37566,124.8728,103.05668,80.755022,64.679448,46.161812,31.337345,18.736826,13.051743,7.1724165,1.9927332,0,0
888,154.1377,139.39908,124.89379,103.07399,80.768592,64.690317,46.169569,31.342611,18.739975,13.053936,7.1736217,1.993068,0,0
889,154.1636,139.4225,124.91477,103.09131,80.782161,64.701185,46.177326,31.347877,18.743123,13.056129,7.1748269,1.9934029,0,0
890,154.1895,139.44592,124.93575,103.10863,80.795731,64.712054,46.185083,31.353142,18.746272,13.058323,7.1760321,1.9937377,0,0
891,154.21539,139.46934,124.95674,103.12594,80.809301,64.722922,46.19284,31.358408,18.74942,13.060516,7.1772374,1.9940726,0,0
892,154.24129,139.49276,124.97772,103.14326,80.822871,64.73379,46.200597,31.363674,18.752569,13.062709,7.1784426,1.9944074,0,0
893,154.26718,139.51618,124.9987,103.16058,80.83644,64.744659,46.208353,31.36894,18.755717,13.064902,7.1796478,1.9947423,0,0
894,154.29308,139.5396,125.01969,103.1779,80.85001,64.755527,46.21611,31.374206,18.758866,13.067095,7.180853,1.9950771,0,0
895,154.31898,139.56302,125.04067,103.19521,80.86358,64.766396,46.223867,31.379471,18.762014,13.069288,7.1820582,1.995412,0,0
896,154.34487,139.58644,125.06165,103.21253,80.877149,64.777264,46.231624,31.384737,18.765163,13.071482,7.1832635,1.9957468,0,0
897,154.37077,139.60986,125.08263,103.22985,80.890719,64.788133,46.239381,31.390003,18.768311,13.073675,7.1844687,1.9960817,0,0
898,154.39667,139.63328,125.10362,103.24716,80.904289,64.799001,46.247137,31.395269,18.771459,13.075868,7.1856739,1.9964165,0,0
899,154.42256,139.6567,125.1246,103.26448,80.917858,64.809869,46.254894,31.400535,18.774608,13.078061,7.1868791,1.9967514,0,0
900,154.44846,139.68012,125.14558,103.2818,80.931428,64.820738,46.262651,31.4058,18.777756,13.080254,7.1880843,1.9970862,0,0
901,154.47435,139.70354,125.16657,103.29912,80.944998,64.831606,46.270408,31.411066,18.780905,13.082447,7.1892896,1.9974211,0,0
902,154.50025,139.72696,125.18755,103.31643,80.958568,64.842475,46.278165,31.416332,18.784053,13.08464,7.1904948,1.9977559,0,0
903,154.52615,139.75038,125.20853,103.33375,80.972137,64.853343,46.285922,31.421598,18.787202,13.086834,7.1917,1.9980908,0,0
904,154.55204,139.7738,125.22952,103.35107,80.985707,64.864212,46.293678,31.426863,18.79035,13.089027,7.1929052,1.9984256,0,0
905,154.57794,139.79722,125.2505,103.36838,80.999277,64.87508,46.301435,31.432129,18.793499,13.09122,7.1941104,1.9987605,0,0
906,154.60384,139.82064,125.27148,103.3857,81.012846,64.885949,46.309192,31.437395,18.796647,13.093413,7.1953157,1.9990953,0,0
907,154.62973,139.84406,125.29247,103.40302,81.026416,64.896817,46.316949,31.442661,18.799795,13.095606,7.1965209,1.9994302,0,0
908,154.65563,139.86748,125.31345,103.42034,81.039986,64.907685,46.324706,31.447927,18.802944,13.097799,7.1977261,1.999765,0,0
909,154.68152,139.8909,125.33443,103.43765,81.053555,64.918554,46.332462,31.453192,18.806092,13.099993,7.1989313,2.0000999,0,0
910,154.70742,139.91432,125.35541,103.45497,81.067125,64.929422,46.340219,31.458458,18.809241,13.102186,7.2001365,2.0004347,0,0
911,154.73332,139.93774,125.3764,103.47229,81.080695,64.940291,46.347976,31.463724,18.812389,13.104379,7.2013418,2.0007696,0,0
912,154.75921,139.96116,125.39738,103.4896,81.094265,64.951159,46.355733,31.46899,18.815538,13.106572,7.202547,2.0011044,0,0
913,154.78511,139.98458,125.41836,103.50692,81.107834,64.962028,46.36349,31.474255,18.818686,13.108765,7.2037522,2.0014393,0,0
914,154.81101,140.008,125.43935,103.52424,81.121404,64.972896,46.371247,31.479521,18.821835,13.110958,7.2049574,2.0017741,0,0
915,154.8369,140.03142,125.46033,103.54156,81.134974,64.983764,46.379003,31.484787,18.824983,13.113151,7.2061626,2.002109,0,0
916,154.8628,140.05484,125.48131,103.55887,81.148543,64.994633,46.38676,31.490053,18.828132,13.115345,7.2073679,2.0024438,0,0
917,154.88869,140.07826,125.5023,103.57619,81.162113,65.005501,46.394517,31.495319,18.83128,13.117538,7.2085731,2.0027787,0,0
918,154.91459,140.10168,125.52328,103.59351,81.175683,65.01637,46.402274,31.500584,18.834428,13.119731,7.2097783,2.0031135,0,0
919,154.94049,140.1251,125.54426,103.61082,81.189252,65.027238,46.410031,31.50585,18.837577,13.121924,7.2109835,2.0034484,0,0
920,154.96638,140.14852,125.56524,103.62814,81.202822,65.038107,46.417787,31.511116,18.840725,13.124117,7.2121887,2.0037832,0,0
921,154.99228,140.17194,125.58623,103.64546,81.216392,65.048975,46.425544,31.516382,18.843874,13.12631,7.213394,2.0041181,0,0
922,155.01818,140.19536,125.60721,103.66278,81.229962,65.059844,46.433301,31.521648,18.847022,13.128504,7.2145992,2.0044529,0,0
923,155.04407,140.21878,125.62819,103.68009,81.243531,65.070712,46.441058,31.526913,18.850171,13.130697,7.2158044,2.0047878,0,0
924,155.06997,140.2422,125.64918,103.69741,81.257101,65.08158,46.448815,31.532179,18.853319,13.13289,7.2170096,2.0051226,0,0
925,155.09586,140.26562,125.67016,103.71473,81.270671,65.092449,46.456572,31.537445,18.856468,13.135083,7.2182148,2.0054575,0,0
926,155.12176,140.28904,125.69114,103.73205,81.28424,65.103317,46.464328,31.542711,18.859616,13.137276,7.21942,2.0057923,0,0
927,155.14766,140.31246,125.71213,103.74936,81.29781,65.114186,46.472085,31.547976,18.862764,13.139469,7.2206253,2.0061272,0,0
928,155.17355,140.33588,125.73311,103.76668,81.31138,65.125054,46.479842,31.553242,18.865913,13.141662,7.2218305,2.006462,0,0
929,155.19945,140.3593,125.75409,103.784,81.324949,65.135923,46.487599,31.558508,18.869061,13.143856,7.2230357,2.0067969,0,0
930,155.22535,140.38272,125.77508,103.80131,81.338519,65.146791,46.495356,31.563774,18.87221,13.146049,7.2242409,2.0071317,0,0
931,155.25124,140.40614,125.79606,103.81863,81.352089,65.157659,46.503112,31.56904,18.875358,13.148242,7.2254461,2.0074666,0,0
932,155.27714,140.42956,125.81704,103.83595,81.365659,65.168528,46.510869,31.574305,18.878507,13.150435,7.2266514,2.0078014,0,0
933,155.30303,140.45298,125.83802,103.85327,81.379228,65.179396,46.518626,31.579571,18.881655,13.152628,7.2278566,2.0081363,0,0
934,155.32893,140.4764,125.85901,103.87058,81.392798,65.190265,46.526383,31.584837,18.884804,13.154821,7.2290618,2.0084711,0,0
935,155.35483,140.49982,125.87999,103.8879,81.406368,65.201133,46.53414,31.590103,18.887952,13.157015,7.230267,2.008806,0,0
936,155.38072,140.52324,125.90097,103.90522,81.419937,65.212002,46.541897,31.595368,18.891101,13.159208,7.2314722,2.0091408,0,0
937,155.40662,140.54666,125.92196,103.92253,81.433507,65.22287,46.549653,31.600634,18.894249,13.161401,7.2326775,2.0094757,0,0
938,155.43252,140.57008,125.94294,103.93985,81.447077,65.233739,46.55741,31.6059,18.897397,13.163594,7.2338827,2.0098105,0,0
939,155.45841,140.5935,125.96392,103.95717,81.460647,65.244607,46.565167,31.611166,18.900546,13.165787,7.2350879,2.0101454,0,0
940,155.48431,140.61692,125.98491,103.97449,81.474216,65.255475,46.572924,31.616432,18.903694,13.16798,7.2362931,2.0104802,0,0
941,155.5102,140.64034,126.00589,103.9918,81.487786,65.266344,46.580681,31.621697,18.906843,13.170173,7.2374983,2.0108151,0,0
942,155.5361,140.66376,126.02687,104.00912,81.501356,65.277212,46.588437,31.626963,18.909991,13.172367,7.2387036,2.0111499,0,0
943,155.562,140.68718,126.04786,104.02644,81.514925,65.288081,46.596194,31.632229,18.91314,13.17456,7.2399088,2.0114848,0,0
944,155.58789,140.7106,126.06884,104.04375,81.528495,65.298949,46.603951,31.637495,18.916288,13.176753,7.241114,2.0118196,0,0
945,155.61379,140.73402,126.08982,104.06107,81.542065,65.309818,46.611708,31.642761,18.919437,13.178946,7.2423192,2.0121545,0,0
946,155.63969,140.75744,126.1108,104.07839,81.555634,65.320686,46.619465,31.648026,18.922585,13.181139,7.2435244,2.0124893,0,0
947,155.66558,140.78086,126.13179,104.09571,81.569204,65.331554,46.627222,31.653292,18.925733,13.183332,7.2447297,2.0128242,0,0
948,155.69148,140.80428,126.15277,104.11302,81.582774,65.342423,46.634978,31.658558,18.928882,13.185526,7.2459349,2.013159,0,0
949,155.71737,140.8277,126.17375,104.13034,81.596344,65.353291,46.642735,31.663824,18.93203,13.187719,7.2471401,2.0134939,0,0
950,155.74327,140.85112,126.19474,104.14766,81.609913,65.36416,46.650492,31.669089,18.935179,13.189912,7.2483453,2.0138287,0,0
951,155.76917,140.87454,126.21572,104.16497,81.623483,65.375028,46.658249,31.674355,18.938327,13.192105,7.2495505,2.0141636,0,0
952,155.79506,140.89796,126.2367,104.18229,81.637053,65.385897,46.666006,31.679621,18.941476,13.194298,7.2507558,2.0144984,0,0
953,155.82096,140.92138,126.25769,104.19961,81.650622,65.396765,46.673762,31.684887,18.944624,13.196491,7.251961,2.0148333,0,0
954,155.81683,140.91764,126.25434,104.19684,81.648456,65.39503,46.672524,31.684046,18.944122,13.196141,7.2517686,2.0147798,0,0
955,155.81269,140.9139,126.25099,104.19408,81.646289,65.393295,46.671286,31.683205,18.943619,13.195791,7.2515761,2.0147263,0,0
956,155.80855,140.91016,126.24763,104.19131,81.644122,65.391559,46.670047,31.682364,18.943116,13.195441,7.2513837,2.0146729,0,0
957,155.80442,140.90642,126.24428,104.18855,81.641955,65.389823,46.668808,31.681523,18.942613,13.195091,7.2511912,2.0146194,0,0
958,155.80028,140.90268,126.24093,104.18578,81.639788,65.388088,46.667569,31.680683,18.94211,13.19474,7.2509987,2.0145659,0,0
959,155.79615,140.89894,126.23758,104.18302,81.637621,65.386352,46.666331,31.679842,18.941608,13.19439,7.2508062,2.0145124,0,0
960,155.79201,140.8952,126.23423,104.18025,81.635454,65.384616,46.665092,31.679001,18.941105,13.19404,7.2506138,2.014459,0,0
961,155.78788,140.89146,126.23088,104.17749,81.633287,65.382881,46.663853,31.67816,18.940602,13.19369,7.2504213,2.0144055,0,0
962,155.78374,140.88772,126.22753,104.17472,81.63112,65.381145,46.662614,31.677319,18.940099,13.193339,7.2502288,2.014352,0,0
963,155.77961,140.88398,126.22418,104.17195,81.628953,65.379409,46.661376,31.676478,18.939596,13.192989,7.2500364,2.0142985,0,0
964,155.77547,140.88024,126.22083,104.16919,81.626786,65.377674,46.660137,31.675637,18.939094,13.192639,7.2498439,2.0142451,0,0
965,155.77133,140.8765,126.21748,104.16642,81.624619,65.375938,46.658898,31.674796,18.938591,13.192289,7.2496514,2.0141916,0,0
966,155.7672,140.87276,126.21412,104.16366,81.622452,65.374202,46.657659,31.673955,18.938088,13.191938,7.2494589,2.0141381,0,0
